role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasachievement,hasachievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasitem,hasitem,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,releasedate,releasedate,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,livesin,livesin,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasplayingarea,hasplayingarea,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,username,hasusername,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8258; levenshtein=0.7273; semantic=0.9063; sequence_match=0.8421,False,0.8581,True,selected
property,ownsitem,hasinapppurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.0625; semantic=0.5125; sequence_match=0.2500,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.6
property,iseventassociatedtoplayer,existsin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5755; levenshtein=0.1600; semantic=0.4138; sequence_match=0.1818,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
property,eventtime,hasfriend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.4672; sequence_match=0.2222,False,0.3903,False,top-3 avg score 0.3903 < final_threshold 0.6
property,isfriendwithplayer,paysamount,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.0556; semantic=0.4623; sequence_match=0.2143,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.6
property,livesin,hasinapppurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.0625; semantic=0.4757; sequence_match=0.2609,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.6
property,iseventassociatedtoplayer,hasmade,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.2000; semantic=0.4031; sequence_match=0.2500,False,0.3860,False,top-3 avg score 0.3860 < final_threshold 0.6
property,ownsachievement,makes,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.5346; sequence_match=0.1000,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.6
property,username,obtained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5539; sequence_match=0.1250,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.6
property,ownsachievement,existsin,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4139; levenshtein=0.2000; semantic=0.5344; sequence_match=0.0870,False,0.3828,False,top-3 avg score 0.3828 < final_threshold 0.6
property,hasgamegenre,existsin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4673; sequence_match=0.2000,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.6
property,purchasesgameoffering,obtained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.0952; semantic=0.4786; sequence_match=0.2069,False,0.3780,False,top-3 avg score 0.3780 < final_threshold 0.6
property,purchasesgameoffering,makes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4698; levenshtein=0.1429; semantic=0.4318; sequence_match=0.2308,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.6
property,livesin,hasmade,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0000; semantic=0.5560; sequence_match=0.1429,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.6
property,isfriendwithplayer,hasinapppurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.1667; semantic=0.4147; sequence_match=0.1765,False,0.3714,False,top-3 avg score 0.3714 < final_threshold 0.6
property,iseventassociatedtoplayer,hascount,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4967; levenshtein=0.1600; semantic=0.4352; sequence_match=0.1818,False,0.3712,False,top-3 avg score 0.3712 < final_threshold 0.6
property,hasgamegenre,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4509; sequence_match=0.2105,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.6
property,username,makes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5545; sequence_match=0.1538,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.6
property,eventtime,isfriendof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.4406; sequence_match=0.2105,False,0.3615,False,top-3 avg score 0.3615 < final_threshold 0.6
property,ownsitem,makes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5456; sequence_match=0.1538,False,0.3609,False,top-3 avg score 0.3609 < final_threshold 0.6
property,username,plays,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5405; sequence_match=0.1538,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.6
property,livesin,canuse,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3730; levenshtein=0.1429; semantic=0.5497; sequence_match=0.1538,False,0.3589,False,top-3 avg score 0.3589 < final_threshold 0.6
property,iseventassociatedtoplayer,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1200; semantic=0.3974; sequence_match=0.1290,False,0.3570,False,top-3 avg score 0.3570 < final_threshold 0.6
property,hasgamegenre,obtained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.4289; sequence_match=0.2000,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.6
property,purchasesgameoffering,existsin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3948; levenshtein=0.1905; semantic=0.3786; sequence_match=0.2759,False,0.3498,False,top-3 avg score 0.3498 < final_threshold 0.6
property,isfriendwithplayer,hasmade,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1111; semantic=0.4670; sequence_match=0.1600,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.6
property,ownsitem,plays,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.0000; semantic=0.4517; sequence_match=0.1538,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.6
property,isfriendwithplayer,hastime,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4312; levenshtein=0.1111; semantic=0.4459; sequence_match=0.1600,False,0.3457,False,top-3 avg score 0.3457 < final_threshold 0.6
property,isfriendwithplayer,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.4194; sequence_match=0.1667,False,0.3435,False,top-3 avg score 0.3435 < final_threshold 0.6
property,iseventassociatedtoplayer,paysamount,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4467; levenshtein=0.1600; semantic=0.4067; sequence_match=0.1714,False,0.3416,False,top-3 avg score 0.3416 < final_threshold 0.6
property,iseventassociatedtoplayer,plays,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3267; levenshtein=0.1600; semantic=0.4308; sequence_match=0.2667,False,0.3414,False,top-3 avg score 0.3414 < final_threshold 0.6
property,eventtime,hasplayingarea,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4048; levenshtein=0.1429; semantic=0.4475; sequence_match=0.0870,False,0.3317,False,top-3 avg score 0.3317 < final_threshold 0.6
property,playsgame,existsin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.1111; semantic=0.4629; sequence_match=0.1176,False,0.3309,False,top-3 avg score 0.3309 < final_threshold 0.6
property,eventtime,makes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4370; levenshtein=0.0000; semantic=0.4077; sequence_match=0.1429,False,0.3292,False,top-3 avg score 0.3292 < final_threshold 0.6
property,eventtime,canuse,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3519; levenshtein=0.2222; semantic=0.4116; sequence_match=0.1333,False,0.3286,False,top-3 avg score 0.3286 < final_threshold 0.6
property,purchasesgameoffering,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2937; levenshtein=0.1905; semantic=0.4011; sequence_match=0.2857,False,0.3268,False,top-3 avg score 0.3268 < final_threshold 0.6
property,eventtime,paysamount,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3074; levenshtein=0.0000; semantic=0.4491; sequence_match=0.2105,False,0.3223,False,top-3 avg score 0.3223 < final_threshold 0.6
property,eventtime,hasmade,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4184; sequence_match=0.1250,False,0.3205,False,top-3 avg score 0.3205 < final_threshold 0.6
property,ownsachievement,plays,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3444; levenshtein=0.0667; semantic=0.4931; sequence_match=0.1000,False,0.3125,False,top-3 avg score 0.3125 < final_threshold 0.6
property,iseventassociatedtoplayer,makes,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4622; levenshtein=0.0800; semantic=0.3919; sequence_match=0.0667,False,0.3114,False,top-3 avg score 0.3114 < final_threshold 0.6
property,eventtime,hasplayed,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4074; levenshtein=0.0000; semantic=0.4030; sequence_match=0.1111,False,0.3072,False,top-3 avg score 0.3072 < final_threshold 0.6
property,eventtime,hasinapppurchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.3958; levenshtein=0.1250; semantic=0.3613; sequence_match=0.0800,False,0.2940,False,top-3 avg score 0.2940 < final_threshold 0.6
property,isfriendwithplayer,makes,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3370; levenshtein=0.1111; semantic=0.4265; sequence_match=0.0870,False,0.2916,False,top-3 avg score 0.2916 < final_threshold 0.6
property,eventtime,plays,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.3860; sequence_match=0.0000,False,0.1287,False,top-3 avg score 0.1287 < final_threshold 0.6
