prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is character in game,playing area of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5703; levenshtein=0.1765; semantic=0.3995; sequence_match=0.4000,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,lives in,usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.1000; semantic=0.4431; sequence_match=0.3529,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.7
ObjectProperty,is achievement in game,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6301; levenshtein=0.2632; semantic=0.4165; sequence_match=0.3226,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.7
ObjectProperty,is achievement in game,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4975; levenshtein=0.2632; semantic=0.4474; sequence_match=0.4242,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.7
ObjectProperty,is player in session,lives in,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6256; levenshtein=0.3529; semantic=0.3893; sequence_match=0.3333,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
ObjectProperty,involves player,playing area of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4634; levenshtein=0.0714; semantic=0.5333; sequence_match=0.3704,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.7
ObjectProperty,involves player,usable in game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5992; levenshtein=0.2857; semantic=0.4821; sequence_match=0.2308,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.7
ObjectProperty,owns character,has made IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.4576; sequence_match=0.3478,False,0.4556,False,top-3 avg score 0.4556 < final_threshold 0.7
ObjectProperty,is character in game,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6255; levenshtein=0.1765; semantic=0.3878; sequence_match=0.3529,False,0.4554,False,top-3 avg score 0.4554 < final_threshold 0.7
ObjectProperty,is session in game,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.2667; semantic=0.4437; sequence_match=0.3846,False,0.4552,False,top-3 avg score 0.4552 < final_threshold 0.7
ObjectProperty,has leaderboard,owned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.2143; semantic=0.5317; sequence_match=0.2857,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.7
ObjectProperty,owns character,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5703; levenshtein=0.2941; semantic=0.4607; sequence_match=0.3333,False,0.4548,False,top-3 avg score 0.4548 < final_threshold 0.7
ObjectProperty,plays game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1111; semantic=0.4749; sequence_match=0.3333,False,0.4546,False,top-3 avg score 0.4546 < final_threshold 0.7
ObjectProperty,has playing area,lives in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5357; levenshtein=0.1429; semantic=0.5415; sequence_match=0.2857,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
ObjectProperty,lives in,has playing area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5357; levenshtein=0.1429; semantic=0.5415; sequence_match=0.2857,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
ObjectProperty,has playing area,usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.2143; semantic=0.4759; sequence_match=0.3333,False,0.4539,False,top-3 avg score 0.4539 < final_threshold 0.7
ObjectProperty,has item,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5361; levenshtein=0.2353; semantic=0.4916; sequence_match=0.3333,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.7
ObjectProperty,is character in game,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6028; levenshtein=0.2353; semantic=0.4247; sequence_match=0.3333,False,0.4536,False,top-3 avg score 0.4536 < final_threshold 0.7
ObjectProperty,has feature,offered by game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.4503; sequence_match=0.3478,False,0.4532,False,top-3 avg score 0.4532 < final_threshold 0.7
ObjectProperty,involves character,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.1176; semantic=0.5244; sequence_match=0.2581,False,0.4528,False,top-3 avg score 0.4528 < final_threshold 0.7
ObjectProperty,owns character,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4768; sequence_match=0.2963,False,0.4524,False,top-3 avg score 0.4524 < final_threshold 0.7
ObjectProperty,has feature,contained in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2000; semantic=0.5648; sequence_match=0.3200,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.7
ObjectProperty,is friend with player,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1111; semantic=0.5958; sequence_match=0.3704,False,0.4517,False,top-3 avg score 0.4517 < final_threshold 0.7
ObjectProperty,is event associated to player,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5904; levenshtein=0.1600; semantic=0.4567; sequence_match=0.3077,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,purchases game offering,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.2381; semantic=0.4682; sequence_match=0.4000,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.7
ObjectProperty,is player in session,last played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5065; levenshtein=0.2353; semantic=0.4305; sequence_match=0.4138,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.7
ObjectProperty,is character in session,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2500; semantic=0.4617; sequence_match=0.2963,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.7
ObjectProperty,is friend with player,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.1111; semantic=0.4264; sequence_match=0.3200,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.7
ObjectProperty,purchases game offering,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5821; levenshtein=0.2857; semantic=0.4671; sequence_match=0.2941,False,0.4478,False,top-3 avg score 0.4478 < final_threshold 0.7
ObjectProperty,has character,is friend of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.0833; semantic=0.5537; sequence_match=0.2727,False,0.4477,False,top-3 avg score 0.4477 < final_threshold 0.7
ObjectProperty,is leaderboard in game,usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6154; levenshtein=0.2632; semantic=0.3813; sequence_match=0.3448,False,0.4472,False,top-3 avg score 0.4472 < final_threshold 0.7
ObjectProperty,is leaderboard in game,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6132; levenshtein=0.2105; semantic=0.4204; sequence_match=0.3077,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5942; levenshtein=0.2105; semantic=0.3999; sequence_match=0.3448,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,owns achievement,offered by game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5650; levenshtein=0.2000; semantic=0.4878; sequence_match=0.2857,False,0.4461,False,top-3 avg score 0.4461 < final_threshold 0.7
ObjectProperty,purchases game offering,has resident,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5613; levenshtein=0.2857; semantic=0.3393; sequence_match=0.4375,False,0.446,False,top-3 avg score 0.4460 < final_threshold 0.7
ObjectProperty,owns achievement,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2000; semantic=0.4689; sequence_match=0.2609,False,0.4451,False,top-3 avg score 0.4451 < final_threshold 0.7
ObjectProperty,is leaderboard in game,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.2105; semantic=0.4754; sequence_match=0.2963,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.7
ObjectProperty,is achievement in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3850; levenshtein=0.2632; semantic=0.5911; sequence_match=0.3571,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.7
ObjectProperty,is event associated to player,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2000; semantic=0.4467; sequence_match=0.3125,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,has achievement,is friend of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.2143; semantic=0.5186; sequence_match=0.3333,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,lives in,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.4771; sequence_match=0.3000,False,0.4434,False,top-3 avg score 0.4434 < final_threshold 0.7
ObjectProperty,has leaderboard,usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2143; semantic=0.4295; sequence_match=0.3333,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.7
ObjectProperty,owns item,offered by game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.1538; semantic=0.5067; sequence_match=0.2857,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.7
ObjectProperty,is event associated to player,made by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4144; levenshtein=0.3200; semantic=0.5323; sequence_match=0.3784,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,has leaderboard,contained in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5175; levenshtein=0.1333; semantic=0.5279; sequence_match=0.2759,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.7
ObjectProperty,is friend with player,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2222; semantic=0.4848; sequence_match=0.3077,False,0.4401,False,top-3 avg score 0.4401 < final_threshold 0.7
ObjectProperty,owns item,equipped by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.6138; sequence_match=0.2222,False,0.4398,False,top-3 avg score 0.4398 < final_threshold 0.7
ObjectProperty,is friend with player,offered by game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5472; levenshtein=0.2778; semantic=0.4942; sequence_match=0.1935,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,owns achievement,lives in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4460; levenshtein=0.2667; semantic=0.5095; sequence_match=0.3636,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,involves character,usable item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5954; levenshtein=0.2353; semantic=0.4878; sequence_match=0.2222,False,0.4395,False,top-3 avg score 0.4395 < final_threshold 0.7
ObjectProperty,involves character,has genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4951; levenshtein=0.1765; semantic=0.5006; sequence_match=0.3200,False,0.4386,False,top-3 avg score 0.4386 < final_threshold 0.7
ObjectProperty,has feature,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4671; sequence_match=0.3158,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.7
ObjectProperty,is event associated to player,last played by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5735; levenshtein=0.2400; semantic=0.3066; sequence_match=0.4324,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,plays game,has equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5165; sequence_match=0.2857,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,is leaderboard in game,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5196; levenshtein=0.2105; semantic=0.4581; sequence_match=0.3333,False,0.437,False,top-3 avg score 0.4370 < final_threshold 0.7
ObjectProperty,is session in game,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.4632; sequence_match=0.2609,False,0.4367,False,top-3 avg score 0.4367 < final_threshold 0.7
ObjectProperty,owns item,usable in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.4953; sequence_match=0.2000,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,is achievement in game,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6328; levenshtein=0.2632; semantic=0.4083; sequence_match=0.2667,False,0.4359,False,top-3 avg score 0.4359 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has made IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5942; levenshtein=0.2632; semantic=0.3680; sequence_match=0.3448,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.7
ObjectProperty,is player in session,contained in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1765; semantic=0.4470; sequence_match=0.3750,False,0.4351,False,top-3 avg score 0.4351 < final_threshold 0.7
ObjectProperty,is event associated to player,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5897; levenshtein=0.1600; semantic=0.4296; sequence_match=0.2857,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.7
ObjectProperty,is achievement in game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2105; semantic=0.4312; sequence_match=0.2963,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.7
ObjectProperty,owns item,has equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5767; sequence_match=0.2000,False,0.4348,False,top-3 avg score 0.4348 < final_threshold 0.7
ObjectProperty,is friend with player,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4868; levenshtein=0.0556; semantic=0.5043; sequence_match=0.3125,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,is character in session,usable in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5016; levenshtein=0.2500; semantic=0.4269; sequence_match=0.3750,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,is character in game,usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.2941; semantic=0.4664; sequence_match=0.2963,False,0.4342,False,top-3 avg score 0.4342 < final_threshold 0.7
ObjectProperty,is leaderboard in game,made by player,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5292; levenshtein=0.2632; semantic=0.5101; sequence_match=0.2581,False,0.4342,False,top-3 avg score 0.4342 < final_threshold 0.7
ObjectProperty,has feature,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.4842; sequence_match=0.3000,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.7
ObjectProperty,is session in game,playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4338; sequence_match=0.3571,False,0.4335,False,top-3 avg score 0.4335 < final_threshold 0.7
ObjectProperty,is event associated to player,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2000; semantic=0.3909; sequence_match=0.3429,False,0.4328,False,top-3 avg score 0.4328 < final_threshold 0.7
ObjectProperty,purchases game offering,has friend,sequence_match+jaro_winkler+semantic,jaro_winkler=0.4646; levenshtein=0.2857; semantic=0.3663; sequence_match=0.4667,False,0.4325,False,top-3 avg score 0.4325 < final_threshold 0.7
ObjectProperty,has leaderboard,offered by game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.2143; semantic=0.4796; sequence_match=0.2963,False,0.4316,False,top-3 avg score 0.4316 < final_threshold 0.7
ObjectProperty,has leaderboard,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5042; levenshtein=0.2143; semantic=0.5294; sequence_match=0.2609,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.7
ObjectProperty,is friend with player,has playing area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.4985; sequence_match=0.3750,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,involves player,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.2143; semantic=0.4745; sequence_match=0.3333,False,0.4312,False,top-3 avg score 0.4312 < final_threshold 0.7
ObjectProperty,involves player,owned by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2143; semantic=0.4712; sequence_match=0.2857,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.7
ObjectProperty,lives in,achieved by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.3000; semantic=0.4745; sequence_match=0.3529,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
ObjectProperty,has game genre,last played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.4035; sequence_match=0.3333,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
ObjectProperty,involves character,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5557; levenshtein=0.2353; semantic=0.4138; sequence_match=0.3226,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.7
ObjectProperty,is character in session,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5988; levenshtein=0.2500; semantic=0.4061; sequence_match=0.2857,False,0.4302,False,top-3 avg score 0.4302 < final_threshold 0.7
ObjectProperty,has feature,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.4541; sequence_match=0.2963,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.7
ObjectProperty,owns item,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5064; levenshtein=0.2353; semantic=0.4631; sequence_match=0.3200,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.7
ObjectProperty,is character in session,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2000; semantic=0.4045; sequence_match=0.2963,False,0.4296,False,top-3 avg score 0.4296 < final_threshold 0.7
ObjectProperty,involves player,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.0000; semantic=0.4968; sequence_match=0.2857,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.7
ObjectProperty,is character in session,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5321; levenshtein=0.2000; semantic=0.4020; sequence_match=0.3529,False,0.429,False,top-3 avg score 0.4290 < final_threshold 0.7
ObjectProperty,owns character,made by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.2308; semantic=0.5032; sequence_match=0.3200,False,0.429,False,top-3 avg score 0.4290 < final_threshold 0.7
ObjectProperty,is friend with player,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5572; levenshtein=0.1667; semantic=0.4538; sequence_match=0.2759,False,0.429,False,top-3 avg score 0.4290 < final_threshold 0.7
ObjectProperty,is character in game,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5660; levenshtein=0.2353; semantic=0.4349; sequence_match=0.2857,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.7
ObjectProperty,involves character,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4239; levenshtein=0.2353; semantic=0.5291; sequence_match=0.3333,False,0.4288,False,top-3 avg score 0.4288 < final_threshold 0.7
ObjectProperty,is friend with player,usable item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.2778; semantic=0.4032; sequence_match=0.3571,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.7
ObjectProperty,has item,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5079; levenshtein=0.0000; semantic=0.4913; sequence_match=0.2857,False,0.4283,False,top-3 avg score 0.4283 < final_threshold 0.7
ObjectProperty,lives in,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5079; levenshtein=0.0000; semantic=0.4913; sequence_match=0.2857,False,0.4283,False,top-3 avg score 0.4283 < final_threshold 0.7
ObjectProperty,is character in game,made by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5036; levenshtein=0.1765; semantic=0.5051; sequence_match=0.2759,False,0.4282,False,top-3 avg score 0.4282 < final_threshold 0.7
ObjectProperty,has leaderboard,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.2143; semantic=0.3981; sequence_match=0.3333,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.7
ObjectProperty,is friend with player,contained in game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5759; levenshtein=0.2222; semantic=0.4851; sequence_match=0.1818,False,0.4277,False,top-3 avg score 0.4277 < final_threshold 0.7
ObjectProperty,is character in game,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1765; semantic=0.4675; sequence_match=0.3200,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,is player in session,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1765; semantic=0.4156; sequence_match=0.3448,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,has item,equipped by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.2000; semantic=0.5518; sequence_match=0.2353,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,owns character,has equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.0769; semantic=0.5743; sequence_match=0.2400,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.7
ObjectProperty,involves player,offered by game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1429; semantic=0.5445; sequence_match=0.2222,False,0.4269,False,top-3 avg score 0.4269 < final_threshold 0.7
ObjectProperty,owns character,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5068; sequence_match=0.2727,False,0.4267,False,top-3 avg score 0.4267 < final_threshold 0.7
ObjectProperty,owns character,achieved by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.5091; sequence_match=0.2609,False,0.4267,False,top-3 avg score 0.4267 < final_threshold 0.7
ObjectProperty,is session in game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.2000; semantic=0.4072; sequence_match=0.3478,False,0.4267,False,top-3 avg score 0.4267 < final_threshold 0.7
ObjectProperty,is character in game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5343; levenshtein=0.2941; semantic=0.4247; sequence_match=0.3200,False,0.4263,False,top-3 avg score 0.4263 < final_threshold 0.7
ObjectProperty,is achievement in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.4431; sequence_match=0.2857,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
ObjectProperty,owns item,has resident,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.2727; semantic=0.5244; sequence_match=0.3158,False,0.4261,False,top-3 avg score 0.4261 < final_threshold 0.7
ObjectProperty,lives in,offers achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5350; levenshtein=0.2353; semantic=0.4094; sequence_match=0.3333,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.7
ObjectProperty,owns character,usable in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.0769; semantic=0.5029; sequence_match=0.2400,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,is player in session,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5899; levenshtein=0.1765; semantic=0.3658; sequence_match=0.3200,False,0.4252,False,top-3 avg score 0.4252 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5911; levenshtein=0.2105; semantic=0.4166; sequence_match=0.2667,False,0.4248,False,top-3 avg score 0.4248 < final_threshold 0.7
ObjectProperty,involves character,usable in game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5698; levenshtein=0.2353; semantic=0.4692; sequence_match=0.2069,False,0.4248,False,top-3 avg score 0.4248 < final_threshold 0.7
ObjectProperty,has character,made by player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.4681; sequence_match=0.3333,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.7
ObjectProperty,involves character,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4832; levenshtein=0.1176; semantic=0.4826; sequence_match=0.3077,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.7
ObjectProperty,has playing area,offered by game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4478; levenshtein=0.2143; semantic=0.5281; sequence_match=0.2963,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
ObjectProperty,is player in session,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4018; sequence_match=0.3077,False,0.4239,False,top-3 avg score 0.4239 < final_threshold 0.7
ObjectProperty,is event associated to player,last played game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4638; levenshtein=0.2800; semantic=0.3969; sequence_match=0.4103,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,owns achievement,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.2000; semantic=0.5332; sequence_match=0.3333,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.7
ObjectProperty,is friend with player,usable in game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5556; levenshtein=0.2778; semantic=0.4357; sequence_match=0.1333,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.7
ObjectProperty,has item,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4503; sequence_match=0.3529,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.7
ObjectProperty,is session in game,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2667; semantic=0.3919; sequence_match=0.3200,False,0.4225,False,top-3 avg score 0.4225 < final_threshold 0.7
ObjectProperty,plays game,has resident,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.4289; sequence_match=0.3000,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.7
ObjectProperty,involves character,type of achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5221; levenshtein=0.1176; semantic=0.5067; sequence_match=0.2353,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.7
ObjectProperty,purchases game offering,has made IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5349; levenshtein=0.2857; semantic=0.4058; sequence_match=0.3226,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
