prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,action,is operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4794; sequence_match=0.3333,False,0.4283,False,top-3 avg score 0.4283 < final_threshold 0.7
ObjectProperty,target,activates on failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.1111; semantic=0.4881; sequence_match=0.3333,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.7
ObjectProperty,duty,is party assigned to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5392; levenshtein=0.1176; semantic=0.5523; sequence_match=0.1905,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,hasPolicy,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.5041; sequence_match=0.3333,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,permission,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1111; semantic=0.4625; sequence_match=0.2857,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,operator,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.2500; semantic=0.4409; sequence_match=0.3571,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.7
ObjectProperty,leftOperand,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4618; sequence_match=0.3000,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.7
ObjectProperty,Only One,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.2143; semantic=0.4464; sequence_match=0.2857,False,0.4266,False,top-3 avg score 0.4266 < final_threshold 0.7
ObjectProperty,Only One,is conflict strategy of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5905; levenshtein=0.2000; semantic=0.3181; sequence_match=0.3704,False,0.4263,False,top-3 avg score 0.4263 < final_threshold 0.7
ObjectProperty,partOf,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.2857; semantic=0.4298; sequence_match=0.3077,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.7
ObjectProperty,Only One,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4961; sequence_match=0.3000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,conflict,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.2632; semantic=0.5048; sequence_match=0.3704,False,0.425,False,top-3 avg score 0.4250 < final_threshold 0.7
ObjectProperty,target,has conflict strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4795; levenshtein=0.1579; semantic=0.5544; sequence_match=0.2400,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,inheritFrom,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.0769; semantic=0.5214; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,obligation,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.2778; semantic=0.4383; sequence_match=0.3571,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.7
ObjectProperty,duty,uses operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.5778; sequence_match=0.2500,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
ObjectProperty,scope,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.4948; sequence_match=0.2500,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.7
ObjectProperty,action,uses operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5219; sequence_match=0.3333,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.7
ObjectProperty,inheritRelation,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,or,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5370; levenshtein=0.1111; semantic=0.5510; sequence_match=0.1818,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.7
ObjectProperty,failure,assigned to party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5429; levenshtein=0.1333; semantic=0.4504; sequence_match=0.2727,False,0.422,False,top-3 avg score 0.4220 < final_threshold 0.7
ObjectProperty,operator,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4868; levenshtein=0.2105; semantic=0.4825; sequence_match=0.2963,False,0.4219,False,top-3 avg score 0.4219 < final_threshold 0.7
ObjectProperty,prohibition,is operator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.2500; semantic=0.4339; sequence_match=0.2609,False,0.4218,False,top-3 avg score 0.4218 < final_threshold 0.7
ObjectProperty,inheritRelation,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4968; levenshtein=0.0667; semantic=0.4906; sequence_match=0.2759,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,remedy,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4490; sequence_match=0.2857,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
ObjectProperty,inheritRelation,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.5170; sequence_match=0.2000,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
ObjectProperty,action,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.1500; semantic=0.4686; sequence_match=0.2308,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.7
ObjectProperty,and,is nested in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.2000; semantic=0.4738; sequence_match=0.3077,False,0.4198,False,top-3 avg score 0.4198 < final_threshold 0.7
ObjectProperty,hasPolicy,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5499; levenshtein=0.1176; semantic=0.4784; sequence_match=0.2308,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,failure,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.5352; sequence_match=0.2857,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
ObjectProperty,partOf,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.4706; sequence_match=0.2667,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,prohibition,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4392; levenshtein=0.1053; semantic=0.5496; sequence_match=0.2667,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.7
ObjectProperty,inheritFrom,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5762; sequence_match=0.2222,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,constraint,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5668; sequence_match=0.2105,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.7
ObjectProperty,implies,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.2353; semantic=0.3934; sequence_match=0.3333,False,0.4152,False,top-3 avg score 0.4152 < final_threshold 0.7
ObjectProperty,consequence,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.1667; semantic=0.4539; sequence_match=0.2759,False,0.415,False,top-3 avg score 0.4150 < final_threshold 0.7
ObjectProperty,and,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.4298; sequence_match=0.3333,False,0.4149,False,top-3 avg score 0.4149 < final_threshold 0.7
ObjectProperty,leftOperand,is constraint of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4706; levenshtein=0.2143; semantic=0.5596; sequence_match=0.1600,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.7
ObjectProperty,assignee,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4868; levenshtein=0.2105; semantic=0.4599; sequence_match=0.2963,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.7
ObjectProperty,assigner,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.2222; semantic=0.4342; sequence_match=0.3077,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,target,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.1579; semantic=0.4597; sequence_match=0.2400,False,0.414,False,top-3 avg score 0.4140 < final_threshold 0.7
ObjectProperty,leftOperand,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.1500; semantic=0.3995; sequence_match=0.2581,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,remedy,assigned to party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4666; sequence_match=0.2857,False,0.4137,False,top-3 avg score 0.4137 < final_threshold 0.7
ObjectProperty,obligation,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4719; levenshtein=0.2632; semantic=0.4243; sequence_match=0.3448,False,0.4137,False,top-3 avg score 0.4137 < final_threshold 0.7
ObjectProperty,inheritRelation,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.1111; semantic=0.3860; sequence_match=0.3030,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.7
ObjectProperty,conflict,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.1429; semantic=0.4378; sequence_match=0.2727,False,0.4134,False,top-3 avg score 0.4134 < final_threshold 0.7
ObjectProperty,remedy,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1579; semantic=0.4476; sequence_match=0.2400,False,0.4134,False,top-3 avg score 0.4134 < final_threshold 0.7
ObjectProperty,hasPolicy,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.2222; semantic=0.5462; sequence_match=0.2353,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.7
ObjectProperty,target,is nested in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.4780; sequence_match=0.2500,False,0.413,False,top-3 avg score 0.4130 < final_threshold 0.7
ObjectProperty,andSequence,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.4353; sequence_match=0.2000,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,andSequence,uses operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4693; sequence_match=0.2609,False,0.4126,False,top-3 avg score 0.4126 < final_threshold 0.7
ObjectProperty,or,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1250; semantic=0.4942; sequence_match=0.2000,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.7
ObjectProperty,partOf,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4943; sequence_match=0.2353,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,permission,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4544; levenshtein=0.1579; semantic=0.5040; sequence_match=0.2759,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.7
ObjectProperty,implies,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4441; sequence_match=0.3333,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,duty,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5184; sequence_match=0.2667,False,0.4107,False,top-3 avg score 0.4107 < final_threshold 0.7
ObjectProperty,andSequence,activates on failure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5707; levenshtein=0.2222; semantic=0.4376; sequence_match=0.2069,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,assigner,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.3764; sequence_match=0.3158,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,inheritRelation,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.2667; semantic=0.3850; sequence_match=0.3077,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,implies,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1111; semantic=0.4571; sequence_match=0.2400,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.7
ObjectProperty,prohibition,is nested in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.4367; sequence_match=0.2857,False,0.409,False,top-3 avg score 0.4090 < final_threshold 0.7
ObjectProperty,permission,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1500; semantic=0.4379; sequence_match=0.2667,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.7
ObjectProperty,scope,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5074; levenshtein=0.1667; semantic=0.4585; sequence_match=0.2609,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.7
ObjectProperty,operand,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.2143; semantic=0.4884; sequence_match=0.2857,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,obligation,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4535; levenshtein=0.1579; semantic=0.4960; sequence_match=0.2759,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.7
ObjectProperty,assignee,uses operator,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5309; sequence_match=0.1000,False,0.4084,False,top-3 avg score 0.4084 < final_threshold 0.7
ObjectProperty,Only One,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5288; levenshtein=0.2105; semantic=0.3884; sequence_match=0.3077,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.7
ObjectProperty,obligation,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5793; sequence_match=0.2500,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,relation,assigned to party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.0667; semantic=0.4987; sequence_match=0.1739,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,assignee,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.3672; sequence_match=0.3158,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.7
ObjectProperty,leftOperand,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.4660; sequence_match=0.2143,False,0.4067,False,top-3 avg score 0.4067 < final_threshold 0.7
ObjectProperty,target,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5273; sequence_match=0.2000,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,relation,activates on failure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5833; levenshtein=0.2222; semantic=0.4117; sequence_match=0.1538,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,leftOperand,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5254; levenshtein=0.1579; semantic=0.4243; sequence_match=0.2667,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.7
ObjectProperty,failure,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5258; levenshtein=0.2105; semantic=0.4597; sequence_match=0.2308,False,0.4054,False,top-3 avg score 0.4054 < final_threshold 0.7
ObjectProperty,consequence,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4870; sequence_match=0.2222,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
ObjectProperty,function,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.1579; semantic=0.4151; sequence_match=0.2222,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.7
ObjectProperty,assignee,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.2222; semantic=0.4054; sequence_match=0.3077,False,0.4047,False,top-3 avg score 0.4047 < final_threshold 0.7
ObjectProperty,failure,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2000; semantic=0.4036; sequence_match=0.2222,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,target,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4735; sequence_match=0.2353,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,target,uses operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5190; sequence_match=0.2222,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.7
ObjectProperty,function,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.4107; sequence_match=0.2857,False,0.4044,False,top-3 avg score 0.4044 < final_threshold 0.7
ObjectProperty,implies,uses operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.0833; semantic=0.5533; sequence_match=0.2105,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.7
ObjectProperty,partOf,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1579; semantic=0.4186; sequence_match=0.2400,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,consequence,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4485; levenshtein=0.2500; semantic=0.4390; sequence_match=0.3226,False,0.4034,False,top-3 avg score 0.4034 < final_threshold 0.7
ObjectProperty,inheritFrom,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.2500; semantic=0.4315; sequence_match=0.2581,False,0.4029,False,top-3 avg score 0.4029 < final_threshold 0.7
ObjectProperty,relation,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0714; semantic=0.5051; sequence_match=0.2727,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,prohibition,uses operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4630; sequence_match=0.2609,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,implies,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5790; sequence_match=0.1905,False,0.402,False,top-3 avg score 0.4020 < final_threshold 0.7
ObjectProperty,target,is conflict strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1500; semantic=0.4971; sequence_match=0.2308,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.7
ObjectProperty,inheritFrom,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.1579; semantic=0.4961; sequence_match=0.2000,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,operator,is nested in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4972; sequence_match=0.2222,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.7
ObjectProperty,inheritRelation,is activated by failure of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5586; levenshtein=0.2273; semantic=0.3185; sequence_match=0.3243,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.7
ObjectProperty,duty,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5735; sequence_match=0.1667,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.7
ObjectProperty,hasPolicy,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4230; sequence_match=0.2963,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,failure,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.1429; semantic=0.3752; sequence_match=0.2857,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.7
ObjectProperty,operand,is nested in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.4958; sequence_match=0.2353,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,relation,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4917; levenshtein=0.2000; semantic=0.4186; sequence_match=0.2857,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,implies,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5279; sequence_match=0.2500,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,Only One,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.4802; sequence_match=0.2857,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,relation,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1333; semantic=0.5089; sequence_match=0.2609,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.7
ObjectProperty,constraint,is activated by failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.4274; sequence_match=0.2500,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.7
ObjectProperty,inheritFrom,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.4644; sequence_match=0.3000,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,prohibition,assigned to party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4601; levenshtein=0.0667; semantic=0.4967; sequence_match=0.2308,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,remedy,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.5070; sequence_match=0.1905,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.7
ObjectProperty,prohibition,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.5373; sequence_match=0.2105,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
ObjectProperty,assignee,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4634; sequence_match=0.2500,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.7
ObjectProperty,partOf,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.1579; semantic=0.4020; sequence_match=0.2400,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.7
ObjectProperty,operator,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.2000; semantic=0.4619; sequence_match=0.2609,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
ObjectProperty,failure,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,Only One,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.3793; sequence_match=0.2727,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.7
ObjectProperty,relation,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5219; levenshtein=0.1579; semantic=0.4359; sequence_match=0.2222,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,implies,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.4538; sequence_match=0.2500,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.7
ObjectProperty,implies,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.5655; sequence_match=0.1818,False,0.393,False,top-3 avg score 0.3930 < final_threshold 0.7
ObjectProperty,or,has conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1053; semantic=0.4685; sequence_match=0.1905,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.7
ObjectProperty,or,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.5249; sequence_match=0.1250,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.7
ObjectProperty,prohibition,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0714; semantic=0.5479; sequence_match=0.2400,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.7
ObjectProperty,operand,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5071; levenshtein=0.1500; semantic=0.4424; sequence_match=0.2222,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.7
ObjectProperty,partOf,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4797; sequence_match=0.2000,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.7
ObjectProperty,remedy,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5567; sequence_match=0.2000,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,obligation,is activated by failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4424; levenshtein=0.2273; semantic=0.4140; sequence_match=0.3125,False,0.3897,False,top-3 avg score 0.3897 < final_threshold 0.7
ObjectProperty,scope,is activated by failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5788; levenshtein=0.1364; semantic=0.3669; sequence_match=0.2222,False,0.3893,False,top-3 avg score 0.3893 < final_threshold 0.7
