prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
DatatypeProperty,has timestamp,has billing end date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6174; levenshtein=0.3529; semantic=0.4791; sequence_match=0.3448,False,0.4832,False,top-3 avg score 0.4832 < final_threshold 0.7
DatatypeProperty,has manufacturer,has billing start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6172; levenshtein=0.3158; semantic=0.4178; sequence_match=0.4118,False,0.4822,False,top-3 avg score 0.4822 < final_threshold 0.7
DatatypeProperty,has version,has billing end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5954; levenshtein=0.2941; semantic=0.4806; sequence_match=0.3704,False,0.4821,False,top-3 avg score 0.4821 < final_threshold 0.7
DatatypeProperty,has fabrication number,has property value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6338; levenshtein=0.3000; semantic=0.4221; sequence_match=0.3889,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
DatatypeProperty,has model,has tariff end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.2500; semantic=0.4454; sequence_match=0.4167,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.7
DatatypeProperty,has version,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.4906; sequence_match=0.3125,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.7
DatatypeProperty,has fabrication number,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2727; semantic=0.4119; sequence_match=0.3810,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
DatatypeProperty,has fabrication number,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2500; semantic=0.5124; sequence_match=0.3571,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
DatatypeProperty,has model,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2500; semantic=0.5124; sequence_match=0.3571,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
DatatypeProperty,has start timestamp,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.5220; sequence_match=0.3226,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.7
DatatypeProperty,has start timestamp,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.5328; sequence_match=0.3200,False,0.4753,False,top-3 avg score 0.4753 < final_threshold 0.7
DatatypeProperty,has start timestamp,has property value,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5212; levenshtein=0.2353; semantic=0.5377; sequence_match=0.3636,False,0.4742,False,top-3 avg score 0.4742 < final_threshold 0.7
DatatypeProperty,has firmware version,has tariff start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6037; levenshtein=0.2222; semantic=0.4835; sequence_match=0.3333,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.7
DatatypeProperty,has model,has property timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.2500; semantic=0.4378; sequence_match=0.3571,False,0.4733,False,top-3 avg score 0.4733 < final_threshold 0.7
DatatypeProperty,has firmware version,has longitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.5217; sequence_match=0.3333,False,0.4733,False,top-3 avg score 0.4733 < final_threshold 0.7
DatatypeProperty,has model,has measurement timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6141; levenshtein=0.2174; semantic=0.4811; sequence_match=0.3226,False,0.4726,False,top-3 avg score 0.4726 < final_threshold 0.7
DatatypeProperty,has manufacturer,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6232; levenshtein=0.3182; semantic=0.4155; sequence_match=0.3784,False,0.4724,False,top-3 avg score 0.4724 < final_threshold 0.7
DatatypeProperty,has hardware version,has longitude,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.5215; sequence_match=0.3333,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
DatatypeProperty,has timestamp,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2667; semantic=0.4568; sequence_match=0.3704,False,0.4683,False,top-3 avg score 0.4683 < final_threshold 0.7
DatatypeProperty,has model,has billing start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5702; levenshtein=0.2105; semantic=0.4590; sequence_match=0.3704,False,0.4665,False,top-3 avg score 0.4665 < final_threshold 0.7
DatatypeProperty,has hardware version,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5820; levenshtein=0.1667; semantic=0.4895; sequence_match=0.3125,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.7
DatatypeProperty,has manufacturer,has billing end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.2353; semantic=0.4253; sequence_match=0.3750,False,0.4596,False,top-3 avg score 0.4596 < final_threshold 0.7
DatatypeProperty,has fabrication number,has property timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2000; semantic=0.4051; sequence_match=0.4000,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.7
DatatypeProperty,has version,has billing start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5942; levenshtein=0.2105; semantic=0.4807; sequence_match=0.2759,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.7
DatatypeProperty,requires power,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.2308; semantic=0.5158; sequence_match=0.2609,False,0.4461,False,top-3 avg score 0.4461 < final_threshold 0.7
DatatypeProperty,requires power,has property timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5468; levenshtein=0.2000; semantic=0.4214; sequence_match=0.3636,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has property value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5941; levenshtein=0.1667; semantic=0.3819; sequence_match=0.3500,False,0.442,False,top-3 avg score 0.4420 < final_threshold 0.7
DatatypeProperty,has model,has tariff start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.2222; semantic=0.4241; sequence_match=0.3846,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5383; levenshtein=0.1667; semantic=0.4870; sequence_match=0.2857,False,0.437,False,top-3 avg score 0.4370 < final_threshold 0.7
DatatypeProperty,requires power,has measurement timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5186; levenshtein=0.1739; semantic=0.4567; sequence_match=0.3333,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.7
DatatypeProperty,requires power,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5369; levenshtein=0.1579; semantic=0.5211; sequence_match=0.2500,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
DatatypeProperty,has version,has tariff start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.4298; sequence_match=0.2857,False,0.4348,False,top-3 avg score 0.4348 < final_threshold 0.7
DatatypeProperty,has hardware version,has billing end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5654; levenshtein=0.2222; semantic=0.4508; sequence_match=0.2857,False,0.434,False,top-3 avg score 0.4340 < final_threshold 0.7
DatatypeProperty,has manufacturer,has property timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2500; semantic=0.3941; sequence_match=0.3429,False,0.4327,False,top-3 avg score 0.4327 < final_threshold 0.7
DatatypeProperty,has start timestamp,has billing end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5126; levenshtein=0.2353; semantic=0.4843; sequence_match=0.2941,False,0.4303,False,top-3 avg score 0.4303 < final_threshold 0.7
DatatypeProperty,has timestamp,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.2273; semantic=0.4526; sequence_match=0.2941,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has measurement value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5439; levenshtein=0.1667; semantic=0.4097; sequence_match=0.3256,False,0.4264,False,top-3 avg score 0.4264 < final_threshold 0.7
DatatypeProperty,has start timestamp,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1818; semantic=0.4418; sequence_match=0.3077,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has tariff end date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6309; levenshtein=0.2917; semantic=0.3514; sequence_match=0.2000,False,0.4247,False,top-3 avg score 0.4247 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has latitude,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5829; levenshtein=0.2083; semantic=0.4472; sequence_match=0.1714,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5404; sequence_match=0.1875,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.7
DatatypeProperty,requires power,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5316; levenshtein=0.2000; semantic=0.4536; sequence_match=0.2424,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has property timestamp,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5611; levenshtein=0.1667; semantic=0.2763; sequence_match=0.3636,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.2500; semantic=0.3831; sequence_match=0.3529,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has measurement timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5484; levenshtein=0.0417; semantic=0.3610; sequence_match=0.2553,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.7
DatatypeProperty,requires power,has model,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.2308; semantic=0.5081; sequence_match=0.0952,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has tariff start date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5833; levenshtein=0.2083; semantic=0.3490; sequence_match=0.1905,False,0.3802,False,top-3 avg score 0.3802 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has manufacturer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5611; levenshtein=0.2083; semantic=0.3693; sequence_match=0.1026,False,0.3796,False,top-3 avg score 0.3796 < final_threshold 0.7
DatatypeProperty,requires power,has tariff end date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4324; levenshtein=0.1250; semantic=0.4675; sequence_match=0.2069,False,0.3689,False,top-3 avg score 0.3689 < final_threshold 0.7
DatatypeProperty,requires power,has latitude,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.5456; sequence_match=0.0833,False,0.3676,False,top-3 avg score 0.3676 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has fabrication number,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5333; levenshtein=0.2083; semantic=0.3498; sequence_match=0.1364,False,0.3638,False,top-3 avg score 0.3638 < final_threshold 0.7
DatatypeProperty,requires power,has manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3581; levenshtein=0.1333; semantic=0.5037; sequence_match=0.2143,False,0.3587,False,top-3 avg score 0.3587 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has longitude,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4013; sequence_match=0.1111,False,0.356,False,top-3 avg score 0.3560 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has model,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4097; sequence_match=0.1250,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has billing start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5477; levenshtein=0.0833; semantic=0.3068; sequence_match=0.1860,False,0.3468,False,top-3 avg score 0.3468 < final_threshold 0.7
DatatypeProperty,requires power,has billing end date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4310; levenshtein=0.1176; semantic=0.4489; sequence_match=0.1333,False,0.3377,False,top-3 avg score 0.3377 < final_threshold 0.7
DatatypeProperty,requires power,has tariff start date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1111; semantic=0.4600; sequence_match=0.1290,False,0.3366,False,top-3 avg score 0.3366 < final_threshold 0.7
DatatypeProperty,requires power,has billing start date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4227; levenshtein=0.1053; semantic=0.4477; sequence_match=0.1250,False,0.3318,False,top-3 avg score 0.3318 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has billing end date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4867; levenshtein=0.1667; semantic=0.3036; sequence_match=0.1951,False,0.3285,False,top-3 avg score 0.3285 < final_threshold 0.7
DatatypeProperty,requires power,has longitude,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3803; levenshtein=0.0769; semantic=0.5023; sequence_match=0.0800,False,0.3209,False,top-3 avg score 0.3209 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has billing date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4544; levenshtein=0.1667; semantic=0.3180; sequence_match=0.1579,False,0.313,False,top-3 avg score 0.3130 < final_threshold 0.7
DatatypeProperty,requires power,has billing date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3706; levenshtein=0.0714; semantic=0.4697; sequence_match=0.0741,False,0.3048,False,top-3 avg score 0.3048 < final_threshold 0.7
