gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Time-based tariff,Pressure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4101; sequence_match=0.2609,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
Tariff,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.5374; sequence_match=0.1818,False,0.3916,False,top-3 avg score 0.3916 < final_threshold 0.6
Water infrastructure,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4313; levenshtein=0.1579; semantic=0.4852; sequence_match=0.2581,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.6
FeatureOfInterest,Conductivity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.1765; semantic=0.4637; sequence_match=0.2069,False,0.3914,False,top-3 avg score 0.3914 < final_threshold 0.6
Sensor,Water distribution infrastructure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5315; levenshtein=0.1290; semantic=0.5111; sequence_match=0.1081,False,0.3905,False,top-3 avg score 0.3905 < final_threshold 0.6
Water property,Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4953; sequence_match=0.2105,False,0.3905,False,top-3 avg score 0.3905 < final_threshold 0.6
Point,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5758; sequence_match=0.1538,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
Water property,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4551; levenshtein=0.1538; semantic=0.4834; sequence_match=0.2308,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.6
Temporal entity,pH,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.5196; sequence_match=0.1250,False,0.3895,False,top-3 avg score 0.3895 < final_threshold 0.6
Temporal duration,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4514; levenshtein=0.2500; semantic=0.4428; sequence_match=0.2727,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.6
Point,Chemical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1875; semantic=0.4588; sequence_match=0.2857,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.6
Device,Water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.5269; sequence_match=0.1818,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.6
Acceptability property,Water measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4950; levenshtein=0.1905; semantic=0.3934; sequence_match=0.2703,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
ChemicalProperty,Sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.5166; sequence_match=0.1818,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.6
Point,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5570; sequence_match=0.1538,False,0.3842,False,top-3 avg score 0.3842 < final_threshold 0.6
Meter,Physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1250; semantic=0.5400; sequence_match=0.1905,False,0.3838,False,top-3 avg score 0.3838 < final_threshold 0.6
Geometry,Billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4679; levenshtein=0.0769; semantic=0.3969; sequence_match=0.2857,False,0.3835,False,top-3 avg score 0.3835 < final_threshold 0.6
Point,Temperature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3606; levenshtein=0.1818; semantic=0.5397; sequence_match=0.2500,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
Sensor,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5745; sequence_match=0.1429,False,0.3826,False,top-3 avg score 0.3826 < final_threshold 0.6
Device,Temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4671; sequence_match=0.1905,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
Water infrastructure,Physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4591; levenshtein=0.1579; semantic=0.4568; sequence_match=0.2286,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
Acceptability property,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.5195; sequence_match=0.1481,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
Water asset,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0833; semantic=0.5055; sequence_match=0.1818,False,0.381,False,top-3 avg score 0.3810 < final_threshold 0.6
Sensor,Turbidity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.5800; sequence_match=0.1333,False,0.3797,False,top-3 avg score 0.3797 < final_threshold 0.6
Tariff,Temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4556; levenshtein=0.2000; semantic=0.3962; sequence_match=0.2857,False,0.3792,False,top-3 avg score 0.3792 < final_threshold 0.6
FeatureOfInterest,Sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4477; levenshtein=0.1765; semantic=0.5124; sequence_match=0.1739,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
ChemicalProperty,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1875; semantic=0.4679; sequence_match=0.2500,False,0.3782,False,top-3 avg score 0.3782 < final_threshold 0.6
Key Performance Indicator,pH,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5145; levenshtein=0.0435; semantic=0.5399; sequence_match=0.0800,False,0.3781,False,top-3 avg score 0.3781 < final_threshold 0.6
Actuator,Physical property,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.1875; semantic=0.5255; sequence_match=0.1667,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.6
Water meter,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.4237; sequence_match=0.2222,False,0.3764,False,top-3 avg score 0.3764 < final_threshold 0.6
Device,Water measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4602; sequence_match=0.1818,False,0.3761,False,top-3 avg score 0.3761 < final_threshold 0.6
Temporal duration,pH,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.0625; semantic=0.4962; sequence_match=0.1111,False,0.376,False,top-3 avg score 0.3760 < final_threshold 0.6
ChemicalProperty,pH,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.0625; semantic=0.4959; sequence_match=0.1111,False,0.376,False,top-3 avg score 0.3760 < final_threshold 0.6
Temporal duration,Asset,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4847; levenshtein=0.1250; semantic=0.5160; sequence_match=0.0952,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.6
Geometry,Physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2917; levenshtein=0.1875; semantic=0.5814; sequence_match=0.2500,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.6
Device,Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5119; sequence_match=0.1667,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.6
Tariff,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4824; sequence_match=0.2222,False,0.3738,False,top-3 avg score 0.3738 < final_threshold 0.6
Acceptability property,Water distribution infrastructure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5140; levenshtein=0.2258; semantic=0.3809; sequence_match=0.1923,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.6
Meter,Water distribution infrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0968; semantic=0.4983; sequence_match=0.1667,False,0.3732,False,top-3 avg score 0.3732 < final_threshold 0.6
Acceptability property,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3948; levenshtein=0.1429; semantic=0.4470; sequence_match=0.2759,False,0.3726,False,top-3 avg score 0.3726 < final_threshold 0.6
Water infrastructure,Chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4591; levenshtein=0.2105; semantic=0.4262; sequence_match=0.2286,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.6
Water meter,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.1538; semantic=0.4886; sequence_match=0.1739,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.6
Key Performance Indicator,Turbidity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3768; levenshtein=0.2174; semantic=0.4173; sequence_match=0.3125,False,0.3689,False,top-3 avg score 0.3689 < final_threshold 0.6
Tariff,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4145; levenshtein=0.1538; semantic=0.4810; sequence_match=0.2105,False,0.3687,False,top-3 avg score 0.3687 < final_threshold 0.6
Water meter,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.4685; sequence_match=0.1818,False,0.3686,False,top-3 avg score 0.3686 < final_threshold 0.6
Meter,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.5558; sequence_match=0.1176,False,0.3671,False,top-3 avg score 0.3671 < final_threshold 0.6
Tariff,Pressure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.5241; sequence_match=0.1429,False,0.3658,False,top-3 avg score 0.3658 < final_threshold 0.6
Time-based tariff,Conductivity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.4222; sequence_match=0.2222,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.6
Water,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.5487; sequence_match=0.1176,False,0.3647,False,top-3 avg score 0.3647 < final_threshold 0.6
Point,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.4523; sequence_match=0.1818,False,0.3632,False,top-3 avg score 0.3632 < final_threshold 0.6
Device,Billing period,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4352; sequence_match=0.1053,False,0.3616,False,top-3 avg score 0.3616 < final_threshold 0.6
Water asset,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.0769; semantic=0.4535; sequence_match=0.1739,False,0.3596,False,top-3 avg score 0.3596 < final_threshold 0.6
ChemicalProperty,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3417; levenshtein=0.1875; semantic=0.5442; sequence_match=0.1905,False,0.3588,False,top-3 avg score 0.3588 < final_threshold 0.6
Device,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5714; sequence_match=0.1429,False,0.3585,False,top-3 avg score 0.3585 < final_threshold 0.6
Actuator,Chemical property,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.1875; semantic=0.4679; sequence_match=0.1667,False,0.3573,False,top-3 avg score 0.3573 < final_threshold 0.6
Device,Water distribution infrastructure,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4211; levenshtein=0.1290; semantic=0.5155; sequence_match=0.1081,False,0.3552,False,top-3 avg score 0.3552 < final_threshold 0.6
Point,Water measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1250; semantic=0.4524; sequence_match=0.1905,False,0.3546,False,top-3 avg score 0.3546 < final_threshold 0.6
Meter,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.4674; sequence_match=0.1538,False,0.3543,False,top-3 avg score 0.3543 < final_threshold 0.6
Acceptability property,pH,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.0476; semantic=0.4600; sequence_match=0.0870,False,0.3543,False,top-3 avg score 0.3543 < final_threshold 0.6
Acceptability property,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4036; sequence_match=0.2222,False,0.3541,False,top-3 avg score 0.3541 < final_threshold 0.6
Sensor,Conductivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0833; semantic=0.6061; sequence_match=0.1111,False,0.3502,False,top-3 avg score 0.3502 < final_threshold 0.6
Key Performance Indicator,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4657; levenshtein=0.1304; semantic=0.4325; sequence_match=0.1429,False,0.347,False,top-3 avg score 0.3470 < final_threshold 0.6
FeatureOfInterest,Billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4262; levenshtein=0.1765; semantic=0.3471; sequence_match=0.2667,False,0.3467,False,top-3 avg score 0.3467 < final_threshold 0.6
Point,Water meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4599; sequence_match=0.1333,False,0.3422,False,top-3 avg score 0.3422 < final_threshold 0.6
ChemicalProperty,Water distribution infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4592; levenshtein=0.1613; semantic=0.3958; sequence_match=0.1702,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.6
Measurement,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.4586; sequence_match=0.1667,False,0.3384,False,top-3 avg score 0.3384 < final_threshold 0.6
Key Performance Indicator,Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4324; levenshtein=0.0870; semantic=0.4437; sequence_match=0.1379,False,0.338,False,top-3 avg score 0.3380 < final_threshold 0.6
Geometry,Water distribution infrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3763; levenshtein=0.1290; semantic=0.4685; sequence_match=0.1538,False,0.3329,False,top-3 avg score 0.3329 < final_threshold 0.6
Time-based tariff,Chemical property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5395; levenshtein=0.1250; semantic=0.3290; sequence_match=0.0645,False,0.3312,False,top-3 avg score 0.3312 < final_threshold 0.6
Tariff,Physical property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.4151; sequence_match=0.0909,False,0.3305,False,top-3 avg score 0.3305 < final_threshold 0.6
Water infrastructure,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3394; levenshtein=0.1579; semantic=0.4522; sequence_match=0.1875,False,0.3264,False,top-3 avg score 0.3264 < final_threshold 0.6
ChemicalProperty,Tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.3922; sequence_match=0.0909,False,0.3229,False,top-3 avg score 0.3229 < final_threshold 0.6
Tariff,Chemical property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.3922; sequence_match=0.0909,False,0.3229,False,top-3 avg score 0.3229 < final_threshold 0.6
Key Performance Indicator,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3290; levenshtein=0.1304; semantic=0.4925; sequence_match=0.1429,False,0.3215,False,top-3 avg score 0.3215 < final_threshold 0.6
Time-based tariff,Location,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4139; levenshtein=0.2000; semantic=0.3416; sequence_match=0.1739,False,0.3185,False,top-3 avg score 0.3185 < final_threshold 0.6
Actuator,Billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0769; semantic=0.4620; sequence_match=0.0952,False,0.2862,False,top-3 avg score 0.2862 < final_threshold 0.6
Time-based tariff,Physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4250; levenshtein=0.0625; semantic=0.3544; sequence_match=0.0645,False,0.2813,False,top-3 avg score 0.2813 < final_threshold 0.6
Geometry,Tariff,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4834; sequence_match=0.2857,False,0.2564,False,top-3 avg score 0.2564 < final_threshold 0.6
Point,Water,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5432; sequence_match=0.2000,False,0.2477,False,top-3 avg score 0.2477 < final_threshold 0.6
Sensor,Tariff,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5372; sequence_match=0.1667,False,0.2346,False,top-3 avg score 0.2346 < final_threshold 0.6
Tariff,Sensor,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5372; sequence_match=0.1667,False,0.2346,False,top-3 avg score 0.2346 < final_threshold 0.6
Sensor,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6460; sequence_match=0.0000,False,0.2153,False,top-3 avg score 0.2153 < final_threshold 0.6
Water,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6254; sequence_match=0.0000,False,0.2085,False,top-3 avg score 0.2085 < final_threshold 0.6
Device,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6051; sequence_match=0.0000,False,0.2017,False,top-3 avg score 0.2017 < final_threshold 0.6
Actuator,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6004; sequence_match=0.0000,False,0.2001,False,top-3 avg score 0.2001 < final_threshold 0.6
Geometry,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5779; sequence_match=0.0000,False,0.1926,False,top-3 avg score 0.1926 < final_threshold 0.6
Meter,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5593; sequence_match=0.0000,False,0.1864,False,top-3 avg score 0.1864 < final_threshold 0.6
Measurement,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5466; sequence_match=0.0000,False,0.1822,False,top-3 avg score 0.1822 < final_threshold 0.6
Water asset,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5283; sequence_match=0.0000,False,0.1761,False,top-3 avg score 0.1761 < final_threshold 0.6
Water infrastructure,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5155; sequence_match=0.0000,False,0.1718,False,top-3 avg score 0.1718 < final_threshold 0.6
FeatureOfInterest,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5147; sequence_match=0.0000,False,0.1716,False,top-3 avg score 0.1716 < final_threshold 0.6
Water meter,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5044; sequence_match=0.0000,False,0.1681,False,top-3 avg score 0.1681 < final_threshold 0.6
Tariff,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4856; sequence_match=0.0000,False,0.1619,False,top-3 avg score 0.1619 < final_threshold 0.6
Time-based tariff,pH,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4220; sequence_match=0.0000,False,0.1407,False,top-3 avg score 0.1407 < final_threshold 0.6
