role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has input,hasinput,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9022; sequence_match=1.0000,True,1.0000,True,selected
property,has version,hasversion,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9590; sequence_match=1.0000,True,1.0000,True,selected
property,is developed by,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9198; sequence_match=0.9167,False,0.9284,True,selected
property,uses software,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5187; sequence_match=0.2963,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
property,has output,isopensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5365; sequence_match=0.2857,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
property,has release date,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6548; levenshtein=0.2143; semantic=0.4541; sequence_match=0.2222,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.6
property,has specified data output,supportsformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5200; levenshtein=0.1818; semantic=0.5307; sequence_match=0.2778,False,0.4428,False,top-3 avg score 0.4428 < final_threshold 0.6
property,has specified data input,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.1429; semantic=0.4336; sequence_match=0.3030,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
property,has specified data output,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5455; levenshtein=0.1818; semantic=0.4964; sequence_match=0.2857,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.6
property,has input,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5490; sequence_match=0.2667,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.6
property,is developed by,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5470; levenshtein=0.2308; semantic=0.4591; sequence_match=0.3200,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
property,has download location,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.2105; semantic=0.4830; sequence_match=0.3333,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.6
property,uses platform,develops,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5283; sequence_match=0.1000,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.6
property,has release date,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.0714; semantic=0.4633; sequence_match=0.3571,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.6
property,has output,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.5390; sequence_match=0.2667,False,0.4414,False,top-3 avg score 0.4414 < final_threshold 0.6
property,has license,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5834; sequence_match=0.2500,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.6
property,has format specification,collaborateswith,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5461; levenshtein=0.2273; semantic=0.3544; sequence_match=0.4211,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.6
property,is software for,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.2308; semantic=0.4682; sequence_match=0.2727,False,0.4403,False,top-3 avg score 0.4403 < final_threshold 0.6
property,uses platform,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4867; sequence_match=0.3333,False,0.4400,False,top-3 avg score 0.4400 < final_threshold 0.6
property,has input,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4546; sequence_match=0.3158,False,0.4399,False,top-3 avg score 0.4399 < final_threshold 0.6
property,uses platform,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.0833; semantic=0.4800; sequence_match=0.3478,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.6
property,has website homepage,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2778; semantic=0.4517; sequence_match=0.3226,False,0.4390,False,top-3 avg score 0.4390 < final_threshold 0.6
property,has specified data output,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4553; sequence_match=0.3030,False,0.4382,False,top-3 avg score 0.4382 < final_threshold 0.6
property,has output,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5618; sequence_match=0.2500,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.6
property,has documentation,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5347; levenshtein=0.1250; semantic=0.5795; sequence_match=0.2000,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.6
property,has format specification,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.4114; sequence_match=0.2857,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
property,implements,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.5762; sequence_match=0.2857,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
property,implements,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5502; sequence_match=0.2500,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.6
property,uses software,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.4730; sequence_match=0.3478,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.6
property,has version,releasedate,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.6102; sequence_match=0.2857,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.6
property,has format specification,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5386; levenshtein=0.1818; semantic=0.4752; sequence_match=0.2941,False,0.4360,False,top-3 avg score 0.4360 < final_threshold 0.6
property,is developed by,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.1538; semantic=0.4727; sequence_match=0.3077,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.6
property,uses platform,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.4645; sequence_match=0.3478,False,0.4342,False,top-3 avg score 0.4342 < final_threshold 0.6
property,has version,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4545; sequence_match=0.3158,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.6
property,uses platform,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.4957; sequence_match=0.2222,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
property,has download location,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5401; levenshtein=0.1579; semantic=0.4580; sequence_match=0.3030,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
property,has documentation,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4735; levenshtein=0.1875; semantic=0.4555; sequence_match=0.3704,False,0.4331,False,top-3 avg score 0.4331 < final_threshold 0.6
property,has input,canread,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5205; sequence_match=0.2667,False,0.4330,False,top-3 avg score 0.4330 < final_threshold 0.6
property,uses software,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4591; sequence_match=0.2963,False,0.4320,False,top-3 avg score 0.4320 < final_threshold 0.6
property,has version,isavailableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.5490; sequence_match=0.2609,False,0.4319,False,top-3 avg score 0.4319 < final_threshold 0.6
property,has specified data input,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.1905; semantic=0.4942; sequence_match=0.2143,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
property,uses software,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.5237; sequence_match=0.2609,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.6
property,uses platform,isavailableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.2308; semantic=0.5082; sequence_match=0.3200,False,0.4306,False,top-3 avg score 0.4306 < final_threshold 0.6
property,has interface,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4579; sequence_match=0.3333,False,0.4304,False,top-3 avg score 0.4304 < final_threshold 0.6
property,has license,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5846; sequence_match=0.2222,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.6
property,has input,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4831; sequence_match=0.2857,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.6
property,uses platform,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.0000; semantic=0.4918; sequence_match=0.2857,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.6
property,has format specification,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.2273; semantic=0.4409; sequence_match=0.2941,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.6
property,uses software,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5878; sequence_match=0.2105,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.6
property,has specified data input,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.1905; semantic=0.4843; sequence_match=0.2857,False,0.4286,False,top-3 avg score 0.4286 < final_threshold 0.6
property,uses software,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.4820; sequence_match=0.3158,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.6
property,has specified data output,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5988; levenshtein=0.1818; semantic=0.4747; sequence_match=0.2069,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.6
property,has release date,isopensource,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4579; levenshtein=0.2857; semantic=0.5366; sequence_match=0.2308,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.6
property,has documentation,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.5336; sequence_match=0.2727,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.6
property,has output,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.5111; sequence_match=0.2667,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.6
property,has website homepage,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5394; levenshtein=0.1111; semantic=0.3846; sequence_match=0.3529,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.6
property,has specified data input,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5821; levenshtein=0.1905; semantic=0.4587; sequence_match=0.2353,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
property,uses platform,hasinput,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5467; sequence_match=0.2000,False,0.4248,False,top-3 avg score 0.4248 < final_threshold 0.6
property,is software for,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.1250; semantic=0.4315; sequence_match=0.2759,False,0.4236,False,top-3 avg score 0.4236 < final_threshold 0.6
property,has interface,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5052; sequence_match=0.3158,False,0.4231,False,top-3 avg score 0.4231 < final_threshold 0.6
property,has specified data output,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5276; levenshtein=0.1364; semantic=0.5458; sequence_match=0.1935,False,0.4223,False,top-3 avg score 0.4223 < final_threshold 0.6
property,is software for,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4801; sequence_match=0.2353,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.6
property,is software for,hasmodification,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5731; levenshtein=0.2667; semantic=0.4263; sequence_match=0.1429,False,0.4220,False,top-3 avg score 0.4220 < final_threshold 0.6
property,has version,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5030; sequence_match=0.2500,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.6
property,is developed by,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.5216; sequence_match=0.3000,False,0.4212,False,top-3 avg score 0.4212 < final_threshold 0.6
property,has documentation,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.6376; sequence_match=0.0833,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.6
property,has specified data output,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5763; levenshtein=0.1818; semantic=0.4557; sequence_match=0.2286,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.6
property,has release date,supports,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4717; sequence_match=0.2727,False,0.4188,False,top-3 avg score 0.4188 < final_threshold 0.6
property,has support url,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.5242; sequence_match=0.2727,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.6
property,has website homepage,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.4564; sequence_match=0.2500,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.6
property,has license,canread,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.2000; semantic=0.5222; sequence_match=0.2353,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.6
property,uses software,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.4690; sequence_match=0.2308,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.6
property,has release date,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5030; levenshtein=0.1875; semantic=0.4150; sequence_match=0.3333,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.6
property,uses platform,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.5038; sequence_match=0.2963,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
property,implements,supportsformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.0714; semantic=0.5212; sequence_match=0.2500,False,0.4166,False,top-3 avg score 0.4166 < final_threshold 0.6
property,has license,hasoutputformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5065; sequence_match=0.2400,False,0.4155,False,top-3 avg score 0.4155 < final_threshold 0.6
property,has documentation,isavailableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4324; levenshtein=0.1250; semantic=0.5363; sequence_match=0.2759,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.6
property,has version,supportsformat,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4786; levenshtein=0.2143; semantic=0.5513; sequence_match=0.0833,False,0.4147,False,top-3 avg score 0.4147 < final_threshold 0.6
property,implements,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.4726; sequence_match=0.2609,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.6
property,has website homepage,isavailableat,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4996; levenshtein=0.2222; semantic=0.5184; sequence_match=0.1935,False,0.4134,False,top-3 avg score 0.4134 < final_threshold 0.6
property,has documentation,develops,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.6146; sequence_match=0.0833,False,0.4132,False,top-3 avg score 0.4132 < final_threshold 0.6
property,is developed by,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4526; sequence_match=0.2353,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.6
property,implements,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.5203; sequence_match=0.1905,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.6
property,is developed by,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5855; levenshtein=0.2308; semantic=0.4169; sequence_match=0.2308,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.6
property,is developed by,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5855; levenshtein=0.2308; semantic=0.4163; sequence_match=0.2308,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.6
property,has version,provides,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.1000; semantic=0.5463; sequence_match=0.1111,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.6
property,has download location,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2105; semantic=0.3778; sequence_match=0.2857,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.6
property,has input,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5041; sequence_match=0.2353,False,0.4100,False,top-3 avg score 0.4100 < final_threshold 0.6
property,has specified data input,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5310; sequence_match=0.2857,False,0.4098,False,top-3 avg score 0.4098 < final_threshold 0.6
property,is developed by,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4866; sequence_match=0.3000,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.6
property,is software for,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.2308; semantic=0.4197; sequence_match=0.3333,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.6
property,has support url,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5491; levenshtein=0.0769; semantic=0.4420; sequence_match=0.2353,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.6
property,uses software,hasinput,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5536; sequence_match=0.2000,False,0.4086,False,top-3 avg score 0.4086 < final_threshold 0.6
property,is developed by,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.1538; semantic=0.4288; sequence_match=0.2500,False,0.4084,False,top-3 avg score 0.4084 < final_threshold 0.6
property,has website homepage,isopensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.2222; semantic=0.5138; sequence_match=0.2667,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.6
property,has documentation,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5569; sequence_match=0.1818,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.6
property,uses platform,outputs,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.4600; sequence_match=0.2105,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.6
property,has website homepage,isavailableas,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4996; levenshtein=0.2222; semantic=0.4999; sequence_match=0.1290,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
property,has version,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5212; sequence_match=0.2353,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
property,has specified data output,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1364; semantic=0.5003; sequence_match=0.2069,False,0.4070,False,top-3 avg score 0.4070 < final_threshold 0.6
property,has interface,isavailableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5126; sequence_match=0.2400,False,0.4066,False,top-3 avg score 0.4066 < final_threshold 0.6
property,implements,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5473; sequence_match=0.2500,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.6
property,has version,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.0833; semantic=0.5423; sequence_match=0.1818,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.6
property,has website homepage,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.4639; sequence_match=0.2400,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.6
property,has website homepage,develops,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5009; levenshtein=0.2222; semantic=0.4941; sequence_match=0.0769,False,0.4058,False,top-3 avg score 0.4058 < final_threshold 0.6
property,uses software,exportsto,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4259; levenshtein=0.2500; semantic=0.5406; sequence_match=0.1905,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.6
property,has license,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5157; sequence_match=0.2353,False,0.4054,False,top-3 avg score 0.4054 < final_threshold 0.6
property,has specified data input,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1429; semantic=0.4827; sequence_match=0.2143,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.6
property,uses software,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4936; levenshtein=0.0769; semantic=0.4801; sequence_match=0.2400,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.6
property,uses software,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5308; levenshtein=0.1875; semantic=0.4683; sequence_match=0.2143,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.6
property,has version,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4711; sequence_match=0.2105,False,0.4044,False,top-3 avg score 0.4044 < final_threshold 0.6
property,has interface,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.5817; sequence_match=0.2000,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.6
property,uses software,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4898; sequence_match=0.1667,False,0.4040,False,top-3 avg score 0.4040 < final_threshold 0.6
property,has input,workswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.5249; sequence_match=0.1176,False,0.4040,False,top-3 avg score 0.4040 < final_threshold 0.6
property,implements,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5111; sequence_match=0.2353,False,0.4038,False,top-3 avg score 0.4038 < final_threshold 0.6
property,has specified data output,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5535; levenshtein=0.1364; semantic=0.4416; sequence_match=0.2143,False,0.4032,False,top-3 avg score 0.4032 < final_threshold 0.6
property,uses software,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.5145; sequence_match=0.2105,False,0.4030,False,top-3 avg score 0.4030 < final_threshold 0.6
property,has version,isavailableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.5492; sequence_match=0.1739,False,0.4030,False,top-3 avg score 0.4030 < final_threshold 0.6
property,has specified data input,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1429; semantic=0.4294; sequence_match=0.2222,False,0.4029,False,top-3 avg score 0.4029 < final_threshold 0.6
property,has website homepage,supportsformat,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5317; levenshtein=0.2222; semantic=0.4524; sequence_match=0.1250,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.6
property,has format specification,workswith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5354; levenshtein=0.2273; semantic=0.4431; sequence_match=0.1935,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.6
property,implements,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.4698; sequence_match=0.2500,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.6
property,has specified data output,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.4764; sequence_match=0.1935,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.6
property,is developed by,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4531; sequence_match=0.2500,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.6
property,has website homepage,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1111; semantic=0.4904; sequence_match=0.1667,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.6
property,uses software,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4584; sequence_match=0.2609,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.6
property,has interface,processes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4977; sequence_match=0.2857,False,0.4000,False,top-3 avg score 0.4000 < final_threshold 0.6
property,has release date,processes,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5042; levenshtein=0.2857; semantic=0.4100; sequence_match=0.2609,False,0.4000,False,top-3 avg score 0.4000 < final_threshold 0.6
property,implements,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.1000; semantic=0.5843; sequence_match=0.2105,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
property,has release date,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5064; sequence_match=0.2000,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
property,has interface,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5246; levenshtein=0.1429; semantic=0.5195; sequence_match=0.1538,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.6
property,has version,canread,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.4968; sequence_match=0.2353,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.6
