role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,playsgame,playsgame,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasachievement,hasachievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasitem,hasitem,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,livesin,livesin,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasplayingarea,hasplayingarea,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,releasedate,hasreleasedate,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8074; levenshtein=0.7857; semantic=0.9390; sequence_match=0.8800,False,0.8754,True,selected
property,ownsitem,madepurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0000; semantic=0.5822; sequence_match=0.2000,False,0.3950,False,top-3 avg score 0.3950 < final_threshold 0.6
property,releasedate,hasplayingarea,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.2143; semantic=0.4727; sequence_match=0.2400,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.6
property,releasedate,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5041; sequence_match=0.2222,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.6
property,iseventassociatedtoplayer,hasusername,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4959; levenshtein=0.2000; semantic=0.4809; sequence_match=0.1667,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.6
property,iseventassociatedtoplayer,existsin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5755; levenshtein=0.1600; semantic=0.4138; sequence_match=0.1818,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
property,eventtime,hasfriend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.4672; sequence_match=0.2222,False,0.3903,False,top-3 avg score 0.3903 < final_threshold 0.6
property,ownsitem,playsgame,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4768; sequence_match=0.2353,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.6
property,iseventassociatedtoplayer,playsgame,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4515; levenshtein=0.1600; semantic=0.4228; sequence_match=0.2941,False,0.3895,False,top-3 avg score 0.3895 < final_threshold 0.6
property,isfriendwithplayer,hasreceived,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4596; levenshtein=0.2222; semantic=0.4842; sequence_match=0.2069,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
property,eventtime,hastotalspending,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1250; semantic=0.4389; sequence_match=0.2400,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.6
property,eventtime,hasperformediap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4179; sequence_match=0.2500,False,0.3850,False,top-3 avg score 0.3850 < final_threshold 0.6
property,iseventassociatedtoplayer,hastotalspending,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6044; levenshtein=0.1600; semantic=0.3521; sequence_match=0.1951,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.6
property,username,hastotalspending,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1875; semantic=0.4840; sequence_match=0.2500,False,0.3835,False,top-3 avg score 0.3835 < final_threshold 0.6
property,iseventassociatedtoplayer,hasmadepurchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5422; levenshtein=0.2400; semantic=0.3679; sequence_match=0.1000,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
property,ownsachievement,existsin,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4139; levenshtein=0.2000; semantic=0.5344; sequence_match=0.0870,False,0.3828,False,top-3 avg score 0.3828 < final_threshold 0.6
property,isfriendwithplayer,hastimestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4355; sequence_match=0.2667,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
property,hasgamegenre,existsin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4673; sequence_match=0.2000,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.6
property,eventtime,playsgame,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.4231; sequence_match=0.2222,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.6
property,hasgamegenre,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4509; sequence_match=0.2105,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.6
property,livesin,madepurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4087; levenshtein=0.0833; semantic=0.4813; sequence_match=0.2105,False,0.3669,False,top-3 avg score 0.3669 < final_threshold 0.6
property,eventtime,madepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4630; levenshtein=0.1667; semantic=0.4368; sequence_match=0.1905,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.6
property,iseventassociatedtoplayer,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4750; levenshtein=0.1200; semantic=0.3687; sequence_match=0.2424,False,0.3620,False,top-3 avg score 0.3620 < final_threshold 0.6
property,eventtime,isfriendof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.4406; sequence_match=0.2105,False,0.3615,False,top-3 avg score 0.3615 < final_threshold 0.6
property,livesin,canuse,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3730; levenshtein=0.1429; semantic=0.5497; sequence_match=0.1538,False,0.3589,False,top-3 avg score 0.3589 < final_threshold 0.6
property,iseventassociatedtoplayer,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1200; semantic=0.3974; sequence_match=0.1290,False,0.3570,False,top-3 avg score 0.3570 < final_threshold 0.6
property,purchasesgameoffering,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4877; levenshtein=0.1429; semantic=0.3694; sequence_match=0.2069,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.6
property,playsgame,hastotalspending,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4894; levenshtein=0.1250; semantic=0.4093; sequence_match=0.1600,False,0.3529,False,top-3 avg score 0.3529 < final_threshold 0.6
property,username,played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5498; sequence_match=0.1429,False,0.3512,False,top-3 avg score 0.3512 < final_threshold 0.6
property,ownsitem,played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4787; sequence_match=0.1429,False,0.3507,False,top-3 avg score 0.3507 < final_threshold 0.6
property,purchasesgameoffering,existsin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3948; levenshtein=0.1905; semantic=0.3786; sequence_match=0.2759,False,0.3498,False,top-3 avg score 0.3498 < final_threshold 0.6
property,isfriendwithplayer,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.4194; sequence_match=0.1667,False,0.3435,False,top-3 avg score 0.3435 < final_threshold 0.6
property,playsgame,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.4179; sequence_match=0.1176,False,0.3421,False,top-3 avg score 0.3421 < final_threshold 0.6
property,iseventassociatedtoplayer,madepurchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4689; levenshtein=0.1600; semantic=0.3831; sequence_match=0.1081,False,0.3373,False,top-3 avg score 0.3373 < final_threshold 0.6
property,eventtime,hasplayingarea,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4048; levenshtein=0.1429; semantic=0.4475; sequence_match=0.0870,False,0.3317,False,top-3 avg score 0.3317 < final_threshold 0.6
property,playsgame,existsin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.1111; semantic=0.4629; sequence_match=0.1176,False,0.3309,False,top-3 avg score 0.3309 < final_threshold 0.6
property,livesin,occursat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4361; sequence_match=0.1333,False,0.3307,False,top-3 avg score 0.3307 < final_threshold 0.6
property,eventtime,canuse,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3519; levenshtein=0.2222; semantic=0.4116; sequence_match=0.1333,False,0.3286,False,top-3 avg score 0.3286 < final_threshold 0.6
property,eventtime,played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.4217; sequence_match=0.1333,False,0.3270,False,top-3 avg score 0.3270 < final_threshold 0.6
property,purchasesgameoffering,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2937; levenshtein=0.1905; semantic=0.4011; sequence_match=0.2857,False,0.3268,False,top-3 avg score 0.3268 < final_threshold 0.6
property,eventtime,occursat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.0000; semantic=0.4497; sequence_match=0.1176,False,0.3265,False,top-3 avg score 0.3265 < final_threshold 0.6
property,livesin,hasperformediap,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3063; levenshtein=0.1333; semantic=0.5228; sequence_match=0.0909,False,0.3208,False,top-3 avg score 0.3208 < final_threshold 0.6
property,eventtime,hasmadepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4000; levenshtein=0.1333; semantic=0.3918; sequence_match=0.1667,False,0.3195,False,top-3 avg score 0.3195 < final_threshold 0.6
property,livesin,hasmadepurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3063; levenshtein=0.0667; semantic=0.4432; sequence_match=0.1818,False,0.3104,False,top-3 avg score 0.3104 < final_threshold 0.6
property,isfriendwithplayer,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4074; levenshtein=0.0556; semantic=0.3618; sequence_match=0.1538,False,0.3077,False,top-3 avg score 0.3077 < final_threshold 0.6
property,hasgamegenre,occursat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3056; levenshtein=0.0000; semantic=0.4215; sequence_match=0.1000,False,0.2757,False,top-3 avg score 0.2757 < final_threshold 0.6
property,hasplayingarea,occursat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2976; levenshtein=0.0714; semantic=0.4228; sequence_match=0.0909,False,0.2704,False,top-3 avg score 0.2704 < final_threshold 0.6
