prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,inheritFrom,inherits from,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9833; levenshtein=0.9167; semantic=0.8897; sequence_match=0.9565,False,0.9522,True,selected
ObjectProperty,assigner,loses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.4105; sequence_match=0.3077,False,0.4218,False,top-3 avg score 0.4218 < final_threshold 0.7
ObjectProperty,assigner,specified duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5547; sequence_match=0.2857,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.7
ObjectProperty,inheritFrom,has exclusive permission set,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4959; levenshtein=0.2000; semantic=0.4907; sequence_match=0.2778,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.7
ObjectProperty,obligation,has operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5419; sequence_match=0.3000,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.7
ObjectProperty,partOf,has operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4907; sequence_match=0.2500,False,0.421,False,top-3 avg score 0.4210 < final_threshold 0.7
ObjectProperty,leftOperand,failed rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.4587; sequence_match=0.2857,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,permission,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5253; levenshtein=0.1724; semantic=0.4809; sequence_match=0.2564,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,conflict,has exclusive permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5038; levenshtein=0.0909; semantic=0.5588; sequence_match=0.2000,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
ObjectProperty,obligation,has inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.2143; semantic=0.5264; sequence_match=0.2500,False,0.4207,False,top-3 avg score 0.4207 < final_threshold 0.7
ObjectProperty,consequence,activates upon failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4627; sequence_match=0.2424,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
ObjectProperty,andSequence,failed rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.3907; sequence_match=0.2857,False,0.4204,False,top-3 avg score 0.4204 < final_threshold 0.7
ObjectProperty,consequence,failed rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.4502; sequence_match=0.2857,False,0.4201,False,top-3 avg score 0.4201 < final_threshold 0.7
ObjectProperty,operator,consequent duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.2143; semantic=0.4554; sequence_match=0.2727,False,0.4193,False,top-3 avg score 0.4193 < final_threshold 0.7
ObjectProperty,andSequence,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1250; semantic=0.4321; sequence_match=0.2963,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
ObjectProperty,conflict,has exclusive permission set,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4983; levenshtein=0.1200; semantic=0.5163; sequence_match=0.2424,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
ObjectProperty,function,expressed as constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5060; levenshtein=0.1429; semantic=0.5437; sequence_match=0.2069,False,0.4188,False,top-3 avg score 0.4188 < final_threshold 0.7
ObjectProperty,function,has inheritance,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.5297; sequence_match=0.1818,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,Only One,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2069; semantic=0.3586; sequence_match=0.3333,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,relation,has inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.5442; sequence_match=0.1818,False,0.4178,False,top-3 avg score 0.4178 < final_threshold 0.7
ObjectProperty,target,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.1034; semantic=0.4768; sequence_match=0.1714,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,inheritFrom,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.5548; sequence_match=0.1905,False,0.4166,False,top-3 avg score 0.4166 < final_threshold 0.7
ObjectProperty,or,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6897; levenshtein=0.0690; semantic=0.4310; sequence_match=0.1290,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,relation,has logical operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4118; levenshtein=0.2353; semantic=0.5975; sequence_match=0.2400,False,0.4164,False,top-3 avg score 0.4164 < final_threshold 0.7
ObjectProperty,operator,has duty type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5599; sequence_match=0.2105,False,0.4159,False,top-3 avg score 0.4159 < final_threshold 0.7
ObjectProperty,operand,has duty type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0000; semantic=0.5362; sequence_match=0.2222,False,0.4159,False,top-3 avg score 0.4159 < final_threshold 0.7
ObjectProperty,hasPolicy,expresses exclusivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4685; levenshtein=0.2000; semantic=0.5015; sequence_match=0.2759,False,0.4153,False,top-3 avg score 0.4153 < final_threshold 0.7
ObjectProperty,function,specified duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5351; sequence_match=0.2857,False,0.415,False,top-3 avg score 0.4150 < final_threshold 0.7
ObjectProperty,implies,has exclusive permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1818; semantic=0.4548; sequence_match=0.2759,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.7
ObjectProperty,function,has duty type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.5566; sequence_match=0.2105,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.7
ObjectProperty,andSequence,has operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0909; semantic=0.4558; sequence_match=0.2727,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
ObjectProperty,constraint,specified duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.5835; sequence_match=0.1739,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.7
ObjectProperty,duty,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6492; sequence_match=0.1429,False,0.414,False,top-3 avg score 0.4140 < final_threshold 0.7
ObjectProperty,partOf,has permission type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.1765; semantic=0.4301; sequence_match=0.2609,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,operand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5270; sequence_match=0.2857,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,partOf,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4272; sequence_match=0.2857,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.7
ObjectProperty,operator,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1724; semantic=0.4292; sequence_match=0.2703,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,constraint,has exclusive permission set,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.2400; semantic=0.5194; sequence_match=0.2857,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,duty,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.4462; sequence_match=0.3333,False,0.4126,False,top-3 avg score 0.4126 < final_threshold 0.7
ObjectProperty,or,trigger duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5303; levenshtein=0.0909; semantic=0.5535; sequence_match=0.1538,False,0.4126,False,top-3 avg score 0.4126 < final_threshold 0.7
ObjectProperty,obligation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5368; sequence_match=0.2353,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,obligation,consequent duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.1429; semantic=0.6767; sequence_match=0.1667,False,0.4123,False,top-3 avg score 0.4123 < final_threshold 0.7
ObjectProperty,function,has permission type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5172; levenshtein=0.1765; semantic=0.4785; sequence_match=0.2400,False,0.4119,False,top-3 avg score 0.4119 < final_threshold 0.7
ObjectProperty,inheritFrom,failed rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0000; semantic=0.4245; sequence_match=0.2857,False,0.4115,False,top-3 avg score 0.4115 < final_threshold 0.7
ObjectProperty,inheritFrom,consequent duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2143; semantic=0.4979; sequence_match=0.2400,False,0.4112,False,top-3 avg score 0.4112 < final_threshold 0.7
ObjectProperty,consequence,has exclusive permission set,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.2000; semantic=0.4158; sequence_match=0.2778,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,assignee,consequent duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.5382; sequence_match=0.1818,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.7
ObjectProperty,obligation,specified duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.0769; semantic=0.6579; sequence_match=0.1739,False,0.4103,False,top-3 avg score 0.4103 < final_threshold 0.7
ObjectProperty,function,applies to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.5361; sequence_match=0.2353,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.7
ObjectProperty,conflict,trigger duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5415; sequence_match=0.2105,False,0.4098,False,top-3 avg score 0.4098 < final_threshold 0.7
ObjectProperty,relation,has exclusive permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.2273; semantic=0.4849; sequence_match=0.2667,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.7
ObjectProperty,duty,operator type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5326; sequence_match=0.2500,False,0.409,False,top-3 avg score 0.4090 < final_threshold 0.7
ObjectProperty,hasPolicy,expressed as constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4646; levenshtein=0.1905; semantic=0.4948; sequence_match=0.2667,False,0.4087,False,top-3 avg score 0.4087 < final_threshold 0.7
ObjectProperty,and,has logical operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4641; levenshtein=0.1765; semantic=0.4602; sequence_match=0.3000,False,0.4081,False,top-3 avg score 0.4081 < final_threshold 0.7
ObjectProperty,operand,remedy for prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5214; levenshtein=0.1000; semantic=0.4061; sequence_match=0.2963,False,0.4079,False,top-3 avg score 0.4079 < final_threshold 0.7
ObjectProperty,or,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.1250; semantic=0.4796; sequence_match=0.2222,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,target,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1875; semantic=0.4635; sequence_match=0.2727,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.7
ObjectProperty,scope,activates upon failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6091; levenshtein=0.1364; semantic=0.3908; sequence_match=0.2222,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.7
ObjectProperty,failure,has rule activation,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6028; levenshtein=0.1765; semantic=0.4407; sequence_match=0.1667,False,0.4067,False,top-3 avg score 0.4067 < final_threshold 0.7
ObjectProperty,implies,expressed as constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5916; sequence_match=0.2143,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,scope,has rule activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4810; levenshtein=0.1176; semantic=0.4641; sequence_match=0.2727,False,0.4059,False,top-3 avg score 0.4059 < final_threshold 0.7
ObjectProperty,implies,trigger duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5063; sequence_match=0.2222,False,0.4059,False,top-3 avg score 0.4059 < final_threshold 0.7
ObjectProperty,conflict,has logical operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1176; semantic=0.4826; sequence_match=0.2400,False,0.4059,False,top-3 avg score 0.4059 < final_threshold 0.7
ObjectProperty,inheritRelation,activates upon failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5586; levenshtein=0.1818; semantic=0.3346; sequence_match=0.3243,False,0.4058,False,top-3 avg score 0.4058 < final_threshold 0.7
ObjectProperty,operand,has exclusive permission set,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4938; levenshtein=0.1600; semantic=0.4735; sequence_match=0.2500,False,0.4058,False,top-3 avg score 0.4058 < final_threshold 0.7
ObjectProperty,action,specified duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.5108; sequence_match=0.2105,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,function,operator type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5445; sequence_match=0.2000,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,and,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1250; semantic=0.4080; sequence_match=0.2105,False,0.4052,False,top-3 avg score 0.4052 < final_threshold 0.7
ObjectProperty,inheritRelation,remedy for prohibition,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.5722; levenshtein=0.3000; semantic=0.2978; sequence_match=0.3429,False,0.405,False,top-3 avg score 0.4050 < final_threshold 0.7
ObjectProperty,function,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4865; sequence_match=0.2000,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,hasPolicy,activates upon failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.2273; semantic=0.3558; sequence_match=0.3226,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,inheritRelation,failed rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1333; semantic=0.4145; sequence_match=0.3200,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.7
ObjectProperty,constraint,expresses exclusivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1500; semantic=0.5620; sequence_match=0.2000,False,0.404,False,top-3 avg score 0.4040 < final_threshold 0.7
ObjectProperty,obligation,expressed as constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4468; levenshtein=0.1429; semantic=0.5716; sequence_match=0.1935,False,0.404,False,top-3 avg score 0.4040 < final_threshold 0.7
ObjectProperty,consequence,specified duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.4822; sequence_match=0.2500,False,0.404,False,top-3 avg score 0.4040 < final_threshold 0.7
ObjectProperty,target,has logical operand,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4837; levenshtein=0.1765; semantic=0.5510; sequence_match=0.1739,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,obligation,has exclusive permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4439; levenshtein=0.2273; semantic=0.4537; sequence_match=0.3125,False,0.4034,False,top-3 avg score 0.4034 < final_threshold 0.7
ObjectProperty,assigner,operator type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5781; sequence_match=0.2000,False,0.4029,False,top-3 avg score 0.4029 < final_threshold 0.7
ObjectProperty,andSequence,has logical operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.1176; semantic=0.4779; sequence_match=0.2143,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.7
ObjectProperty,partOf,remedy for prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5389; levenshtein=0.1500; semantic=0.3613; sequence_match=0.3077,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,implies,has rule activation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5189; levenshtein=0.1176; semantic=0.5221; sequence_match=0.1667,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,remedy,expresses exclusivity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.2000; semantic=0.4609; sequence_match=0.3077,False,0.4025,False,top-3 avg score 0.4025 < final_threshold 0.7
ObjectProperty,constraint,has role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5420; sequence_match=0.1176,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.7
ObjectProperty,action,failed rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.4452; sequence_match=0.2500,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,conflict,has rule activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1765; semantic=0.4700; sequence_match=0.2400,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.7
ObjectProperty,implies,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5261; sequence_match=0.2222,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,Only One,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4929; sequence_match=0.2222,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,inheritRelation,expresses exclusivity,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4928; sequence_match=0.1714,False,0.4013,False,top-3 avg score 0.4013 < final_threshold 0.7
ObjectProperty,consequence,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2414; semantic=0.4525; sequence_match=0.2500,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.7
ObjectProperty,or,expressed as constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.0952; semantic=0.5134; sequence_match=0.1739,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
ObjectProperty,target,has exclusive permission set,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4711; levenshtein=0.1600; semantic=0.4737; sequence_match=0.2581,False,0.401,False,top-3 avg score 0.4010 < final_threshold 0.7
ObjectProperty,obligation,has permission type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4843; levenshtein=0.1765; semantic=0.4221; sequence_match=0.2963,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.7
ObjectProperty,constraint,applies to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.5585; sequence_match=0.2105,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.7
ObjectProperty,remedy,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4674; levenshtein=0.1379; semantic=0.5062; sequence_match=0.2286,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,failure,operator type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4377; sequence_match=0.3158,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,permission,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.6173; sequence_match=0.1176,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,prohibition,has logical operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.1765; semantic=0.4692; sequence_match=0.2143,False,0.3999,False,top-3 avg score 0.3999 < final_threshold 0.7
ObjectProperty,Only One,loses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3952; levenshtein=0.2857; semantic=0.4707; sequence_match=0.3333,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,Only One,has inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.4770; sequence_match=0.2857,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,leftOperand,remedy for prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.1500; semantic=0.3560; sequence_match=0.3226,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,andSequence,loses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.4203; sequence_match=0.2500,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.7
ObjectProperty,assignee,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.4475; sequence_match=0.2500,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.7
ObjectProperty,inheritFrom,has rule activation,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.4993; sequence_match=0.1429,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.7
ObjectProperty,duty,remedy for prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4963; sequence_match=0.1667,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.7
ObjectProperty,operator,has exclusive permission set,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4700; levenshtein=0.1600; semantic=0.4836; sequence_match=0.2424,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,assignee,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5262; sequence_match=0.2222,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,implies,has exclusive permission set,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.1600; semantic=0.4400; sequence_match=0.2500,False,0.3983,False,top-3 avg score 0.3983 < final_threshold 0.7
ObjectProperty,partOf,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.4702; sequence_match=0.2727,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,andSequence,activates upon failure of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4108; sequence_match=0.1818,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,inheritRelation,consequent duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5540; levenshtein=0.1333; semantic=0.5022; sequence_match=0.1379,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
ObjectProperty,inheritFrom,specified duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.4644; sequence_match=0.2500,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
ObjectProperty,andSequence,expresses exclusivity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5596; levenshtein=0.1500; semantic=0.4409; sequence_match=0.1935,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
ObjectProperty,conflict,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5061; sequence_match=0.2105,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
ObjectProperty,target,expressed as constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5318; sequence_match=0.2222,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.7
ObjectProperty,remedy,failed rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4277; sequence_match=0.2500,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.7
ObjectProperty,failure,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.5389; sequence_match=0.2353,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,implies,constrained requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4105; levenshtein=0.1364; semantic=0.5697; sequence_match=0.2069,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.7
ObjectProperty,andSequence,has permission type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5829; levenshtein=0.1765; semantic=0.3900; sequence_match=0.2143,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.7
ObjectProperty,Only One,operator type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.4221; sequence_match=0.3158,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.7
ObjectProperty,consequence,expresses exclusivity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5596; levenshtein=0.1500; semantic=0.4330; sequence_match=0.1935,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.7
ObjectProperty,leftOperand,loses,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5131; levenshtein=0.2727; semantic=0.3983; sequence_match=0.2500,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.7
ObjectProperty,obligation,activates upon failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4576; levenshtein=0.2273; semantic=0.4136; sequence_match=0.3125,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,failure,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
