role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasachievement,hasachievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,livesin,livesin,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasplayingarea,hasplayingarea,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,releasedate,hasreleasedate,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8074; levenshtein=0.7857; semantic=0.9390; sequence_match=0.8800,False,0.8754,True,selected
property,hasgamegenre,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4509; sequence_match=0.2105,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.6
property,username,makes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5545; sequence_match=0.1538,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.6
property,iseventassociatedtoplayer,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4750; levenshtein=0.1200; semantic=0.3687; sequence_match=0.2424,False,0.3620,False,top-3 avg score 0.3620 < final_threshold 0.6
property,hasgamegenre,playswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0833; semantic=0.5269; sequence_match=0.0952,False,0.3617,False,top-3 avg score 0.3617 < final_threshold 0.6
property,ownsitem,makes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5456; sequence_match=0.1538,False,0.3609,False,top-3 avg score 0.3609 < final_threshold 0.6
property,username,plays,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5405; sequence_match=0.1538,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.6
property,isfriendwithplayer,hasiap,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.4663; sequence_match=0.1667,False,0.3591,False,top-3 avg score 0.3591 < final_threshold 0.6
property,livesin,canuse,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3730; levenshtein=0.1429; semantic=0.5497; sequence_match=0.1538,False,0.3589,False,top-3 avg score 0.3589 < final_threshold 0.6
property,iseventassociatedtoplayer,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1200; semantic=0.3974; sequence_match=0.1290,False,0.3570,False,top-3 avg score 0.3570 < final_threshold 0.6
property,purchasesgameoffering,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4877; levenshtein=0.1429; semantic=0.3694; sequence_match=0.2069,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.6
property,eventtime,made,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.4529; sequence_match=0.1538,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,isfriendwithplayer,has,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4630; levenshtein=0.1111; semantic=0.4850; sequence_match=0.0952,False,0.3530,False,top-3 avg score 0.3530 < final_threshold 0.6
property,purchasesgameoffering,existsin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3948; levenshtein=0.1905; semantic=0.3786; sequence_match=0.2759,False,0.3498,False,top-3 avg score 0.3498 < final_threshold 0.6
property,ownsitem,plays,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.0000; semantic=0.4517; sequence_match=0.1538,False,0.3491,False,top-3 avg score 0.3491 < final_threshold 0.6
property,eventtime,hasiap,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4834; sequence_match=0.1333,False,0.3476,False,top-3 avg score 0.3476 < final_threshold 0.6
property,isfriendwithplayer,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.4194; sequence_match=0.1667,False,0.3435,False,top-3 avg score 0.3435 < final_threshold 0.6
property,playsgame,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.4179; sequence_match=0.1176,False,0.3421,False,top-3 avg score 0.3421 < final_threshold 0.6
property,iseventassociatedtoplayer,makespayment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4783; levenshtein=0.1600; semantic=0.3302; sequence_match=0.2162,False,0.3416,False,top-3 avg score 0.3416 < final_threshold 0.6
property,iseventassociatedtoplayer,plays,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3267; levenshtein=0.1600; semantic=0.4308; sequence_match=0.2667,False,0.3414,False,top-3 avg score 0.3414 < final_threshold 0.6
property,ownsitem,isplayedin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.4646; sequence_match=0.1111,False,0.3410,False,top-3 avg score 0.3410 < final_threshold 0.6
property,username,playswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.0000; semantic=0.5709; sequence_match=0.1176,False,0.3376,False,top-3 avg score 0.3376 < final_threshold 0.6
property,iseventassociatedtoplayer,has,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4156; levenshtein=0.0800; semantic=0.4384; sequence_match=0.1429,False,0.3323,False,top-3 avg score 0.3323 < final_threshold 0.6
property,eventtime,hasplayingarea,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4048; levenshtein=0.1429; semantic=0.4475; sequence_match=0.0870,False,0.3317,False,top-3 avg score 0.3317 < final_threshold 0.6
property,playsgame,existsin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.1111; semantic=0.4629; sequence_match=0.1176,False,0.3309,False,top-3 avg score 0.3309 < final_threshold 0.6
property,livesin,occursat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4361; sequence_match=0.1333,False,0.3307,False,top-3 avg score 0.3307 < final_threshold 0.6
property,eventtime,makes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4370; levenshtein=0.0000; semantic=0.4077; sequence_match=0.1429,False,0.3292,False,top-3 avg score 0.3292 < final_threshold 0.6
property,eventtime,canuse,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3519; levenshtein=0.2222; semantic=0.4116; sequence_match=0.1333,False,0.3286,False,top-3 avg score 0.3286 < final_threshold 0.6
property,purchasesgameoffering,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2937; levenshtein=0.1905; semantic=0.4011; sequence_match=0.2857,False,0.3268,False,top-3 avg score 0.3268 < final_threshold 0.6
property,eventtime,occursat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.0000; semantic=0.4497; sequence_match=0.1176,False,0.3265,False,top-3 avg score 0.3265 < final_threshold 0.6
property,isfriendwithplayer,made,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3704; levenshtein=0.1111; semantic=0.4756; sequence_match=0.0909,False,0.3190,False,top-3 avg score 0.3190 < final_threshold 0.6
property,ownsachievement,plays,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3444; levenshtein=0.0667; semantic=0.4931; sequence_match=0.1000,False,0.3125,False,top-3 avg score 0.3125 < final_threshold 0.6
property,iseventassociatedtoplayer,makes,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4622; levenshtein=0.0800; semantic=0.3919; sequence_match=0.0667,False,0.3114,False,top-3 avg score 0.3114 < final_threshold 0.6
property,isfriendwithplayer,occursat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4074; levenshtein=0.0556; semantic=0.3618; sequence_match=0.1538,False,0.3077,False,top-3 avg score 0.3077 < final_threshold 0.6
property,eventtime,hasplayed,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4074; levenshtein=0.0000; semantic=0.4030; sequence_match=0.1111,False,0.3072,False,top-3 avg score 0.3072 < final_threshold 0.6
property,iseventassociatedtoplayer,made,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3600; levenshtein=0.1200; semantic=0.4014; sequence_match=0.0690,False,0.2938,False,top-3 avg score 0.2938 < final_threshold 0.6
property,eventtime,playswith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3148; levenshtein=0.1111; semantic=0.4537; sequence_match=0.1111,False,0.2932,False,top-3 avg score 0.2932 < final_threshold 0.6
property,isfriendwithplayer,makes,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3370; levenshtein=0.1111; semantic=0.4265; sequence_match=0.0870,False,0.2916,False,top-3 avg score 0.2916 < final_threshold 0.6
property,hasgamegenre,occursat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3056; levenshtein=0.0000; semantic=0.4215; sequence_match=0.1000,False,0.2757,False,top-3 avg score 0.2757 < final_threshold 0.6
property,hasplayingarea,occursat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2976; levenshtein=0.0714; semantic=0.4228; sequence_match=0.0909,False,0.2704,False,top-3 avg score 0.2704 < final_threshold 0.6
property,eventtime,has,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4622; sequence_match=0.0000,False,0.1541,False,top-3 avg score 0.1541 < final_threshold 0.6
property,eventtime,plays,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.3860; sequence_match=0.0000,False,0.1287,False,top-3 avg score 0.1287 < final_threshold 0.6
