prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,remedy,has grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4387; sequence_match=0.3750,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.7
ObjectProperty,constraint,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5656; sequence_match=0.2222,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,partOf,has obligee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.4739; sequence_match=0.2500,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,prohibition,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.4848; sequence_match=0.2105,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,obligation,has grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4995; sequence_match=0.3000,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.7
ObjectProperty,and,has grantee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.2000; semantic=0.4459; sequence_match=0.3077,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,consequence,has grantee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.4398; sequence_match=0.2857,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,obligation,has grantor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.4966; sequence_match=0.1000,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,permission,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.1364; semantic=0.4042; sequence_match=0.3125,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.7
ObjectProperty,or,has grantee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5280; sequence_match=0.1667,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.7
ObjectProperty,inheritRelation,has obligee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1333; semantic=0.5091; sequence_match=0.2400,False,0.409,False,top-3 avg score 0.4090 < final_threshold 0.7
ObjectProperty,scope,has grantor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5264; sequence_match=0.2667,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,relation,has grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5367; sequence_match=0.2222,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.7
ObjectProperty,failure,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4443; sequence_match=0.2667,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,or,has sub-constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.1250; semantic=0.4796; sequence_match=0.2222,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,target,has sub-constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1875; semantic=0.4635; sequence_match=0.2727,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.7
ObjectProperty,obligation,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5114; sequence_match=0.2222,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,partOf,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.3148; sequence_match=0.2857,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,inheritRelation,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1111; semantic=0.5076; sequence_match=0.2424,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,conflict,has grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5111; sequence_match=0.2222,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,implies,has condition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4105; levenshtein=0.0909; semantic=0.5988; sequence_match=0.2069,False,0.4054,False,top-3 avg score 0.4054 < final_threshold 0.7
ObjectProperty,and,has sub-constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1250; semantic=0.4080; sequence_match=0.2105,False,0.4052,False,top-3 avg score 0.4052 < final_threshold 0.7
ObjectProperty,constraint,has obligor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5819; sequence_match=0.2000,False,0.4051,False,top-3 avg score 0.4051 < final_threshold 0.7
ObjectProperty,inheritRelation,is activated on failure of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5737; levenshtein=0.2273; semantic=0.3166; sequence_match=0.3243,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.7
ObjectProperty,failure,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.4313; sequence_match=0.2667,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.7
ObjectProperty,failure,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2143; semantic=0.3876; sequence_match=0.2857,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.7
ObjectProperty,consequence,has prohibition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4210; levenshtein=0.1667; semantic=0.5001; sequence_match=0.2857,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.7
ObjectProperty,action,has obligee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4664; sequence_match=0.2500,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,inheritFrom,has duty asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.0000; semantic=0.4949; sequence_match=0.2609,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,inheritFrom,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.5558; sequence_match=0.2105,False,0.4015,False,top-3 avg score 0.4015 < final_threshold 0.7
ObjectProperty,consequence,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2414; semantic=0.4525; sequence_match=0.2500,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.7
ObjectProperty,inheritRelation,has duty asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1333; semantic=0.4645; sequence_match=0.2222,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
ObjectProperty,duty,has condition constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.0909; semantic=0.5181; sequence_match=0.1538,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.7
ObjectProperty,remedy,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4674; levenshtein=0.1379; semantic=0.5062; sequence_match=0.2286,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,or,has condition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5152; levenshtein=0.0909; semantic=0.5200; sequence_match=0.1667,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,permission,has grantor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5677; sequence_match=0.2000,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.7
ObjectProperty,consequence,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.4636; sequence_match=0.2424,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.7
ObjectProperty,Only One,has prohibition constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1250; semantic=0.4235; sequence_match=0.2581,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,action,has duty asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4766; sequence_match=0.2222,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,scope,has prohibition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4639; levenshtein=0.1250; semantic=0.5278; sequence_match=0.2069,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.7
ObjectProperty,implies,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5279; sequence_match=0.2500,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,andSequence,has prohibition constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5101; levenshtein=0.1250; semantic=0.4570; sequence_match=0.2286,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.7
ObjectProperty,hasPolicy,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.5018; sequence_match=0.2353,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.7
ObjectProperty,prohibition,has obligor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.4953; sequence_match=0.0952,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,partOf,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5386; sequence_match=0.1429,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,partOf,has sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.4702; sequence_match=0.2727,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,partOf,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4767; sequence_match=0.2857,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,permission,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4593; levenshtein=0.1111; semantic=0.5175; sequence_match=0.2143,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,target,has policy asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.2143; semantic=0.4764; sequence_match=0.3000,False,0.3964,False,top-3 avg score 0.3964 < final_threshold 0.7
ObjectProperty,inheritFrom,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.4644; sequence_match=0.3000,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,constraint,has obligee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5663; sequence_match=0.2000,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,function,has grantee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.4807; sequence_match=0.2222,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.7
ObjectProperty,prohibition,has grantor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.4769; sequence_match=0.1905,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.7
ObjectProperty,partOf,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.1429; semantic=0.4232; sequence_match=0.3000,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,or,has prohibition constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5017; sequence_match=0.1538,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.7
ObjectProperty,failure,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,partOf,has prohibition constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.4354; sequence_match=0.2000,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.7
ObjectProperty,inheritFrom,has condition constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.1364; semantic=0.4414; sequence_match=0.1818,False,0.3932,False,top-3 avg score 0.3932 < final_threshold 0.7
ObjectProperty,inheritFrom,has obligor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.4841; sequence_match=0.1905,False,0.393,False,top-3 avg score 0.3930 < final_threshold 0.7
ObjectProperty,permission,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5092; sequence_match=0.2222,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.7
ObjectProperty,Only One,has grantee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4952; levenshtein=0.2000; semantic=0.4459; sequence_match=0.2353,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.7
ObjectProperty,andSequence,has grantor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.4578; sequence_match=0.1905,False,0.3909,False,top-3 avg score 0.3909 < final_threshold 0.7
ObjectProperty,relation,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6187; levenshtein=0.1818; semantic=0.3503; sequence_match=0.2000,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,relation,has obligor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5019; sequence_match=0.1111,False,0.3895,False,top-3 avg score 0.3895 < final_threshold 0.7
ObjectProperty,prohibition,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.3694; sequence_match=0.3030,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,leftOperand,has consequence duty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2222; semantic=0.4260; sequence_match=0.1379,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,inheritRelation,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4984; levenshtein=0.0667; semantic=0.4578; sequence_match=0.2069,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.7
ObjectProperty,failure,has grantor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.4315; sequence_match=0.2353,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,operator,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4180; sequence_match=0.2667,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,inheritFrom,is activated on failure of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5563; levenshtein=0.2727; semantic=0.3328; sequence_match=0.2424,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,inheritFrom,has sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4557; levenshtein=0.0625; semantic=0.4839; sequence_match=0.2222,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,leftOperand,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2069; semantic=0.3604; sequence_match=0.3000,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.7
ObjectProperty,operator,has duty asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4886; sequence_match=0.2000,False,0.3869,False,top-3 avg score 0.3869 < final_threshold 0.7
ObjectProperty,inheritFrom,has prohibition constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4998; levenshtein=0.1667; semantic=0.4876; sequence_match=0.1714,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.7
ObjectProperty,partOf,has duty asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4350; sequence_match=0.2222,False,0.3858,False,top-3 avg score 0.3858 < final_threshold 0.7
ObjectProperty,implies,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1364; semantic=0.4462; sequence_match=0.2069,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.7
ObjectProperty,prohibition,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4656; sequence_match=0.2105,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.7
ObjectProperty,Only One,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.2222; semantic=0.3981; sequence_match=0.2400,False,0.3842,False,top-3 avg score 0.3842 < final_threshold 0.7
ObjectProperty,relation,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4576; sequence_match=0.2353,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
ObjectProperty,inheritRelation,has obligor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4778; levenshtein=0.2000; semantic=0.4733; sequence_match=0.1600,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
ObjectProperty,partOf,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.1379; semantic=0.3850; sequence_match=0.2286,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
ObjectProperty,inheritRelation,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4095; sequence_match=0.2500,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.7
ObjectProperty,failure,has sub-constraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5387; levenshtein=0.1875; semantic=0.4200; sequence_match=0.1739,False,0.3821,False,top-3 avg score 0.3821 < final_threshold 0.7
ObjectProperty,inheritFrom,has obligee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.4940; sequence_match=0.1905,False,0.3817,False,top-3 avg score 0.3817 < final_threshold 0.7
ObjectProperty,operand,has obligee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.5786; sequence_match=0.2353,False,0.3808,False,top-3 avg score 0.3808 < final_threshold 0.7
ObjectProperty,failure,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.4817; sequence_match=0.2400,False,0.3808,False,top-3 avg score 0.3808 < final_threshold 0.7
ObjectProperty,duty,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5805; sequence_match=0.1176,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,operator,has policy asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.4479; sequence_match=0.2727,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.7
ObjectProperty,target,has consequence duty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4815; levenshtein=0.1667; semantic=0.4882; sequence_match=0.0833,False,0.3788,False,top-3 avg score 0.3788 < final_threshold 0.7
ObjectProperty,relation,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.0556; semantic=0.4948; sequence_match=0.2308,False,0.3777,False,top-3 avg score 0.3777 < final_threshold 0.7
ObjectProperty,inheritFrom,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5614; levenshtein=0.1379; semantic=0.4197; sequence_match=0.1500,False,0.377,False,top-3 avg score 0.3770 < final_threshold 0.7
ObjectProperty,scope,has duty asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.1667; semantic=0.4679; sequence_match=0.2353,False,0.377,False,top-3 avg score 0.3770 < final_threshold 0.7
ObjectProperty,leftOperand,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4706; levenshtein=0.1429; semantic=0.4196; sequence_match=0.2400,False,0.3767,False,top-3 avg score 0.3767 < final_threshold 0.7
ObjectProperty,operator,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.1111; semantic=0.4964; sequence_match=0.2308,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.7
ObjectProperty,duty,has sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4375; levenshtein=0.1250; semantic=0.4886; sequence_match=0.2000,False,0.3754,False,top-3 avg score 0.3754 < final_threshold 0.7
ObjectProperty,inheritFrom,has policy asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0714; semantic=0.5011; sequence_match=0.2400,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
ObjectProperty,target,has prohibition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4945; sequence_match=0.2000,False,0.375,False,top-3 avg score 0.3750 < final_threshold 0.7
ObjectProperty,operand,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1379; semantic=0.4070; sequence_match=0.2222,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,relation,has duty asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4524; sequence_match=0.2000,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,and,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4558; sequence_match=0.1818,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.7
ObjectProperty,Only One,has sub-constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1875; semantic=0.3921; sequence_match=0.2609,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.7
ObjectProperty,target,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.1364; semantic=0.3871; sequence_match=0.2857,False,0.3741,False,top-3 avg score 0.3741 < final_threshold 0.7
ObjectProperty,relation,has obligee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5406; sequence_match=0.1111,False,0.3728,False,top-3 avg score 0.3728 < final_threshold 0.7
ObjectProperty,permission,has grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5953; sequence_match=0.1000,False,0.3725,False,top-3 avg score 0.3725 < final_threshold 0.7
ObjectProperty,operand,has obligor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.5531; sequence_match=0.2353,False,0.3723,False,top-3 avg score 0.3723 < final_threshold 0.7
ObjectProperty,consequence,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4285; sequence_match=0.2105,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
ObjectProperty,function,has duty asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4414; sequence_match=0.2000,False,0.3712,False,top-3 avg score 0.3712 < final_threshold 0.7
ObjectProperty,or,has policy asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.4638; sequence_match=0.1250,False,0.3709,False,top-3 avg score 0.3709 < final_threshold 0.7
ObjectProperty,or,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.0556; semantic=0.4912; sequence_match=0.1000,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.7
ObjectProperty,partOf,has condition constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4343; levenshtein=0.1364; semantic=0.4609; sequence_match=0.2143,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,action,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5501; sequence_match=0.1333,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,assigner,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.3578; sequence_match=0.2667,False,0.3695,False,top-3 avg score 0.3695 < final_threshold 0.7
ObjectProperty,duty,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.4816; sequence_match=0.1667,False,0.3689,False,top-3 avg score 0.3689 < final_threshold 0.7
ObjectProperty,andSequence,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.1818; semantic=0.3682; sequence_match=0.1818,False,0.3688,False,top-3 avg score 0.3688 < final_threshold 0.7
ObjectProperty,permission,has duty asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0833; semantic=0.4653; sequence_match=0.1818,False,0.3676,False,top-3 avg score 0.3676 < final_threshold 0.7
ObjectProperty,prohibition,has grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4212; levenshtein=0.0909; semantic=0.4908; sequence_match=0.1905,False,0.3675,False,top-3 avg score 0.3675 < final_threshold 0.7
ObjectProperty,inheritRelation,contains,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4222; levenshtein=0.2000; semantic=0.4801; sequence_match=0.1739,False,0.3674,False,top-3 avg score 0.3674 < final_threshold 0.7
ObjectProperty,consequence,has duty asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4205; sequence_match=0.1739,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.7
ObjectProperty,operand,has duty asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.5125; sequence_match=0.1053,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.7
ObjectProperty,partOf,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4518; sequence_match=0.1667,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,implies,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4865; levenshtein=0.1379; semantic=0.3883; sequence_match=0.2222,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
ObjectProperty,conflict,has grantor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5024; sequence_match=0.1111,False,0.3656,False,top-3 avg score 0.3656 < final_threshold 0.7
