gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Character,Player Game IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.2308; semantic=0.4134; sequence_match=0.2727,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.6
Session,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.0000; semantic=0.5379; sequence_match=0.1818,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.6
Achievement,In App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.4594; sequence_match=0.3333,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.6
Veteran,Game Play Session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4781; sequence_match=0.2727,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.6
playing area,Trophy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.0000; semantic=0.4410; sequence_match=0.2353,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.6
Virtuosity,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5347; sequence_match=0.2105,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.6
Veteran,Player Game IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.4363; sequence_match=0.3000,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.6
Feature,Player Game Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5040; levenshtein=0.1429; semantic=0.4585; sequence_match=0.2143,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
Collection,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5836; sequence_match=0.1429,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
Collection,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0000; semantic=0.4616; sequence_match=0.1905,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.6
Leaderboard,Game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3939; levenshtein=0.1818; semantic=0.6000; sequence_match=0.1333,False,0.3919,False,top-3 avg score 0.3919 < final_threshold 0.6
Fandom,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.5361; sequence_match=0.1818,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
Fandom,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.5618; sequence_match=0.1667,False,0.391,False,top-3 avg score 0.3910 < final_threshold 0.6
in-app purchase event,Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1111; semantic=0.4094; sequence_match=0.1739,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.6
Genre,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.5348; sequence_match=0.1818,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.6
Game,In App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.1538; semantic=0.4939; sequence_match=0.2353,False,0.3905,False,top-3 avg score 0.3905 < final_threshold 0.6
in-app purchase event,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1111; semantic=0.4746; sequence_match=0.2222,False,0.3897,False,top-3 avg score 0.3897 < final_threshold 0.6
Completion,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4647; sequence_match=0.2667,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.6
Tutorial,Player Game IAP,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.2308; semantic=0.4547; sequence_match=0.2857,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.6
Loyalty,Badge,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.5491; sequence_match=0.1667,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.6
playing area,Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4784; levenshtein=0.1818; semantic=0.4615; sequence_match=0.2222,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
Paragon,In App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.4159; sequence_match=0.2000,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.6
Paragon,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.0000; semantic=0.5423; sequence_match=0.1667,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.6
Collection,Player Game Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5302; levenshtein=0.1905; semantic=0.4322; sequence_match=0.1935,False,0.3853,False,top-3 avg score 0.3853 < final_threshold 0.6
Game,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5295; sequence_match=0.1667,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
Leaderboard,Kill Count,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4860; sequence_match=0.2000,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.6
Item,In App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.4739; sequence_match=0.2353,False,0.3838,False,top-3 avg score 0.3838 < final_threshold 0.6
hard mode,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5251; sequence_match=0.1667,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
Fandom,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.5386; sequence_match=0.1667,False,0.3832,False,top-3 avg score 0.3832 < final_threshold 0.6
Loyalty,Player Game IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.4071; sequence_match=0.3000,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.6
Virtuosity,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.4792; sequence_match=0.2222,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.6
special play style,Trophy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4792; sequence_match=0.1818,False,0.3824,False,top-3 avg score 0.3824 < final_threshold 0.6
Tutorial,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5211; sequence_match=0.1667,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.6
Fandom,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4055; sequence_match=0.2353,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.6
Luck,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5383; sequence_match=0.1538,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.6
Collection,Badge,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5762; sequence_match=0.1333,False,0.381,False,top-3 avg score 0.3810 < final_threshold 0.6
Character,Player Game Achievement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4646; levenshtein=0.2381; semantic=0.4397; sequence_match=0.2000,False,0.3808,False,top-3 avg score 0.3808 < final_threshold 0.6
Curiosity,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4370; levenshtein=0.0000; semantic=0.5616; sequence_match=0.1429,False,0.3805,False,top-3 avg score 0.3805 < final_threshold 0.6
Virtuosity,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.5741; sequence_match=0.1333,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.6
Leaderboard,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4726; sequence_match=0.2000,False,0.3802,False,top-3 avg score 0.3802 < final_threshold 0.6
in-app purchase event,Badge,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5037; levenshtein=0.1111; semantic=0.4628; sequence_match=0.1739,False,0.3802,False,top-3 avg score 0.3802 < final_threshold 0.6
Tutorial,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.4907; sequence_match=0.2105,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.6
Virtuosity,In App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.3897; sequence_match=0.2609,False,0.3788,False,top-3 avg score 0.3788 < final_threshold 0.6
Tutorial,In App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.4145; sequence_match=0.2857,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
Session,Player Game Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.4691; sequence_match=0.1905,False,0.3786,False,top-3 avg score 0.3786 < final_threshold 0.6
Tutorial,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.5604; sequence_match=0.1429,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.6
Luck,In App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.1538; semantic=0.4560; sequence_match=0.2353,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.6
Completion,Badge,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5656; sequence_match=0.1333,False,0.3774,False,top-3 avg score 0.3774 < final_threshold 0.6
special play style,Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1875; semantic=0.4106; sequence_match=0.2400,False,0.3774,False,top-3 avg score 0.3774 < final_threshold 0.6
Item,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.4168; sequence_match=0.2667,False,0.3768,False,top-3 avg score 0.3768 < final_threshold 0.6
playing area,Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.4168; sequence_match=0.2667,False,0.3768,False,top-3 avg score 0.3768 < final_threshold 0.6
Session,Player Game Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.1429; semantic=0.4537; sequence_match=0.2143,False,0.3761,False,top-3 avg score 0.3761 < final_threshold 0.6
special play style,Game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3750; levenshtein=0.1250; semantic=0.6278; sequence_match=0.1000,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.6
Feature,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4194; sequence_match=0.2727,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
Loyalty,Player Game Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.4255; sequence_match=0.2857,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
special play style,Kill Count,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5560; levenshtein=0.1875; semantic=0.3773; sequence_match=0.1600,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.6
Fandom,Player Game IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4143; sequence_match=0.2105,False,0.3735,False,top-3 avg score 0.3735 < final_threshold 0.6
Virtuosity,Player Game Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3952; levenshtein=0.2143; semantic=0.4748; sequence_match=0.2500,False,0.3733,False,top-3 avg score 0.3733 < final_threshold 0.6
game product,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.4422; sequence_match=0.2727,False,0.373,False,top-3 avg score 0.3730 < final_threshold 0.6
playing area,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4360; levenshtein=0.0909; semantic=0.4813; sequence_match=0.2000,False,0.3725,False,top-3 avg score 0.3725 < final_threshold 0.6
Collection,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5701; sequence_match=0.1250,False,0.3724,False,top-3 avg score 0.3724 < final_threshold 0.6
Veteran,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4345; sequence_match=0.2222,False,0.3709,False,top-3 avg score 0.3709 < final_threshold 0.6
Paragon,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0000; semantic=0.5408; sequence_match=0.1429,False,0.3707,False,top-3 avg score 0.3707 < final_threshold 0.6
Character,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.4081; sequence_match=0.2222,False,0.3706,False,top-3 avg score 0.3706 < final_threshold 0.6
Session,In App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.0000; semantic=0.4319; sequence_match=0.2000,False,0.3706,False,top-3 avg score 0.3706 < final_threshold 0.6
in-app purchase event,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.1111; semantic=0.4943; sequence_match=0.1818,False,0.3704,False,top-3 avg score 0.3704 < final_threshold 0.6
Fandom,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.2500; semantic=0.4638; sequence_match=0.2857,False,0.3702,False,top-3 avg score 0.3702 < final_threshold 0.6
special play style,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1250; semantic=0.4990; sequence_match=0.1905,False,0.3701,False,top-3 avg score 0.3701 < final_threshold 0.6
Fandom,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.5200; sequence_match=0.1538,False,0.3701,False,top-3 avg score 0.3701 < final_threshold 0.6
Tutorial,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5008; sequence_match=0.1176,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.6
Item,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.4837; sequence_match=0.1667,False,0.3696,False,top-3 avg score 0.3696 < final_threshold 0.6
Completion,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.5652; sequence_match=0.1429,False,0.3694,False,top-3 avg score 0.3694 < final_threshold 0.6
Fandom,Milestone,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5435; sequence_match=0.1333,False,0.3676,False,top-3 avg score 0.3676 < final_threshold 0.6
Curiosity,Player Game Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4101; levenshtein=0.2143; semantic=0.4304; sequence_match=0.2609,False,0.3671,False,top-3 avg score 0.3671 < final_threshold 0.6
Session,Ability,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5243; sequence_match=0.1429,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
Session,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4915; sequence_match=0.1111,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.6
game product,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.0909; semantic=0.5643; sequence_match=0.1333,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.6
Curiosity,In App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4103; levenshtein=0.0769; semantic=0.4067; sequence_match=0.2727,False,0.3632,False,top-3 avg score 0.3632 < final_threshold 0.6
Genre,In App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.4158; sequence_match=0.1111,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.6
Luck,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5067; sequence_match=0.1333,False,0.3623,False,top-3 avg score 0.3623 < final_threshold 0.6
Fandom,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4063; sequence_match=0.1905,False,0.3619,False,top-3 avg score 0.3619 < final_threshold 0.6
special play style,Location,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.3970; sequence_match=0.1667,False,0.3615,False,top-3 avg score 0.3615 < final_threshold 0.6
in-app purchase event,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.1111; semantic=0.4664; sequence_match=0.1818,False,0.3611,False,top-3 avg score 0.3611 < final_threshold 0.6
Leaderboard,In App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5012; levenshtein=0.2308; semantic=0.3477; sequence_match=0.0833,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.6
hard mode,Kill Count,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.1111; semantic=0.5474; sequence_match=0.1176,False,0.359,False,top-3 avg score 0.3590 < final_threshold 0.6
Character,Item,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2222; semantic=0.5447; sequence_match=0.3077,False,0.3582,False,top-3 avg score 0.3582 < final_threshold 0.6
Tutorial,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.4772; sequence_match=0.1538,False,0.3576,False,top-3 avg score 0.3576 < final_threshold 0.6
hard mode,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.5135; sequence_match=0.1333,False,0.3565,False,top-3 avg score 0.3565 < final_threshold 0.6
Veteran,Kill Count,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5260; sequence_match=0.1250,False,0.3563,False,top-3 avg score 0.3563 < final_threshold 0.6
Curiosity,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.5087; sequence_match=0.1333,False,0.356,False,top-3 avg score 0.3560 < final_threshold 0.6
game product,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.3785; sequence_match=0.2105,False,0.3554,False,top-3 avg score 0.3554 < final_threshold 0.6
Virtuosity,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5147; sequence_match=0.1250,False,0.354,False,top-3 avg score 0.3540 < final_threshold 0.6
Session,Player Game IAP,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.1538; semantic=0.4529; sequence_match=0.2000,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.6
Virtuosity,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3970; levenshtein=0.0000; semantic=0.4714; sequence_match=0.1905,False,0.3529,False,top-3 avg score 0.3529 < final_threshold 0.6
Fandom,Player Game Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.0952; semantic=0.4327; sequence_match=0.1481,False,0.3524,False,top-3 avg score 0.3524 < final_threshold 0.6
game product,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.4234; sequence_match=0.2222,False,0.3523,False,top-3 avg score 0.3523 < final_threshold 0.6
in-app purchase event,Kill Count,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.2884; sequence_match=0.2963,False,0.3523,False,top-3 avg score 0.3523 < final_threshold 0.6
Tutorial,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0000; semantic=0.5452; sequence_match=0.1053,False,0.3519,False,top-3 avg score 0.3519 < final_threshold 0.6
Luck,Player Game Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.0714; semantic=0.5023; sequence_match=0.1111,False,0.3513,False,top-3 avg score 0.3513 < final_threshold 0.6
Luck,Game Play Session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.0667; semantic=0.5084; sequence_match=0.1053,False,0.3509,False,top-3 avg score 0.3509 < final_threshold 0.6
Leaderboard,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.4657; sequence_match=0.1333,False,0.3487,False,top-3 avg score 0.3487 < final_threshold 0.6
Character,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4000; levenshtein=0.1333; semantic=0.3925; sequence_match=0.2500,False,0.3475,False,top-3 avg score 0.3475 < final_threshold 0.6
Tutorial,Game Play Session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.0667; semantic=0.4940; sequence_match=0.0870,False,0.3473,False,top-3 avg score 0.3473 < final_threshold 0.6
Tutorial,Player Game Item,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.4705; sequence_match=0.0909,False,0.3473,False,top-3 avg score 0.3473 < final_threshold 0.6
Luck,Player Game IAP,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.4814; sequence_match=0.1176,False,0.3471,False,top-3 avg score 0.3471 < final_threshold 0.6
in-app purchase event,Trophy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.4301; sequence_match=0.1667,False,0.3471,False,top-3 avg score 0.3471 < final_threshold 0.6
Loyalty,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4264; sequence_match=0.1818,False,0.3466,False,top-3 avg score 0.3466 < final_threshold 0.6
Virtuosity,Player Game IAP,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4513; levenshtein=0.1538; semantic=0.4340; sequence_match=0.0870,False,0.3464,False,top-3 avg score 0.3464 < final_threshold 0.6
Virtuosity,Game Play Session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.4858; sequence_match=0.1600,False,0.3449,False,top-3 avg score 0.3449 < final_threshold 0.6
Fandom,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4708; sequence_match=0.1333,False,0.3434,False,top-3 avg score 0.3434 < final_threshold 0.6
in-app purchase event,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4630; levenshtein=0.1667; semantic=0.3961; sequence_match=0.1667,False,0.3419,False,top-3 avg score 0.3419 < final_threshold 0.6
Character,Trophy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3519; levenshtein=0.1111; semantic=0.5260; sequence_match=0.1333,False,0.3371,False,top-3 avg score 0.3371 < final_threshold 0.6
Curiosity,Player Game IAP,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.4176; sequence_match=0.1818,False,0.3366,False,top-3 avg score 0.3366 < final_threshold 0.6
Curiosity,Game Play Session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1333; semantic=0.4418; sequence_match=0.1667,False,0.3361,False,top-3 avg score 0.3361 < final_threshold 0.6
Loyalty,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.0000; semantic=0.4636; sequence_match=0.1250,False,0.3355,False,top-3 avg score 0.3355 < final_threshold 0.6
Tutorial,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5076; sequence_match=0.1333,False,0.3287,False,top-3 avg score 0.3287 < final_threshold 0.6
Curiosity,Player Game Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3810; levenshtein=0.0952; semantic=0.4038; sequence_match=0.2000,False,0.3283,False,top-3 avg score 0.3283 < final_threshold 0.6
Collection,In App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3923; levenshtein=0.0769; semantic=0.4166; sequence_match=0.1739,False,0.3276,False,top-3 avg score 0.3276 < final_threshold 0.6
Veteran,In App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.3869; sequence_match=0.1000,False,0.3276,False,top-3 avg score 0.3276 < final_threshold 0.6
Completion,In App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3923; levenshtein=0.0769; semantic=0.4128; sequence_match=0.1739,False,0.3263,False,top-3 avg score 0.3263 < final_threshold 0.6
Fandom,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4135; sequence_match=0.1333,False,0.3243,False,top-3 avg score 0.3243 < final_threshold 0.6
Player,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4111; sequence_match=0.1333,False,0.3234,False,top-3 avg score 0.3234 < final_threshold 0.6
special play style,Item,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3750; levenshtein=0.1250; semantic=0.4650; sequence_match=0.1000,False,0.3217,False,top-3 avg score 0.3217 < final_threshold 0.6
playing area,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4242; levenshtein=0.0000; semantic=0.3390; sequence_match=0.2000,False,0.3211,False,top-3 avg score 0.3211 < final_threshold 0.6
in-app purchase event,Location,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4074; levenshtein=0.1667; semantic=0.3768; sequence_match=0.1538,False,0.317,False,top-3 avg score 0.3170 < final_threshold 0.6
Virtuosity,Player Game Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3698; levenshtein=0.0952; semantic=0.4507; sequence_match=0.1290,False,0.3165,False,top-3 avg score 0.3165 < final_threshold 0.6
Character,Equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3148; levenshtein=0.0000; semantic=0.5130; sequence_match=0.1111,False,0.313,False,top-3 avg score 0.3130 < final_threshold 0.6
Tutorial,Player Game Achievement,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3968; levenshtein=0.0952; semantic=0.4437; sequence_match=0.0690,False,0.3119,False,top-3 avg score 0.3119 < final_threshold 0.6
Feature,Kill Count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.3896; sequence_match=0.1250,False,0.3109,False,top-3 avg score 0.3109 < final_threshold 0.6
Leaderboard,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.4982; sequence_match=0.1111,False,0.3106,False,top-3 avg score 0.3106 < final_threshold 0.6
Curiosity,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4007; levenshtein=0.0909; semantic=0.4233; sequence_match=0.1000,False,0.308,False,top-3 avg score 0.3080 < final_threshold 0.6
Loyalty,In App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0000; semantic=0.4153; sequence_match=0.1000,False,0.3073,False,top-3 avg score 0.3073 < final_threshold 0.6
