gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
software,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.6504; sequence_match=0.1667,False,0.4112,False,top-3 avg score 0.4112 < final_threshold 0.6
Source code available,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4813; levenshtein=0.1579; semantic=0.4393; sequence_match=0.3125,False,0.411,False,top-3 avg score 0.4110 < final_threshold 0.6
PROcess,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.5869; sequence_match=0.1818,False,0.411,False,top-3 avg score 0.4110 < final_threshold 0.6
text editing,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.5646; sequence_match=0.2000,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.6
software developer organization,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4912; levenshtein=0.1724; semantic=0.4336; sequence_match=0.3077,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.6
Development status,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4865; levenshtein=0.0952; semantic=0.4293; sequence_match=0.3158,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.6
Source code available,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4813; levenshtein=0.1579; semantic=0.4377; sequence_match=0.3125,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.6
desktop graphical user interface,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4956; levenshtein=0.1379; semantic=0.5137; sequence_match=0.2222,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.6
data format specification,User Manual,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5092; levenshtein=0.1739; semantic=0.4797; sequence_match=0.2424,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.6
software developer organization,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4427; levenshtein=0.2069; semantic=0.4725; sequence_match=0.3158,False,0.4103,False,top-3 avg score 0.4103 < final_threshold 0.6
algorithm,Proprietary Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4646; levenshtein=0.1905; semantic=0.4987; sequence_match=0.2667,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.6
Not Free,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.5878; sequence_match=0.2000,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.6
programming language,Tutorial,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4961; levenshtein=0.1579; semantic=0.5106; sequence_match=0.2222,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.6
programming language,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5059; levenshtein=0.2105; semantic=0.4561; sequence_match=0.2667,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.6
web service,Tutorial,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5229; sequence_match=0.2222,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.6
function,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4471; sequence_match=0.3333,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.6
file rendering,Software Source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4473; levenshtein=0.2143; semantic=0.4827; sequence_match=0.2963,False,0.4087,False,top-3 avg score 0.4087 < final_threshold 0.6
version number,Open Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4473; levenshtein=0.0714; semantic=0.5565; sequence_match=0.2222,False,0.4087,False,top-3 avg score 0.4087 < final_threshold 0.6
plain text file format,Desktop Application,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5273; levenshtein=0.1053; semantic=0.4272; sequence_match=0.2703,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.6
CEL ASCII format,Desktop Application,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6233; levenshtein=0.1667; semantic=0.4133; sequence_match=0.1875,False,0.408,False,top-3 avg score 0.4080 < final_threshold 0.6
function,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5987; sequence_match=0.1667,False,0.4079,False,top-3 avg score 0.4079 < final_threshold 0.6
version number,FOSS License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.2308; semantic=0.4939; sequence_match=0.2500,False,0.4079,False,top-3 avg score 0.4079 < final_threshold 0.6
CEL ASCII format,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.2143; semantic=0.3897; sequence_match=0.2857,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.6
text editing,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5115; sequence_match=0.2222,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.6
file rendering,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.0769; semantic=0.5152; sequence_match=0.2400,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.6
CEL ASCII format,Help Resource,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.4189; sequence_match=0.1538,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.6
data format specification,Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5157; levenshtein=0.1304; semantic=0.4826; sequence_match=0.2222,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.6
Maintained,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.4491; sequence_match=0.1818,False,0.4066,False,top-3 avg score 0.4066 < final_threshold 0.6
version number,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.6049; sequence_match=0.1905,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.6
data format specification,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1538; semantic=0.4517; sequence_match=0.2449,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.6
file rendering,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.5358; sequence_match=0.2727,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.6
Maintained,Desktop Application,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.1667; semantic=0.4786; sequence_match=0.2143,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.6
function,FOSS License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5379; levenshtein=0.2727; semantic=0.4081; sequence_match=0.2105,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.6
software developer role,FAQ,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.0952; semantic=0.4643; sequence_match=0.1667,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.6
XML,Export Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4653; levenshtein=0.1250; semantic=0.5421; sequence_match=0.2105,False,0.406,False,top-3 avg score 0.4060 < final_threshold 0.6
Development status,Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5064; levenshtein=0.1176; semantic=0.4708; sequence_match=0.2400,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.6
web service,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.1538; semantic=0.5919; sequence_match=0.1739,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.6
data format specification,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5092; levenshtein=0.2174; semantic=0.4026; sequence_match=0.3030,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.6
function,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.6372; sequence_match=0.1176,False,0.4044,False,top-3 avg score 0.4044 < final_threshold 0.6
plain text file format,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5466; levenshtein=0.1579; semantic=0.4595; sequence_match=0.2069,False,0.4043,False,top-3 avg score 0.4043 < final_threshold 0.6
software interface,TXT File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5924; levenshtein=0.2353; semantic=0.3847; sequence_match=0.1333,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.6
text editing,Feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5331; sequence_match=0.2222,False,0.4038,False,top-3 avg score 0.4038 < final_threshold 0.6
algorithm,Software Source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4101; levenshtein=0.0714; semantic=0.5401; sequence_match=0.2609,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.6
text editing,Open Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.1429; semantic=0.5132; sequence_match=0.1600,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.6
PROcess,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.0000; semantic=0.5169; sequence_match=0.2000,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.6
data format specification,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1304; semantic=0.4568; sequence_match=0.2222,False,0.4027,False,top-3 avg score 0.4027 < final_threshold 0.6
plain text file format,API,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6082; levenshtein=0.1053; semantic=0.4175; sequence_match=0.1818,False,0.4025,False,top-3 avg score 0.4025 < final_threshold 0.6
software developer role,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3671; levenshtein=0.1429; semantic=0.5895; sequence_match=0.2500,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
plain text file format,Documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4928; levenshtein=0.1579; semantic=0.4632; sequence_match=0.2500,False,0.402,False,top-3 avg score 0.4020 < final_threshold 0.6
software developer role,Help Resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4960; levenshtein=0.2381; semantic=0.4670; sequence_match=0.2424,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.6
software developer organization,User Manual,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4912; levenshtein=0.1724; semantic=0.4057; sequence_match=0.3077,False,0.4015,False,top-3 avg score 0.4015 < final_threshold 0.6
Purchase cost,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.4820; sequence_match=0.2500,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.6
Purchase cost,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6004; levenshtein=0.1538; semantic=0.3630; sequence_match=0.2400,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.6
desktop graphical user interface,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1379; semantic=0.5746; sequence_match=0.1622,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.6
Development status,CSV File Format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5548; levenshtein=0.2353; semantic=0.3136; sequence_match=0.3333,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.6
CEL ASCII format,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5274; levenshtein=0.2143; semantic=0.4015; sequence_match=0.2727,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.6
XML,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5959; sequence_match=0.1333,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.6
programming language,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.1053; semantic=0.5931; sequence_match=0.1739,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.6
web service,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4787; sequence_match=0.3000,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.6
web service,Export Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1250; semantic=0.5029; sequence_match=0.2308,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.6
programming language,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4266; levenshtein=0.1579; semantic=0.5149; sequence_match=0.2581,False,0.3999,False,top-3 avg score 0.3999 < final_threshold 0.6
Purchase cost,Platform,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4205; sequence_match=0.2000,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.6
plain text file format,Data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5351; levenshtein=0.1579; semantic=0.4888; sequence_match=0.1739,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.6
algorithm,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.5956; sequence_match=0.1250,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.6
data format specification,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4735; levenshtein=0.0870; semantic=0.5326; sequence_match=0.1905,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.6
Open source software license,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4754; levenshtein=0.2000; semantic=0.5208; sequence_match=0.0909,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.6
Source code available,Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4544; levenshtein=0.1579; semantic=0.5343; sequence_match=0.2069,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.6
Not Free,Modification,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.5445; sequence_match=0.1053,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.6
web service,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6022; sequence_match=0.1429,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.6
software developer organization,Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1034; semantic=0.4910; sequence_match=0.1622,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.6
Open source software license,Version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5048; levenshtein=0.2000; semantic=0.4892; sequence_match=0.1250,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.6
Open source software license,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5297; levenshtein=0.2400; semantic=0.4201; sequence_match=0.2439,False,0.3979,False,top-3 avg score 0.3979 < final_threshold 0.6
version number,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.5710; sequence_match=0.2400,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.6
Open source software license,Proprietary Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4480; levenshtein=0.2000; semantic=0.4840; sequence_match=0.2609,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.6
software developer role,User Manual,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5127; levenshtein=0.0952; semantic=0.4221; sequence_match=0.2581,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.6
CEL binary format,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5429; levenshtein=0.2000; semantic=0.3768; sequence_match=0.2727,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.6
version number,Proprietary Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4158; levenshtein=0.0952; semantic=0.5410; sequence_match=0.2353,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.6
desktop graphical user interface,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4626; levenshtein=0.1379; semantic=0.5122; sequence_match=0.2162,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.6
plain text file format,Developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.1579; semantic=0.4368; sequence_match=0.2143,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.6
PROcess,GIF Rendering,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.4949; sequence_match=0.2105,False,0.3965,False,top-3 avg score 0.3965 < final_threshold 0.6
Maintained,FAQ,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.5568; sequence_match=0.1538,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.6
Free,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4010; sequence_match=0.2353,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.6
function,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2500; semantic=0.6038; sequence_match=0.3333,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.6
data item,CSV File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5353; levenshtein=0.2308; semantic=0.4211; sequence_match=0.1905,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.6
software developer role,Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.4045; sequence_match=0.2424,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.6
Open source software license,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5267; levenshtein=0.1200; semantic=0.4525; sequence_match=0.2069,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.6
application programming interface,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4867; levenshtein=0.1290; semantic=0.5519; sequence_match=0.1463,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.6
Purchase cost,Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.4178; sequence_match=0.2727,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.6
Development status,Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5065; levenshtein=0.1176; semantic=0.4700; sequence_match=0.2069,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.6
Maintained,Named and Published Algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5776; levenshtein=0.1923; semantic=0.4134; sequence_match=0.1667,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.6
web service,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5166; sequence_match=0.2000,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.6
CEL ASCII format,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.1429; semantic=0.5193; sequence_match=0.2222,False,0.394,False,top-3 avg score 0.3940 < final_threshold 0.6
Purchase cost,Documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4872; levenshtein=0.0769; semantic=0.4529; sequence_match=0.2400,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.6
version number,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.5847; sequence_match=0.1250,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.6
file rendering,Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.0769; semantic=0.5544; sequence_match=0.1739,False,0.3932,False,top-3 avg score 0.3932 < final_threshold 0.6
text editing,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.5264; sequence_match=0.1905,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.6
software developer organization,FAQ,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.0690; semantic=0.4739; sequence_match=0.1250,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.6
text editing,Data,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.5481; sequence_match=0.1333,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.6
programming language,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4429; levenshtein=0.0526; semantic=0.5716; sequence_match=0.1622,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
software developer role,Open Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5258; levenshtein=0.1905; semantic=0.4216; sequence_match=0.2286,False,0.392,False,top-3 avg score 0.3920 < final_threshold 0.6
Development status,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.1176; semantic=0.4686; sequence_match=0.2308,False,0.392,False,top-3 avg score 0.3920 < final_threshold 0.6
Free,Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.4401; sequence_match=0.2857,False,0.3919,False,top-3 avg score 0.3919 < final_threshold 0.6
software interface,CEL File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5924; levenshtein=0.1765; semantic=0.4066; sequence_match=0.1333,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.6
function,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4868; levenshtein=0.1053; semantic=0.5832; sequence_match=0.0741,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.6
text editing,Software Source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4416; levenshtein=0.1429; semantic=0.4936; sequence_match=0.2400,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
algorithm,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.1111; semantic=0.6139; sequence_match=0.1538,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
Purchase cost,User Manual,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.0833; semantic=0.3968; sequence_match=0.2727,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
CEL ASCII format,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4703; levenshtein=0.1579; semantic=0.5228; sequence_match=0.1818,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.6
function,Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.0000; semantic=0.5046; sequence_match=0.2222,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
text editing,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5937; sequence_match=0.1333,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
data item,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5488; sequence_match=0.1667,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.6
CEL binary format,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5673; levenshtein=0.1923; semantic=0.3607; sequence_match=0.2439,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.6
software interface,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4618; levenshtein=0.1176; semantic=0.4877; sequence_match=0.2222,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.6
Purchase cost,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4772; sequence_match=0.2500,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.6
GIF,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.0000; semantic=0.4793; sequence_match=0.2000,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.6
.csv,Software Source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.5851; sequence_match=0.1176,False,0.3903,False,top-3 avg score 0.3903 < final_threshold 0.6
XML,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5653; sequence_match=0.1333,False,0.3903,False,top-3 avg score 0.3903 < final_threshold 0.6
Maintained,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1429; semantic=0.4595; sequence_match=0.1935,False,0.3902,False,top-3 avg score 0.3902 < final_threshold 0.6
Free,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.3828; sequence_match=0.2353,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.6
software developer role,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5175; levenshtein=0.1538; semantic=0.3539; sequence_match=0.2979,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.6
.csv,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.5732; sequence_match=0.1250,False,0.3894,False,top-3 avg score 0.3894 < final_threshold 0.6
application programming interface,Tutorial,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4812; levenshtein=0.1613; semantic=0.5249; sequence_match=0.1026,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.6
Source code available,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4273; levenshtein=0.1053; semantic=0.5859; sequence_match=0.1538,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.6
plain text file format,User Manual,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4535; levenshtein=0.1053; semantic=0.4374; sequence_match=0.2759,False,0.3889,False,top-3 avg score 0.3889 < final_threshold 0.6
.csv,CEL File Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.5716; sequence_match=0.1250,False,0.3889,False,top-3 avg score 0.3889 < final_threshold 0.6
GIF,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4743; sequence_match=0.2000,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.6
CEL binary format,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.3998; sequence_match=0.2609,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
CEL ASCII format,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4786; levenshtein=0.1429; semantic=0.4375; sequence_match=0.2500,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
Purchase cost,Desktop Application,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.1111; semantic=0.3848; sequence_match=0.2667,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.6
licence,Software Source,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4048; levenshtein=0.2143; semantic=0.5465; sequence_match=0.1905,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.6
