prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has property,has property,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,makes measurement,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8066; levenshtein=0.6842; semantic=0.9201; sequence_match=0.7429,False,0.8232,True,selected
DatatypeProperty,has timestamp,has duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.3333; semantic=0.5933; sequence_match=0.4348,False,0.5514,False,top-3 avg score 0.5514 < final_threshold 0.7
DatatypeProperty,has start timestamp,has temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6797; levenshtein=0.2778; semantic=0.5735; sequence_match=0.4000,False,0.5511,False,top-3 avg score 0.5511 < final_threshold 0.7
DatatypeProperty,has firmware version,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.5685; sequence_match=0.4848,False,0.5474,False,top-3 avg score 0.5474 < final_threshold 0.7
DatatypeProperty,has manufacturer,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.5685; sequence_match=0.4848,False,0.5474,False,top-3 avg score 0.5474 < final_threshold 0.7
DatatypeProperty,has fabrication number,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3500; semantic=0.4874; sequence_match=0.4667,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
DatatypeProperty,has version,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3500; semantic=0.4874; sequence_match=0.4667,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
DatatypeProperty,has start timestamp,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6728; levenshtein=0.4118; semantic=0.4620; sequence_match=0.5000,False,0.5449,False,top-3 avg score 0.5449 < final_threshold 0.7
DatatypeProperty,has fabrication number,has geolocation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6235; levenshtein=0.4500; semantic=0.4758; sequence_match=0.5294,False,0.5429,False,top-3 avg score 0.5429 < final_threshold 0.7
DatatypeProperty,has firmware version,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6081; sequence_match=0.3846,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has model,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6081; sequence_match=0.3846,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has hardware version,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.3333; semantic=0.5661; sequence_match=0.4848,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has manufacturer,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.3333; semantic=0.5661; sequence_match=0.4848,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.7
DatatypeProperty,has firmware version,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6685; levenshtein=0.2727; semantic=0.5559; sequence_match=0.4000,False,0.5414,False,top-3 avg score 0.5414 < final_threshold 0.7
DatatypeProperty,has fabrication number,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.4727; sequence_match=0.4706,False,0.5382,False,top-3 avg score 0.5382 < final_threshold 0.7
DatatypeProperty,has manufacturer,has model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5892; sequence_match=0.4348,False,0.5376,False,top-3 avg score 0.5376 < final_threshold 0.7
DatatypeProperty,has model,has manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5892; sequence_match=0.4348,False,0.5376,False,top-3 avg score 0.5376 < final_threshold 0.7
DatatypeProperty,has manufacturer,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5883; sequence_match=0.4348,False,0.5373,False,top-3 avg score 0.5373 < final_threshold 0.7
DatatypeProperty,has fabrication number,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6295; levenshtein=0.3000; semantic=0.5031; sequence_match=0.4737,False,0.5354,False,top-3 avg score 0.5354 < final_threshold 0.7
DatatypeProperty,has hardware version,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6295; levenshtein=0.3000; semantic=0.5031; sequence_match=0.4737,False,0.5354,False,top-3 avg score 0.5354 < final_threshold 0.7
DatatypeProperty,has hardware version,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6303; levenshtein=0.3333; semantic=0.5339; sequence_match=0.4375,False,0.5339,False,top-3 avg score 0.5339 < final_threshold 0.7
DatatypeProperty,has model,has hardware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.6503; sequence_match=0.3077,False,0.5307,False,top-3 avg score 0.5307 < final_threshold 0.7
DatatypeProperty,has timestamp,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.3333; semantic=0.5815; sequence_match=0.3636,False,0.5299,False,top-3 avg score 0.5299 < final_threshold 0.7
DatatypeProperty,has fabrication number,has start date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6056; levenshtein=0.3500; semantic=0.4821; sequence_match=0.5000,False,0.5292,False,top-3 avg score 0.5292 < final_threshold 0.7
DatatypeProperty,has model,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6834; levenshtein=0.2727; semantic=0.5022; sequence_match=0.4000,False,0.5285,False,top-3 avg score 0.5285 < final_threshold 0.7
DatatypeProperty,has hardware version,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6685; levenshtein=0.3182; semantic=0.5166; sequence_match=0.4000,False,0.5284,False,top-3 avg score 0.5284 < final_threshold 0.7
DatatypeProperty,has firmware version,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6303; levenshtein=0.3333; semantic=0.5160; sequence_match=0.4375,False,0.5279,False,top-3 avg score 0.5279 < final_threshold 0.7
DatatypeProperty,has model,has duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.5344; sequence_match=0.4211,False,0.5256,False,top-3 avg score 0.5256 < final_threshold 0.7
DatatypeProperty,has start timestamp,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6563; levenshtein=0.2941; semantic=0.5415; sequence_match=0.3704,False,0.5227,False,top-3 avg score 0.5227 < final_threshold 0.7
DatatypeProperty,has firmware version,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6065; levenshtein=0.4444; semantic=0.4889; sequence_match=0.4706,False,0.522,False,top-3 avg score 0.5220 < final_threshold 0.7
DatatypeProperty,has timestamp,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5410; sequence_match=0.4000,False,0.5174,False,top-3 avg score 0.5174 < final_threshold 0.7
DatatypeProperty,has timestamp,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.3333; semantic=0.4547; sequence_match=0.4444,False,0.5164,False,top-3 avg score 0.5164 < final_threshold 0.7
DatatypeProperty,has start timestamp,has fabrication number,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5961; levenshtein=0.3000; semantic=0.4635; sequence_match=0.4865,False,0.5154,False,top-3 avg score 0.5154 < final_threshold 0.7
DatatypeProperty,has start timestamp,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6397; levenshtein=0.2353; semantic=0.5005; sequence_match=0.4000,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
DatatypeProperty,has model,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.4903; sequence_match=0.4545,False,0.513,False,top-3 avg score 0.5130 < final_threshold 0.7
DatatypeProperty,has timestamp,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2500; semantic=0.4993; sequence_match=0.4375,False,0.5112,False,top-3 avg score 0.5112 < final_threshold 0.7
DatatypeProperty,has timestamp,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.3571; semantic=0.5594; sequence_match=0.3846,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.7
DatatypeProperty,has start timestamp,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6394; levenshtein=0.2222; semantic=0.5409; sequence_match=0.3429,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.7
DatatypeProperty,has timestamp,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2857; semantic=0.5456; sequence_match=0.3846,False,0.5058,False,top-3 avg score 0.5058 < final_threshold 0.7
DatatypeProperty,has manufacturer,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5968; levenshtein=0.3333; semantic=0.4465; sequence_match=0.4667,False,0.5033,False,top-3 avg score 0.5033 < final_threshold 0.7
DatatypeProperty,has start timestamp,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5896; levenshtein=0.2353; semantic=0.5277; sequence_match=0.3871,False,0.5015,False,top-3 avg score 0.5015 < final_threshold 0.7
DatatypeProperty,has fabrication number,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.3000; semantic=0.5143; sequence_match=0.4286,False,0.5004,False,top-3 avg score 0.5004 < final_threshold 0.7
DatatypeProperty,has manufacturer,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6556; levenshtein=0.2667; semantic=0.4307; sequence_match=0.4138,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
DatatypeProperty,has firmware version,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5820; levenshtein=0.2222; semantic=0.5397; sequence_match=0.3750,False,0.4989,False,top-3 avg score 0.4989 < final_threshold 0.7
DatatypeProperty,has version,has start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.3333; semantic=0.5569; sequence_match=0.3636,False,0.4976,False,top-3 avg score 0.4976 < final_threshold 0.7
DatatypeProperty,has start timestamp,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6394; levenshtein=0.2778; semantic=0.5065; sequence_match=0.3429,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
DatatypeProperty,has model,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2667; semantic=0.4625; sequence_match=0.4348,False,0.4954,False,top-3 avg score 0.4954 < final_threshold 0.7
DatatypeProperty,has firmware version,has start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2778; semantic=0.5288; sequence_match=0.4000,False,0.4948,False,top-3 avg score 0.4948 < final_threshold 0.7
DatatypeProperty,requires power,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6079; levenshtein=0.2273; semantic=0.5240; sequence_match=0.3429,False,0.4916,False,top-3 avg score 0.4916 < final_threshold 0.7
DatatypeProperty,has hardware version,has temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6370; levenshtein=0.2778; semantic=0.4475; sequence_match=0.3889,False,0.4912,False,top-3 avg score 0.4912 < final_threshold 0.7
DatatypeProperty,has version,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5163; sequence_match=0.3333,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
DatatypeProperty,has manufacturer,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5093; sequence_match=0.4000,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.7
DatatypeProperty,has version,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5093; sequence_match=0.4000,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.7
DatatypeProperty,has manufacturer,has duration,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6058; levenshtein=0.4000; semantic=0.4587; sequence_match=0.3846,False,0.4882,False,top-3 avg score 0.4882 < final_threshold 0.7
DatatypeProperty,has firmware version,has temporal setting,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6801; levenshtein=0.3333; semantic=0.4412; sequence_match=0.2778,False,0.4849,False,top-3 avg score 0.4849 < final_threshold 0.7
DatatypeProperty,has model,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.2500; semantic=0.4586; sequence_match=0.4167,False,0.4848,False,top-3 avg score 0.4848 < final_threshold 0.7
DatatypeProperty,requires power,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6197; levenshtein=0.2222; semantic=0.5754; sequence_match=0.2581,False,0.4844,False,top-3 avg score 0.4844 < final_threshold 0.7
DatatypeProperty,has start timestamp,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.2353; semantic=0.4402; sequence_match=0.3750,False,0.4836,False,top-3 avg score 0.4836 < final_threshold 0.7
DatatypeProperty,has version,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.4906; sequence_match=0.3125,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.7
DatatypeProperty,has fabrication number,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2727; semantic=0.4119; sequence_match=0.3810,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
DatatypeProperty,has fabrication number,has model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2500; semantic=0.5124; sequence_match=0.3571,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
DatatypeProperty,has model,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2500; semantic=0.5124; sequence_match=0.3571,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
DatatypeProperty,has start timestamp,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.5220; sequence_match=0.3226,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.7
DatatypeProperty,has hardware version,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5612; levenshtein=0.3889; semantic=0.4546; sequence_match=0.4118,False,0.4758,False,top-3 avg score 0.4758 < final_threshold 0.7
DatatypeProperty,has start timestamp,has power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.5328; sequence_match=0.3200,False,0.4753,False,top-3 avg score 0.4753 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6521; levenshtein=0.2083; semantic=0.4827; sequence_match=0.2857,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.7
DatatypeProperty,has manufacturer,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6232; levenshtein=0.3182; semantic=0.4155; sequence_match=0.3784,False,0.4724,False,top-3 avg score 0.4724 < final_threshold 0.7
DatatypeProperty,has fabrication number,has billing period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.3839; sequence_match=0.3889,False,0.4715,False,top-3 avg score 0.4715 < final_threshold 0.7
DatatypeProperty,has timestamp,has manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2667; semantic=0.4568; sequence_match=0.3704,False,0.4683,False,top-3 avg score 0.4683 < final_threshold 0.7
DatatypeProperty,has manufacturer,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5540; levenshtein=0.2667; semantic=0.4934; sequence_match=0.3448,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.7
DatatypeProperty,requires power,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.1333; semantic=0.5052; sequence_match=0.3571,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.7
DatatypeProperty,requires power,has hardware version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5616; levenshtein=0.1667; semantic=0.5673; sequence_match=0.2581,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.7
DatatypeProperty,has hardware version,has billing date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5820; levenshtein=0.1667; semantic=0.4895; sequence_match=0.3125,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.7
DatatypeProperty,has timestamp,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2500; semantic=0.4377; sequence_match=0.3571,False,0.4548,False,top-3 avg score 0.4548 < final_threshold 0.7
DatatypeProperty,has timestamp,has hardware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.5374; sequence_match=0.2667,False,0.4532,False,top-3 avg score 0.4532 < final_threshold 0.7
DatatypeProperty,has manufacturer,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5361; levenshtein=0.2500; semantic=0.4321; sequence_match=0.3871,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.7
DatatypeProperty,has start timestamp,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5688; levenshtein=0.2353; semantic=0.4664; sequence_match=0.3030,False,0.4461,False,top-3 avg score 0.4461 < final_threshold 0.7
DatatypeProperty,requires power,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.2308; semantic=0.5158; sequence_match=0.2609,False,0.4461,False,top-3 avg score 0.4461 < final_threshold 0.7
DatatypeProperty,has manufacturer,has temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.2778; semantic=0.3918; sequence_match=0.3636,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has tariff period,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6278; levenshtein=0.2917; semantic=0.3987; sequence_match=0.2564,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has firmware version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5383; levenshtein=0.1667; semantic=0.4870; sequence_match=0.2857,False,0.437,False,top-3 avg score 0.4370 < final_threshold 0.7
DatatypeProperty,has fabrication number,has temporal setting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5852; levenshtein=0.2000; semantic=0.3531; sequence_match=0.3684,False,0.4356,False,top-3 avg score 0.4356 < final_threshold 0.7
DatatypeProperty,requires power,has duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.1538; semantic=0.4965; sequence_match=0.2500,False,0.431,False,top-3 avg score 0.4310 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5829; levenshtein=0.2917; semantic=0.3616; sequence_match=0.3429,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.7
DatatypeProperty,has timestamp,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.2273; semantic=0.4526; sequence_match=0.2941,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
DatatypeProperty,has start timestamp,has radio frequency level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1818; semantic=0.4418; sequence_match=0.3077,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.2083; semantic=0.3952; sequence_match=0.3158,False,0.4242,False,top-3 avg score 0.4242 < final_threshold 0.7
DatatypeProperty,requires power,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1875; semantic=0.4933; sequence_match=0.2759,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has temporal setting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6111; levenshtein=0.2500; semantic=0.3155; sequence_match=0.3333,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has power,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5404; sequence_match=0.1875,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.7
DatatypeProperty,requires power,has fabrication number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5316; levenshtein=0.2000; semantic=0.4536; sequence_match=0.2424,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.2500; semantic=0.3831; sequence_match=0.3529,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
DatatypeProperty,requires power,has temporal setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4872; levenshtein=0.1667; semantic=0.4266; sequence_match=0.2581,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.7
DatatypeProperty,requires power,has model,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.2308; semantic=0.5081; sequence_match=0.0952,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has start date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5602; levenshtein=0.2083; semantic=0.3686; sequence_match=0.2222,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has manufacturer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5611; levenshtein=0.2083; semantic=0.3693; sequence_match=0.1026,False,0.3796,False,top-3 avg score 0.3796 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has fabrication number,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5333; levenshtein=0.2083; semantic=0.3498; sequence_match=0.1364,False,0.3638,False,top-3 avg score 0.3638 < final_threshold 0.7
DatatypeProperty,requires power,has manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3581; levenshtein=0.1333; semantic=0.5037; sequence_match=0.2143,False,0.3587,False,top-3 avg score 0.3587 < final_threshold 0.7
DatatypeProperty,requires power,has geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3706; levenshtein=0.0000; semantic=0.4699; sequence_match=0.2222,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has model,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4097; sequence_match=0.1250,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.7
DatatypeProperty,requires power,has start date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4964; sequence_match=0.1600,False,0.3463,False,top-3 avg score 0.3463 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.3354; sequence_match=0.2500,False,0.3433,False,top-3 avg score 0.3433 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,has billing date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4544; levenshtein=0.1667; semantic=0.3180; sequence_match=0.1579,False,0.313,False,top-3 avg score 0.3130 < final_threshold 0.7
DatatypeProperty,requires power,has billing date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3706; levenshtein=0.0714; semantic=0.4697; sequence_match=0.0741,False,0.3048,False,top-3 avg score 0.3048 < final_threshold 0.7
