prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is measured by device,is Measured By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9333; levenshtein=0.6667; semantic=0.8728; sequence_match=0.8000,False,0.8687,True,selected
ObjectProperty,has period,is Actuator Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1667; semantic=0.4809; sequence_match=0.2857,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.7
ObjectProperty,isKPIOf,has Billing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.4907; sequence_match=0.2353,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,hasGeometry,is Billing Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.4612; sequence_match=0.2727,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.7
ObjectProperty,measurement made by,has Temporal Setting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5283; levenshtein=0.1667; semantic=0.3171; sequence_match=0.3429,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.7
ObjectProperty,feature is measured by device,has Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2000; semantic=0.4084; sequence_match=0.2353,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.7
ObjectProperty,has duration,is Sensor Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.1818; semantic=0.4875; sequence_match=0.2857,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.7
ObjectProperty,is measured by device,is Billing Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4798; levenshtein=0.1111; semantic=0.4278; sequence_match=0.2759,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,isKPIOf,has Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.4372; sequence_match=0.2308,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.7
ObjectProperty,feature is measured by device,has Sensor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4519; levenshtein=0.2000; semantic=0.5267; sequence_match=0.1765,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.7
ObjectProperty,isKPIOf,has Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.4662; sequence_match=0.2222,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.7
ObjectProperty,applies to,is Measured By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.0833; semantic=0.4768; sequence_match=0.1905,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.7
ObjectProperty,has property,is Billing Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5360; sequence_match=0.1818,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.7
ObjectProperty,feature is measured by device,defines Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4927; levenshtein=0.2000; semantic=0.4331; sequence_match=0.2439,False,0.3899,False,top-3 avg score 0.3899 < final_threshold 0.7
ObjectProperty,feature is measured by device,defined for Municipality,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5363; levenshtein=0.1600; semantic=0.3771; sequence_match=0.2553,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,has billing period,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4167; sequence_match=0.2500,False,0.3889,False,top-3 avg score 0.3889 < final_threshold 0.7
ObjectProperty,has property,is Temporal Setting Of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5254; levenshtein=0.2105; semantic=0.4305; sequence_match=0.2000,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.7
ObjectProperty,feature is measured by device,has Asset,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5522; levenshtein=0.2000; semantic=0.4129; sequence_match=0.1818,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.7
ObjectProperty,has measurement,defines Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5030; levenshtein=0.1250; semantic=0.5220; sequence_match=0.1333,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.7
ObjectProperty,makes measurement,is Actuator Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4431; levenshtein=0.1250; semantic=0.4982; sequence_match=0.2143,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Asset Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4493; levenshtein=0.1923; semantic=0.4204; sequence_match=0.2857,False,0.3851,False,top-3 avg score 0.3851 < final_threshold 0.7
ObjectProperty,measurement made by,is Temporal Setting Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5055; levenshtein=0.1579; semantic=0.3696; sequence_match=0.2778,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.7
ObjectProperty,has phenomenon time,is Measured By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.1176; semantic=0.4423; sequence_match=0.2069,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.7
ObjectProperty,makes measurement,is Chemical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4530; levenshtein=0.2500; semantic=0.4184; sequence_match=0.2778,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.7
ObjectProperty,feature is measured by device,is Tariff Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5022; levenshtein=0.1600; semantic=0.3606; sequence_match=0.2857,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
ObjectProperty,measurement made by,defined for Municipality,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5476; levenshtein=0.2273; semantic=0.3684; sequence_match=0.1538,False,0.3811,False,top-3 avg score 0.3811 < final_threshold 0.7
ObjectProperty,measurement made by,is Sensor Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3784; levenshtein=0.1765; semantic=0.5404; sequence_match=0.2222,False,0.3804,False,top-3 avg score 0.3804 < final_threshold 0.7
ObjectProperty,measurement made by,defines Indicator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5212; levenshtein=0.1765; semantic=0.4320; sequence_match=0.1212,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.7
ObjectProperty,feature is measured by device,is Chemical Property Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4922; levenshtein=0.1200; semantic=0.3699; sequence_match=0.2667,False,0.3762,False,top-3 avg score 0.3762 < final_threshold 0.7
ObjectProperty,feature is measured by device,has Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4840; levenshtein=0.1200; semantic=0.4767; sequence_match=0.1667,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.7
ObjectProperty,measurement made by,has Tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4140; sequence_match=0.2308,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.7
ObjectProperty,has measurement,defined for Municipality,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5108; levenshtein=0.1818; semantic=0.4286; sequence_match=0.1111,False,0.3737,False,top-3 avg score 0.3737 < final_threshold 0.7
ObjectProperty,measurement made by,has Billing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4922; levenshtein=0.1765; semantic=0.4068; sequence_match=0.2222,False,0.3737,False,top-3 avg score 0.3737 < final_threshold 0.7
ObjectProperty,feature is measured by device,is Actuator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1600; semantic=0.4561; sequence_match=0.1622,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.7
ObjectProperty,has period,defines Indicator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4894; levenshtein=0.1875; semantic=0.4287; sequence_match=0.1600,False,0.3685,False,top-3 avg score 0.3685 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Tariff Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4991; levenshtein=0.1538; semantic=0.3817; sequence_match=0.2222,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.7
ObjectProperty,measurement made by,is Actuator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4510; levenshtein=0.1176; semantic=0.4422; sequence_match=0.2069,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,isKPIOf,defined for Municipality,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1364; semantic=0.3910; sequence_match=0.2069,False,0.3663,False,top-3 avg score 0.3663 < final_threshold 0.7
ObjectProperty,feature is measured by device,has Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2000; semantic=0.3460; sequence_match=0.2326,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
ObjectProperty,has phenomenon time,is Billing Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4831; levenshtein=0.1176; semantic=0.3983; sequence_match=0.2143,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.7
ObjectProperty,has measurement,is Billing Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4416; levenshtein=0.0714; semantic=0.4889; sequence_match=0.1600,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.7
ObjectProperty,has billing period,defined for Municipality,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5831; levenshtein=0.1364; semantic=0.3488; sequence_match=0.1579,False,0.3633,False,top-3 avg score 0.3633 < final_threshold 0.7
ObjectProperty,isKPIOf,measures,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5275; sequence_match=0.1333,False,0.3611,False,top-3 avg score 0.3611 < final_threshold 0.7
ObjectProperty,has billing period,is Actuator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4431; levenshtein=0.1875; semantic=0.4221; sequence_match=0.2143,False,0.3598,False,top-3 avg score 0.3598 < final_threshold 0.7
ObjectProperty,has phenomenon time,defines Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5319; levenshtein=0.1176; semantic=0.4232; sequence_match=0.1212,False,0.3588,False,top-3 avg score 0.3588 < final_threshold 0.7
ObjectProperty,has measurement,is Tariff Of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3937; levenshtein=0.2143; semantic=0.4675; sequence_match=0.1667,False,0.3585,False,top-3 avg score 0.3585 < final_threshold 0.7
ObjectProperty,feature is measured by device,is Temporal Setting Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5088; levenshtein=0.1600; semantic=0.3327; sequence_match=0.2273,False,0.3563,False,top-3 avg score 0.3563 < final_threshold 0.7
ObjectProperty,is measured by device,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.1667; semantic=0.4291; sequence_match=0.2308,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.7
ObjectProperty,isKPIOf,has Temporal Setting,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5317; levenshtein=0.1667; semantic=0.3669; sequence_match=0.0800,False,0.3551,False,top-3 avg score 0.3551 < final_threshold 0.7
ObjectProperty,makes measurement,defined for Municipality,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4962; levenshtein=0.1364; semantic=0.4044; sequence_match=0.1579,False,0.3528,False,top-3 avg score 0.3528 < final_threshold 0.7
ObjectProperty,has phenomenon time,is Actuator Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4369; levenshtein=0.1176; semantic=0.4145; sequence_match=0.2069,False,0.3528,False,top-3 avg score 0.3528 < final_threshold 0.7
ObjectProperty,hasGeometry,is Tariff Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4535; sequence_match=0.1905,False,0.3524,False,top-3 avg score 0.3524 < final_threshold 0.7
ObjectProperty,isKPIOf,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4965; sequence_match=0.1333,False,0.3508,False,top-3 avg score 0.3508 < final_threshold 0.7
ObjectProperty,applies to,defined for Municipality,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3788; levenshtein=0.0909; semantic=0.4140; sequence_match=0.2581,False,0.3503,False,top-3 avg score 0.3503 < final_threshold 0.7
ObjectProperty,has phenomenon time,defined for Municipality,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5281; levenshtein=0.2273; semantic=0.2936; sequence_match=0.1026,False,0.3497,False,top-3 avg score 0.3497 < final_threshold 0.7
ObjectProperty,makes measurement,is Billing Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4356; levenshtein=0.0625; semantic=0.4537; sequence_match=0.1481,False,0.3458,False,top-3 avg score 0.3458 < final_threshold 0.7
ObjectProperty,makes measurement,is Tariff Of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3847; levenshtein=0.1875; semantic=0.4629; sequence_match=0.1538,False,0.345,False,top-3 avg score 0.3450 < final_threshold 0.7
ObjectProperty,has duration,defined for Municipality,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.3501; sequence_match=0.1212,False,0.3423,False,top-3 avg score 0.3423 < final_threshold 0.7
ObjectProperty,has key performance indicator,is Billing Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4156; levenshtein=0.1538; semantic=0.3944; sequence_match=0.2162,False,0.3421,False,top-3 avg score 0.3421 < final_threshold 0.7
ObjectProperty,hasGeometry,defined for Municipality,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4273; levenshtein=0.1818; semantic=0.4126; sequence_match=0.1818,False,0.3405,False,top-3 avg score 0.3405 < final_threshold 0.7
ObjectProperty,measurement made by,is Billing Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4332; levenshtein=0.1176; semantic=0.4411; sequence_match=0.1429,False,0.339,False,top-3 avg score 0.3390 < final_threshold 0.7
ObjectProperty,has property,defined for Municipality,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4318; levenshtein=0.1818; semantic=0.3752; sequence_match=0.1818,False,0.3296,False,top-3 avg score 0.3296 < final_threshold 0.7
ObjectProperty,isKPIOf,has Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4709; sequence_match=0.1000,False,0.3258,False,top-3 avg score 0.3258 < final_threshold 0.7
ObjectProperty,has period,defined for Municipality,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5276; levenshtein=0.1364; semantic=0.3124; sequence_match=0.1290,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.7
ObjectProperty,feature is measured by device,has Billing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3622; levenshtein=0.1600; semantic=0.3817; sequence_match=0.2286,False,0.3242,False,top-3 avg score 0.3242 < final_threshold 0.7
ObjectProperty,has property,defines Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3712; levenshtein=0.1250; semantic=0.4377; sequence_match=0.1481,False,0.319,False,top-3 avg score 0.3190 < final_threshold 0.7
ObjectProperty,measurement made by,is Tariff Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3810; levenshtein=0.0588; semantic=0.4180; sequence_match=0.1481,False,0.3157,False,top-3 avg score 0.3157 < final_threshold 0.7
ObjectProperty,feature is measured by device,is Billing Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3531; levenshtein=0.0800; semantic=0.3529; sequence_match=0.2222,False,0.3094,False,top-3 avg score 0.3094 < final_threshold 0.7
ObjectProperty,has phenomenon time,is Tariff Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3810; levenshtein=0.1176; semantic=0.3776; sequence_match=0.1481,False,0.3023,False,top-3 avg score 0.3023 < final_threshold 0.7
DatatypeProperty,has hardware version,Hardware Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.9200; levenshtein=0.8333; semantic=0.9394; sequence_match=0.9091,False,0.9228,True,selected
DatatypeProperty,has fabrication number,Fabrication Number,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8912; levenshtein=0.8500; semantic=0.9316; sequence_match=0.9189,False,0.9139,True,selected
DatatypeProperty,has firmware version,Firmware Version,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8778; levenshtein=0.8333; semantic=0.9220; sequence_match=0.9091,False,0.903,True,selected
DatatypeProperty,has manufacturer,Manufacturer,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8500; levenshtein=0.8000; semantic=0.9217; sequence_match=0.8889,False,0.8869,True,selected
DatatypeProperty,has version,Version,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8048; levenshtein=0.7000; semantic=0.9101; sequence_match=0.8235,False,0.8461,True,selected
DatatypeProperty,has model,Model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8750; levenshtein=0.6250; semantic=0.8790; sequence_match=0.7692,False,0.8411,True,selected
DatatypeProperty,has firmware version,Hardware Version,sequence_match+jaro_winkler+semantic,jaro_winkler=0.8277; levenshtein=0.7778; semantic=0.7865; sequence_match=0.8485,False,0.8209,False,gold already mapped to 'Firmware Version'
DatatypeProperty,has version,Hardware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8370; levenshtein=0.6000; semantic=0.7946; sequence_match=0.7200,False,0.7839,False,gold already mapped to 'Version'
DatatypeProperty,has hardware version,Firmware Version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7944; levenshtein=0.6667; semantic=0.7055; sequence_match=0.7273,False,0.7424,False,gold already mapped to 'Hardware Version'
DatatypeProperty,has version,Firmware Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6528; levenshtein=0.5333; semantic=0.7954; sequence_match=0.6400,False,0.6961,False,top-3 avg score 0.6961 < final_threshold 0.7
DatatypeProperty,has start timestamp,Start Date Time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6796; levenshtein=0.4706; semantic=0.8011; sequence_match=0.6000,False,0.6936,False,top-3 avg score 0.6936 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Radio Frequency Level,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6696; levenshtein=0.3750; semantic=0.7023; sequence_match=0.6512,False,0.6743,False,top-3 avg score 0.6743 < final_threshold 0.7
DatatypeProperty,has firmware version,Version,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4206; levenshtein=0.3889; semantic=0.8183; sequence_match=0.5600,False,0.5996,False,top-3 avg score 0.5996 < final_threshold 0.7
DatatypeProperty,requires power,Power,semantic+sequence_match+levenshtein,jaro_winkler=0.3513; levenshtein=0.3846; semantic=0.8094; sequence_match=0.5556,False,0.5832,False,top-3 avg score 0.5832 < final_threshold 0.7
DatatypeProperty,has fabrication number,Manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6593; levenshtein=0.3500; semantic=0.6733; sequence_match=0.3750,False,0.5692,False,top-3 avg score 0.5692 < final_threshold 0.7
DatatypeProperty,has hardware version,Version,semantic+sequence_match+levenshtein,jaro_winkler=0.2989; levenshtein=0.3889; semantic=0.7456; sequence_match=0.5600,False,0.5648,False,top-3 avg score 0.5648 < final_threshold 0.7
DatatypeProperty,has timestamp,Start Date Time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5644; levenshtein=0.3077; semantic=0.6821; sequence_match=0.4000,False,0.5488,False,top-3 avg score 0.5488 < final_threshold 0.7
DatatypeProperty,has manufacturer,Fabrication Number,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5617; levenshtein=0.2353; semantic=0.6419; sequence_match=0.3750,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
DatatypeProperty,has version,Duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.4850; sequence_match=0.4444,False,0.5237,False,top-3 avg score 0.5237 < final_threshold 0.7
DatatypeProperty,has model,Hardware Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.2000; semantic=0.6050; sequence_match=0.3478,False,0.5139,False,top-3 avg score 0.5139 < final_threshold 0.7
DatatypeProperty,has manufacturer,Hardware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1333; semantic=0.5185; sequence_match=0.4000,False,0.5062,False,top-3 avg score 0.5062 < final_threshold 0.7
DatatypeProperty,requires power,Radio Frequency Level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6109; levenshtein=0.2632; semantic=0.5312; sequence_match=0.3750,False,0.5057,False,top-3 avg score 0.5057 < final_threshold 0.7
DatatypeProperty,has firmware version,Fabrication Number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1111; semantic=0.5613; sequence_match=0.3429,False,0.5018,False,top-3 avg score 0.5018 < final_threshold 0.7
DatatypeProperty,has firmware version,Manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5146; levenshtein=0.2222; semantic=0.5905; sequence_match=0.4000,False,0.5017,False,top-3 avg score 0.5017 < final_threshold 0.7
DatatypeProperty,has fabrication number,Hardware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.2500; semantic=0.5397; sequence_match=0.3429,False,0.5016,False,top-3 avg score 0.5016 < final_threshold 0.7
DatatypeProperty,requires power,Hardware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6329; levenshtein=0.1333; semantic=0.5655; sequence_match=0.2857,False,0.4947,False,top-3 avg score 0.4947 < final_threshold 0.7
DatatypeProperty,requires power,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.0769; semantic=0.4778; sequence_match=0.4000,False,0.492,False,top-3 avg score 0.4920 < final_threshold 0.7
DatatypeProperty,has firmware version,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6204; levenshtein=0.3333; semantic=0.4531; sequence_match=0.4000,False,0.4911,False,top-3 avg score 0.4911 < final_threshold 0.7
DatatypeProperty,requires power,Firmware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6530; levenshtein=0.1333; semantic=0.5130; sequence_match=0.2857,False,0.4839,False,top-3 avg score 0.4839 < final_threshold 0.7
DatatypeProperty,has version,Fabrication Number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5980; levenshtein=0.2353; semantic=0.4719; sequence_match=0.3704,False,0.4801,False,top-3 avg score 0.4801 < final_threshold 0.7
DatatypeProperty,has hardware version,Start Date Time,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5616; levenshtein=0.3333; semantic=0.4204; sequence_match=0.4516,False,0.4779,False,top-3 avg score 0.4779 < final_threshold 0.7
DatatypeProperty,has version,Tariff Period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5722; levenshtein=0.3333; semantic=0.4053; sequence_match=0.4545,False,0.4773,False,top-3 avg score 0.4773 < final_threshold 0.7
DatatypeProperty,requires power,Version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5663; levenshtein=0.3077; semantic=0.5485; sequence_match=0.2000,False,0.4742,False,top-3 avg score 0.4742 < final_threshold 0.7
DatatypeProperty,has hardware version,Manufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4981; levenshtein=0.2222; semantic=0.5880; sequence_match=0.3333,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Hardware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6278; levenshtein=0.2083; semantic=0.4784; sequence_match=0.3077,False,0.4713,False,top-3 avg score 0.4713 < final_threshold 0.7
DatatypeProperty,has fabrication number,Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2000; semantic=0.5221; sequence_match=0.2963,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.7
DatatypeProperty,has fabrication number,Duration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5722; levenshtein=0.3000; semantic=0.4011; sequence_match=0.4286,False,0.4673,False,top-3 avg score 0.4673 < final_threshold 0.7
DatatypeProperty,has timestamp,Duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5417; levenshtein=0.0833; semantic=0.5591; sequence_match=0.3000,False,0.4669,False,top-3 avg score 0.4669 < final_threshold 0.7
DatatypeProperty,has fabrication number,Start Date Time,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5885; levenshtein=0.3500; semantic=0.3879; sequence_match=0.4242,False,0.4669,False,top-3 avg score 0.4669 < final_threshold 0.7
DatatypeProperty,has fabrication number,Firmware Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1500; semantic=0.5586; sequence_match=0.2857,False,0.4666,False,top-3 avg score 0.4666 < final_threshold 0.7
DatatypeProperty,has firmware version,Radio Frequency Level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5468; levenshtein=0.1053; semantic=0.5188; sequence_match=0.3243,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.7
DatatypeProperty,has model,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5892; sequence_match=0.2667,False,0.4559,False,top-3 avg score 0.4559 < final_threshold 0.7
DatatypeProperty,has hardware version,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.3333; semantic=0.4020; sequence_match=0.4000,False,0.4547,False,top-3 avg score 0.4547 < final_threshold 0.7
DatatypeProperty,has version,Geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.2727; semantic=0.4785; sequence_match=0.3810,False,0.4547,False,top-3 avg score 0.4547 < final_threshold 0.7
DatatypeProperty,has timestamp,Hardware Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5499; sequence_match=0.2963,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
DatatypeProperty,has start timestamp,Hardware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.5126; sequence_match=0.3125,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.7
DatatypeProperty,has firmware version,Billing Date Period,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5050; levenshtein=0.3889; semantic=0.4578; sequence_match=0.3429,False,0.4506,False,top-3 avg score 0.4506 < final_threshold 0.7
DatatypeProperty,operates at radio frequency,Firmware Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.2083; semantic=0.4456; sequence_match=0.3077,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.7
DatatypeProperty,requires power,Duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5357; sequence_match=0.2857,False,0.4469,False,top-3 avg score 0.4469 < final_threshold 0.7
DatatypeProperty,has model,Power,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.4827; sequence_match=0.3077,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.7
DatatypeProperty,has timestamp,Fabrication Number,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5036; levenshtein=0.1765; semantic=0.4874; sequence_match=0.3448,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.7
DatatypeProperty,has start timestamp,Duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4951; levenshtein=0.1765; semantic=0.5920; sequence_match=0.2400,False,0.4424,False,top-3 avg score 0.4424 < final_threshold 0.7
