prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,owns item,owns item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,purchases game offering,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9143; levenshtein=0.5714; semantic=0.8026; sequence_match=0.7273,False,0.8147,True,selected
ObjectProperty,owns character,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.4570; sequence_match=0.4167,False,0.4733,False,top-3 avg score 0.4733 < final_threshold 0.7
ObjectProperty,has character,last played game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.4479; sequence_match=0.3846,False,0.4733,False,top-3 avg score 0.4733 < final_threshold 0.7
ObjectProperty,owns achievement,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.5608; sequence_match=0.3333,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.7
ObjectProperty,plays game,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.6191; sequence_match=0.2963,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.7
ObjectProperty,involves character,has participant,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5420; levenshtein=0.1765; semantic=0.5508; sequence_match=0.3226,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.7
ObjectProperty,has leaderboard,has in-app purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.4387; sequence_match=0.2667,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.7
ObjectProperty,owns item,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.4910; sequence_match=0.3529,False,0.4711,False,top-3 avg score 0.4711 < final_threshold 0.7
ObjectProperty,has character,owns item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5417; levenshtein=0.1667; semantic=0.5710; sequence_match=0.3000,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.7
ObjectProperty,has playing area,equipment game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5189; levenshtein=0.2143; semantic=0.5232; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,is achievement in game,completion for player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4890; levenshtein=0.1053; semantic=0.5548; sequence_match=0.3684,False,0.4707,False,top-3 avg score 0.4707 < final_threshold 0.7
ObjectProperty,has game genre,has participant,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2857; semantic=0.4398; sequence_match=0.3846,False,0.4706,False,top-3 avg score 0.4706 < final_threshold 0.7
ObjectProperty,owns achievement,for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.5165; sequence_match=0.3636,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.7
ObjectProperty,owns item,last played game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.1429; semantic=0.4490; sequence_match=0.3636,False,0.4693,False,top-3 avg score 0.4693 < final_threshold 0.7
ObjectProperty,is character in session,has participant,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6048; levenshtein=0.2000; semantic=0.5058; sequence_match=0.2941,False,0.4682,False,top-3 avg score 0.4682 < final_threshold 0.7
ObjectProperty,has leaderboard,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2857; semantic=0.4827; sequence_match=0.3478,False,0.4671,False,top-3 avg score 0.4671 < final_threshold 0.7
ObjectProperty,is event associated to player,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4848; levenshtein=0.3600; semantic=0.4703; sequence_match=0.4444,False,0.4665,False,top-3 avg score 0.4665 < final_threshold 0.7
ObjectProperty,plays game,completion for player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4683; levenshtein=0.2105; semantic=0.5735; sequence_match=0.3571,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.7
ObjectProperty,is achievement in game,purchase item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5931; levenshtein=0.2632; semantic=0.4830; sequence_match=0.3226,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.7
ObjectProperty,has game genre,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6447; levenshtein=0.2500; semantic=0.4058; sequence_match=0.3478,False,0.4661,False,top-3 avg score 0.4661 < final_threshold 0.7
ObjectProperty,has achievement,equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.0714; semantic=0.5056; sequence_match=0.3704,False,0.465,False,top-3 avg score 0.4650 < final_threshold 0.7
ObjectProperty,involves player,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5557; levenshtein=0.1176; semantic=0.5159; sequence_match=0.3226,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.7
ObjectProperty,plays game,purchase item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.2500; semantic=0.4222; sequence_match=0.3810,False,0.4646,False,top-3 avg score 0.4646 < final_threshold 0.7
ObjectProperty,is event associated to player,equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6035; levenshtein=0.2000; semantic=0.4201; sequence_match=0.3684,False,0.464,False,top-3 avg score 0.4640 < final_threshold 0.7
ObjectProperty,is leaderboard in game,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4273; levenshtein=0.3158; semantic=0.5784; sequence_match=0.3846,False,0.4635,False,top-3 avg score 0.4635 < final_threshold 0.7
ObjectProperty,is leaderboard in game,usage game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4729; levenshtein=0.3684; semantic=0.4883; sequence_match=0.4286,False,0.4632,False,top-3 avg score 0.4632 < final_threshold 0.7
ObjectProperty,is achievement in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6466; levenshtein=0.2105; semantic=0.5120; sequence_match=0.2308,False,0.4631,False,top-3 avg score 0.4631 < final_threshold 0.7
ObjectProperty,is achievement in game,equipment player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4848; levenshtein=0.3158; semantic=0.4916; sequence_match=0.4118,False,0.4627,False,top-3 avg score 0.4627 < final_threshold 0.7
ObjectProperty,is character in session,has achievement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6048; levenshtein=0.3000; semantic=0.4828; sequence_match=0.2353,False,0.4625,False,top-3 avg score 0.4625 < final_threshold 0.7
ObjectProperty,is achievement in game,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5725; levenshtein=0.2632; semantic=0.4575; sequence_match=0.3571,False,0.4624,False,top-3 avg score 0.4624 < final_threshold 0.7
ObjectProperty,has playing area,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.2222; semantic=0.5062; sequence_match=0.3750,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,purchases game offering,has participant,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2381; semantic=0.4068; sequence_match=0.4000,False,0.4621,False,top-3 avg score 0.4621 < final_threshold 0.7
ObjectProperty,has achievement,equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.0714; semantic=0.4946; sequence_match=0.3704,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.7
ObjectProperty,has achievement,purchase player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5079; levenshtein=0.1429; semantic=0.5157; sequence_match=0.3571,False,0.4602,False,top-3 avg score 0.4602 < final_threshold 0.7
ObjectProperty,has playing area,equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5349; levenshtein=0.2000; semantic=0.4998; sequence_match=0.3448,False,0.4599,False,top-3 avg score 0.4599 < final_threshold 0.7
ObjectProperty,has game genre,purchase item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.0833; semantic=0.4331; sequence_match=0.3333,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.7
ObjectProperty,plays game,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.1111; semantic=0.4738; sequence_match=0.3333,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.7
ObjectProperty,is leaderboard in game,for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.5387; sequence_match=0.2857,False,0.458,False,top-3 avg score 0.4580 < final_threshold 0.7
ObjectProperty,owns item,equipment game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5506; sequence_match=0.2857,False,0.4576,False,top-3 avg score 0.4576 < final_threshold 0.7
ObjectProperty,owns character,for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.5294; sequence_match=0.3000,False,0.4575,False,top-3 avg score 0.4575 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.2778; semantic=0.5276; sequence_match=0.3125,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.7
ObjectProperty,is event associated to player,has participant,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6510; levenshtein=0.2000; semantic=0.5201; sequence_match=0.1538,False,0.457,False,top-3 avg score 0.4570 < final_threshold 0.7
ObjectProperty,is character in session,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6079; levenshtein=0.2000; semantic=0.4665; sequence_match=0.2963,False,0.4569,False,top-3 avg score 0.4569 < final_threshold 0.7
ObjectProperty,is character in game,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2222; semantic=0.4263; sequence_match=0.3429,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.7
ObjectProperty,has leaderboard,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4868; levenshtein=0.2222; semantic=0.5699; sequence_match=0.3125,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.7
ObjectProperty,is achievement in game,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4975; levenshtein=0.2632; semantic=0.4474; sequence_match=0.4242,False,0.4564,False,top-3 avg score 0.4564 < final_threshold 0.7
ObjectProperty,has playing area,usage game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5042; levenshtein=0.3571; semantic=0.5059; sequence_match=0.3478,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.7
ObjectProperty,involves character,purchase player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.2353; semantic=0.4025; sequence_match=0.3871,False,0.4552,False,top-3 avg score 0.4552 < final_threshold 0.7
ObjectProperty,involves character,purchase item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5698; levenshtein=0.2941; semantic=0.4503; sequence_match=0.3448,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.7
ObjectProperty,plays game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1111; semantic=0.4749; sequence_match=0.3333,False,0.4546,False,top-3 avg score 0.4546 < final_threshold 0.7
ObjectProperty,lives in,has playing area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5357; levenshtein=0.1429; semantic=0.5415; sequence_match=0.2857,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
ObjectProperty,is leaderboard in game,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5468; levenshtein=0.2105; semantic=0.5974; sequence_match=0.2162,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.7
ObjectProperty,is session in game,completion for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5164; levenshtein=0.2632; semantic=0.4897; sequence_match=0.3529,False,0.453,False,top-3 avg score 0.4530 < final_threshold 0.7
ObjectProperty,owns achievement,equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.1333; semantic=0.4758; sequence_match=0.3571,False,0.4528,False,top-3 avg score 0.4528 < final_threshold 0.7
ObjectProperty,involves character,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.1176; semantic=0.5244; sequence_match=0.2581,False,0.4528,False,top-3 avg score 0.4528 < final_threshold 0.7
ObjectProperty,is achievement in game,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4177; levenshtein=0.2105; semantic=0.6321; sequence_match=0.3077,False,0.4525,False,top-3 avg score 0.4525 < final_threshold 0.7
ObjectProperty,owns character,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4768; sequence_match=0.2963,False,0.4524,False,top-3 avg score 0.4524 < final_threshold 0.7
ObjectProperty,owns character,completion for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5538; levenshtein=0.2105; semantic=0.4897; sequence_match=0.3125,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.7
ObjectProperty,involves character,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5862; levenshtein=0.1765; semantic=0.4059; sequence_match=0.3636,False,0.4519,False,top-3 avg score 0.4519 < final_threshold 0.7
ObjectProperty,has achievement,completion for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.0588; semantic=0.6675; sequence_match=0.1935,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.7
ObjectProperty,is character in game,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5772; levenshtein=0.2353; semantic=0.4206; sequence_match=0.3571,False,0.4517,False,top-3 avg score 0.4517 < final_threshold 0.7
ObjectProperty,is event associated to player,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5904; levenshtein=0.1600; semantic=0.4567; sequence_match=0.3077,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,is character in session,has game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1500; semantic=0.4699; sequence_match=0.2963,False,0.4514,False,top-3 avg score 0.4514 < final_threshold 0.7
ObjectProperty,involves player,has participant,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.0000; semantic=0.5922; sequence_match=0.2857,False,0.4514,False,top-3 avg score 0.4514 < final_threshold 0.7
ObjectProperty,purchases game offering,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.2381; semantic=0.4682; sequence_match=0.4000,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.7
ObjectProperty,has achievement,equipment player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4984; levenshtein=0.0000; semantic=0.5072; sequence_match=0.3448,False,0.4501,False,top-3 avg score 0.4501 < final_threshold 0.7
ObjectProperty,lives in,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.2222; semantic=0.4326; sequence_match=0.3200,False,0.45,False,top-3 avg score 0.4500 < final_threshold 0.7
ObjectProperty,owns item,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5899; levenshtein=0.1765; semantic=0.5192; sequence_match=0.2400,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,has leaderboard,for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5158; sequence_match=0.2609,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.7
ObjectProperty,owns item,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.1667; semantic=0.4713; sequence_match=0.3077,False,0.4489,False,top-3 avg score 0.4489 < final_threshold 0.7
ObjectProperty,is player in session,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5599; levenshtein=0.2353; semantic=0.4779; sequence_match=0.3077,False,0.4485,False,top-3 avg score 0.4485 < final_threshold 0.7
ObjectProperty,has character,usage item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5093; levenshtein=0.3333; semantic=0.5007; sequence_match=0.2857,False,0.4478,False,top-3 avg score 0.4478 < final_threshold 0.7
ObjectProperty,has playing area,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5820; levenshtein=0.2222; semantic=0.4476; sequence_match=0.3125,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.7
ObjectProperty,owns item,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1667; semantic=0.4994; sequence_match=0.3000,False,0.447,False,top-3 avg score 0.4470 < final_threshold 0.7
ObjectProperty,owns character,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.2222; semantic=0.5352; sequence_match=0.2581,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has participant,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5808; levenshtein=0.2105; semantic=0.4556; sequence_match=0.3030,False,0.4465,False,top-3 avg score 0.4465 < final_threshold 0.7
ObjectProperty,owns achievement,equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.0667; semantic=0.4727; sequence_match=0.3571,False,0.4464,False,top-3 avg score 0.4464 < final_threshold 0.7
ObjectProperty,is leaderboard in game,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2105; semantic=0.4299; sequence_match=0.3333,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.7
ObjectProperty,plays game,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1667; semantic=0.4213; sequence_match=0.3704,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.7
ObjectProperty,has feature,for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4888; sequence_match=0.3158,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.7
ObjectProperty,is player in session,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5221; levenshtein=0.1765; semantic=0.4592; sequence_match=0.3529,False,0.4447,False,top-3 avg score 0.4447 < final_threshold 0.7
ObjectProperty,is session in game,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5434; levenshtein=0.1333; semantic=0.4809; sequence_match=0.3077,False,0.444,False,top-3 avg score 0.4440 < final_threshold 0.7
ObjectProperty,purchases game offering,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5439; levenshtein=0.1905; semantic=0.4280; sequence_match=0.3590,False,0.4436,False,top-3 avg score 0.4436 < final_threshold 0.7
ObjectProperty,is event associated to player,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2000; semantic=0.4467; sequence_match=0.3125,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,purchases game offering,for player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5312; levenshtein=0.1905; semantic=0.5313; sequence_match=0.2667,False,0.4431,False,top-3 avg score 0.4431 < final_threshold 0.7
ObjectProperty,involves character,equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5013; levenshtein=0.2353; semantic=0.4502; sequence_match=0.3750,False,0.4422,False,top-3 avg score 0.4422 < final_threshold 0.7
ObjectProperty,owns character,has achievement type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4996; levenshtein=0.1667; semantic=0.5031; sequence_match=0.3226,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,involves character,purchase game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5698; levenshtein=0.1765; semantic=0.4089; sequence_match=0.3448,False,0.4412,False,top-3 avg score 0.4412 < final_threshold 0.7
ObjectProperty,is leaderboard in game,equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5265; levenshtein=0.1053; semantic=0.5019; sequence_match=0.2941,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.7
ObjectProperty,owns item,equipment player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1333; semantic=0.5420; sequence_match=0.2609,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.7
ObjectProperty,is character in game,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2353; semantic=0.4642; sequence_match=0.2963,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,is friend with player,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2222; semantic=0.4848; sequence_match=0.3077,False,0.4401,False,top-3 avg score 0.4401 < final_threshold 0.7
ObjectProperty,owns item,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5623; sequence_match=0.2667,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,is character in session,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5596; levenshtein=0.2000; semantic=0.4341; sequence_match=0.3226,False,0.4388,False,top-3 avg score 0.4388 < final_threshold 0.7
ObjectProperty,owns achievement,has in-app purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4919; levenshtein=0.0625; semantic=0.5018; sequence_match=0.3226,False,0.4387,False,top-3 avg score 0.4387 < final_threshold 0.7
ObjectProperty,is character in session,purchase player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5865; levenshtein=0.2000; semantic=0.3766; sequence_match=0.3529,False,0.4387,False,top-3 avg score 0.4387 < final_threshold 0.7
ObjectProperty,has playing area,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.5930; sequence_match=0.2857,False,0.4384,False,top-3 avg score 0.4384 < final_threshold 0.7
ObjectProperty,involves character,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5283; levenshtein=0.0556; semantic=0.5010; sequence_match=0.2857,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.7
ObjectProperty,is character in game,usage item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2941; semantic=0.4444; sequence_match=0.3077,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.7
ObjectProperty,is session in game,game has achievement,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4757; levenshtein=0.2778; semantic=0.5605; sequence_match=0.2424,False,0.438,False,top-3 avg score 0.4380 < final_threshold 0.7
ObjectProperty,is session in game,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.4632; sequence_match=0.2609,False,0.4367,False,top-3 avg score 0.4367 < final_threshold 0.7
ObjectProperty,is friend with player,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5317; levenshtein=0.1667; semantic=0.5382; sequence_match=0.2400,False,0.4367,False,top-3 avg score 0.4367 < final_threshold 0.7
ObjectProperty,is character in session,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2500; semantic=0.5024; sequence_match=0.2667,False,0.4365,False,top-3 avg score 0.4365 < final_threshold 0.7
ObjectProperty,owns character,equipment player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5060; levenshtein=0.1333; semantic=0.5154; sequence_match=0.2857,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.7
ObjectProperty,is friend with player,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.3997; sequence_match=0.3889,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.7
ObjectProperty,owns achievement,equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.0000; semantic=0.4816; sequence_match=0.3333,False,0.4346,False,top-3 avg score 0.4346 < final_threshold 0.7
ObjectProperty,is friend with player,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4868; levenshtein=0.0556; semantic=0.5043; sequence_match=0.3125,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,owns achievement,usage player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5434; levenshtein=0.2000; semantic=0.4523; sequence_match=0.3077,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,owns character,completion for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5072; levenshtein=0.1176; semantic=0.5294; sequence_match=0.2667,False,0.4344,False,top-3 avg score 0.4344 < final_threshold 0.7
ObjectProperty,has leaderboard,completion for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.2105; semantic=0.4734; sequence_match=0.3030,False,0.4341,False,top-3 avg score 0.4341 < final_threshold 0.7
ObjectProperty,is friend with player,usage game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.4495; sequence_match=0.2963,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.7
ObjectProperty,is leaderboard in game,purchase player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5392; levenshtein=0.1579; semantic=0.4577; sequence_match=0.3030,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.7
ObjectProperty,is achievement in game,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5275; levenshtein=0.1579; semantic=0.4964; sequence_match=0.2759,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.7
ObjectProperty,has playing area,completion for player,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5276; levenshtein=0.3158; semantic=0.4555; sequence_match=0.3030,False,0.433,False,top-3 avg score 0.4330 < final_threshold 0.7
ObjectProperty,purchases game offering,has friend,sequence_match+jaro_winkler+semantic,jaro_winkler=0.4646; levenshtein=0.2857; semantic=0.3663; sequence_match=0.4667,False,0.4325,False,top-3 avg score 0.4325 < final_threshold 0.7
ObjectProperty,has game genre,equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4781; sequence_match=0.2963,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,has game genre,for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4830; sequence_match=0.2857,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,owns item,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5389; sequence_match=0.2667,False,0.4319,False,top-3 avg score 0.4319 < final_threshold 0.7
ObjectProperty,is friend with player,has playing area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.4985; sequence_match=0.3750,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,owns item,completion for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.1579; semantic=0.4934; sequence_match=0.2222,False,0.431,False,top-3 avg score 0.4310 < final_threshold 0.7
