role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,partof,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9167; levenshtein=0.7500; semantic=0.8314; sequence_match=0.8571,False,0.8684,True,selected
property,failure,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5475; sequence_match=0.2667,False,0.4420,False,top-3 avg score 0.4420 < final_threshold 0.6
property,partof,hasinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.4544; sequence_match=0.3000,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.6
property,handlepolicyconflicts,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.1429; semantic=0.5264; sequence_match=0.2143,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.6
property,inheritsfrom,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5241; levenshtein=0.2500; semantic=0.5119; sequence_match=0.2857,False,0.4406,False,top-3 avg score 0.4406 < final_threshold 0.6
property,andsequence,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.4415; sequence_match=0.3333,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
property,hasaction,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.0000; semantic=0.4528; sequence_match=0.3158,False,0.4401,False,top-3 avg score 0.4401 < final_threshold 0.6
property,assignee,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5416; sequence_match=0.2667,False,0.4400,False,top-3 avg score 0.4400 < final_threshold 0.6
property,hasaction,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5941; sequence_match=0.2353,False,0.4400,False,top-3 avg score 0.4400 < final_threshold 0.6
property,target,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5769; levenshtein=0.1538; semantic=0.5317; sequence_match=0.2105,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.6
property,inheritsfrom,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4903; sequence_match=0.3000,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.6
property,handlepolicyconflicts,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5821; levenshtein=0.1905; semantic=0.4407; sequence_match=0.2941,False,0.4390,False,top-3 avg score 0.4390 < final_threshold 0.6
property,partof,usesoperator,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4722; levenshtein=0.3333; semantic=0.3991; sequence_match=0.4444,False,0.4386,False,top-3 avg score 0.4386 < final_threshold 0.6
property,targetpolicy,haspart,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.4482; sequence_match=0.3158,False,0.4385,False,top-3 avg score 0.4385 < final_threshold 0.6
property,and,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4558; sequence_match=0.2500,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.6
property,scope,isnestedin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5124; sequence_match=0.2667,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.6
property,handlepolicyconflicts,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4877; levenshtein=0.1905; semantic=0.5468; sequence_match=0.2759,False,0.4368,False,top-3 avg score 0.4368 < final_threshold 0.6
property,or,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5417; levenshtein=0.1250; semantic=0.5677; sequence_match=0.2000,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.6
property,target,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.5228; sequence_match=0.2667,False,0.4360,False,top-3 avg score 0.4360 < final_threshold 0.6
property,inheritrelation,hasrole,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.5763; sequence_match=0.1818,False,0.4352,False,top-3 avg score 0.4352 < final_threshold 0.6
property,and,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4480; sequence_match=0.2500,False,0.4349,False,top-3 avg score 0.4349 < final_threshold 0.6
property,andsequence,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.4694; sequence_match=0.3000,False,0.4349,False,top-3 avg score 0.4349 < final_threshold 0.6
property,scope,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5044; sequence_match=0.2667,False,0.4348,False,top-3 avg score 0.4348 < final_threshold 0.6
property,relation,hasandconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.5534; sequence_match=0.2500,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.6
property,partof,hasorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2000; semantic=0.4557; sequence_match=0.2857,False,0.4342,False,top-3 avg score 0.4342 < final_threshold 0.6
property,scope,hasxorconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4847; levenshtein=0.1875; semantic=0.5306; sequence_match=0.2857,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
property,inheritrelation,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5343; sequence_match=0.2143,False,0.4327,False,top-3 avg score 0.4327 < final_threshold 0.6
property,obligation,ispartof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6333; levenshtein=0.2000; semantic=0.4639; sequence_match=0.1111,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.6
property,function,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5629; sequence_match=0.3000,False,0.4311,False,top-3 avg score 0.4311 < final_threshold 0.6
property,hasaction,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.4985; sequence_match=0.2857,False,0.4311,False,top-3 avg score 0.4311 < final_threshold 0.6
property,hasaction,specifiedasconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.4618; sequence_match=0.3030,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
property,operand,hasandconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.2500; semantic=0.5910; sequence_match=0.2609,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.6
property,or,hasandconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5208; levenshtein=0.1250; semantic=0.5468; sequence_match=0.2222,False,0.4299,False,top-3 avg score 0.4299 < final_threshold 0.6
property,operand,allowsnesting,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4597; levenshtein=0.2308; semantic=0.5281; sequence_match=0.3000,False,0.4293,False,top-3 avg score 0.4293 < final_threshold 0.6
property,partof,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5060; sequence_match=0.3158,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.6
property,partof,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.5023; sequence_match=0.2667,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.6
property,andsequence,isnestedin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.4161; sequence_match=0.2857,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.6
property,obligation,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.5558; sequence_match=0.2353,False,0.4288,False,top-3 avg score 0.4288 < final_threshold 0.6
property,scope,allowsnesting,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4991; levenshtein=0.1538; semantic=0.5646; sequence_match=0.2222,False,0.4286,False,top-3 avg score 0.4286 < final_threshold 0.6
property,operand,specifiedasremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2000; semantic=0.4009; sequence_match=0.2963,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.6
property,haspermission,withinelement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.0000; semantic=0.4539; sequence_match=0.3077,False,0.4282,False,top-3 avg score 0.4282 < final_threshold 0.6
property,handlepolicyconflicts,haspart,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1905; semantic=0.4749; sequence_match=0.2857,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.6
property,inheritsfrom,hasorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.5178; sequence_match=0.2222,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.6
property,relation,hasxorconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5125; levenshtein=0.1875; semantic=0.5158; sequence_match=0.2500,False,0.4261,False,top-3 avg score 0.4261 < final_threshold 0.6
property,hasoperator,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.2727; semantic=0.5079; sequence_match=0.3158,False,0.4261,False,top-3 avg score 0.4261 < final_threshold 0.6
property,function,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.5559; sequence_match=0.2500,False,0.4260,False,top-3 avg score 0.4260 < final_threshold 0.6
property,assigner,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5276; sequence_match=0.2500,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.6
property,obligation,hasorconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5373; sequence_match=0.2400,False,0.4258,False,top-3 avg score 0.4258 < final_threshold 0.6
property,assignee,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4658; sequence_match=0.3529,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.6
property,inheritsfrom,specifiedasremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5639; levenshtein=0.2000; semantic=0.3997; sequence_match=0.3125,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
property,operand,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.5482; sequence_match=0.2500,False,0.4248,False,top-3 avg score 0.4248 < final_threshold 0.6
property,scope,specifiedasremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1500; semantic=0.4506; sequence_match=0.2400,False,0.4247,False,top-3 avg score 0.4247 < final_threshold 0.6
property,assigner,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5239; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.6
property,targetpolicy,hasinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.4543; sequence_match=0.2308,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.6
property,hasoperator,isnestedin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.4618; sequence_match=0.2857,False,0.4239,False,top-3 avg score 0.4239 < final_threshold 0.6
property,inheritrelation,hasandconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5727; levenshtein=0.1250; semantic=0.5055; sequence_match=0.1935,False,0.4239,False,top-3 avg score 0.4239 < final_threshold 0.6
property,or,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5370; levenshtein=0.1111; semantic=0.5525; sequence_match=0.1818,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.6
property,operand,expressesvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5065; sequence_match=0.3158,False,0.4236,False,top-3 avg score 0.4236 < final_threshold 0.6
property,targetpolicy,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.0833; semantic=0.5225; sequence_match=0.2000,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.6
property,relation,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.5437; sequence_match=0.2353,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.6
property,remedy,withinelement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.4567; sequence_match=0.3158,False,0.4227,False,top-3 avg score 0.4227 < final_threshold 0.6
property,assignee,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5179; sequence_match=0.2500,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
property,or,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1250; semantic=0.5259; sequence_match=0.2000,False,0.4225,False,top-3 avg score 0.4225 < final_threshold 0.6
property,partof,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1875; semantic=0.4381; sequence_match=0.2727,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.6
property,inheritrelation,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5586; levenshtein=0.1818; semantic=0.3830; sequence_match=0.3243,False,0.4220,False,top-3 avg score 0.4220 < final_threshold 0.6
property,inheritsfrom,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4872; levenshtein=0.0769; semantic=0.5374; sequence_match=0.2400,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.6
property,hasoperator,withinelement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.5117; sequence_match=0.2500,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.6
property,hasoperator,specifiedasremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5669; levenshtein=0.2500; semantic=0.3728; sequence_match=0.3226,False,0.4207,False,top-3 avg score 0.4207 < final_threshold 0.6
property,handlepolicyconflicts,withinelement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5287; levenshtein=0.1429; semantic=0.3806; sequence_match=0.3529,False,0.4207,False,top-3 avg score 0.4207 < final_threshold 0.6
property,obligation,haspart,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.5306; sequence_match=0.2353,False,0.4204,False,top-3 avg score 0.4204 < final_threshold 0.6
property,target,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.5901; sequence_match=0.1429,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.6
property,haspermission,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.4269; sequence_match=0.3478,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.6
property,handlepolicyconflicts,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5635; levenshtein=0.1905; semantic=0.4211; sequence_match=0.2759,False,0.4201,False,top-3 avg score 0.4201 < final_threshold 0.6
property,onlyone,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4803; sequence_match=0.3000,False,0.4200,False,top-3 avg score 0.4200 < final_threshold 0.6
property,inheritsfrom,specifiedasconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5096; sequence_match=0.2222,False,0.4199,False,top-3 avg score 0.4199 < final_threshold 0.6
property,hasaction,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.5656; sequence_match=0.2353,False,0.4198,False,top-3 avg score 0.4198 < final_threshold 0.6
property,target,hasandconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1875; semantic=0.5003; sequence_match=0.2727,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.6
property,consequence,activateduponfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.2273; semantic=0.5213; sequence_match=0.2424,False,0.4196,False,top-3 avg score 0.4196 < final_threshold 0.6
property,inheritsfrom,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4447; sequence_match=0.2857,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.6
property,and,isnestedin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.2000; semantic=0.4706; sequence_match=0.3077,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.6
property,operand,hasparty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4988; sequence_match=0.2667,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.6
property,and,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5630; sequence_match=0.2000,False,0.4183,False,top-3 avg score 0.4183 < final_threshold 0.6
property,andsequence,hasorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.1333; semantic=0.4170; sequence_match=0.3077,False,0.4180,False,top-3 avg score 0.4180 < final_threshold 0.6
property,assigner,specifiedasconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2083; semantic=0.4386; sequence_match=0.3125,False,0.4170,False,top-3 avg score 0.4170 < final_threshold 0.6
property,function,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.5250; sequence_match=0.2353,False,0.4170,False,top-3 avg score 0.4170 < final_threshold 0.6
property,operand,specifiedasconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5742; levenshtein=0.1667; semantic=0.4186; sequence_match=0.2581,False,0.4170,False,top-3 avg score 0.4170 < final_threshold 0.6
property,partof,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.4512; sequence_match=0.2857,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.6
property,obligation,activateduponfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4576; levenshtein=0.2273; semantic=0.4803; sequence_match=0.3125,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.6
property,and,hasinheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1429; semantic=0.4109; sequence_match=0.2353,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.6
property,failure,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.4957; sequence_match=0.2500,False,0.4161,False,top-3 avg score 0.4161 < final_threshold 0.6
property,andsequence,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.1250; semantic=0.4297; sequence_match=0.2963,False,0.4161,False,top-3 avg score 0.4161 < final_threshold 0.6
property,operand,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5333; sequence_match=0.2857,False,0.4159,False,top-3 avg score 0.4159 < final_threshold 0.6
property,target,isnestedin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.4863; sequence_match=0.2500,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.6
property,andsequence,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4400; sequence_match=0.3333,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.6
property,hasprohibition,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5200; levenshtein=0.1818; semantic=0.4479; sequence_match=0.2778,False,0.4152,False,top-3 avg score 0.4152 < final_threshold 0.6
property,obligation,hasinheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.2143; semantic=0.5094; sequence_match=0.2500,False,0.4150,False,top-3 avg score 0.4150 < final_threshold 0.6
property,handlepolicyconflicts,specifiedasconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.1250; semantic=0.3982; sequence_match=0.2222,False,0.4149,False,top-3 avg score 0.4149 < final_threshold 0.6
property,assignee,usesoperator,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5492; sequence_match=0.1000,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.6
property,assignee,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4153; sequence_match=0.3000,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.6
property,relation,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5972; sequence_match=0.1333,False,0.4142,False,top-3 avg score 0.4142 < final_threshold 0.6
property,relation,hasinheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.5330; sequence_match=0.1818,False,0.4141,False,top-3 avg score 0.4141 < final_threshold 0.6
property,consequence,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.5302; sequence_match=0.2222,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.6
property,and,hasorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1333; semantic=0.4189; sequence_match=0.2222,False,0.4137,False,top-3 avg score 0.4137 < final_threshold 0.6
property,remedy,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4786; sequence_match=0.2500,False,0.4132,False,top-3 avg score 0.4132 < final_threshold 0.6
property,function,hasinheritance,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.5133; sequence_match=0.1818,False,0.4132,False,top-3 avg score 0.4132 < final_threshold 0.6
property,scope,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5773; levenshtein=0.1364; semantic=0.4394; sequence_match=0.2222,False,0.4130,False,top-3 avg score 0.4130 < final_threshold 0.6
property,relation,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.4887; sequence_match=0.2500,False,0.4129,False,top-3 avg score 0.4129 < final_threshold 0.6
property,inheritrelation,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4721; sequence_match=0.2609,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.6
property,partof,specifiedasremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5389; levenshtein=0.2000; semantic=0.3883; sequence_match=0.3077,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.6
property,relation,specifiedasconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1667; semantic=0.4403; sequence_match=0.2500,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.6
property,obligation,hasxorconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4917; levenshtein=0.1875; semantic=0.5098; sequence_match=0.2308,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.6
property,assigner,specifiedasremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.1500; semantic=0.3740; sequence_match=0.2857,False,0.4107,False,top-3 avg score 0.4107 < final_threshold 0.6
property,failure,hasparty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4522; sequence_match=0.2667,False,0.4103,False,top-3 avg score 0.4103 < final_threshold 0.6
property,partof,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.4454; sequence_match=0.2667,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.6
property,inheritsfrom,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5308; levenshtein=0.1875; semantic=0.4854; sequence_match=0.2143,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.6
property,andsequence,activateduponfailureof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4467; sequence_match=0.1818,False,0.4101,False,top-3 avg score 0.4101 < final_threshold 0.6
property,failure,allowsnesting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.1538; semantic=0.4768; sequence_match=0.2000,False,0.4100,False,top-3 avg score 0.4100 < final_threshold 0.6
property,inheritrelation,specifiedasconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.2083; semantic=0.4350; sequence_match=0.2564,False,0.4100,False,top-3 avg score 0.4100 < final_threshold 0.6
property,and,islinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.2000; semantic=0.4418; sequence_match=0.3077,False,0.4091,False,top-3 avg score 0.4091 < final_threshold 0.6
property,obligation,hasandconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.1250; semantic=0.5255; sequence_match=0.2308,False,0.4090,False,top-3 avg score 0.4090 < final_threshold 0.6
property,hasconstraint,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.4977; sequence_match=0.1905,False,0.4082,False,top-3 avg score 0.4082 < final_threshold 0.6
property,targetpolicy,hasorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.4797; sequence_match=0.2222,False,0.4081,False,top-3 avg score 0.4081 < final_threshold 0.6
property,assigner,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.3891; sequence_match=0.2500,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.6
property,hasprohibition,isnestedin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.2143; semantic=0.4938; sequence_match=0.2500,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.6
property,and,hasxorconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1250; semantic=0.4138; sequence_match=0.2105,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
property,hasduty,isnestedin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5208; sequence_match=0.2353,False,0.4071,False,top-3 avg score 0.4071 < final_threshold 0.6
property,obligation,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5204; sequence_match=0.2353,False,0.4069,False,top-3 avg score 0.4069 < final_threshold 0.6
property,or,supports,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2500; semantic=0.5694; sequence_match=0.4000,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.6
