role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has version,hasversion,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9590; sequence_match=1.0000,True,1.0000,True,selected
property,has release date,hasreleasedate,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.8855; sequence_match=1.0000,True,1.0000,True,selected
property,is developed by,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9198; sequence_match=0.9167,False,0.9284,True,selected
property,uses platform,canexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.4622; sequence_match=0.3810,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.6
property,uses software,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.5345; sequence_match=0.3200,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.6
property,uses software,isfree,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.4804; sequence_match=0.4444,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.6
property,has specified data output,ispublished,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5720; levenshtein=0.1818; semantic=0.5208; sequence_match=0.3030,False,0.4653,False,top-3 avg score 0.4653 < final_threshold 0.6
property,has support url,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.5129; sequence_match=0.3333,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.6
property,uses platform,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.4666; sequence_match=0.4348,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.6
property,has documentation,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5506; levenshtein=0.3125; semantic=0.4401; sequence_match=0.4000,False,0.4636,False,top-3 avg score 0.4636 < final_threshold 0.6
property,has specified data input,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.2857; semantic=0.4963; sequence_match=0.3030,False,0.4635,False,top-3 avg score 0.4635 < final_threshold 0.6
property,uses software,consumes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.0833; semantic=0.5421; sequence_match=0.3000,False,0.4631,False,top-3 avg score 0.4631 < final_threshold 0.6
property,has specified data output,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.1818; semantic=0.5314; sequence_match=0.2759,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.6
property,uses software,supportstask,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5794; levenshtein=0.2500; semantic=0.5546; sequence_match=0.2500,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
property,has interface,canexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.2500; semantic=0.5039; sequence_match=0.2857,False,0.4601,False,top-3 avg score 0.4601 < final_threshold 0.6
property,has release date,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.2857; semantic=0.5206; sequence_match=0.3200,False,0.4593,False,top-3 avg score 0.4593 < final_threshold 0.6
property,has download location,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5726; levenshtein=0.2632; semantic=0.4704; sequence_match=0.3333,False,0.4588,False,top-3 avg score 0.4588 < final_threshold 0.6
property,has release date,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.5367; sequence_match=0.3077,False,0.4587,False,top-3 avg score 0.4587 < final_threshold 0.6
property,has format specification,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.4741; sequence_match=0.2857,False,0.4587,False,top-3 avg score 0.4587 < final_threshold 0.6
property,is software for,supports,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1538; semantic=0.4854; sequence_match=0.2857,False,0.4581,False,top-3 avg score 0.4581 < final_threshold 0.6
property,has support url,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5745; levenshtein=0.2143; semantic=0.4295; sequence_match=0.3704,False,0.4581,False,top-3 avg score 0.4581 < final_threshold 0.6
property,has specified data input,ispublished,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5777; levenshtein=0.1905; semantic=0.4837; sequence_match=0.3125,False,0.4580,False,top-3 avg score 0.4580 < final_threshold 0.6
property,has output,exportsto,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.5951; sequence_match=0.2222,False,0.4576,False,top-3 avg score 0.4576 < final_threshold 0.6
property,is developed by,hasversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5368; sequence_match=0.3478,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.6
property,has input,ispublished,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.5164; sequence_match=0.3158,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.6
property,has website homepage,hasurl,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.5623; sequence_match=0.2500,False,0.4559,False,top-3 avg score 0.4559 < final_threshold 0.6
property,has format specification,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.4657; sequence_match=0.2857,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.6
property,uses platform,consumes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5393; sequence_match=0.3000,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.6
property,has output,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.0000; semantic=0.5373; sequence_match=0.2857,False,0.4546,False,top-3 avg score 0.4546 < final_threshold 0.6
property,has interface,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.5565; sequence_match=0.2500,False,0.4540,False,top-3 avg score 0.4540 < final_threshold 0.6
property,has specified data output,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6086; levenshtein=0.2273; semantic=0.4583; sequence_match=0.2941,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.6
property,has license,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5825; sequence_match=0.2727,False,0.4536,False,top-3 avg score 0.4536 < final_threshold 0.6
property,is developed by,provides,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5384; sequence_match=0.2857,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.6
property,has documentation,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1250; semantic=0.5699; sequence_match=0.1905,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.6
property,is software for,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4580; sequence_match=0.3810,False,0.4527,False,top-3 avg score 0.4527 < final_threshold 0.6
property,implements,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.6272; sequence_match=0.2353,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.6
property,uses platform,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5770; levenshtein=0.1667; semantic=0.5699; sequence_match=0.2105,False,0.4525,False,top-3 avg score 0.4525 < final_threshold 0.6
property,has documentation,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1875; semantic=0.6062; sequence_match=0.2500,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.6
property,has support url,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5134; levenshtein=0.3077; semantic=0.4791; sequence_match=0.3636,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.6
property,has input,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.0000; semantic=0.4984; sequence_match=0.3077,False,0.4520,False,top-3 avg score 0.4520 < final_threshold 0.6
property,uses platform,hassource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.0833; semantic=0.4988; sequence_match=0.1905,False,0.4520,False,top-3 avg score 0.4520 < final_threshold 0.6
property,has download location,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5288; levenshtein=0.2105; semantic=0.5191; sequence_match=0.3077,False,0.4519,False,top-3 avg score 0.4519 < final_threshold 0.6
property,has input,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.5053; sequence_match=0.3000,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.6
property,is software for,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.2308; semantic=0.4159; sequence_match=0.4000,False,0.4499,False,top-3 avg score 0.4499 < final_threshold 0.6
property,has output,supportsformat,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.5480; sequence_match=0.1739,False,0.4499,False,top-3 avg score 0.4499 < final_threshold 0.6
property,has format specification,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5763; levenshtein=0.2727; semantic=0.4872; sequence_match=0.2857,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.6
property,has specified data input,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5047; sequence_match=0.2963,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.6
property,has specified data input,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.2381; semantic=0.4744; sequence_match=0.3125,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.6
property,has documentation,exportsto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5560; levenshtein=0.2500; semantic=0.5416; sequence_match=0.1600,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.6
property,implements,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4992; sequence_match=0.3158,False,0.4488,False,top-3 avg score 0.4488 < final_threshold 0.6
property,has documentation,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.0625; semantic=0.4894; sequence_match=0.3125,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.6
property,is software for,ispublished,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.4531; sequence_match=0.3333,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.6
property,is developed by,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5769; levenshtein=0.2308; semantic=0.4506; sequence_match=0.3158,False,0.4478,False,top-3 avg score 0.4478 < final_threshold 0.6
property,has support url,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.4854; sequence_match=0.3000,False,0.4462,False,top-3 avg score 0.4462 < final_threshold 0.6
property,has output,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.6131; sequence_match=0.3000,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.6
property,has version,canexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4898; sequence_match=0.3158,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
property,has license,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5754; sequence_match=0.2500,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.6
property,uses software,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2143; semantic=0.4489; sequence_match=0.3077,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.6
property,uses platform,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5579; sequence_match=0.1667,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.6
property,is software for,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.4825; sequence_match=0.3000,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.6
property,has documentation,canexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1250; semantic=0.5258; sequence_match=0.2400,False,0.4451,False,top-3 avg score 0.4451 < final_threshold 0.6
property,has output,supportstask,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5315; sequence_match=0.1905,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.6
property,has specified data output,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.1818; semantic=0.4869; sequence_match=0.2941,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.6
property,has download location,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5276; levenshtein=0.3158; semantic=0.4406; sequence_match=0.3636,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
property,uses software,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5187; sequence_match=0.2963,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
property,has output,isopensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5365; sequence_match=0.2857,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
property,has release date,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6548; levenshtein=0.2143; semantic=0.4541; sequence_match=0.2222,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.6
property,has specified data output,supportsformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5200; levenshtein=0.1818; semantic=0.5307; sequence_match=0.2778,False,0.4428,False,top-3 avg score 0.4428 < final_threshold 0.6
property,has specified data input,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.1429; semantic=0.4336; sequence_match=0.3030,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
property,has specified data output,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5455; levenshtein=0.1818; semantic=0.4964; sequence_match=0.2857,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.6
property,is developed by,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5470; levenshtein=0.2308; semantic=0.4591; sequence_match=0.3200,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
property,has release date,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.0714; semantic=0.4633; sequence_match=0.3571,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.6
property,has output,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.5390; sequence_match=0.2667,False,0.4414,False,top-3 avg score 0.4414 < final_threshold 0.6
property,has license,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5834; sequence_match=0.2500,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.6
property,has format specification,collaborateswith,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5461; levenshtein=0.2273; semantic=0.3544; sequence_match=0.4211,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.6
property,is software for,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.2308; semantic=0.4682; sequence_match=0.2727,False,0.4403,False,top-3 avg score 0.4403 < final_threshold 0.6
property,has format specification,canexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1364; semantic=0.5273; sequence_match=0.2581,False,0.4402,False,top-3 avg score 0.4402 < final_threshold 0.6
property,uses platform,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4867; sequence_match=0.3333,False,0.4400,False,top-3 avg score 0.4400 < final_threshold 0.6
property,uses platform,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.0833; semantic=0.4800; sequence_match=0.3478,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.6
property,has website homepage,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2778; semantic=0.4517; sequence_match=0.3226,False,0.4390,False,top-3 avg score 0.4390 < final_threshold 0.6
property,uses software,canexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5198; sequence_match=0.2857,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.6
property,has specified data output,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4553; sequence_match=0.3030,False,0.4382,False,top-3 avg score 0.4382 < final_threshold 0.6
property,has documentation,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5347; levenshtein=0.1250; semantic=0.5795; sequence_match=0.2000,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.6
property,has format specification,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.4114; sequence_match=0.2857,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
property,has license,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5120; sequence_match=0.2667,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
property,implements,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.5762; sequence_match=0.2857,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
property,implements,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5502; sequence_match=0.2500,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.6
property,has format specification,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5386; levenshtein=0.1818; semantic=0.4752; sequence_match=0.2941,False,0.4360,False,top-3 avg score 0.4360 < final_threshold 0.6
property,implements,supportstask,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2500; semantic=0.5172; sequence_match=0.2727,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
property,is developed by,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.1538; semantic=0.4727; sequence_match=0.3077,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.6
property,has version,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4545; sequence_match=0.3158,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.6
property,uses platform,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.4957; sequence_match=0.2222,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
property,has download location,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5401; levenshtein=0.1579; semantic=0.4580; sequence_match=0.3030,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
property,has input,usesdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5465; sequence_match=0.2500,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.6
property,uses software,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4591; sequence_match=0.2963,False,0.4320,False,top-3 avg score 0.4320 < final_threshold 0.6
property,uses software,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.5237; sequence_match=0.2609,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.6
property,has website homepage,ispublished,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2778; semantic=0.4991; sequence_match=0.1379,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.6
property,has website homepage,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2222; semantic=0.4776; sequence_match=0.2308,False,0.4306,False,top-3 avg score 0.4306 < final_threshold 0.6
property,has website homepage,workswit,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.4932; sequence_match=0.3077,False,0.4306,False,top-3 avg score 0.4306 < final_threshold 0.6
property,has interface,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4579; sequence_match=0.3333,False,0.4304,False,top-3 avg score 0.4304 < final_threshold 0.6
property,has documentation,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4894; levenshtein=0.1875; semantic=0.4809; sequence_match=0.3200,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.6
property,has license,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5846; sequence_match=0.2222,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.6
property,implements,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.2857; semantic=0.4705; sequence_match=0.3333,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.6
property,has specified data output,canexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.5594; sequence_match=0.1935,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.6
property,uses platform,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.0000; semantic=0.4918; sequence_match=0.2857,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.6
property,has format specification,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.2273; semantic=0.4409; sequence_match=0.2941,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.6
property,uses software,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5878; sequence_match=0.2105,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.6
property,has specified data input,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.1905; semantic=0.4843; sequence_match=0.2857,False,0.4286,False,top-3 avg score 0.4286 < final_threshold 0.6
property,has input,consumes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5625; sequence_match=0.2500,False,0.4282,False,top-3 avg score 0.4282 < final_threshold 0.6
property,uses software,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.2857; semantic=0.4418; sequence_match=0.3077,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.6
property,has release date,isopensource,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4579; levenshtein=0.2857; semantic=0.5366; sequence_match=0.2308,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.6
property,uses platform,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4653; sequence_match=0.2857,False,0.4263,False,top-3 avg score 0.4263 < final_threshold 0.6
property,has documentation,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.5336; sequence_match=0.2727,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.6
property,has output,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.5111; sequence_match=0.2667,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.6
property,has website homepage,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5394; levenshtein=0.1111; semantic=0.3846; sequence_match=0.3529,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.6
property,uses platform,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.4369; sequence_match=0.3077,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
property,has output,consumes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.5810; sequence_match=0.2353,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.6
property,has documentation,supportstask,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5139; levenshtein=0.1875; semantic=0.5718; sequence_match=0.1429,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.6
property,has version,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1000; semantic=0.4838; sequence_match=0.2667,False,0.4242,False,top-3 avg score 0.4242 < final_threshold 0.6
property,is software for,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.1250; semantic=0.4315; sequence_match=0.2759,False,0.4236,False,top-3 avg score 0.4236 < final_threshold 0.6
property,has input,supportstask,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5423; sequence_match=0.2000,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
property,is software for,supportstask,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.4867; sequence_match=0.2400,False,0.4231,False,top-3 avg score 0.4231 < final_threshold 0.6
property,is software for,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.4159; sequence_match=0.3000,False,0.4230,False,top-3 avg score 0.4230 < final_threshold 0.6
property,has version,consumes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.1000; semantic=0.4884; sequence_match=0.2222,False,0.4230,False,top-3 avg score 0.4230 < final_threshold 0.6
property,has specified data output,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5276; levenshtein=0.1364; semantic=0.5458; sequence_match=0.1935,False,0.4223,False,top-3 avg score 0.4223 < final_threshold 0.6
property,is software for,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4801; sequence_match=0.2353,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.6
property,is software for,hasmodification,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5731; levenshtein=0.2667; semantic=0.4263; sequence_match=0.1429,False,0.4220,False,top-3 avg score 0.4220 < final_threshold 0.6
property,implements,hasname,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5648; sequence_match=0.2353,False,0.4217,False,top-3 avg score 0.4217 < final_threshold 0.6
property,has version,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5030; sequence_match=0.2500,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.6
property,has documentation,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.6376; sequence_match=0.0833,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.6
property,uses platform,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.5060; sequence_match=0.2609,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.6
