prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has License,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has Version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
DatatypeProperty,has release date,implementation Language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.2273; semantic=0.4817; sequence_match=0.3333,False,0.4589,False,top-3 avg score 0.4589 < final_threshold 0.7
DatatypeProperty,has documentation,supports XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5764; levenshtein=0.2222; semantic=0.5052; sequence_match=0.2941,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.7
DatatypeProperty,has download location,has Support URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5369; levenshtein=0.2632; semantic=0.5251; sequence_match=0.3125,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.7
DatatypeProperty,has website homepage,has Algorithm Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5574; levenshtein=0.2917; semantic=0.4334; sequence_match=0.3810,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.7
DatatypeProperty,has release date,has Documentation URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5276; levenshtein=0.2632; semantic=0.4727; sequence_match=0.3636,False,0.4546,False,top-3 avg score 0.4546 < final_threshold 0.7
DatatypeProperty,has website homepage,implementation Language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.2727; semantic=0.5180; sequence_match=0.3000,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
DatatypeProperty,has documentation,can Collaborate,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.2500; semantic=0.5579; sequence_match=0.2667,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
DatatypeProperty,has release date,has Community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.2857; semantic=0.4963; sequence_match=0.3077,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.7
DatatypeProperty,has download location,version Release Date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6218; levenshtein=0.2105; semantic=0.4940; sequence_match=0.2162,False,0.444,False,top-3 avg score 0.4440 < final_threshold 0.7
DatatypeProperty,has support URL,has Development Activity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5713; levenshtein=0.2273; semantic=0.4711; sequence_match=0.2857,False,0.4427,False,top-3 avg score 0.4427 < final_threshold 0.7
DatatypeProperty,has support URL,can Collaborate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1429; semantic=0.5027; sequence_match=0.2963,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.7
DatatypeProperty,has release date,supports XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5344; levenshtein=0.2222; semantic=0.3953; sequence_match=0.3750,False,0.4349,False,top-3 avg score 0.4349 < final_threshold 0.7
DatatypeProperty,has website homepage,is Free,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.4999; sequence_match=0.2500,False,0.4321,False,top-3 avg score 0.4321 < final_threshold 0.7
DatatypeProperty,has website homepage,license Permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.4478; sequence_match=0.3077,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.7
DatatypeProperty,has documentation,license Permissiveness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4950; levenshtein=0.1429; semantic=0.5210; sequence_match=0.2703,False,0.4288,False,top-3 avg score 0.4288 < final_threshold 0.7
DatatypeProperty,has website homepage,version Release Date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2222; semantic=0.4322; sequence_match=0.2778,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.7
DatatypeProperty,has documentation,is Free,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5961; sequence_match=0.1818,False,0.4213,False,top-3 avg score 0.4213 < final_threshold 0.7
DatatypeProperty,has download location,supports XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5382; levenshtein=0.2105; semantic=0.4487; sequence_match=0.2703,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
DatatypeProperty,has support URL,has Algorithm Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5148; levenshtein=0.2083; semantic=0.4115; sequence_match=0.3243,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.7
DatatypeProperty,has download location,implementation Language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4936; levenshtein=0.1364; semantic=0.4546; sequence_match=0.2927,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.7
DatatypeProperty,has release date,is Open Source,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4579; levenshtein=0.2857; semantic=0.4813; sequence_match=0.2308,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.7
DatatypeProperty,has release date,license Permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5258; levenshtein=0.1905; semantic=0.4703; sequence_match=0.2286,False,0.4082,False,top-3 avg score 0.4082 < final_threshold 0.7
DatatypeProperty,has website homepage,supports XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5046; levenshtein=0.0556; semantic=0.4326; sequence_match=0.2778,False,0.405,False,top-3 avg score 0.4050 < final_threshold 0.7
DatatypeProperty,has support URL,is Free,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.5001; sequence_match=0.2105,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
DatatypeProperty,has documentation,is FOSS,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5323; sequence_match=0.1818,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.7
DatatypeProperty,has download location,is Available As Web Service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5106; levenshtein=0.1739; semantic=0.4646; sequence_match=0.1905,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.7
DatatypeProperty,has website homepage,is Open Source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.2222; semantic=0.4520; sequence_match=0.2667,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.7
DatatypeProperty,has release date,is FOSS,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4682; sequence_match=0.2000,False,0.3867,False,top-3 avg score 0.3867 < final_threshold 0.7
DatatypeProperty,has website homepage,can Collaborate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.4324; sequence_match=0.2500,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.7
DatatypeProperty,has documentation,version Release Date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1667; semantic=0.4621; sequence_match=0.2353,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
DatatypeProperty,has website homepage,is FOSS,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1111; semantic=0.4358; sequence_match=0.1667,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
DatatypeProperty,has documentation,is Available As Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3766; levenshtein=0.1304; semantic=0.5497; sequence_match=0.2051,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.7
DatatypeProperty,has support URL,is Available As Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4007; levenshtein=0.1304; semantic=0.5058; sequence_match=0.2222,False,0.3762,False,top-3 avg score 0.3762 < final_threshold 0.7
DatatypeProperty,has support URL,is FOSS,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4426; sequence_match=0.2105,False,0.373,False,top-3 avg score 0.3730 < final_threshold 0.7
DatatypeProperty,has support URL,version Release Date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4316; levenshtein=0.0556; semantic=0.4418; sequence_match=0.1935,False,0.3557,False,top-3 avg score 0.3557 < final_threshold 0.7
DatatypeProperty,has download location,is FOSS,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4795; levenshtein=0.1053; semantic=0.4195; sequence_match=0.1600,False,0.353,False,top-3 avg score 0.3530 < final_threshold 0.7
DatatypeProperty,has support URL,license Permissiveness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4161; levenshtein=0.0952; semantic=0.5186; sequence_match=0.1176,False,0.3508,False,top-3 avg score 0.3508 < final_threshold 0.7
DatatypeProperty,has download location,is Free,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4064; levenshtein=0.0526; semantic=0.5600; sequence_match=0.0800,False,0.3488,False,top-3 avg score 0.3488 < final_threshold 0.7
DatatypeProperty,has download location,license Permissiveness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4338; levenshtein=0.0476; semantic=0.4878; sequence_match=0.1000,False,0.3405,False,top-3 avg score 0.3405 < final_threshold 0.7
DatatypeProperty,has support URL,implementation Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4114; levenshtein=0.0909; semantic=0.4705; sequence_match=0.1143,False,0.3321,False,top-3 avg score 0.3321 < final_threshold 0.7
