prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,prohibition,has prohibition,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.8858; sequence_match=0.8800,False,0.8779,True,selected
ObjectProperty,action,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5758; levenshtein=0.2353; semantic=0.4082; sequence_match=0.2609,False,0.415,False,top-3 avg score 0.4150 < final_threshold 0.7
ObjectProperty,operand,has assigner party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.1875; semantic=0.5435; sequence_match=0.2609,False,0.415,False,top-3 avg score 0.4150 < final_threshold 0.7
ObjectProperty,and,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.4298; sequence_match=0.3333,False,0.4149,False,top-3 avg score 0.4149 < final_threshold 0.7
ObjectProperty,leftOperand,is constraint of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4706; levenshtein=0.2143; semantic=0.5596; sequence_match=0.1600,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.7
ObjectProperty,constraint,has assignee party,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5375; levenshtein=0.1875; semantic=0.5186; sequence_match=0.1538,False,0.4145,False,top-3 avg score 0.4145 < final_threshold 0.7
ObjectProperty,relation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4916; sequence_match=0.2500,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,hasPolicy,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.2222; semantic=0.5462; sequence_match=0.2353,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.7
ObjectProperty,inheritRelation,sub-constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.2000; semantic=0.4992; sequence_match=0.2143,False,0.413,False,top-3 avg score 0.4130 < final_threshold 0.7
ObjectProperty,assignee,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.3551; sequence_match=0.3333,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,action,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5221; sequence_match=0.2857,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,permission,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5326; sequence_match=0.2222,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,hasPolicy,is conflict resolution of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4609; levenshtein=0.1818; semantic=0.4546; sequence_match=0.3226,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,conflict,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.1429; semantic=0.5265; sequence_match=0.1818,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,andSequence,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.4353; sequence_match=0.2000,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,consequence,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.5261; sequence_match=0.2222,False,0.4125,False,top-3 avg score 0.4125 < final_threshold 0.7
ObjectProperty,or,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1250; semantic=0.4942; sequence_match=0.2000,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.7
ObjectProperty,consequence,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.2143; semantic=0.4486; sequence_match=0.2400,False,0.4118,False,top-3 avg score 0.4118 < final_threshold 0.7
ObjectProperty,or,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5196; levenshtein=0.1176; semantic=0.5053; sequence_match=0.2105,False,0.4118,False,top-3 avg score 0.4118 < final_threshold 0.7
ObjectProperty,constraint,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5656; sequence_match=0.2222,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,target,sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4145; levenshtein=0.1538; semantic=0.5047; sequence_match=0.3158,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,implies,has conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5040; levenshtein=0.1905; semantic=0.4438; sequence_match=0.2857,False,0.4112,False,top-3 avg score 0.4112 < final_threshold 0.7
ObjectProperty,prohibition,has conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4437; levenshtein=0.2857; semantic=0.4141; sequence_match=0.3750,False,0.411,False,top-3 avg score 0.4110 < final_threshold 0.7
ObjectProperty,scope,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5059; levenshtein=0.1765; semantic=0.4534; sequence_match=0.2727,False,0.4107,False,top-3 avg score 0.4107 < final_threshold 0.7
ObjectProperty,assignee,sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.5219; sequence_match=0.2857,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.7
ObjectProperty,consequence,has action,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.5069; sequence_match=0.3000,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.7
ObjectProperty,operator,has conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4877; levenshtein=0.1905; semantic=0.4670; sequence_match=0.2759,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,target,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5536; sequence_match=0.2105,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,andSequence,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.2143; semantic=0.3863; sequence_match=0.2400,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.7
ObjectProperty,partOf,has assignee party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1875; semantic=0.4550; sequence_match=0.3636,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.7
ObjectProperty,and,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1429; semantic=0.3891; sequence_match=0.2353,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
ObjectProperty,relation,is assignee party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.2353; semantic=0.4925; sequence_match=0.2400,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
ObjectProperty,inheritFrom,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.4200; sequence_match=0.2857,False,0.4091,False,top-3 avg score 0.4091 < final_threshold 0.7
ObjectProperty,operand,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.2143; semantic=0.4884; sequence_match=0.2857,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,constraint,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.1429; semantic=0.4961; sequence_match=0.1667,False,0.4082,False,top-3 avg score 0.4082 < final_threshold 0.7
ObjectProperty,function,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5172; levenshtein=0.1176; semantic=0.4674; sequence_match=0.2400,False,0.4082,False,top-3 avg score 0.4082 < final_threshold 0.7
ObjectProperty,assignee,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.4250; sequence_match=0.3077,False,0.4078,False,top-3 avg score 0.4078 < final_threshold 0.7
ObjectProperty,obligation,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5793; sequence_match=0.2500,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,failure,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4443; sequence_match=0.2667,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,target,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5273; sequence_match=0.2000,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,target,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4575; sequence_match=0.2500,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,Only One,has action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.4659; sequence_match=0.2500,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,implies,is conflict resolution of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.2273; semantic=0.3596; sequence_match=0.3448,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.7
ObjectProperty,scope,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.1429; semantic=0.5135; sequence_match=0.2105,False,0.4059,False,top-3 avg score 0.4059 < final_threshold 0.7
ObjectProperty,obligation,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5114; sequence_match=0.2222,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,or,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.0714; semantic=0.5435; sequence_match=0.1250,False,0.4054,False,top-3 avg score 0.4054 < final_threshold 0.7
ObjectProperty,hasPolicy,is action of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.1000; semantic=0.4535; sequence_match=0.2105,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
ObjectProperty,consequence,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4870; sequence_match=0.2222,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
ObjectProperty,permission,has requestor party,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5314; levenshtein=0.1765; semantic=0.5071; sequence_match=0.1481,False,0.405,False,top-3 avg score 0.4050 < final_threshold 0.7
ObjectProperty,target,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4371; sequence_match=0.3333,False,0.405,False,top-3 avg score 0.4050 < final_threshold 0.7
ObjectProperty,relation,is sub-constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4118; levenshtein=0.1765; semantic=0.5621; sequence_match=0.2400,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,relation,sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.5820; sequence_match=0.1905,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.7
ObjectProperty,relation,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0714; semantic=0.5051; sequence_match=0.2727,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,or,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.5474; sequence_match=0.1333,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,implies,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5790; sequence_match=0.1905,False,0.402,False,top-3 avg score 0.4020 < final_threshold 0.7
ObjectProperty,consequence,is action of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.5063; sequence_match=0.2857,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.7
ObjectProperty,hasPolicy,is duty of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.5114; sequence_match=0.2353,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.7
ObjectProperty,or,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5046; sequence_match=0.1667,False,0.4015,False,top-3 avg score 0.4015 < final_threshold 0.7
ObjectProperty,relation,has assignee party,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5208; levenshtein=0.1875; semantic=0.4938; sequence_match=0.1667,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,implies,is action of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4952; levenshtein=0.2000; semantic=0.4697; sequence_match=0.2353,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.7
ObjectProperty,action,has assigner party,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5625; levenshtein=0.1875; semantic=0.4500; sequence_match=0.1818,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,action,has assignee party,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5625; levenshtein=0.1875; semantic=0.4497; sequence_match=0.1818,False,0.3999,False,top-3 avg score 0.3999 < final_threshold 0.7
ObjectProperty,leftOperand,is sub-constraint of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4496; levenshtein=0.2353; semantic=0.5140; sequence_match=0.1429,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,duty,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5735; sequence_match=0.1667,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.7
ObjectProperty,operand,is assigner party of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4356; levenshtein=0.1765; semantic=0.5125; sequence_match=0.2500,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.7
ObjectProperty,permission,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1111; semantic=0.4346; sequence_match=0.2857,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,leftOperand,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.0714; semantic=0.4908; sequence_match=0.2400,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.7
ObjectProperty,andSequence,has action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.4616; sequence_match=0.2000,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,failure,has assignee party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5387; levenshtein=0.1875; semantic=0.3966; sequence_match=0.2609,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,implies,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5279; sequence_match=0.2500,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,inheritFrom,has action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.4765; sequence_match=0.2000,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,inheritRelation,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.5403; sequence_match=0.1818,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,Only One,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.4802; sequence_match=0.2857,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,partOf,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4767; sequence_match=0.2857,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,relation,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1333; semantic=0.5089; sequence_match=0.2609,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.7
ObjectProperty,hasPolicy,is requestor party of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5444; levenshtein=0.1667; semantic=0.4805; sequence_match=0.1481,False,0.3972,False,top-3 avg score 0.3972 < final_threshold 0.7
ObjectProperty,assigner,is included in policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.3919; sequence_match=0.3077,False,0.3968,False,top-3 avg score 0.3968 < final_threshold 0.7
ObjectProperty,inheritRelation,is duty of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.2000; semantic=0.4674; sequence_match=0.2609,False,0.3964,False,top-3 avg score 0.3964 < final_threshold 0.7
ObjectProperty,inheritFrom,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.4644; sequence_match=0.3000,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,duty,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5392; levenshtein=0.1176; semantic=0.4578; sequence_match=0.1905,False,0.3958,False,top-3 avg score 0.3958 < final_threshold 0.7
ObjectProperty,remedy,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.5070; sequence_match=0.1905,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.7
ObjectProperty,andSequence,has assignee party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.1875; semantic=0.3675; sequence_match=0.2963,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.7
ObjectProperty,leftOperand,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.1429; semantic=0.4089; sequence_match=0.2400,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.7
ObjectProperty,prohibition,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.5373; sequence_match=0.2105,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
ObjectProperty,or,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.4674; sequence_match=0.2000,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
ObjectProperty,assignee,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4634; sequence_match=0.2500,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.7
ObjectProperty,and,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.4653; sequence_match=0.2500,False,0.3951,False,top-3 avg score 0.3951 < final_threshold 0.7
ObjectProperty,or,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5196; levenshtein=0.1176; semantic=0.4543; sequence_match=0.2105,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.7
ObjectProperty,remedy,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5079; sequence_match=0.2105,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.7
ObjectProperty,scope,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4937; levenshtein=0.1429; semantic=0.4800; sequence_match=0.2105,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.7
ObjectProperty,operator,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.2000; semantic=0.4619; sequence_match=0.2609,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
ObjectProperty,failure,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,Only One,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.3793; sequence_match=0.2727,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.7
ObjectProperty,scope,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.5659; sequence_match=0.1667,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,implies,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.4538; sequence_match=0.2500,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.7
ObjectProperty,implies,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.5655; sequence_match=0.1818,False,0.393,False,top-3 avg score 0.3930 < final_threshold 0.7
ObjectProperty,implies,is duty of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4893; sequence_match=0.2667,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.7
ObjectProperty,failure,has assigner party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1875; semantic=0.3910; sequence_match=0.2609,False,0.3919,False,top-3 avg score 0.3919 < final_threshold 0.7
ObjectProperty,Only One,sub-constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.3955; sequence_match=0.3000,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.7
ObjectProperty,implies,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5480; sequence_match=0.1905,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.7
ObjectProperty,operator,has assignee party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1250; semantic=0.5145; sequence_match=0.2500,False,0.3914,False,top-3 avg score 0.3914 < final_threshold 0.7
ObjectProperty,and,is assignee party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5948; levenshtein=0.1176; semantic=0.3790; sequence_match=0.2000,False,0.3913,False,top-3 avg score 0.3913 < final_threshold 0.7
ObjectProperty,or,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.5249; sequence_match=0.1250,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.7
ObjectProperty,implies,is sub-constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4678; levenshtein=0.1176; semantic=0.5381; sequence_match=0.1667,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.7
ObjectProperty,prohibition,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0714; semantic=0.5479; sequence_match=0.2400,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.7
ObjectProperty,Only One,is duty of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.3936; sequence_match=0.2667,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.7
ObjectProperty,partOf,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4797; sequence_match=0.2000,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.7
ObjectProperty,assigner,is requestor party of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5676; levenshtein=0.1667; semantic=0.4372; sequence_match=0.1538,False,0.3905,False,top-3 avg score 0.3905 < final_threshold 0.7
ObjectProperty,remedy,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5567; sequence_match=0.2000,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,action,is requestor party of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4738; sequence_match=0.2500,False,0.3894,False,top-3 avg score 0.3894 < final_threshold 0.7
ObjectProperty,constraint,is assigner party of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.4519; sequence_match=0.0741,False,0.3894,False,top-3 avg score 0.3894 < final_threshold 0.7
ObjectProperty,partOf,is sub-constraint of,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3170; levenshtein=0.2353; semantic=0.5027; sequence_match=0.3478,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,andSequence,is assignee party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.1176; semantic=0.3655; sequence_match=0.2857,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,consequence,is requestor party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4596; levenshtein=0.1667; semantic=0.3629; sequence_match=0.3448,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,conflict,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0769; semantic=0.5761; sequence_match=0.1905,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,andSequence,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0769; semantic=0.4420; sequence_match=0.1667,False,0.3886,False,top-3 avg score 0.3886 < final_threshold 0.7
ObjectProperty,and,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.1429; semantic=0.4609; sequence_match=0.2353,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.7
ObjectProperty,and,has assignee party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1250; semantic=0.3567; sequence_match=0.2105,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.7
ObjectProperty,conflict,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.4975; sequence_match=0.2500,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.7
ObjectProperty,and,is assigner party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5948; levenshtein=0.1176; semantic=0.3685; sequence_match=0.2000,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,leftOperand,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.2143; semantic=0.4562; sequence_match=0.2400,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,or,has conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.0952; semantic=0.4720; sequence_match=0.1739,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,conflict,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.6057; sequence_match=0.1333,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.7
ObjectProperty,action,is assignee party of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4477; levenshtein=0.1765; semantic=0.4530; sequence_match=0.2609,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.7
