prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,hasPolicy,has policy,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,inheritFrom,inherits from,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9833; levenshtein=0.9167; semantic=0.8897; sequence_match=0.9565,False,0.9522,True,selected
ObjectProperty,target,has logical operator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.4963; sequence_match=0.1667,False,0.4247,False,top-3 avg score 0.4247 < final_threshold 0.7
ObjectProperty,inheritFrom,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.0769; semantic=0.5214; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,partOf,has logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.4574; sequence_match=0.3333,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
ObjectProperty,partOf,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.2308; semantic=0.4898; sequence_match=0.3158,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.7
ObjectProperty,inheritRelation,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,prohibition,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5844; levenshtein=0.2069; semantic=0.3852; sequence_match=0.3000,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,inheritFrom,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5571; sequence_match=0.2222,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.7
ObjectProperty,leftOperand,has sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0000; semantic=0.4755; sequence_match=0.2727,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,permission,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5253; levenshtein=0.1724; semantic=0.4809; sequence_match=0.2564,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,failure,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4732; sequence_match=0.3333,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,failure,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.5187; sequence_match=0.2000,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.7
ObjectProperty,obligation,has container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.4819; sequence_match=0.2727,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.7
ObjectProperty,operand,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.0714; semantic=0.5318; sequence_match=0.1905,False,0.4193,False,top-3 avg score 0.4193 < final_threshold 0.7
ObjectProperty,leftOperand,has container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.1667; semantic=0.4802; sequence_match=0.2609,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.7
ObjectProperty,inheritFrom,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5762; sequence_match=0.2222,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,Only One,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2069; semantic=0.3586; sequence_match=0.3333,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,prohibition,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5402; sequence_match=0.2222,False,0.4172,False,top-3 avg score 0.4172 < final_threshold 0.7
ObjectProperty,action,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5107; sequence_match=0.2353,False,0.417,False,top-3 avg score 0.4170 < final_threshold 0.7
ObjectProperty,target,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.1034; semantic=0.4768; sequence_match=0.1714,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,or,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6897; levenshtein=0.0690; semantic=0.4310; sequence_match=0.1290,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,target,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5091; sequence_match=0.2353,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,permission,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4481; levenshtein=0.1000; semantic=0.5900; sequence_match=0.2105,False,0.4162,False,top-3 avg score 0.4162 < final_threshold 0.7
ObjectProperty,inheritFrom,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1875; semantic=0.4970; sequence_match=0.2222,False,0.4161,False,top-3 avg score 0.4161 < final_threshold 0.7
ObjectProperty,inheritFrom,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.1429; semantic=0.4600; sequence_match=0.2400,False,0.4156,False,top-3 avg score 0.4156 < final_threshold 0.7
ObjectProperty,and,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.3899; sequence_match=0.2500,False,0.4156,False,top-3 avg score 0.4156 < final_threshold 0.7
ObjectProperty,andSequence,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.4930; sequence_match=0.2609,False,0.4147,False,top-3 avg score 0.4147 < final_threshold 0.7
ObjectProperty,scope,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.5026; sequence_match=0.2222,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,prohibition,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.0833; semantic=0.4914; sequence_match=0.2609,False,0.4142,False,top-3 avg score 0.4142 < final_threshold 0.7
ObjectProperty,relation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4916; sequence_match=0.2500,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,operand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5270; sequence_match=0.2857,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,operator,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1724; semantic=0.4292; sequence_match=0.2703,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,action,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5221; sequence_match=0.2857,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,permission,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5326; sequence_match=0.2222,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,conflict,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.1429; semantic=0.5265; sequence_match=0.1818,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,consequence,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.5261; sequence_match=0.2222,False,0.4125,False,top-3 avg score 0.4125 < final_threshold 0.7
ObjectProperty,obligation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5368; sequence_match=0.2353,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,andSequence,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.3998; sequence_match=0.3000,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,inheritRelation,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.1875; semantic=0.4471; sequence_match=0.1935,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,constraint,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5656; sequence_match=0.2222,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,implies,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1875; semantic=0.4483; sequence_match=0.2609,False,0.411,False,top-3 avg score 0.4110 < final_threshold 0.7
ObjectProperty,operand,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.4885; sequence_match=0.2000,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,target,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5536; sequence_match=0.2105,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,and,has contract party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1250; semantic=0.4190; sequence_match=0.2105,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.7
ObjectProperty,failure,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.2222; semantic=0.4728; sequence_match=0.2500,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.7
ObjectProperty,failure,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4443; sequence_match=0.2667,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,operand,has contract party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.1875; semantic=0.5197; sequence_match=0.2609,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.7
ObjectProperty,prohibition,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1875; semantic=0.3944; sequence_match=0.2963,False,0.4066,False,top-3 avg score 0.4066 < final_threshold 0.7
ObjectProperty,leftOperand,has contract party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1875; semantic=0.4680; sequence_match=0.2222,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,scope,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.1429; semantic=0.5135; sequence_match=0.2105,False,0.4059,False,top-3 avg score 0.4059 < final_threshold 0.7
ObjectProperty,obligation,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5114; sequence_match=0.2222,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,inheritRelation,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1111; semantic=0.5076; sequence_match=0.2424,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,or,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.0714; semantic=0.5435; sequence_match=0.1250,False,0.4054,False,top-3 avg score 0.4054 < final_threshold 0.7
ObjectProperty,consequence,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4870; sequence_match=0.2222,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
ObjectProperty,inheritFrom,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3620; levenshtein=0.1667; semantic=0.5082; sequence_match=0.3448,False,0.405,False,top-3 avg score 0.4050 < final_threshold 0.7
ObjectProperty,function,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4865; sequence_match=0.2000,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,function,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4903; sequence_match=0.3158,False,0.4038,False,top-3 avg score 0.4038 < final_threshold 0.7
ObjectProperty,constraint,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.5514; sequence_match=0.1739,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,action,is part of sequence,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5556; levenshtein=0.1875; semantic=0.4658; sequence_match=0.1818,False,0.403,False,top-3 avg score 0.4030 < final_threshold 0.7
ObjectProperty,partOf,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2222; semantic=0.4418; sequence_match=0.2667,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.7
ObjectProperty,constraint,has role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5420; sequence_match=0.1176,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.7
ObjectProperty,or,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.5474; sequence_match=0.1333,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,permission,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3778; levenshtein=0.1111; semantic=0.5421; sequence_match=0.2857,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.7
ObjectProperty,andSequence,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.3975; sequence_match=0.2500,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,consequence,has contract party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4557; levenshtein=0.1875; semantic=0.4527; sequence_match=0.2963,False,0.4016,False,top-3 avg score 0.4016 < final_threshold 0.7
ObjectProperty,consequence,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2414; semantic=0.4525; sequence_match=0.2500,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.7
ObjectProperty,and,has sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.1818; semantic=0.4418; sequence_match=0.2857,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.7
ObjectProperty,remedy,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4674; levenshtein=0.1379; semantic=0.5062; sequence_match=0.2286,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,partOf,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5074; sequence_match=0.2222,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,scope,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5143; levenshtein=0.1429; semantic=0.4770; sequence_match=0.2105,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,remedy,has sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4605; sequence_match=0.2353,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.7
ObjectProperty,permission,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.6173; sequence_match=0.1176,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,relation,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4810; sequence_match=0.2353,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,leftOperand,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.0714; semantic=0.4908; sequence_match=0.2400,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.7
ObjectProperty,inheritRelation,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.5403; sequence_match=0.1818,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,Only One,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.4802; sequence_match=0.2857,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,partOf,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4767; sequence_match=0.2857,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,inheritFrom,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.4616; sequence_match=0.2500,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.7
ObjectProperty,permission,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4593; levenshtein=0.1111; semantic=0.5175; sequence_match=0.2143,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,remedy,is part of sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1875; semantic=0.4310; sequence_match=0.2727,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.7
ObjectProperty,relation,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4760; sequence_match=0.2857,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
ObjectProperty,and,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.4653; sequence_match=0.2500,False,0.3951,False,top-3 avg score 0.3951 < final_threshold 0.7
ObjectProperty,remedy,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5079; sequence_match=0.2105,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.7
ObjectProperty,duty,has contract party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4375; levenshtein=0.1250; semantic=0.5462; sequence_match=0.2000,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
ObjectProperty,operand,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5053; sequence_match=0.2222,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,function,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.1111; semantic=0.5499; sequence_match=0.2308,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,failure,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,relation,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.0714; semantic=0.4908; sequence_match=0.2727,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.7
ObjectProperty,hasPolicy,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4790; sequence_match=0.2857,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.7
ObjectProperty,permission,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5205; sequence_match=0.1739,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,scope,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.5659; sequence_match=0.1667,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,target,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4855; sequence_match=0.2222,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.7
ObjectProperty,implies,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5480; sequence_match=0.1905,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.7
ObjectProperty,inheritRelation,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4393; levenshtein=0.1333; semantic=0.4494; sequence_match=0.2857,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.7
ObjectProperty,action,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4145; levenshtein=0.0769; semantic=0.5471; sequence_match=0.2105,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.7
ObjectProperty,constraint,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3952; levenshtein=0.0714; semantic=0.5261; sequence_match=0.2500,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,constraint,has sequence,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4606; levenshtein=0.1818; semantic=0.5288; sequence_match=0.0952,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,constraint,has policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.5374; sequence_match=0.1053,False,0.3902,False,top-3 avg score 0.3902 < final_threshold 0.7
ObjectProperty,and,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4782; sequence_match=0.2000,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.7
ObjectProperty,conflict,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0769; semantic=0.5761; sequence_match=0.1905,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,leftOperand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4887; sequence_match=0.2222,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.7
ObjectProperty,andSequence,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0769; semantic=0.4420; sequence_match=0.1667,False,0.3886,False,top-3 avg score 0.3886 < final_threshold 0.7
ObjectProperty,inheritRelation,has sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5434; levenshtein=0.1333; semantic=0.4674; sequence_match=0.1538,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.7
ObjectProperty,implies,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5045; sequence_match=0.2105,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,leftOperand,has consequence duty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2222; semantic=0.4260; sequence_match=0.1379,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,conflict,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.6057; sequence_match=0.1333,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.7
ObjectProperty,leftOperand,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2069; semantic=0.3604; sequence_match=0.3000,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.7
ObjectProperty,obligation,has contract party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5472; sequence_match=0.2308,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.7
ObjectProperty,operand,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5020; sequence_match=0.2105,False,0.387,False,top-3 avg score 0.3870 < final_threshold 0.7
ObjectProperty,leftOperand,has failure rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4706; levenshtein=0.2143; semantic=0.4746; sequence_match=0.1600,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.7
ObjectProperty,inheritFrom,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5218; sequence_match=0.1818,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.7
ObjectProperty,or,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.4986; sequence_match=0.1333,False,0.3858,False,top-3 avg score 0.3858 < final_threshold 0.7
ObjectProperty,Only One,has policy,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.4459; sequence_match=0.3750,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.7
ObjectProperty,function,has contract party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1875; semantic=0.4900; sequence_match=0.2500,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.7
ObjectProperty,prohibition,has contract party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.1250; semantic=0.4111; sequence_match=0.2222,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,function,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5996; sequence_match=0.1333,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,or,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.4832; sequence_match=0.1429,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.7
ObjectProperty,prohibition,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4656; sequence_match=0.2105,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.7
ObjectProperty,Only One,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.2222; semantic=0.3981; sequence_match=0.2400,False,0.3842,False,top-3 avg score 0.3842 < final_threshold 0.7
ObjectProperty,action,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4601; sequence_match=0.2000,False,0.384,False,top-3 avg score 0.3840 < final_threshold 0.7
ObjectProperty,prohibition,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4734; sequence_match=0.2222,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.7
ObjectProperty,obligation,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.4983; sequence_match=0.1905,False,0.3831,False,top-3 avg score 0.3831 < final_threshold 0.7
ObjectProperty,partOf,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.1379; semantic=0.3850; sequence_match=0.2286,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
