gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
web service,Web Service,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
software,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.6050; sequence_match=0.2353,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.6
Open source software license,Proprietary Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4817; levenshtein=0.2800; semantic=0.5309; sequence_match=0.2857,False,0.4327,False,top-3 avg score 0.4327 < final_threshold 0.6
Maintained,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5291; sequence_match=0.3000,False,0.4319,False,top-3 avg score 0.4319 < final_threshold 0.6
Purchase cost,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5314; sequence_match=0.3158,False,0.4319,False,top-3 avg score 0.4319 < final_threshold 0.6
data format specification,Developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5243; levenshtein=0.1739; semantic=0.5205; sequence_match=0.2500,False,0.4316,False,top-3 avg score 0.4316 < final_threshold 0.6
Source code available,User,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5702; levenshtein=0.1053; semantic=0.5507; sequence_match=0.1739,False,0.4316,False,top-3 avg score 0.4316 < final_threshold 0.6
data format specification,Software Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5656; levenshtein=0.1739; semantic=0.4995; sequence_match=0.2286,False,0.4312,False,top-3 avg score 0.4312 < final_threshold 0.6
function,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5434; sequence_match=0.2500,False,0.4311,False,top-3 avg score 0.4311 < final_threshold 0.6
software,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.1111; semantic=0.7330; sequence_match=0.2353,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.6
Maintained,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.5614; sequence_match=0.2353,False,0.4306,False,top-3 avg score 0.4306 < final_threshold 0.6
text editing,Web Service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.2727; semantic=0.4813; sequence_match=0.2857,False,0.4304,False,top-3 avg score 0.4304 < final_threshold 0.6
Source code available,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4971; levenshtein=0.1053; semantic=0.5797; sequence_match=0.2143,False,0.4303,False,top-3 avg score 0.4303 < final_threshold 0.6
programming language,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5275; levenshtein=0.1579; semantic=0.5565; sequence_match=0.2069,False,0.4303,False,top-3 avg score 0.4303 < final_threshold 0.6
Source code available,Proprietary Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4505; levenshtein=0.1579; semantic=0.5621; sequence_match=0.2778,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.6
Purchase cost,Export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4566; sequence_match=0.3333,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.6
web service,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.5177; sequence_match=0.2609,False,0.4296,False,top-3 avg score 0.4296 < final_threshold 0.6
Purchase cost,Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4543; sequence_match=0.3333,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.6
web service,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5089; sequence_match=0.2727,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.6
algorithm,Feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.0000; semantic=0.5601; sequence_match=0.2500,False,0.4288,False,top-3 avg score 0.4288 < final_threshold 0.6
web service,Feature,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4651; levenshtein=0.3000; semantic=0.5209; sequence_match=0.2353,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.6
data format specification,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5314; levenshtein=0.2174; semantic=0.5039; sequence_match=0.2500,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.6
XML,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.6345; sequence_match=0.1667,False,0.4276,False,top-3 avg score 0.4276 < final_threshold 0.6
desktop graphical user interface,Software Type,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5225; levenshtein=0.2069; semantic=0.5516; sequence_match=0.1951,False,0.427,False,top-3 avg score 0.4270 < final_threshold 0.6
programming language,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5351; levenshtein=0.1053; semantic=0.5716; sequence_match=0.1739,False,0.4269,False,top-3 avg score 0.4269 < final_threshold 0.6
CEL ASCII format,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1429; semantic=0.4371; sequence_match=0.2857,False,0.4267,False,top-3 avg score 0.4267 < final_threshold 0.6
CEL binary format,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4963; levenshtein=0.2000; semantic=0.4492; sequence_match=0.3333,False,0.4263,False,top-3 avg score 0.4263 < final_threshold 0.6
software interface,Export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5507; levenshtein=0.1176; semantic=0.5538; sequence_match=0.1739,False,0.4261,False,top-3 avg score 0.4261 < final_threshold 0.6
data item,Collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.1538; semantic=0.4573; sequence_match=0.2857,False,0.4261,False,top-3 avg score 0.4261 < final_threshold 0.6
software developer organization,Web Service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.1724; semantic=0.5202; sequence_match=0.2051,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.6
XML,Data Flow,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.6088; sequence_match=0.1818,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.6
application programming interface,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4412; levenshtein=0.1290; semantic=0.6849; sequence_match=0.1500,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
software interface,Algorithm Usage,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4944; levenshtein=0.2353; semantic=0.5459; sequence_match=0.1935,False,0.4252,False,top-3 avg score 0.4252 < final_threshold 0.6
Source code available,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5258; levenshtein=0.1579; semantic=0.5190; sequence_match=0.2308,False,0.4252,False,top-3 avg score 0.4252 < final_threshold 0.6
XML,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.0000; semantic=0.5831; sequence_match=0.2000,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.6
programming language,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4942; levenshtein=0.1053; semantic=0.6370; sequence_match=0.1429,False,0.4247,False,top-3 avg score 0.4247 < final_threshold 0.6
software developer organization,Help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6178; levenshtein=0.1034; semantic=0.4741; sequence_match=0.1818,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.6
algorithm,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5885; sequence_match=0.2105,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.6
web service,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5885; sequence_match=0.2105,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.6
Maintained,Algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.5278; sequence_match=0.1053,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.6
software interface,Collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5072; levenshtein=0.1765; semantic=0.4983; sequence_match=0.2667,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.6
data item,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.5456; sequence_match=0.2353,False,0.4239,False,top-3 avg score 0.4239 < final_threshold 0.6
Not Free,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.6253; sequence_match=0.1818,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.6
CEL binary format,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1333; semantic=0.4486; sequence_match=0.2727,False,0.4235,False,top-3 avg score 0.4235 < final_threshold 0.6
.csv,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.6219; sequence_match=0.1667,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
programming language,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3850; levenshtein=0.0526; semantic=0.7421; sequence_match=0.1429,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
file rendering,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.5139; sequence_match=0.2609,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.6
PROcess,Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.4906; sequence_match=0.2667,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.6
licence,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.5377; sequence_match=0.2353,False,0.4227,False,top-3 avg score 0.4227 < final_threshold 0.6
CEL binary format,Programming Language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5265; levenshtein=0.1053; semantic=0.5062; sequence_match=0.2353,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
programming language,Collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4928; levenshtein=0.1579; semantic=0.4621; sequence_match=0.3125,False,0.4225,False,top-3 avg score 0.4225 < final_threshold 0.6
plain text file format,Programming Language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5313; levenshtein=0.1053; semantic=0.4718; sequence_match=0.2632,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.6
Not Free,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.6196; sequence_match=0.1818,False,0.4219,False,top-3 avg score 0.4219 < final_threshold 0.6
Source code available,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4729; levenshtein=0.1053; semantic=0.5070; sequence_match=0.2857,False,0.4219,False,top-3 avg score 0.4219 < final_threshold 0.6
algorithm,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.0000; semantic=0.6578; sequence_match=0.1538,False,0.4218,False,top-3 avg score 0.4218 < final_threshold 0.6
plain text file format,Collaboration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5538; levenshtein=0.1579; semantic=0.3360; sequence_match=0.3750,False,0.4216,False,top-3 avg score 0.4216 < final_threshold 0.6
plain text file format,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.1579; semantic=0.4395; sequence_match=0.2857,False,0.4216,False,top-3 avg score 0.4216 < final_threshold 0.6
software,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5353; levenshtein=0.1538; semantic=0.5376; sequence_match=0.1905,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.6
file rendering,Export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.5568; sequence_match=0.2105,False,0.421,False,top-3 avg score 0.4210 < final_threshold 0.6
desktop graphical user interface,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4956; levenshtein=0.1724; semantic=0.5453; sequence_match=0.2222,False,0.421,False,top-3 avg score 0.4210 < final_threshold 0.6
.csv,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1429; semantic=0.5785; sequence_match=0.2000,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.6
software interface,CSV Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.1765; semantic=0.4691; sequence_match=0.2308,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.6
algorithm,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.0000; semantic=0.6528; sequence_match=0.1538,False,0.4201,False,top-3 avg score 0.4201 < final_threshold 0.6
software developer role,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5198; levenshtein=0.1905; semantic=0.4996; sequence_match=0.2400,False,0.4198,False,top-3 avg score 0.4198 < final_threshold 0.6
data item,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.2500; semantic=0.5094; sequence_match=0.3333,False,0.4198,False,top-3 avg score 0.4198 < final_threshold 0.6
desktop graphical user interface,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5275; levenshtein=0.1379; semantic=0.4686; sequence_match=0.2632,False,0.4198,False,top-3 avg score 0.4198 < final_threshold 0.6
programming language,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.1579; semantic=0.5641; sequence_match=0.2308,False,0.4195,False,top-3 avg score 0.4195 < final_threshold 0.6
software interface,Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5758; levenshtein=0.1765; semantic=0.5060; sequence_match=0.1739,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.6
Source code available,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5211; levenshtein=0.1579; semantic=0.5297; sequence_match=0.2069,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.6
software developer organization,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5302; levenshtein=0.2069; semantic=0.4106; sequence_match=0.3158,False,0.4189,False,top-3 avg score 0.4189 < final_threshold 0.6
Not Free,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.6091; sequence_match=0.1818,False,0.4184,False,top-3 avg score 0.4184 < final_threshold 0.6
licence,Algorithm Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.2143; semantic=0.4930; sequence_match=0.2857,False,0.4183,False,top-3 avg score 0.4183 < final_threshold 0.6
software,Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.2500; semantic=0.5878; sequence_match=0.1667,False,0.4182,False,top-3 avg score 0.4182 < final_threshold 0.6
Maintained,Collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.4312; sequence_match=0.2609,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.6
XML,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4620; levenshtein=0.1053; semantic=0.6088; sequence_match=0.1818,False,0.4175,False,top-3 avg score 0.4175 < final_threshold 0.6
desktop graphical user interface,Export,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6019; levenshtein=0.1379; semantic=0.5128; sequence_match=0.1143,False,0.4175,False,top-3 avg score 0.4175 < final_threshold 0.6
XML,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.0000; semantic=0.5839; sequence_match=0.1818,False,0.4173,False,top-3 avg score 0.4173 < final_threshold 0.6
Maintained,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.2000; semantic=0.5659; sequence_match=0.2857,False,0.4172,False,top-3 avg score 0.4172 < final_threshold 0.6
software interface,Platform,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5064; levenshtein=0.1765; semantic=0.5687; sequence_match=0.1600,False,0.4172,False,top-3 avg score 0.4172 < final_threshold 0.6
Development status,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5458; levenshtein=0.1579; semantic=0.5476; sequence_match=0.0556,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.6
desktop graphical user interface,Data Flow,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5412; levenshtein=0.1379; semantic=0.5470; sequence_match=0.1622,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.6
file rendering,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4026; levenshtein=0.2308; semantic=0.5869; sequence_match=0.2609,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.6
CEL binary format,Algorithm Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4984; levenshtein=0.0667; semantic=0.4068; sequence_match=0.3448,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
application programming interface,Feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5084; levenshtein=0.1290; semantic=0.5310; sequence_match=0.2105,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
function,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.6249; sequence_match=0.1667,False,0.4166,False,top-3 avg score 0.4166 < final_threshold 0.6
data format specification,Export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5302; levenshtein=0.1304; semantic=0.5125; sequence_match=0.2069,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.6
software developer organization,Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.1724; semantic=0.4282; sequence_match=0.2857,False,0.4164,False,top-3 avg score 0.4164 < final_threshold 0.6
algorithm,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5812; sequence_match=0.2500,False,0.4164,False,top-3 avg score 0.4164 < final_threshold 0.6
software developer role,Data Flow,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5933; levenshtein=0.1905; semantic=0.4479; sequence_match=0.2069,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.6
Not Free,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5475; sequence_match=0.2353,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.6
desktop graphical user interface,Collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5564; levenshtein=0.1379; semantic=0.4533; sequence_match=0.2381,False,0.4159,False,top-3 avg score 0.4159 < final_threshold 0.6
Source code available,CEL Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4729; levenshtein=0.1579; semantic=0.4891; sequence_match=0.2857,False,0.4159,False,top-3 avg score 0.4159 < final_threshold 0.6
software developer role,Open Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5825; levenshtein=0.1905; semantic=0.4070; sequence_match=0.2581,False,0.4159,False,top-3 avg score 0.4159 < final_threshold 0.6
licence,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5792; sequence_match=0.2500,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.6
data item,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.4683; sequence_match=0.2667,False,0.4156,False,top-3 avg score 0.4156 < final_threshold 0.6
application programming interface,Data Flow,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5288; levenshtein=0.1290; semantic=0.5638; sequence_match=0.1538,False,0.4155,False,top-3 avg score 0.4155 < final_threshold 0.6
file rendering,Software Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4609; sequence_match=0.3200,False,0.4149,False,top-3 avg score 0.4149 < final_threshold 0.6
version number,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.0769; semantic=0.4722; sequence_match=0.2609,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.6
CEL ASCII format,Task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.4733; sequence_match=0.2222,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.6
desktop graphical user interface,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5670; levenshtein=0.1379; semantic=0.4710; sequence_match=0.2051,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.6
data format specification,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4151; levenshtein=0.2174; semantic=0.4945; sequence_match=0.3333,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.6
Development status,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4363; levenshtein=0.1765; semantic=0.5208; sequence_match=0.2857,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.6
GIF,Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5204; sequence_match=0.2222,False,0.4142,False,top-3 avg score 0.4142 < final_threshold 0.6
software interface,Data Flow,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5064; levenshtein=0.1765; semantic=0.5589; sequence_match=0.1600,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.6
software interface,Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5310; levenshtein=0.1176; semantic=0.5927; sequence_match=0.0952,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.6
data item,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.4358; sequence_match=0.2353,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.6
Development status,Proprietary Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4650; levenshtein=0.0000; semantic=0.4220; sequence_match=0.3529,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.6
desktop graphical user interface,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5460; levenshtein=0.1034; semantic=0.5719; sequence_match=0.1212,False,0.413,False,top-3 avg score 0.4130 < final_threshold 0.6
.csv,CEL Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.5907; sequence_match=0.1667,False,0.413,False,top-3 avg score 0.4130 < final_threshold 0.6
version number,Export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5623; sequence_match=0.2105,False,0.4129,False,top-3 avg score 0.4129 < final_threshold 0.6
Not Free,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.6273; sequence_match=0.1818,False,0.4126,False,top-3 avg score 0.4126 < final_threshold 0.6
PROcess,Feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0000; semantic=0.5233; sequence_match=0.2857,False,0.4125,False,top-3 avg score 0.4125 < final_threshold 0.6
GIF,Programming Language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5906; levenshtein=0.1053; semantic=0.4646; sequence_match=0.1818,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.6
Not Free,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.5108; sequence_match=0.2500,False,0.4123,False,top-3 avg score 0.4123 < final_threshold 0.6
licence,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.5899; sequence_match=0.1818,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.6
CEL binary format,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4870; levenshtein=0.1333; semantic=0.4982; sequence_match=0.2500,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.6
software interface,Algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4832; levenshtein=0.1765; semantic=0.5752; sequence_match=0.1538,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.6
XML,CEL Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.5864; sequence_match=0.1667,False,0.4115,False,top-3 avg score 0.4115 < final_threshold 0.6
Development status,Data Flow,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5172; levenshtein=0.1176; semantic=0.4774; sequence_match=0.2400,False,0.4115,False,top-3 avg score 0.4115 < final_threshold 0.6
application programming interface,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0968; semantic=0.5584; sequence_match=0.1714,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.6
text editing,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.1667; semantic=0.4895; sequence_match=0.3478,False,0.4113,False,top-3 avg score 0.4113 < final_threshold 0.6
software,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.6504; sequence_match=0.1667,False,0.4112,False,top-3 avg score 0.4112 < final_threshold 0.6
Maintained,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4741; levenshtein=0.0000; semantic=0.4432; sequence_match=0.3158,False,0.411,False,top-3 avg score 0.4110 < final_threshold 0.6
PROcess,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.5869; sequence_match=0.1818,False,0.411,False,top-3 avg score 0.4110 < final_threshold 0.6
text editing,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.5646; sequence_match=0.2000,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.6
software developer organization,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4912; levenshtein=0.1724; semantic=0.4336; sequence_match=0.3077,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.6
desktop graphical user interface,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4956; levenshtein=0.1379; semantic=0.5137; sequence_match=0.2222,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.6
software developer organization,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4427; levenshtein=0.2069; semantic=0.4725; sequence_match=0.3158,False,0.4103,False,top-3 avg score 0.4103 < final_threshold 0.6
file rendering,CEL Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5455; sequence_match=0.1818,False,0.4094,False,top-3 avg score 0.4094 < final_threshold 0.6
function,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4471; sequence_match=0.3333,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.6
CEL ASCII format,Help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.4561; sequence_match=0.2222,False,0.4087,False,top-3 avg score 0.4087 < final_threshold 0.6
