prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,is alternative format of,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2381; semantic=0.4476; sequence_match=0.2581,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,is alternative format of,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.3998; sequence_match=0.3529,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,uses software,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5533; sequence_match=0.2857,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,has version,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.4648; sequence_match=0.3333,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
ObjectProperty,has clause,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5744; sequence_match=0.2727,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,is alternative format of,is compatible with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5437; levenshtein=0.2857; semantic=0.4239; sequence_match=0.3784,False,0.4487,False,top-3 avg score 0.4487 < final_threshold 0.7
ObjectProperty,has function,is implementation language of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5876; levenshtein=0.1923; semantic=0.4880; sequence_match=0.2703,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.7
ObjectProperty,is developed by,is platform of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5470; levenshtein=0.2308; semantic=0.4766; sequence_match=0.3200,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.7
ObjectProperty,has specified data output,is documentation of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5945; levenshtein=0.2727; semantic=0.4758; sequence_match=0.2564,False,0.4477,False,top-3 avg score 0.4477 < final_threshold 0.7
ObjectProperty,has specified data output,exports to format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5073; levenshtein=0.1364; semantic=0.6191; sequence_match=0.2162,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,has format specification,is platform of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5960; levenshtein=0.2273; semantic=0.3936; sequence_match=0.3529,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,is software for,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2667; semantic=0.4353; sequence_match=0.3571,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.7
ObjectProperty,is encoded in,is input format of version,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4949; levenshtein=0.3182; semantic=0.5283; sequence_match=0.2424,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.7
ObjectProperty,is encoded in,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4505; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,is developed by,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5051; sequence_match=0.3478,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,uses software,has platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.2500; semantic=0.5034; sequence_match=0.2609,False,0.445,False,top-3 avg score 0.4450 < final_threshold 0.7
ObjectProperty,is encoded in,version has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.1429; semantic=0.5224; sequence_match=0.2500,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.7
ObjectProperty,has specified data output,is implementation language of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.1538; semantic=0.4021; sequence_match=0.3333,False,0.4433,False,top-3 avg score 0.4433 < final_threshold 0.7
ObjectProperty,is alternative format of,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2381; semantic=0.4152; sequence_match=0.3448,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.7
ObjectProperty,has declared status,has input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.3481; sequence_match=0.3871,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,has format specification,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5215; levenshtein=0.2273; semantic=0.4241; sequence_match=0.3784,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.7
ObjectProperty,has input,creates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5440; sequence_match=0.2667,False,0.4409,False,top-3 avg score 0.4409 < final_threshold 0.7
ObjectProperty,has output,is export format of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5560; levenshtein=0.1875; semantic=0.5787; sequence_match=0.1600,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.7
ObjectProperty,is developed by,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5134; levenshtein=0.1538; semantic=0.5357; sequence_match=0.2727,False,0.4406,False,top-3 avg score 0.4406 < final_threshold 0.7
ObjectProperty,has clause,is compatible with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5560; levenshtein=0.1875; semantic=0.4432; sequence_match=0.3200,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,uses platform,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2353; semantic=0.4522; sequence_match=0.3448,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,has license,creates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.5084; sequence_match=0.2353,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.7
ObjectProperty,has interface,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1176; semantic=0.5189; sequence_match=0.2759,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,has format specification,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.1818; semantic=0.4584; sequence_match=0.2759,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.7
ObjectProperty,uses software,version has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.2273; semantic=0.4671; sequence_match=0.2941,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.7
ObjectProperty,has output,creates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5601; sequence_match=0.2500,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.7
ObjectProperty,uses software,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4756; sequence_match=0.2963,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,has function,version has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.2727; semantic=0.4790; sequence_match=0.3030,False,0.4374,False,top-3 avg score 0.4374 < final_threshold 0.7
ObjectProperty,is encoded in,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.3333; semantic=0.3972; sequence_match=0.3846,False,0.437,False,top-3 avg score 0.4370 < final_threshold 0.7
ObjectProperty,has version,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.5536; sequence_match=0.0870,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,has output,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5754; sequence_match=0.0909,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,implements,has platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.4993; sequence_match=0.2857,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has function,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5962; sequence_match=0.0833,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,has interface,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.1667; semantic=0.4446; sequence_match=0.3478,False,0.4358,False,top-3 avg score 0.4358 < final_threshold 0.7
ObjectProperty,has clause,creates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.1111; semantic=0.5519; sequence_match=0.2500,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.7
ObjectProperty,is developed by,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5287; levenshtein=0.1905; semantic=0.4832; sequence_match=0.2941,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.7
ObjectProperty,has license,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5314; levenshtein=0.1765; semantic=0.4783; sequence_match=0.2963,False,0.4353,False,top-3 avg score 0.4353 < final_threshold 0.7
ObjectProperty,is encoded in,is output format of version,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5125; levenshtein=0.2609; semantic=0.5323; sequence_match=0.2353,False,0.4352,False,top-3 avg score 0.4352 < final_threshold 0.7
ObjectProperty,is software for,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5134; levenshtein=0.0769; semantic=0.5173; sequence_match=0.2727,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,has declared status,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.3944; sequence_match=0.3750,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has output,is input format of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5558; levenshtein=0.1364; semantic=0.4842; sequence_match=0.2581,False,0.4327,False,top-3 avg score 0.4327 < final_threshold 0.7
ObjectProperty,has format specification,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.5592; sequence_match=0.2581,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.7
ObjectProperty,has license,algorithm used by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.5122; sequence_match=0.2400,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,has license,version has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5349; levenshtein=0.1429; semantic=0.4392; sequence_match=0.3226,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,has specified data input,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6230; levenshtein=0.1429; semantic=0.4617; sequence_match=0.2069,False,0.4305,False,top-3 avg score 0.4305 < final_threshold 0.7
ObjectProperty,has input,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.1333; semantic=0.5047; sequence_match=0.2609,False,0.4302,False,top-3 avg score 0.4302 < final_threshold 0.7
ObjectProperty,uses software,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5610; sequence_match=0.2143,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.7
ObjectProperty,uses software,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4514; sequence_match=0.2963,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.7
ObjectProperty,has format specification,algorithm used by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5215; levenshtein=0.1818; semantic=0.4404; sequence_match=0.3243,False,0.4288,False,top-3 avg score 0.4288 < final_threshold 0.7
ObjectProperty,uses platform,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.1667; semantic=0.4541; sequence_match=0.2609,False,0.4286,False,top-3 avg score 0.4286 < final_threshold 0.7
ObjectProperty,has function,is input format of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5720; levenshtein=0.2273; semantic=0.4092; sequence_match=0.3030,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.7
ObjectProperty,uses platform,algorithm used by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.0000; semantic=0.5388; sequence_match=0.2222,False,0.4278,False,top-3 avg score 0.4278 < final_threshold 0.7
ObjectProperty,uses software,is platform of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4775; sequence_match=0.2500,False,0.4277,False,top-3 avg score 0.4277 < final_threshold 0.7
ObjectProperty,has license,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.1000; semantic=0.4851; sequence_match=0.2222,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,has license,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5205; levenshtein=0.1538; semantic=0.5875; sequence_match=0.1739,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,has specified data output,input format of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5236; levenshtein=0.2273; semantic=0.5256; sequence_match=0.2286,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.7
ObjectProperty,has declared status,performs task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4510; levenshtein=0.2941; semantic=0.4130; sequence_match=0.4138,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.7
ObjectProperty,uses platform,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4639; sequence_match=0.2857,False,0.4258,False,top-3 avg score 0.4258 < final_threshold 0.7
ObjectProperty,has function,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.1667; semantic=0.7038; sequence_match=0.1739,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,has clause,version has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.4830; sequence_match=0.2581,False,0.4255,False,top-3 avg score 0.4255 < final_threshold 0.7
ObjectProperty,is developed by,is implementation language of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5073; levenshtein=0.1923; semantic=0.4581; sequence_match=0.3077,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.7
ObjectProperty,has specified data output,creates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5988; levenshtein=0.1818; semantic=0.4672; sequence_match=0.2069,False,0.4243,False,top-3 avg score 0.4243 < final_threshold 0.7
ObjectProperty,has version,algorithm used by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.4880; sequence_match=0.2400,False,0.4242,False,top-3 avg score 0.4242 < final_threshold 0.7
ObjectProperty,has input,is compatible with,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5792; levenshtein=0.1875; semantic=0.5057; sequence_match=0.0833,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
ObjectProperty,has output,is documentation of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6166; levenshtein=0.1765; semantic=0.4776; sequence_match=0.1538,False,0.4235,False,top-3 avg score 0.4235 < final_threshold 0.7
ObjectProperty,has clause,version has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1905; semantic=0.4631; sequence_match=0.2667,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,has interface,is export format of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.1875; semantic=0.4761; sequence_match=0.2143,False,0.4229,False,top-3 avg score 0.4229 < final_threshold 0.7
ObjectProperty,is developed by,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4929; levenshtein=0.2353; semantic=0.4407; sequence_match=0.3333,False,0.4223,False,top-3 avg score 0.4223 < final_threshold 0.7
ObjectProperty,has input,is implementation language of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5491; levenshtein=0.1538; semantic=0.4803; sequence_match=0.2353,False,0.4216,False,top-3 avg score 0.4216 < final_threshold 0.7
ObjectProperty,is developed by,is compatible with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.1875; semantic=0.4943; sequence_match=0.2069,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.7
ObjectProperty,has output,task performed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4963; levenshtein=0.2000; semantic=0.5183; sequence_match=0.2500,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.7
ObjectProperty,has input,is platform of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.0833; semantic=0.4479; sequence_match=0.2000,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.7
ObjectProperty,is encoded in,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.0909; semantic=0.4839; sequence_match=0.1905,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,has declared status,is developer of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5493; levenshtein=0.2353; semantic=0.3757; sequence_match=0.3333,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,has license,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5183; sequence_match=0.2400,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,has clause,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5387; sequence_match=0.1905,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
ObjectProperty,has specified data output,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5102; levenshtein=0.1818; semantic=0.4670; sequence_match=0.2791,False,0.4188,False,top-3 avg score 0.4188 < final_threshold 0.7
ObjectProperty,is encoded in,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.5498; sequence_match=0.2400,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.7
ObjectProperty,uses software,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4858; sequence_match=0.2609,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,has specified data output,is license of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6313; levenshtein=0.1818; semantic=0.3804; sequence_match=0.2424,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,is developed by,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4984; sequence_match=0.2609,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,has output,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.5499; sequence_match=0.2222,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,uses software,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.4712; sequence_match=0.2308,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,uses software,is output format of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5465; levenshtein=0.1739; semantic=0.4208; sequence_match=0.2857,False,0.4177,False,top-3 avg score 0.4177 < final_threshold 0.7
ObjectProperty,has declared status,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5126; levenshtein=0.2353; semantic=0.3871; sequence_match=0.3529,False,0.4175,False,top-3 avg score 0.4175 < final_threshold 0.7
ObjectProperty,is alternative format of,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5820; levenshtein=0.1905; semantic=0.3353; sequence_match=0.3333,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.7
ObjectProperty,has specified data input,performs task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4960; levenshtein=0.2381; semantic=0.5164; sequence_match=0.1212,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.7
ObjectProperty,has input,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5064; levenshtein=0.1176; semantic=0.5042; sequence_match=0.2400,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.7
ObjectProperty,has clause,task performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4870; sequence_match=0.2500,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,implements,algorithm used by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1333; semantic=0.5081; sequence_match=0.2400,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,has format specification,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5523; levenshtein=0.1818; semantic=0.4670; sequence_match=0.2286,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,has output,is compatible with,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5694; levenshtein=0.1875; semantic=0.4905; sequence_match=0.0800,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.7
ObjectProperty,has declared status,version has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5809; levenshtein=0.1364; semantic=0.3572; sequence_match=0.3077,False,0.4153,False,top-3 avg score 0.4153 < final_threshold 0.7
ObjectProperty,has specified data output,is help of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6358; levenshtein=0.1364; semantic=0.4098; sequence_match=0.2000,False,0.4152,False,top-3 avg score 0.4152 < final_threshold 0.7
ObjectProperty,uses software,is compatible with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1875; semantic=0.5171; sequence_match=0.2143,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.7
ObjectProperty,has version,creates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4905; levenshtein=0.1000; semantic=0.5182; sequence_match=0.2353,False,0.4147,False,top-3 avg score 0.4147 < final_threshold 0.7
ObjectProperty,has license,is developer of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4881; sequence_match=0.2609,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.7
ObjectProperty,uses platform,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5556; sequence_match=0.1818,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,has declared status,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.3694; sequence_match=0.3571,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,has specified data output,is compatible with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5461; levenshtein=0.1818; semantic=0.4323; sequence_match=0.2632,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,is developed by,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4720; sequence_match=0.0769,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,implements,is developer of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.2308; semantic=0.4931; sequence_match=0.2609,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.7
ObjectProperty,has specified data output,performs task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4910; levenshtein=0.2273; semantic=0.5199; sequence_match=0.1176,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,uses software,has help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.5434; sequence_match=0.2105,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,has specified data input,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5269; levenshtein=0.1429; semantic=0.5652; sequence_match=0.0588,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,uses software,is input format of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.1818; semantic=0.4457; sequence_match=0.2353,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.7
ObjectProperty,has function,is platform of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.0833; semantic=0.4801; sequence_match=0.2609,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,has output,is developer of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5214; levenshtein=0.0769; semantic=0.4365; sequence_match=0.2727,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,has output,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.6204; sequence_match=0.1905,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
ObjectProperty,is developed by,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1875; semantic=0.5141; sequence_match=0.2759,False,0.4086,False,top-3 avg score 0.4086 < final_threshold 0.7
ObjectProperty,has function,creates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5460; sequence_match=0.2222,False,0.4081,False,top-3 avg score 0.4081 < final_threshold 0.7
ObjectProperty,uses software,is documentation of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5065; levenshtein=0.1176; semantic=0.4404; sequence_match=0.2759,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,has input,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5921; sequence_match=0.2000,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,has format specification,creates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1818; semantic=0.4322; sequence_match=0.2759,False,0.4073,False,top-3 avg score 0.4073 < final_threshold 0.7
ObjectProperty,has function,is compatible with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4735; levenshtein=0.1250; semantic=0.5249; sequence_match=0.2222,False,0.4069,False,top-3 avg score 0.4069 < final_threshold 0.7
ObjectProperty,has specified data output,is input format of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5030; levenshtein=0.0909; semantic=0.4889; sequence_match=0.2273,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,has license,implemented in language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4460; levenshtein=0.1905; semantic=0.5124; sequence_match=0.2581,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.7
