prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has input,has input,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,has input,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6294; levenshtein=0.2632; semantic=0.4149; sequence_match=0.3704,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.7
ObjectProperty,has output,can process data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5819; sequence_match=0.2609,False,0.4712,False,top-3 avg score 0.4712 < final_threshold 0.7
ObjectProperty,is software for,can process output from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6231; levenshtein=0.2500; semantic=0.4267; sequence_match=0.3636,False,0.4711,False,top-3 avg score 0.4711 < final_threshold 0.7
ObjectProperty,is software for,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4577; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,has clause,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5083; sequence_match=0.3333,False,0.4707,False,top-3 avg score 0.4707 < final_threshold 0.7
ObjectProperty,has license,can process data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2857; semantic=0.5127; sequence_match=0.3333,False,0.4704,False,top-3 avg score 0.4704 < final_threshold 0.7
ObjectProperty,has format specification,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5862; levenshtein=0.2273; semantic=0.4704; sequence_match=0.3529,False,0.4699,False,top-3 avg score 0.4699 < final_threshold 0.7
ObjectProperty,has format specification,has input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6187; levenshtein=0.2273; semantic=0.5241; sequence_match=0.2667,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.7
ObjectProperty,uses platform,has new feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.3077; semantic=0.4665; sequence_match=0.4000,False,0.4698,False,top-3 avg score 0.4698 < final_threshold 0.7
ObjectProperty,has interface,satisfies requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5639; levenshtein=0.2500; semantic=0.5327; sequence_match=0.3125,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.7
ObjectProperty,has specified data input,satisfies requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6127; levenshtein=0.1905; semantic=0.5036; sequence_match=0.2927,False,0.4696,False,top-3 avg score 0.4696 < final_threshold 0.7
ObjectProperty,has interface,can process output from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5639; levenshtein=0.2000; semantic=0.5316; sequence_match=0.3125,False,0.4693,False,top-3 avg score 0.4693 < final_threshold 0.7
ObjectProperty,implements,has input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.5242; sequence_match=0.3333,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.7
ObjectProperty,has output,exports to format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5630; levenshtein=0.2000; semantic=0.6442; sequence_match=0.1667,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,has specified data input,has development type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6207; levenshtein=0.2857; semantic=0.4997; sequence_match=0.2564,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.7
ObjectProperty,is software for,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4907; sequence_match=0.3846,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has specified data input,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.2857; semantic=0.5098; sequence_match=0.3030,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,has output,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.2500; semantic=0.5213; sequence_match=0.2759,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.7
ObjectProperty,has format specification,exported by version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5351; levenshtein=0.3182; semantic=0.5015; sequence_match=0.3590,False,0.4652,False,top-3 avg score 0.4652 < final_threshold 0.7
ObjectProperty,is encoded in,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.5050; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,has declared status,has valid input,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6120; levenshtein=0.3529; semantic=0.4263; sequence_match=0.3333,False,0.4637,False,top-3 avg score 0.4637 < final_threshold 0.7
ObjectProperty,has function,can process data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5469; levenshtein=0.1429; semantic=0.6042; sequence_match=0.2400,False,0.4637,False,top-3 avg score 0.4637 < final_threshold 0.7
ObjectProperty,has format specification,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5763; levenshtein=0.2727; semantic=0.5252; sequence_match=0.2857,False,0.4624,False,top-3 avg score 0.4624 < final_threshold 0.7
ObjectProperty,has license,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5211; levenshtein=0.2105; semantic=0.5208; sequence_match=0.3448,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,has input,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.5150; sequence_match=0.3478,False,0.4608,False,top-3 avg score 0.4608 < final_threshold 0.7
ObjectProperty,has function,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2941; semantic=0.5085; sequence_match=0.3571,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
ObjectProperty,has license,satisfies requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2500; semantic=0.5261; sequence_match=0.3333,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
ObjectProperty,implements,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2500; semantic=0.5074; sequence_match=0.3333,False,0.4604,False,top-3 avg score 0.4604 < final_threshold 0.7
ObjectProperty,has input,can perform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.1000; semantic=0.4866; sequence_match=0.3333,False,0.4594,False,top-3 avg score 0.4594 < final_threshold 0.7
ObjectProperty,has format specification,can process data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6407; levenshtein=0.2273; semantic=0.4592; sequence_match=0.2778,False,0.4592,False,top-3 avg score 0.4592 < final_threshold 0.7
ObjectProperty,has input,satisfies requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4917; levenshtein=0.2500; semantic=0.5286; sequence_match=0.3571,False,0.4591,False,top-3 avg score 0.4591 < final_threshold 0.7
ObjectProperty,implements,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4708; levenshtein=0.2500; semantic=0.5951; sequence_match=0.3077,False,0.4579,False,top-3 avg score 0.4579 < final_threshold 0.7
ObjectProperty,has specified data input,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6021; levenshtein=0.2381; semantic=0.4883; sequence_match=0.2778,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
ObjectProperty,has function,can perform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.5763; sequence_match=0.2857,False,0.4555,False,top-3 avg score 0.4555 < final_threshold 0.7
ObjectProperty,is alternative format of,satisfies requirement,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6127; levenshtein=0.1905; semantic=0.3633; sequence_match=0.3902,False,0.4554,False,top-3 avg score 0.4554 < final_threshold 0.7
ObjectProperty,uses software,can process output from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5016; levenshtein=0.3000; semantic=0.4883; sequence_match=0.3750,False,0.455,False,top-3 avg score 0.4550 < final_threshold 0.7
ObjectProperty,is alternative format of,has maintenance status,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6004; levenshtein=0.2857; semantic=0.3732; sequence_match=0.3902,False,0.4546,False,top-3 avg score 0.4546 < final_threshold 0.7
ObjectProperty,is alternative format of,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1905; semantic=0.4672; sequence_match=0.3243,False,0.4529,False,top-3 avg score 0.4529 < final_threshold 0.7
ObjectProperty,is developed by,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5650; levenshtein=0.2000; semantic=0.4337; sequence_match=0.3571,False,0.4519,False,top-3 avg score 0.4519 < final_threshold 0.7
ObjectProperty,uses platform,has software version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5787; levenshtein=0.1667; semantic=0.5103; sequence_match=0.2667,False,0.4519,False,top-3 avg score 0.4519 < final_threshold 0.7
ObjectProperty,is software for,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.2667; semantic=0.4889; sequence_match=0.3571,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.7
ObjectProperty,uses software,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5953; sequence_match=0.1818,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,uses platform,created by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5470; levenshtein=0.1538; semantic=0.4870; sequence_match=0.3200,False,0.4513,False,top-3 avg score 0.4513 < final_threshold 0.7
ObjectProperty,has interface,is implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5164; sequence_match=0.3704,False,0.4511,False,top-3 avg score 0.4511 < final_threshold 0.7
ObjectProperty,has format specification,satisfies requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6188; levenshtein=0.1818; semantic=0.4943; sequence_match=0.2381,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
ObjectProperty,uses platform,can process data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.0714; semantic=0.4894; sequence_match=0.3077,False,0.4496,False,top-3 avg score 0.4496 < final_threshold 0.7
ObjectProperty,is alternative format of,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.3998; sequence_match=0.3529,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,uses platform,exports from format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5874; levenshtein=0.2941; semantic=0.4163; sequence_match=0.3448,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,uses platform,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2667; semantic=0.4370; sequence_match=0.3704,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,has clause,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5744; sequence_match=0.2727,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,has clause,can process data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.1429; semantic=0.4963; sequence_match=0.2609,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.7
ObjectProperty,is developed by,has new feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5385; levenshtein=0.0769; semantic=0.4972; sequence_match=0.3077,False,0.4478,False,top-3 avg score 0.4478 < final_threshold 0.7
ObjectProperty,has specified data output,exports to format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5073; levenshtein=0.1364; semantic=0.6191; sequence_match=0.2162,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,is software for,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2667; semantic=0.4353; sequence_match=0.3571,False,0.4473,False,top-3 avg score 0.4473 < final_threshold 0.7
ObjectProperty,is encoded in,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4505; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,is software for,satisfies requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5660; levenshtein=0.2500; semantic=0.4098; sequence_match=0.3636,False,0.4465,False,top-3 avg score 0.4465 < final_threshold 0.7
ObjectProperty,has output,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.5709; sequence_match=0.2667,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.7
ObjectProperty,is software for,exports from format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5703; levenshtein=0.3529; semantic=0.4100; sequence_match=0.3333,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.7
ObjectProperty,has license,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5719; sequence_match=0.2500,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.7
ObjectProperty,has declared status,has input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.2353; semantic=0.4328; sequence_match=0.3200,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.7
ObjectProperty,has function,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.2667; semantic=0.4940; sequence_match=0.3077,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.7
ObjectProperty,is software for,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5072; levenshtein=0.2353; semantic=0.4887; sequence_match=0.3333,False,0.4431,False,top-3 avg score 0.4431 < final_threshold 0.7
ObjectProperty,has function,can process output from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5193; levenshtein=0.2500; semantic=0.5482; sequence_match=0.2581,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.7
ObjectProperty,is alternative format of,has development type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5601; levenshtein=0.1905; semantic=0.4061; sequence_match=0.3590,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,has declared status,has input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.3481; sequence_match=0.3871,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,has specified data input,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1905; semantic=0.4708; sequence_match=0.2632,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.7
ObjectProperty,uses software,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5087; sequence_match=0.2963,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,is developed by,has download source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4937; levenshtein=0.2353; semantic=0.4937; sequence_match=0.3333,False,0.4402,False,top-3 avg score 0.4402 < final_threshold 0.7
ObjectProperty,has clause,satisfies requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4685; levenshtein=0.2000; semantic=0.5728; sequence_match=0.2759,False,0.4391,False,top-3 avg score 0.4391 < final_threshold 0.7
ObjectProperty,is software for,can perform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.3846; sequence_match=0.4348,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.7
ObjectProperty,has declared status,created by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5703; levenshtein=0.2353; semantic=0.4098; sequence_match=0.3333,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.7
ObjectProperty,uses platform,has development type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5787; levenshtein=0.2222; semantic=0.4679; sequence_match=0.2667,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.7
ObjectProperty,uses software,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4756; sequence_match=0.2963,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,is alternative format of,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2381; semantic=0.4687; sequence_match=0.2778,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,has version,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.5536; sequence_match=0.0870,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,has output,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5754; sequence_match=0.0909,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,is alternative format of,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.1905; semantic=0.4108; sequence_match=0.3333,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has function,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5962; sequence_match=0.0833,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,has format specification,can perform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.1818; semantic=0.4175; sequence_match=0.3125,False,0.4358,False,top-3 avg score 0.4358 < final_threshold 0.7
ObjectProperty,has specified data output,satisfies requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.4982; sequence_match=0.2857,False,0.434,False,top-3 avg score 0.4340 < final_threshold 0.7
ObjectProperty,uses platform,satisfies requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2000; semantic=0.4459; sequence_match=0.2500,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.7
ObjectProperty,has declared status,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.3944; sequence_match=0.3750,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,uses platform,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.4777; sequence_match=0.2963,False,0.4321,False,top-3 avg score 0.4321 < final_threshold 0.7
ObjectProperty,has format specification,created by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5236; levenshtein=0.2727; semantic=0.4281; sequence_match=0.3429,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.7
ObjectProperty,has specified data output,created by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5347; levenshtein=0.2273; semantic=0.4696; sequence_match=0.2857,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.7
ObjectProperty,implements,has capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.1538; semantic=0.5778; sequence_match=0.2609,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.7
ObjectProperty,has format specification,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5473; levenshtein=0.2273; semantic=0.4181; sequence_match=0.3243,False,0.4299,False,top-3 avg score 0.4299 < final_threshold 0.7
ObjectProperty,uses software,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5610; sequence_match=0.2143,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.7
ObjectProperty,uses software,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4514; sequence_match=0.2963,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.7
ObjectProperty,has function,created by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5012; levenshtein=0.2308; semantic=0.5354; sequence_match=0.2500,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.7
ObjectProperty,uses platform,has capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.4955; sequence_match=0.3200,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,uses platform,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1333; semantic=0.4719; sequence_match=0.2222,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,has license,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5205; levenshtein=0.1538; semantic=0.5875; sequence_match=0.1739,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,implements,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.4973; sequence_match=0.2400,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,has version,can process data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2143; semantic=0.4618; sequence_match=0.2500,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,is encoded in,has software version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5707; levenshtein=0.2222; semantic=0.4838; sequence_match=0.1379,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,is software for,has modification,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5731; levenshtein=0.2667; semantic=0.4338; sequence_match=0.1429,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.7
ObjectProperty,is alternative format of,created by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2381; semantic=0.3822; sequence_match=0.2941,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.7
ObjectProperty,has output,exports from format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4766; levenshtein=0.1765; semantic=0.6187; sequence_match=0.1538,False,0.4239,False,top-3 avg score 0.4239 < final_threshold 0.7
ObjectProperty,is alternative format of,has software version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2381; semantic=0.4078; sequence_match=0.2564,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.7
ObjectProperty,has specified data output,exports from format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4864; levenshtein=0.1364; semantic=0.5788; sequence_match=0.2051,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.7
ObjectProperty,is encoded in,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.2000; semantic=0.4282; sequence_match=0.3226,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.7
ObjectProperty,is alternative format of,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.1905; semantic=0.4368; sequence_match=0.2778,False,0.4231,False,top-3 avg score 0.4231 < final_threshold 0.7
ObjectProperty,uses software,is implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.5194; sequence_match=0.2963,False,0.4219,False,top-3 avg score 0.4219 < final_threshold 0.7
ObjectProperty,is alternative format of,has exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5810; levenshtein=0.2381; semantic=0.3498; sequence_match=0.3333,False,0.4214,False,top-3 avg score 0.4214 < final_threshold 0.7
ObjectProperty,uses platform,has input,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5332; sequence_match=0.2000,False,0.4203,False,top-3 avg score 0.4203 < final_threshold 0.7
ObjectProperty,implements,has new feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.2308; semantic=0.5139; sequence_match=0.2609,False,0.4202,False,top-3 avg score 0.4202 < final_threshold 0.7
ObjectProperty,has version,created by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5136; sequence_match=0.2609,False,0.4201,False,top-3 avg score 0.4201 < final_threshold 0.7
ObjectProperty,has declared status,satisfies requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5117; levenshtein=0.1500; semantic=0.4237; sequence_match=0.3243,False,0.4199,False,top-3 avg score 0.4199 < final_threshold 0.7
ObjectProperty,is encoded in,has development type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.2222; semantic=0.4683; sequence_match=0.2759,False,0.4198,False,top-3 avg score 0.4198 < final_threshold 0.7
ObjectProperty,implements,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.4879; sequence_match=0.2609,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,is developed by,has software version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4208; levenshtein=0.1111; semantic=0.5155; sequence_match=0.3226,False,0.4196,False,top-3 avg score 0.4196 < final_threshold 0.7
ObjectProperty,has license,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5183; sequence_match=0.2400,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,is encoded in,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.5498; sequence_match=0.2400,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.7
ObjectProperty,has output,created by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5214; levenshtein=0.1538; semantic=0.5524; sequence_match=0.1818,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.7
ObjectProperty,uses platform,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5077; levenshtein=0.2105; semantic=0.4243; sequence_match=0.3226,False,0.4182,False,top-3 avg score 0.4182 < final_threshold 0.7
ObjectProperty,has specified data output,can perform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.2273; semantic=0.4288; sequence_match=0.3125,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,is developed by,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4984; sequence_match=0.2609,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,uses software,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.4712; sequence_match=0.2308,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,uses software,has development type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.2778; semantic=0.4702; sequence_match=0.3333,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,has format specification,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5523; levenshtein=0.1818; semantic=0.4670; sequence_match=0.2286,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
