prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,implies,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5742; levenshtein=0.1667; semantic=0.3900; sequence_match=0.2581,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.7
ObjectProperty,operand,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5206; sequence_match=0.2353,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.7
ObjectProperty,leftOperand,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.1500; semantic=0.4424; sequence_match=0.1935,False,0.4067,False,top-3 avg score 0.4067 < final_threshold 0.7
ObjectProperty,or,strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5189; sequence_match=0.1667,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.7
ObjectProperty,leftOperand,is role of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4648; sequence_match=0.3158,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,target,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4575; sequence_match=0.2500,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,constraint,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2000; semantic=0.5052; sequence_match=0.2400,False,0.4058,False,top-3 avg score 0.4058 < final_threshold 0.7
ObjectProperty,relation,activates on failure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5833; levenshtein=0.2222; semantic=0.4117; sequence_match=0.1538,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,partOf,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.3148; sequence_match=0.2857,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,relation,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5125; levenshtein=0.1875; semantic=0.4542; sequence_match=0.2500,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,remedy,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.2083; semantic=0.3361; sequence_match=0.3333,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.7
ObjectProperty,andSequence,target,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.4755; sequence_match=0.2353,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
ObjectProperty,consequence,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4870; sequence_match=0.2222,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
ObjectProperty,or,is target of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5156; sequence_match=0.1667,False,0.4052,False,top-3 avg score 0.4052 < final_threshold 0.7
ObjectProperty,Only One,exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5357; sequence_match=0.2000,False,0.4052,False,top-3 avg score 0.4052 < final_threshold 0.7
ObjectProperty,inheritRelation,is activated on failure of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5737; levenshtein=0.2273; semantic=0.3166; sequence_match=0.3243,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.7
ObjectProperty,function,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4865; sequence_match=0.2000,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,assignee,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.2222; semantic=0.4054; sequence_match=0.3077,False,0.4047,False,top-3 avg score 0.4047 < final_threshold 0.7
ObjectProperty,conflict,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4609; sequence_match=0.2500,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.7
ObjectProperty,consequence,directly linked policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5015; levenshtein=0.2000; semantic=0.5082; sequence_match=0.1935,False,0.4032,False,top-3 avg score 0.4032 < final_threshold 0.7
ObjectProperty,or,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.1250; semantic=0.4666; sequence_match=0.2222,False,0.4032,False,top-3 avg score 0.4032 < final_threshold 0.7
ObjectProperty,obligation,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1500; semantic=0.4871; sequence_match=0.2000,False,0.4031,False,top-3 avg score 0.4031 < final_threshold 0.7
ObjectProperty,hasPolicy,part of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2222; semantic=0.4418; sequence_match=0.2667,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.7
ObjectProperty,constraint,has role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5420; sequence_match=0.1176,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.7
ObjectProperty,hasPolicy,constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5055; sequence_match=0.1905,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,obligation,exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.2308; semantic=0.4581; sequence_match=0.2609,False,0.4016,False,top-3 avg score 0.4016 < final_threshold 0.7
ObjectProperty,or,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5046; sequence_match=0.1667,False,0.4015,False,top-3 avg score 0.4015 < final_threshold 0.7
ObjectProperty,implies,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5261; sequence_match=0.2222,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,Only One,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4929; sequence_match=0.2222,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,partOf,is inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4980; sequence_match=0.2105,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,andSequence,has part,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4911; sequence_match=0.2222,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.7
ObjectProperty,conflict,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.0000; semantic=0.5712; sequence_match=0.2222,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,consequence,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.4636; sequence_match=0.2424,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.7
ObjectProperty,Only One,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4219; sequence_match=0.2667,False,0.4002,False,top-3 avg score 0.4002 < final_threshold 0.7
ObjectProperty,permission,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.6173; sequence_match=0.1176,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,obligation,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.5476; sequence_match=0.1905,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.7
ObjectProperty,duty,exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.1538; semantic=0.5206; sequence_match=0.2353,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.7
ObjectProperty,remedy,is target of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.4370; sequence_match=0.2500,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.7
ObjectProperty,partOf,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.2500; semantic=0.4472; sequence_match=0.3333,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.7
ObjectProperty,hasPolicy,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4230; sequence_match=0.2963,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,hasPolicy,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4481; levenshtein=0.0000; semantic=0.5384; sequence_match=0.2105,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,leftOperand,part of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.4818; sequence_match=0.2353,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,relation,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5519; sequence_match=0.2000,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.7
ObjectProperty,assigner,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4423; sequence_match=0.3158,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,relation,is assigner of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5514; sequence_match=0.2000,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,prohibition,exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.1538; semantic=0.4439; sequence_match=0.2500,False,0.3983,False,top-3 avg score 0.3983 < final_threshold 0.7
ObjectProperty,Only One,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.4802; sequence_match=0.2857,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,prohibition,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.1500; semantic=0.4817; sequence_match=0.1935,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,andSequence,constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5076; levenshtein=0.1667; semantic=0.5128; sequence_match=0.1739,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,conflict,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5061; sequence_match=0.2105,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
ObjectProperty,relation,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1333; semantic=0.5089; sequence_match=0.2609,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.7
ObjectProperty,scope,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.5540; sequence_match=0.1818,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.7
ObjectProperty,hasPolicy,is assigner of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4876; sequence_match=0.2857,False,0.3967,False,top-3 avg score 0.3967 < final_threshold 0.7
ObjectProperty,consequence,exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.4594; sequence_match=0.2500,False,0.3964,False,top-3 avg score 0.3964 < final_threshold 0.7
ObjectProperty,and,has part,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4967; sequence_match=0.2000,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.7
ObjectProperty,implies,is target of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4952; levenshtein=0.2000; semantic=0.4571; sequence_match=0.2353,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,and,remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4650; sequence_match=0.2222,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.7
ObjectProperty,action,exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4808; sequence_match=0.2105,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.7
ObjectProperty,leftOperand,assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.5383; sequence_match=0.2105,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.7
ObjectProperty,remedy,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.5070; sequence_match=0.1905,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.7
ObjectProperty,or,consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5303; levenshtein=0.0909; semantic=0.5009; sequence_match=0.1538,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.7
ObjectProperty,operator,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.2000; semantic=0.4619; sequence_match=0.2609,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
ObjectProperty,assigner,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4616; sequence_match=0.2500,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
ObjectProperty,failure,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,conflict,operator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.4773; sequence_match=0.2222,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,hasPolicy,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4790; sequence_match=0.2857,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.7
ObjectProperty,Only One,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.3793; sequence_match=0.2727,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.7
ObjectProperty,prohibition,strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.4656; sequence_match=0.1905,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,and,target,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4579; sequence_match=0.2222,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,target,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4855; sequence_match=0.2222,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.7
ObjectProperty,implies,exclusive with,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4597; levenshtein=0.2308; semantic=0.4892; sequence_match=0.2000,False,0.3932,False,top-3 avg score 0.3932 < final_threshold 0.7
ObjectProperty,implies,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.5655; sequence_match=0.1818,False,0.393,False,top-3 avg score 0.3930 < final_threshold 0.7
ObjectProperty,function,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.6053; sequence_match=0.1429,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.7
ObjectProperty,Only One,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.3999; sequence_match=0.2667,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.7
ObjectProperty,operand,is target of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5952; sequence_match=0.1176,False,0.3926,False,top-3 avg score 0.3926 < final_threshold 0.7
ObjectProperty,action,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.3827; sequence_match=0.2667,False,0.3924,False,top-3 avg score 0.3924 < final_threshold 0.7
ObjectProperty,operand,assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.6211; sequence_match=0.1333,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.7
ObjectProperty,duty,part of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5047; sequence_match=0.2000,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.7
ObjectProperty,operator,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5196; sequence_match=0.1429,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.7
ObjectProperty,conflict,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.6024; sequence_match=0.1429,False,0.3919,False,top-3 avg score 0.3919 < final_threshold 0.7
ObjectProperty,scope,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.4352; sequence_match=0.2222,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.7
ObjectProperty,assignee,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4772; sequence_match=0.2143,False,0.3916,False,top-3 avg score 0.3916 < final_threshold 0.7
ObjectProperty,relation,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4869; sequence_match=0.2105,False,0.3916,False,top-3 avg score 0.3916 < final_threshold 0.7
ObjectProperty,obligation,part of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.4848; sequence_match=0.1250,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.7
ObjectProperty,duty,operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5794; sequence_match=0.1429,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.7
ObjectProperty,and,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4782; sequence_match=0.2000,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.7
ObjectProperty,hasPolicy,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4671; sequence_match=0.2857,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,relation,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6187; levenshtein=0.1818; semantic=0.3503; sequence_match=0.2000,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,prohibition,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5023; levenshtein=0.2308; semantic=0.4165; sequence_match=0.2500,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,function,strategy of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.4854; sequence_match=0.1111,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,operand,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3730; levenshtein=0.1429; semantic=0.6413; sequence_match=0.1538,False,0.3894,False,top-3 avg score 0.3894 < final_threshold 0.7
ObjectProperty,prohibition,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5474; levenshtein=0.1667; semantic=0.3917; sequence_match=0.2286,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,leftOperand,consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4024; sequence_match=0.2727,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,prohibition,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.3694; sequence_match=0.3030,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,inheritRelation,consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5434; levenshtein=0.1333; semantic=0.4700; sequence_match=0.1538,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,leftOperand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4887; sequence_match=0.2222,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.7
ObjectProperty,consequence,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.2308; semantic=0.4427; sequence_match=0.2500,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.7
ObjectProperty,duty,constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.5967; sequence_match=0.1250,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.7
ObjectProperty,assignee,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.4768; sequence_match=0.2222,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.7
ObjectProperty,conflict,is target of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.1000; semantic=0.5316; sequence_match=0.2222,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.7
ObjectProperty,operator,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4180; sequence_match=0.2667,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,inheritFrom,is activated on failure of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5563; levenshtein=0.2727; semantic=0.3328; sequence_match=0.2424,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,failure,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5071; levenshtein=0.1000; semantic=0.4321; sequence_match=0.2222,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.7
ObjectProperty,operand,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5020; sequence_match=0.2105,False,0.387,False,top-3 avg score 0.3870 < final_threshold 0.7
ObjectProperty,assigner,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.4716; sequence_match=0.2222,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.7
ObjectProperty,relation,is inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.5340; sequence_match=0.1905,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.7
ObjectProperty,prohibition,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5240; sequence_match=0.1818,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.7
ObjectProperty,failure,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4819; sequence_match=0.2222,False,0.3867,False,top-3 avg score 0.3867 < final_threshold 0.7
ObjectProperty,function,is role of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.6179; sequence_match=0.1250,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.7
ObjectProperty,and,is assignee of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4203; sequence_match=0.2667,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.7
ObjectProperty,leftOperand,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4603; sequence_match=0.2857,False,0.3864,False,top-3 avg score 0.3864 < final_threshold 0.7
ObjectProperty,assigner,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5125; levenshtein=0.1250; semantic=0.4793; sequence_match=0.1667,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.7
ObjectProperty,prohibition,is target of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.4620; sequence_match=0.1905,False,0.3857,False,top-3 avg score 0.3857 < final_threshold 0.7
ObjectProperty,Only One,operator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.4561; sequence_match=0.2353,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.7
ObjectProperty,operand,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4516; sequence_match=0.2727,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.7
ObjectProperty,function,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5996; sequence_match=0.1333,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,scope,part of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0000; semantic=0.5173; sequence_match=0.1818,False,0.3849,False,top-3 avg score 0.3849 < final_threshold 0.7
ObjectProperty,implies,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1364; semantic=0.4462; sequence_match=0.2069,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.7
ObjectProperty,or,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.4832; sequence_match=0.1429,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.7
ObjectProperty,failure,is target of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.1000; semantic=0.4609; sequence_match=0.1176,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.7
ObjectProperty,failure,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.1250; semantic=0.4114; sequence_match=0.1333,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.7
ObjectProperty,prohibition,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4734; sequence_match=0.2222,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.7
ObjectProperty,conflict,is inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4416; sequence_match=0.2857,False,0.3838,False,top-3 avg score 0.3838 < final_threshold 0.7
ObjectProperty,failure,constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4918; sequence_match=0.2105,False,0.3836,False,top-3 avg score 0.3836 < final_threshold 0.7
