prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,hasPolicy,has policy,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,inheritFrom,inherits from,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9833; levenshtein=0.9167; semantic=0.8897; sequence_match=0.9565,False,0.9522,True,selected
ObjectProperty,consequence,resolves conflicts for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.2000; semantic=0.4548; sequence_match=0.2581,False,0.4107,False,top-3 avg score 0.4107 < final_threshold 0.7
ObjectProperty,assigner,resolves conflicts for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4917; levenshtein=0.2000; semantic=0.4547; sequence_match=0.2857,False,0.4107,False,top-3 avg score 0.4107 < final_threshold 0.7
ObjectProperty,failure,is remedy duty for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.0667; semantic=0.4295; sequence_match=0.2727,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,operand,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.4885; sequence_match=0.2000,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,Only One,operates on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.4221; sequence_match=0.2353,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.7
ObjectProperty,constraint,has party with role,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6028; levenshtein=0.1250; semantic=0.5008; sequence_match=0.0769,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.7
ObjectProperty,obligation,governs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5282; sequence_match=0.2353,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.7
ObjectProperty,operand,has requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.5057; sequence_match=0.2857,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.7
ObjectProperty,hasPolicy,follows,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.4749; sequence_match=0.2500,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
ObjectProperty,operator,precedes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.5047; sequence_match=0.2500,False,0.409,False,top-3 avg score 0.4090 < final_threshold 0.7
ObjectProperty,relation,is remedy duty for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.2667; semantic=0.4559; sequence_match=0.3478,False,0.4086,False,top-3 avg score 0.4086 < final_threshold 0.7
ObjectProperty,failure,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.2222; semantic=0.4728; sequence_match=0.2500,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.7
ObjectProperty,andSequence,operates on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.0909; semantic=0.4495; sequence_match=0.1905,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.7
ObjectProperty,inheritRelation,is sequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2667; semantic=0.4112; sequence_match=0.2963,False,0.4081,False,top-3 avg score 0.4081 < final_threshold 0.7
ObjectProperty,partOf,has requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4310; sequence_match=0.3000,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,or,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.1250; semantic=0.4796; sequence_match=0.2222,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,remedy,is inherited by,sequence_match+jaro_winkler+semantic,jaro_winkler=0.4145; levenshtein=0.3077; semantic=0.3868; sequence_match=0.4211,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.7
ObjectProperty,target,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1875; semantic=0.4635; sequence_match=0.2727,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.7
ObjectProperty,Only One,resolves conflicts for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1500; semantic=0.3372; sequence_match=0.2963,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.7
ObjectProperty,failure,has condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.5265; sequence_match=0.2105,False,0.4071,False,top-3 avg score 0.4071 < final_threshold 0.7
ObjectProperty,target,is remedy duty for,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5667; levenshtein=0.2000; semantic=0.4538; sequence_match=0.1905,False,0.4068,False,top-3 avg score 0.4068 < final_threshold 0.7
ObjectProperty,constraint,precedes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.0000; semantic=0.5501; sequence_match=0.2222,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.7
ObjectProperty,inheritRelation,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1111; semantic=0.5076; sequence_match=0.2424,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,consequence,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4870; sequence_match=0.2222,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
ObjectProperty,and,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1250; semantic=0.4080; sequence_match=0.2105,False,0.4052,False,top-3 avg score 0.4052 < final_threshold 0.7
ObjectProperty,permission,is consequence duty of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4719; levenshtein=0.1053; semantic=0.4668; sequence_match=0.2759,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,function,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4865; sequence_match=0.2000,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,prohibition,has party with role,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5290; levenshtein=0.2500; semantic=0.4351; sequence_match=0.2222,False,0.4047,False,top-3 avg score 0.4047 < final_threshold 0.7
ObjectProperty,relation,is sub constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4118; levenshtein=0.1765; semantic=0.5621; sequence_match=0.2400,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,scope,is fallback rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5083; levenshtein=0.1875; semantic=0.4188; sequence_match=0.2857,False,0.4043,False,top-3 avg score 0.4043 < final_threshold 0.7
ObjectProperty,duty,has requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.0714; semantic=0.5496; sequence_match=0.2222,False,0.4041,False,top-3 avg score 0.4041 < final_threshold 0.7
ObjectProperty,function,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4903; sequence_match=0.3158,False,0.4038,False,top-3 avg score 0.4038 < final_threshold 0.7
ObjectProperty,constraint,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.5514; sequence_match=0.1739,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,failure,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.4313; sequence_match=0.2667,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.7
ObjectProperty,inheritFrom,governs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5315; sequence_match=0.2222,False,0.4032,False,top-3 avg score 0.4032 < final_threshold 0.7
ObjectProperty,partOf,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2222; semantic=0.4418; sequence_match=0.2667,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.7
ObjectProperty,constraint,has role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5420; sequence_match=0.1176,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.7
ObjectProperty,function,resolves conflicts for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.4377; sequence_match=0.2857,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.7
ObjectProperty,prohibition,precedes,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.5178; sequence_match=0.2105,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.7
ObjectProperty,assigner,has fallback rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.2000; semantic=0.4197; sequence_match=0.2609,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.7
ObjectProperty,andSequence,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.3975; sequence_match=0.2500,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,inheritFrom,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.5558; sequence_match=0.2105,False,0.4015,False,top-3 avg score 0.4015 < final_threshold 0.7
ObjectProperty,implies,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5261; sequence_match=0.2222,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,Only One,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4929; sequence_match=0.2222,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,partOf,is inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4980; sequence_match=0.2105,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,prohibition,has assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0909; semantic=0.4163; sequence_match=0.2727,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,consequence,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2414; semantic=0.4525; sequence_match=0.2500,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.7
ObjectProperty,scope,has assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.1818; semantic=0.5224; sequence_match=0.2500,False,0.4009,False,top-3 avg score 0.4009 < final_threshold 0.7
ObjectProperty,and,has sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.1818; semantic=0.4418; sequence_match=0.2857,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.7
ObjectProperty,remedy,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4674; levenshtein=0.1379; semantic=0.5062; sequence_match=0.2286,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,conflict,is fallback rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4519; sequence_match=0.2500,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,partOf,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5074; sequence_match=0.2222,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,or,has requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.5523; sequence_match=0.1250,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.7
ObjectProperty,remedy,has sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4605; sequence_match=0.2353,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.7
ObjectProperty,permission,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.6173; sequence_match=0.1176,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,conflict,has fallback rule,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5250; levenshtein=0.2000; semantic=0.4739; sequence_match=0.1739,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,leftOperand,is sub constraint of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4496; levenshtein=0.2353; semantic=0.5140; sequence_match=0.1429,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,duty,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5735; sequence_match=0.1667,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.7
ObjectProperty,relation,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4810; sequence_match=0.2353,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,partOf,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.2500; semantic=0.4472; sequence_match=0.3333,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.7
ObjectProperty,failure,has party with role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4276; levenshtein=0.2500; semantic=0.4213; sequence_match=0.3478,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.7
ObjectProperty,relation,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5519; sequence_match=0.2000,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.7
ObjectProperty,prohibition,has requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.1429; semantic=0.4853; sequence_match=0.2400,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,assignee,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5262; sequence_match=0.2222,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,leftOperand,is remedy duty for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4601; levenshtein=0.0667; semantic=0.4277; sequence_match=0.3077,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.7
ObjectProperty,hasPolicy,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.5018; sequence_match=0.2353,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.7
ObjectProperty,partOf,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5386; sequence_match=0.1429,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,hasPolicy,operates on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.4459; sequence_match=0.3158,False,0.3983,False,top-3 avg score 0.3983 < final_threshold 0.7
ObjectProperty,scope,has assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.1818; semantic=0.5144; sequence_match=0.2500,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,Only One,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.4802; sequence_match=0.2857,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,partOf,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.4702; sequence_match=0.2727,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,conflict,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5061; sequence_match=0.2105,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
ObjectProperty,inheritRelation,assigns,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.0667; semantic=0.5389; sequence_match=0.1818,False,0.3979,False,top-3 avg score 0.3979 < final_threshold 0.7
ObjectProperty,operator,is consequence duty of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4518; levenshtein=0.2105; semantic=0.4454; sequence_match=0.2963,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.7
ObjectProperty,scope,is remedy duty for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1333; semantic=0.4820; sequence_match=0.2000,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,inheritRelation,resolves conflicts for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.3866; sequence_match=0.2857,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.7
ObjectProperty,implies,has assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5133; sequence_match=0.2222,False,0.3972,False,top-3 avg score 0.3972 < final_threshold 0.7
ObjectProperty,inheritFrom,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.4616; sequence_match=0.2500,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.7
ObjectProperty,permission,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4593; levenshtein=0.1111; semantic=0.5175; sequence_match=0.2143,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,scope,assigns,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.5763; sequence_match=0.1667,False,0.3968,False,top-3 avg score 0.3968 < final_threshold 0.7
ObjectProperty,inheritRelation,governs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4850; sequence_match=0.2727,False,0.3965,False,top-3 avg score 0.3965 < final_threshold 0.7
ObjectProperty,implies,has assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5111; sequence_match=0.2222,False,0.3964,False,top-3 avg score 0.3964 < final_threshold 0.7
ObjectProperty,failure,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.5389; sequence_match=0.2353,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,duty,is sub constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5392; levenshtein=0.1176; semantic=0.4578; sequence_match=0.1905,False,0.3958,False,top-3 avg score 0.3958 < final_threshold 0.7
ObjectProperty,prohibition,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.5373; sequence_match=0.2105,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
ObjectProperty,relation,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4760; sequence_match=0.2857,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
ObjectProperty,assignee,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4634; sequence_match=0.2500,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.7
ObjectProperty,leftOperand,assigns,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.5515; sequence_match=0.2222,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.7
ObjectProperty,or,is sub constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5196; levenshtein=0.1176; semantic=0.4543; sequence_match=0.2105,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.7
ObjectProperty,action,has requirement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4921; levenshtein=0.2143; semantic=0.4773; sequence_match=0.2000,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,leftOperand,has condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.0833; semantic=0.5237; sequence_match=0.2609,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,operand,has sequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5053; sequence_match=0.2222,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,failure,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,hasPolicy,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4790; sequence_match=0.2857,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.7
ObjectProperty,hasPolicy,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.5372; sequence_match=0.2105,False,0.3937,False,top-3 avg score 0.3937 < final_threshold 0.7
ObjectProperty,permission,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5205; sequence_match=0.1739,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,target,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4855; sequence_match=0.2222,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.7
ObjectProperty,permission,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5092; sequence_match=0.2222,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.7
ObjectProperty,scope,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.4352; sequence_match=0.2222,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.7
ObjectProperty,inheritRelation,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4393; levenshtein=0.1333; semantic=0.4494; sequence_match=0.2857,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.7
ObjectProperty,scope,has fallback rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.2000; semantic=0.4520; sequence_match=0.3000,False,0.3914,False,top-3 avg score 0.3914 < final_threshold 0.7
ObjectProperty,implies,is sub constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4678; levenshtein=0.1176; semantic=0.5381; sequence_match=0.1667,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.7
ObjectProperty,action,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4145; levenshtein=0.0769; semantic=0.5471; sequence_match=0.2105,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.7
ObjectProperty,constraint,has sequence,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4606; levenshtein=0.1818; semantic=0.5288; sequence_match=0.0952,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,action,is sequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0833; semantic=0.4485; sequence_match=0.2222,False,0.3903,False,top-3 avg score 0.3903 < final_threshold 0.7
ObjectProperty,constraint,has policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.5374; sequence_match=0.1053,False,0.3902,False,top-3 avg score 0.3902 < final_threshold 0.7
ObjectProperty,and,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4782; sequence_match=0.2000,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.7
ObjectProperty,hasPolicy,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4671; sequence_match=0.2857,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,prohibition,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5023; levenshtein=0.2308; semantic=0.4165; sequence_match=0.2500,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,andSequence,has assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.1818; semantic=0.4036; sequence_match=0.2727,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,target,has condition,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5021; sequence_match=0.1111,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,permission,is fallback rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4958; levenshtein=0.0625; semantic=0.4421; sequence_match=0.2308,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,partOf,is sub constraint of,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3170; levenshtein=0.2353; semantic=0.5027; sequence_match=0.3478,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,leftOperand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4887; sequence_match=0.2222,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.7
ObjectProperty,consequence,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.2308; semantic=0.4427; sequence_match=0.2500,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.7
ObjectProperty,and,has assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.1818; semantic=0.4049; sequence_match=0.2857,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.7
ObjectProperty,implies,is fallback rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.1875; semantic=0.4765; sequence_match=0.2609,False,0.3883,False,top-3 avg score 0.3883 < final_threshold 0.7
ObjectProperty,inheritRelation,has sequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5434; levenshtein=0.1333; semantic=0.4674; sequence_match=0.1538,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.7
ObjectProperty,conflict,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.4975; sequence_match=0.2500,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.7
ObjectProperty,and,has requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.1429; semantic=0.4599; sequence_match=0.2353,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,implies,has container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5045; sequence_match=0.2105,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,leftOperand,has consequence duty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2222; semantic=0.4260; sequence_match=0.1379,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
