prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,is encoded in,involves developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5875; levenshtein=0.1765; semantic=0.4927; sequence_match=0.2857,False,0.4553,False,top-3 avg score 0.4553 < final_threshold 0.7
ObjectProperty,has specified data output,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.2273; semantic=0.5065; sequence_match=0.2759,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.7
ObjectProperty,has interface,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.5565; sequence_match=0.2500,False,0.454,False,top-3 avg score 0.4540 < final_threshold 0.7
ObjectProperty,uses software,source tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5828; sequence_match=0.2727,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.7
ObjectProperty,is software for,involves developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5493; levenshtein=0.2941; semantic=0.5176; sequence_match=0.2667,False,0.4536,False,top-3 avg score 0.4536 < final_threshold 0.7
ObjectProperty,has declared status,has tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6022; levenshtein=0.2353; semantic=0.4227; sequence_match=0.3333,False,0.4527,False,top-3 avg score 0.4527 < final_threshold 0.7
ObjectProperty,has specified data input,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1905; semantic=0.5474; sequence_match=0.2857,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.7
ObjectProperty,has interface,source tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.0833; semantic=0.4982; sequence_match=0.3636,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.7
ObjectProperty,uses software,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5953; sequence_match=0.1818,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,has output,version has feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5065; levenshtein=0.2353; semantic=0.5371; sequence_match=0.3077,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
ObjectProperty,has input,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.6011; sequence_match=0.2500,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
ObjectProperty,has version,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4944; levenshtein=0.2500; semantic=0.4928; sequence_match=0.3636,False,0.4503,False,top-3 avg score 0.4503 < final_threshold 0.7
ObjectProperty,has version,supports export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.2143; semantic=0.5477; sequence_match=0.2500,False,0.45,False,top-3 avg score 0.4500 < final_threshold 0.7
ObjectProperty,is alternative format of,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2381; semantic=0.4476; sequence_match=0.2581,False,0.4498,False,top-3 avg score 0.4498 < final_threshold 0.7
ObjectProperty,has specified data input,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.2381; semantic=0.4596; sequence_match=0.3333,False,0.4484,False,top-3 avg score 0.4484 < final_threshold 0.7
ObjectProperty,is encoded in,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.4799; sequence_match=0.3158,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.7
ObjectProperty,uses software,export to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.2500; semantic=0.5030; sequence_match=0.3000,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.7
ObjectProperty,is alternative format of,export to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.2381; semantic=0.4433; sequence_match=0.3448,False,0.4475,False,top-3 avg score 0.4475 < final_threshold 0.7
ObjectProperty,implements,involves developer,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5399; levenshtein=0.2353; semantic=0.5665; sequence_match=0.2222,False,0.4472,False,top-3 avg score 0.4472 < final_threshold 0.7
ObjectProperty,is software for,export from,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5761; levenshtein=0.3077; semantic=0.4574; sequence_match=0.2609,False,0.4471,False,top-3 avg score 0.4471 < final_threshold 0.7
ObjectProperty,is encoded in,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4505; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,has specified data output,has programming language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5341; levenshtein=0.1818; semantic=0.5783; sequence_match=0.2273,False,0.4465,False,top-3 avg score 0.4465 < final_threshold 0.7
ObjectProperty,is developed by,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5051; sequence_match=0.3478,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.7
ObjectProperty,has function,supports export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.0714; semantic=0.5483; sequence_match=0.3200,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.7
ObjectProperty,has function,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.5863; sequence_match=0.2105,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.7
ObjectProperty,is developed by,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.1538; semantic=0.4809; sequence_match=0.3200,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.7
ObjectProperty,has interface,supports export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4563; levenshtein=0.1429; semantic=0.5705; sequence_match=0.3077,False,0.4448,False,top-3 avg score 0.4448 < final_threshold 0.7
ObjectProperty,uses platform,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2500; semantic=0.4636; sequence_match=0.2727,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,uses software,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2500; semantic=0.4957; sequence_match=0.2500,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,has declared status,has input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.3481; sequence_match=0.3871,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,has function,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4913; levenshtein=0.2143; semantic=0.5133; sequence_match=0.3200,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.7
ObjectProperty,has function,target tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.2727; semantic=0.5133; sequence_match=0.2857,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.7
ObjectProperty,uses software,has algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5959; sequence_match=0.2500,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.7
ObjectProperty,has clause,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.1000; semantic=0.4698; sequence_match=0.3158,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,has format specification,has help,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.1818; semantic=0.4584; sequence_match=0.2759,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.7
ObjectProperty,uses software,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4756; sequence_match=0.2963,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,implements,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.5762; sequence_match=0.2857,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.7
ObjectProperty,uses software,has tool for task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5317; levenshtein=0.2143; semantic=0.5652; sequence_match=0.1538,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.7
ObjectProperty,uses platform,has data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5469; sequence_match=0.3158,False,0.437,False,top-3 avg score 0.4370 < final_threshold 0.7
ObjectProperty,uses software,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5883; sequence_match=0.2500,False,0.4368,False,top-3 avg score 0.4368 < final_threshold 0.7
ObjectProperty,implements,version has feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.5475; sequence_match=0.2222,False,0.4365,False,top-3 avg score 0.4365 < final_threshold 0.7
ObjectProperty,uses software,target tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0833; semantic=0.5354; sequence_match=0.3636,False,0.4349,False,top-3 avg score 0.4349 < final_threshold 0.7
ObjectProperty,uses software,has data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5393; sequence_match=0.3158,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,is alternative format of,has collaborator,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.5810; levenshtein=0.3333; semantic=0.3047; sequence_match=0.3889,False,0.4344,False,top-3 avg score 0.4344 < final_threshold 0.7
ObjectProperty,uses software,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1333; semantic=0.4879; sequence_match=0.2963,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.7
ObjectProperty,has declared status,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.3944; sequence_match=0.3750,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has specified data output,export to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.1364; semantic=0.6229; sequence_match=0.2000,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has format specification,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5687; levenshtein=0.2273; semantic=0.4189; sequence_match=0.3125,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has input,supports export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.5152; sequence_match=0.2727,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.7
ObjectProperty,has output,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5731; sequence_match=0.2353,False,0.433,False,top-3 avg score 0.4330 < final_threshold 0.7
ObjectProperty,is alternative format of,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6202; levenshtein=0.1429; semantic=0.3630; sequence_match=0.3158,False,0.433,False,top-3 avg score 0.4330 < final_threshold 0.7
ObjectProperty,has interface,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.0833; semantic=0.5709; sequence_match=0.2500,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,has license,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4639; sequence_match=0.3000,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.7
ObjectProperty,is alternative format of,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.2381; semantic=0.3967; sequence_match=0.3448,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,has declared status,has programming language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.2727; semantic=0.4180; sequence_match=0.3077,False,0.4318,False,top-3 avg score 0.4318 < final_threshold 0.7
ObjectProperty,has format specification,supports task,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5934; levenshtein=0.2273; semantic=0.4739; sequence_match=0.1176,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.7
ObjectProperty,has version,export from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4596; sequence_match=0.3000,False,0.431,False,top-3 avg score 0.4310 < final_threshold 0.7
ObjectProperty,has function,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.6289; sequence_match=0.1739,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.7
ObjectProperty,has version,source tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.4683; sequence_match=0.3000,False,0.4283,False,top-3 avg score 0.4283 < final_threshold 0.7
ObjectProperty,uses platform,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.2667; semantic=0.4477; sequence_match=0.3704,False,0.4282,False,top-3 avg score 0.4282 < final_threshold 0.7
ObjectProperty,is encoded in,has programming language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4939; levenshtein=0.1364; semantic=0.5482; sequence_match=0.2424,False,0.4282,False,top-3 avg score 0.4282 < final_threshold 0.7
ObjectProperty,has interface,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.2143; semantic=0.5212; sequence_match=0.2308,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.7
ObjectProperty,has version,target tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5167; levenshtein=0.3000; semantic=0.4666; sequence_match=0.3000,False,0.4278,False,top-3 avg score 0.4278 < final_threshold 0.7
ObjectProperty,is software for,export to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4776; sequence_match=0.2857,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,uses platform,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1333; semantic=0.4719; sequence_match=0.2222,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,has license,involves developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.5200; sequence_match=0.2222,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,uses platform,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.0833; semantic=0.4844; sequence_match=0.2500,False,0.4263,False,top-3 avg score 0.4263 < final_threshold 0.7
ObjectProperty,is software for,has collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.3333; semantic=0.4121; sequence_match=0.3571,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
ObjectProperty,has declared status,performs task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4510; levenshtein=0.2941; semantic=0.4130; sequence_match=0.4138,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.7
ObjectProperty,is encoded in,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.4418; sequence_match=0.3000,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.7
ObjectProperty,is developed by,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.1538; semantic=0.5058; sequence_match=0.2609,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,has function,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.1667; semantic=0.7038; sequence_match=0.1739,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,has input,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5472; sequence_match=0.2000,False,0.425,False,top-3 avg score 0.4250 < final_threshold 0.7
ObjectProperty,uses software,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.1765; semantic=0.5621; sequence_match=0.2759,False,0.425,False,top-3 avg score 0.4250 < final_threshold 0.7
ObjectProperty,has output,produces,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.6663; sequence_match=0.1176,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.7
ObjectProperty,has function,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.5311; sequence_match=0.2609,False,0.4248,False,top-3 avg score 0.4248 < final_threshold 0.7
ObjectProperty,has output,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5042; levenshtein=0.2143; semantic=0.5073; sequence_match=0.2609,False,0.4241,False,top-3 avg score 0.4241 < final_threshold 0.7
ObjectProperty,implements,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.5344; sequence_match=0.2500,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.7
ObjectProperty,has format specification,export to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.2273; semantic=0.5424; sequence_match=0.3333,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,is developed by,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5072; levenshtein=0.1176; semantic=0.4951; sequence_match=0.2667,False,0.423,False,top-3 avg score 0.4230 < final_threshold 0.7
ObjectProperty,is software for,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.5266; sequence_match=0.3000,False,0.4229,False,top-3 avg score 0.4229 < final_threshold 0.7
ObjectProperty,is software for,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4801; sequence_match=0.2353,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.7
ObjectProperty,is software for,has algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.4789; sequence_match=0.3200,False,0.422,False,top-3 avg score 0.4220 < final_threshold 0.7
ObjectProperty,uses software,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.6062; sequence_match=0.2105,False,0.4217,False,top-3 avg score 0.4217 < final_threshold 0.7
ObjectProperty,has interface,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.1176; semantic=0.5485; sequence_match=0.2759,False,0.4204,False,top-3 avg score 0.4204 < final_threshold 0.7
ObjectProperty,has version,runs on platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.1429; semantic=0.5326; sequence_match=0.2500,False,0.4204,False,top-3 avg score 0.4204 < final_threshold 0.7
ObjectProperty,is encoded in,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.0909; semantic=0.4839; sequence_match=0.1905,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,has license,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5183; sequence_match=0.2400,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,has clause,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5387; sequence_match=0.1905,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
ObjectProperty,has output,export from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.6124; sequence_match=0.2105,False,0.4188,False,top-3 avg score 0.4188 < final_threshold 0.7
ObjectProperty,is encoded in,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.5498; sequence_match=0.2400,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.7
ObjectProperty,is alternative format of,export from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5825; levenshtein=0.2381; semantic=0.4154; sequence_match=0.2581,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.7
ObjectProperty,is developed by,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4984; sequence_match=0.2609,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,uses software,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.4712; sequence_match=0.2308,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,uses platform,has programming language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4910; levenshtein=0.1364; semantic=0.5259; sequence_match=0.2353,False,0.4174,False,top-3 avg score 0.4174 < final_threshold 0.7
ObjectProperty,has interface,produces,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5210; sequence_match=0.3000,False,0.4172,False,top-3 avg score 0.4172 < final_threshold 0.7
ObjectProperty,is software for,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.3866; sequence_match=0.3636,False,0.417,False,top-3 avg score 0.4170 < final_threshold 0.7
ObjectProperty,implements,supports export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.1429; semantic=0.5221; sequence_match=0.2500,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.7
ObjectProperty,has specified data input,performs task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4960; levenshtein=0.2381; semantic=0.5164; sequence_match=0.1212,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.7
ObjectProperty,has format specification,export from,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5131; levenshtein=0.2273; semantic=0.5086; sequence_match=0.1875,False,0.4163,False,top-3 avg score 0.4163 < final_threshold 0.7
ObjectProperty,uses software,produces,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.5030; sequence_match=0.3000,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.7
ObjectProperty,implements,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5397; sequence_match=0.2222,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.7
ObjectProperty,has output,target tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.5025; sequence_match=0.2105,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.7
ObjectProperty,uses platform,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5556; sequence_match=0.1818,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,is developed by,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4526; sequence_match=0.2353,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.7
ObjectProperty,is alternative format of,has tool for task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5423; levenshtein=0.2857; semantic=0.3536; sequence_match=0.3429,False,0.4129,False,top-3 avg score 0.4129 < final_threshold 0.7
ObjectProperty,has specified data output,performs task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4910; levenshtein=0.2273; semantic=0.5199; sequence_match=0.1176,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,uses software,has help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.5434; sequence_match=0.2105,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,has input,export to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.4848; sequence_match=0.2500,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,has license,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5646; sequence_match=0.2222,False,0.4113,False,top-3 avg score 0.4113 < final_threshold 0.7
ObjectProperty,is software for,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.4505; sequence_match=0.2400,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,is developed by,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.4590; sequence_match=0.2727,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.7
ObjectProperty,implements,has algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.5946; sequence_match=0.1818,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.7
ObjectProperty,is developed by,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4367; sequence_match=0.2857,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.7
ObjectProperty,is alternative format of,involves developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5786; levenshtein=0.2381; semantic=0.3900; sequence_match=0.2632,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.7
ObjectProperty,is encoded in,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.4799; sequence_match=0.2609,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.7
ObjectProperty,uses platform,produces,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4860; sequence_match=0.3000,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,has format specification,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1818; semantic=0.4558; sequence_match=0.2667,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,has output,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.6204; sequence_match=0.1905,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
ObjectProperty,implements,has programming language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5091; levenshtein=0.1364; semantic=0.5281; sequence_match=0.1875,False,0.4082,False,top-3 avg score 0.4082 < final_threshold 0.7
ObjectProperty,has format specification,runs on platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5358; levenshtein=0.1818; semantic=0.4107; sequence_match=0.2778,False,0.4081,False,top-3 avg score 0.4081 < final_threshold 0.7
ObjectProperty,is alternative format of,has export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.2381; semantic=0.3506; sequence_match=0.3333,False,0.4079,False,top-3 avg score 0.4079 < final_threshold 0.7
