role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has version,hasversion,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9590; sequence_match=1.0000,True,1.0000,True,selected
property,has release date,hasreleasedate,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.8855; sequence_match=1.0000,True,1.0000,True,selected
property,is developed by,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9198; sequence_match=0.9167,False,0.9284,True,selected
property,has documentation,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5655; levenshtein=0.1250; semantic=0.5089; sequence_match=0.3333,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.6
property,uses software,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.3333; semantic=0.5019; sequence_match=0.3478,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.6
property,uses platform,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5241; levenshtein=0.2500; semantic=0.5014; sequence_match=0.3810,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.6
property,is developed by,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5745; levenshtein=0.2857; semantic=0.4615; sequence_match=0.3704,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.6
property,has website homepage,iscompatiblewithdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.1500; semantic=0.4461; sequence_match=0.3158,False,0.4688,False,top-3 avg score 0.4688 < final_threshold 0.6
property,has input,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.4456; sequence_match=0.3636,False,0.4682,False,top-3 avg score 0.4682 < final_threshold 0.6
property,has format specification,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5862; levenshtein=0.2273; semantic=0.4647; sequence_match=0.3529,False,0.4679,False,top-3 avg score 0.4679 < final_threshold 0.6
property,has download location,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6109; levenshtein=0.3158; semantic=0.4157; sequence_match=0.3750,False,0.4672,False,top-3 avg score 0.4672 < final_threshold 0.6
property,is software for,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4460; sequence_match=0.4286,False,0.4667,False,top-3 avg score 0.4667 < final_threshold 0.6
property,has license,isavailableas,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6316; levenshtein=0.2308; semantic=0.5372; sequence_match=0.1739,False,0.4665,False,top-3 avg score 0.4665 < final_threshold 0.6
property,has release date,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.2857; semantic=0.4657; sequence_match=0.4286,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.6
property,uses software,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.5345; sequence_match=0.3200,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.6
property,uses software,isfree,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.4804; sequence_match=0.4444,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.6
property,is software for,processesformat,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.4172; sequence_match=0.4286,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.6
property,has support url,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.5129; sequence_match=0.3333,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.6
property,uses platform,haslocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.2500; semantic=0.4666; sequence_match=0.4348,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.6
property,has documentation,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5506; levenshtein=0.3125; semantic=0.4401; sequence_match=0.4000,False,0.4636,False,top-3 avg score 0.4636 < final_threshold 0.6
property,has specified data input,hasdeveloper,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.2857; semantic=0.4963; sequence_match=0.3030,False,0.4635,False,top-3 avg score 0.4635 < final_threshold 0.6
property,is developed by,haslicensetype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.1429; semantic=0.4138; sequence_match=0.3704,False,0.4627,False,top-3 avg score 0.4627 < final_threshold 0.6
property,has website homepage,hasprice,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2778; semantic=0.5087; sequence_match=0.3077,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
property,uses software,supportstask,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5794; levenshtein=0.2500; semantic=0.5546; sequence_match=0.2500,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
property,has release date,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.2143; semantic=0.5945; sequence_match=0.2727,False,0.4597,False,top-3 avg score 0.4597 < final_threshold 0.6
property,has release date,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.2857; semantic=0.5206; sequence_match=0.3200,False,0.4593,False,top-3 avg score 0.4593 < final_threshold 0.6
property,has download location,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5726; levenshtein=0.2632; semantic=0.4704; sequence_match=0.3333,False,0.4588,False,top-3 avg score 0.4588 < final_threshold 0.6
property,has release date,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.5367; sequence_match=0.3077,False,0.4587,False,top-3 avg score 0.4587 < final_threshold 0.6
property,has format specification,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.4741; sequence_match=0.2857,False,0.4587,False,top-3 avg score 0.4587 < final_threshold 0.6
property,has documentation,canread,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6329; levenshtein=0.1875; semantic=0.5554; sequence_match=0.1739,False,0.4586,False,top-3 avg score 0.4586 < final_threshold 0.6
property,uses platform,iscompatiblewithdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2000; semantic=0.5199; sequence_match=0.2500,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.6
property,has download location,isavailableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4928; levenshtein=0.3158; semantic=0.5066; sequence_match=0.3750,False,0.4581,False,top-3 avg score 0.4581 < final_threshold 0.6
property,has support url,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5745; levenshtein=0.2143; semantic=0.4295; sequence_match=0.3704,False,0.4581,False,top-3 avg score 0.4581 < final_threshold 0.6
property,has output,exportsto,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.5951; sequence_match=0.2222,False,0.4576,False,top-3 avg score 0.4576 < final_threshold 0.6
property,is developed by,hasversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5368; sequence_match=0.3478,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.6
property,has specified data input,locatedat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2381; semantic=0.4417; sequence_match=0.3333,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.6
property,has specified data output,hasavailability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5490; levenshtein=0.2727; semantic=0.4967; sequence_match=0.3243,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.6
property,uses software,hasformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2500; semantic=0.4720; sequence_match=0.2857,False,0.4563,False,top-3 avg score 0.4563 < final_threshold 0.6
property,has download location,haslicensetype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5752; levenshtein=0.2632; semantic=0.4905; sequence_match=0.3030,False,0.4563,False,top-3 avg score 0.4563 < final_threshold 0.6
property,has version,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5681; sequence_match=0.3333,False,0.4560,False,top-3 avg score 0.4560 < final_threshold 0.6
property,has website homepage,hasurl,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.5623; sequence_match=0.2500,False,0.4559,False,top-3 avg score 0.4559 < final_threshold 0.6
property,has format specification,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.4657; sequence_match=0.2857,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.6
property,has specified data output,processesformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5404; levenshtein=0.1818; semantic=0.5024; sequence_match=0.3243,False,0.4557,False,top-3 avg score 0.4557 < final_threshold 0.6
property,implements,develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.5645; sequence_match=0.2222,False,0.4539,False,top-3 avg score 0.4539 < final_threshold 0.6
property,has specified data output,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6086; levenshtein=0.2273; semantic=0.4583; sequence_match=0.2941,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.6
property,has license,ismaintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5825; sequence_match=0.2727,False,0.4536,False,top-3 avg score 0.4536 < final_threshold 0.6
property,implements,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.6272; sequence_match=0.2353,False,0.4526,False,top-3 avg score 0.4526 < final_threshold 0.6
property,uses platform,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5770; levenshtein=0.1667; semantic=0.5699; sequence_match=0.2105,False,0.4525,False,top-3 avg score 0.4525 < final_threshold 0.6
property,is software for,iscompatiblewithdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5342; levenshtein=0.2500; semantic=0.4589; sequence_match=0.3636,False,0.4523,False,top-3 avg score 0.4523 < final_threshold 0.6
property,has website homepage,usesalgorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5826; levenshtein=0.2222; semantic=0.4513; sequence_match=0.3226,False,0.4522,False,top-3 avg score 0.4522 < final_threshold 0.6
property,has support url,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5134; levenshtein=0.3077; semantic=0.4791; sequence_match=0.3636,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.6
property,has download location,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5288; levenshtein=0.2105; semantic=0.5191; sequence_match=0.3077,False,0.4519,False,top-3 avg score 0.4519 < final_threshold 0.6
property,has support url,usesalgorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6447; levenshtein=0.2308; semantic=0.4006; sequence_match=0.3077,False,0.4510,False,top-3 avg score 0.4510 < final_threshold 0.6
property,has input,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.5053; sequence_match=0.3000,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.6
property,is software for,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5338; levenshtein=0.2308; semantic=0.4159; sequence_match=0.4000,False,0.4499,False,top-3 avg score 0.4499 < final_threshold 0.6
property,has output,supportsformat,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.5480; sequence_match=0.1739,False,0.4499,False,top-3 avg score 0.4499 < final_threshold 0.6
property,has format specification,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5763; levenshtein=0.2727; semantic=0.4872; sequence_match=0.2857,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.6
property,has specified data input,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5047; sequence_match=0.2963,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.6
property,has specified data input,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.2381; semantic=0.4744; sequence_match=0.3125,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.6
property,has website homepage,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4995; sequence_match=0.3704,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.6
property,has documentation,exportsto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5560; levenshtein=0.2500; semantic=0.5416; sequence_match=0.1600,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.6
property,implements,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4992; sequence_match=0.3158,False,0.4488,False,top-3 avg score 0.4488 < final_threshold 0.6
property,has license,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.2308; semantic=0.5234; sequence_match=0.2609,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.6
property,has documentation,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.0625; semantic=0.4894; sequence_match=0.3125,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.6
property,is developed by,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5769; levenshtein=0.2308; semantic=0.4506; sequence_match=0.3158,False,0.4478,False,top-3 avg score 0.4478 < final_threshold 0.6
property,has license,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5754; sequence_match=0.2500,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.6
property,uses software,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2143; semantic=0.4489; sequence_match=0.3077,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.6
property,uses platform,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5579; sequence_match=0.1667,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.6
property,is software for,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.4825; sequence_match=0.3000,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.6
property,has documentation,processesformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5528; levenshtein=0.1250; semantic=0.4583; sequence_match=0.3226,False,0.4446,False,top-3 avg score 0.4446 < final_threshold 0.6
property,has output,supportstask,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5315; sequence_match=0.1905,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.6
property,has specified data output,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.1818; semantic=0.4869; sequence_match=0.2941,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.6
property,has download location,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5276; levenshtein=0.3158; semantic=0.4406; sequence_match=0.3636,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
property,uses software,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5187; sequence_match=0.2963,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
property,has output,isopensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5365; sequence_match=0.2857,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
property,has specified data output,supportsformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5200; levenshtein=0.1818; semantic=0.5307; sequence_match=0.2778,False,0.4428,False,top-3 avg score 0.4428 < final_threshold 0.6
property,has specified data input,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.1429; semantic=0.4336; sequence_match=0.3030,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
property,has specified data output,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5455; levenshtein=0.1818; semantic=0.4964; sequence_match=0.2857,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.6
property,is developed by,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5470; levenshtein=0.2308; semantic=0.4591; sequence_match=0.3200,False,0.4421,False,top-3 avg score 0.4421 < final_threshold 0.6
property,uses platform,develops,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5283; sequence_match=0.1000,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.6
property,has release date,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.0714; semantic=0.4633; sequence_match=0.3571,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.6
property,uses software,haslicensetype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5246; levenshtein=0.2143; semantic=0.4919; sequence_match=0.3077,False,0.4414,False,top-3 avg score 0.4414 < final_threshold 0.6
property,has output,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.5390; sequence_match=0.2667,False,0.4414,False,top-3 avg score 0.4414 < final_threshold 0.6
property,has output,locatedat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1111; semantic=0.4444; sequence_match=0.3333,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.6
property,implements,provideseditingcapability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.1600; semantic=0.5305; sequence_match=0.2286,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.6
property,has license,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5834; sequence_match=0.2500,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.6
property,has format specification,collaborateswith,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5461; levenshtein=0.2273; semantic=0.3544; sequence_match=0.4211,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.6
property,is software for,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.2308; semantic=0.4682; sequence_match=0.2727,False,0.4403,False,top-3 avg score 0.4403 < final_threshold 0.6
property,uses platform,isfoss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4867; sequence_match=0.3333,False,0.4400,False,top-3 avg score 0.4400 < final_threshold 0.6
property,has interface,iscompatiblewithdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5016; levenshtein=0.2000; semantic=0.5671; sequence_match=0.2500,False,0.4396,False,top-3 avg score 0.4396 < final_threshold 0.6
property,has release date,iscompatiblewithdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.3000; semantic=0.4917; sequence_match=0.3529,False,0.4395,False,top-3 avg score 0.4395 < final_threshold 0.6
property,uses platform,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.0833; semantic=0.4800; sequence_match=0.3478,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.6
property,has download location,hasprice,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5702; levenshtein=0.2105; semantic=0.4511; sequence_match=0.2963,False,0.4392,False,top-3 avg score 0.4392 < final_threshold 0.6
property,has specified data input,processesformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.1429; semantic=0.4190; sequence_match=0.3333,False,0.4391,False,top-3 avg score 0.4391 < final_threshold 0.6
property,has website homepage,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2778; semantic=0.4517; sequence_match=0.3226,False,0.4390,False,top-3 avg score 0.4390 < final_threshold 0.6
property,has specified data output,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4553; sequence_match=0.3030,False,0.4382,False,top-3 avg score 0.4382 < final_threshold 0.6
property,has format specification,provideseditingcapability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5893; levenshtein=0.2000; semantic=0.4693; sequence_match=0.2553,False,0.4380,False,top-3 avg score 0.4380 < final_threshold 0.6
property,has format specification,hasavailability,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5956; levenshtein=0.3182; semantic=0.3999; sequence_match=0.2703,False,0.4379,False,top-3 avg score 0.4379 < final_threshold 0.6
property,has format specification,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.4114; sequence_match=0.2857,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
property,has interface,provideseditingcapability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5922; levenshtein=0.1600; semantic=0.5045; sequence_match=0.2162,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.6
property,has release date,usesalgorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4314; sequence_match=0.2963,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
property,implements,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5502; sequence_match=0.2500,False,0.4371,False,top-3 avg score 0.4371 < final_threshold 0.6
property,has format specification,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5386; levenshtein=0.1818; semantic=0.4752; sequence_match=0.2941,False,0.4360,False,top-3 avg score 0.4360 < final_threshold 0.6
property,has input,provideseditingcapability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4750; levenshtein=0.2000; semantic=0.5294; sequence_match=0.3030,False,0.4358,False,top-3 avg score 0.4358 < final_threshold 0.6
property,implements,supportstask,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2500; semantic=0.5172; sequence_match=0.2727,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
property,has release date,provideseditingcapability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5055; levenshtein=0.2000; semantic=0.4418; sequence_match=0.3590,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.6
property,uses platform,hasprice,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4763; sequence_match=0.3000,False,0.4347,False,top-3 avg score 0.4347 < final_threshold 0.6
property,is developed by,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.1538; semantic=0.4727; sequence_match=0.3077,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.6
property,has documentation,hasavailability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5361; levenshtein=0.2500; semantic=0.5086; sequence_match=0.2581,False,0.4343,False,top-3 avg score 0.4343 < final_threshold 0.6
property,uses platform,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.4957; sequence_match=0.2222,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
property,has download location,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5401; levenshtein=0.1579; semantic=0.4580; sequence_match=0.3030,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
property,has input,canread,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.5205; sequence_match=0.2667,False,0.4330,False,top-3 avg score 0.4330 < final_threshold 0.6
property,has specified data output,isdistributedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.1364; semantic=0.4210; sequence_match=0.2703,False,0.4328,False,top-3 avg score 0.4328 < final_threshold 0.6
property,uses software,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4591; sequence_match=0.2963,False,0.4320,False,top-3 avg score 0.4320 < final_threshold 0.6
property,has version,isavailableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.0769; semantic=0.5490; sequence_match=0.2609,False,0.4319,False,top-3 avg score 0.4319 < final_threshold 0.6
property,has format specification,locatedat,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6510; levenshtein=0.2727; semantic=0.3684; sequence_match=0.2581,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.6
property,uses software,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.5237; sequence_match=0.2609,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.6
property,uses platform,isavailableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.2308; semantic=0.5082; sequence_match=0.3200,False,0.4306,False,top-3 avg score 0.4306 < final_threshold 0.6
property,has interface,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4579; sequence_match=0.3333,False,0.4304,False,top-3 avg score 0.4304 < final_threshold 0.6
property,has documentation,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4894; levenshtein=0.1875; semantic=0.4809; sequence_match=0.3200,False,0.4301,False,top-3 avg score 0.4301 < final_threshold 0.6
property,implements,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.2857; semantic=0.4705; sequence_match=0.3333,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.6
property,has input,isavailableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4831; sequence_match=0.2857,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.6
property,has format specification,ismaintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5518; levenshtein=0.2273; semantic=0.4409; sequence_match=0.2941,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.6
property,uses software,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4484; levenshtein=0.2500; semantic=0.5878; sequence_match=0.2105,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.6
property,has specified data input,supportsformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.1905; semantic=0.4843; sequence_match=0.2857,False,0.4286,False,top-3 avg score 0.4286 < final_threshold 0.6
property,has specified data output,locatedat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5558; levenshtein=0.2273; semantic=0.4058; sequence_match=0.3226,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.6
property,has support url,hasavailability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.2000; semantic=0.4922; sequence_match=0.2857,False,0.4280,False,top-3 avg score 0.4280 < final_threshold 0.6
property,has input,iscompatiblewithdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.1500; semantic=0.5107; sequence_match=0.2143,False,0.4278,False,top-3 avg score 0.4278 < final_threshold 0.6
property,uses software,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.4820; sequence_match=0.3158,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.6
property,has license,processesformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.4168; sequence_match=0.3200,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.6
