prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,inheritFrom,inherits from,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9833; levenshtein=0.9167; semantic=0.8897; sequence_match=0.9565,False,0.9522,True,selected
ObjectProperty,and,contains duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.2500; semantic=0.4772; sequence_match=0.4000,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,implies,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.5095; sequence_match=0.2857,False,0.4397,False,top-3 avg score 0.4397 < final_threshold 0.7
ObjectProperty,inheritRelation,has role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.5891; sequence_match=0.1818,False,0.4395,False,top-3 avg score 0.4395 < final_threshold 0.7
ObjectProperty,target,contains permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.5216; sequence_match=0.2500,False,0.4393,False,top-3 avg score 0.4393 < final_threshold 0.7
ObjectProperty,assigner,supports right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5124; sequence_match=0.3810,False,0.4391,False,top-3 avg score 0.4391 < final_threshold 0.7
ObjectProperty,function,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5009; levenshtein=0.1667; semantic=0.5086; sequence_match=0.3077,False,0.4391,False,top-3 avg score 0.4391 < final_threshold 0.7
ObjectProperty,implies,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.5071; sequence_match=0.2857,False,0.4389,False,top-3 avg score 0.4389 < final_threshold 0.7
ObjectProperty,partOf,expresses condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.4274; sequence_match=0.3333,False,0.4388,False,top-3 avg score 0.4388 < final_threshold 0.7
ObjectProperty,inheritRelation,negates,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6127; levenshtein=0.2667; semantic=0.3341; sequence_match=0.3636,False,0.4368,False,top-3 avg score 0.4368 < final_threshold 0.7
ObjectProperty,obligation,expresses condition,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3741; levenshtein=0.2222; semantic=0.5069; sequence_match=0.4286,False,0.4365,False,top-3 avg score 0.4365 < final_threshold 0.7
ObjectProperty,andSequence,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4443; sequence_match=0.3158,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,target,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.1429; semantic=0.4222; sequence_match=0.3077,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,failure,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.1538; semantic=0.4557; sequence_match=0.3000,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.7
ObjectProperty,andSequence,contains duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.0833; semantic=0.4703; sequence_match=0.3478,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.7
ObjectProperty,operand,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.1667; semantic=0.4695; sequence_match=0.2400,False,0.4356,False,top-3 avg score 0.4356 < final_threshold 0.7
ObjectProperty,remedy,supports duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4725; sequence_match=0.3333,False,0.4353,False,top-3 avg score 0.4353 < final_threshold 0.7
ObjectProperty,scope,has sequence step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4927; sequence_match=0.3000,False,0.4346,False,top-3 avg score 0.4346 < final_threshold 0.7
ObjectProperty,assignee,applies to duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.5929; sequence_match=0.1905,False,0.4342,False,top-3 avg score 0.4342 < final_threshold 0.7
ObjectProperty,assignee,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4118; sequence_match=0.4000,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,assignee,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5967; levenshtein=0.2069; semantic=0.4346; sequence_match=0.2703,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,relation,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5500; sequence_match=0.2500,False,0.4333,False,top-3 avg score 0.4333 < final_threshold 0.7
ObjectProperty,scope,activates upon failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.1500; semantic=0.4429; sequence_match=0.2400,False,0.4332,False,top-3 avg score 0.4332 < final_threshold 0.7
ObjectProperty,inheritRelation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.2000; semantic=0.5129; sequence_match=0.2609,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,implies,expresses condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.6370; sequence_match=0.2400,False,0.4326,False,top-3 avg score 0.4326 < final_threshold 0.7
ObjectProperty,obligation,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3778; levenshtein=0.0556; semantic=0.7049; sequence_match=0.2143,False,0.4323,False,top-3 avg score 0.4323 < final_threshold 0.7
ObjectProperty,inheritFrom,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.3965; sequence_match=0.3333,False,0.4323,False,top-3 avg score 0.4323 < final_threshold 0.7
ObjectProperty,partOf,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5150; sequence_match=0.3158,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,obligation,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1875; semantic=0.5184; sequence_match=0.2308,False,0.4321,False,top-3 avg score 0.4321 < final_threshold 0.7
ObjectProperty,andSequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4889; sequence_match=0.3333,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,and,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5926; levenshtein=0.1667; semantic=0.4173; sequence_match=0.2857,False,0.4319,False,top-3 avg score 0.4319 < final_threshold 0.7
ObjectProperty,prohibition,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1538; semantic=0.4884; sequence_match=0.2500,False,0.4318,False,top-3 avg score 0.4318 < final_threshold 0.7
ObjectProperty,operand,step target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4905; levenshtein=0.2000; semantic=0.5690; sequence_match=0.2353,False,0.4316,False,top-3 avg score 0.4316 < final_threshold 0.7
ObjectProperty,constraint,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.0833; semantic=0.5159; sequence_match=0.2727,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,hasPolicy,activates upon failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.2500; semantic=0.4036; sequence_match=0.3448,False,0.431,False,top-3 avg score 0.4310 < final_threshold 0.7
ObjectProperty,failure,contains duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5595; levenshtein=0.2500; semantic=0.4171; sequence_match=0.3158,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.7
ObjectProperty,target,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5769; levenshtein=0.1538; semantic=0.5040; sequence_match=0.2105,False,0.4305,False,top-3 avg score 0.4305 < final_threshold 0.7
ObjectProperty,prohibition,supports right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.4764; sequence_match=0.3333,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.7
ObjectProperty,constraint,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5162; sequence_match=0.2222,False,0.4295,False,top-3 avg score 0.4295 < final_threshold 0.7
ObjectProperty,scope,contains duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.0833; semantic=0.5308; sequence_match=0.2353,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.7
ObjectProperty,consequence,activates upon failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5596; levenshtein=0.2500; semantic=0.4662; sequence_match=0.2581,False,0.428,False,top-3 avg score 0.4280 < final_threshold 0.7
ObjectProperty,operand,applies to duty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.5100; sequence_match=0.2000,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.7
ObjectProperty,remedy,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.2308; semantic=0.4722; sequence_match=0.3158,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.7
ObjectProperty,constraint,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.4727; sequence_match=0.2353,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,constraint,applies to duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.5350; sequence_match=0.2609,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,operator,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5317; sequence_match=0.2500,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,inheritRelation,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6097; levenshtein=0.0625; semantic=0.4782; sequence_match=0.1935,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,duty,inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.5669; sequence_match=0.2667,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.7
ObjectProperty,leftOperand,has sub constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4557; levenshtein=0.2500; semantic=0.5279; sequence_match=0.2963,False,0.4266,False,top-3 avg score 0.4266 < final_threshold 0.7
ObjectProperty,partOf,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4672; sequence_match=0.3158,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
ObjectProperty,inheritFrom,contains asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.5552; sequence_match=0.3333,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
ObjectProperty,scope,supports duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5377; sequence_match=0.2353,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.7
ObjectProperty,consequence,has remedy duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.5544; sequence_match=0.2500,False,0.4261,False,top-3 avg score 0.4261 < final_threshold 0.7
ObjectProperty,Only One,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4961; sequence_match=0.3000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,assigner,expresses condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.1667; semantic=0.4671; sequence_match=0.3077,False,0.4252,False,top-3 avg score 0.4252 < final_threshold 0.7
ObjectProperty,inheritRelation,contains asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4803; sequence_match=0.2857,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.7
ObjectProperty,assigner,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.4702; sequence_match=0.2857,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.7
ObjectProperty,assigner,applies to duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.5648; sequence_match=0.1905,False,0.4248,False,top-3 avg score 0.4248 < final_threshold 0.7
ObjectProperty,inheritFrom,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.0769; semantic=0.5214; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,Only One,contains duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5595; levenshtein=0.2500; semantic=0.3977; sequence_match=0.3158,False,0.4243,False,top-3 avg score 0.4243 < final_threshold 0.7
ObjectProperty,failure,contains asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.4186; sequence_match=0.3000,False,0.4239,False,top-3 avg score 0.4239 < final_threshold 0.7
ObjectProperty,inheritFrom,supports right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.1538; semantic=0.4748; sequence_match=0.2500,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,inheritRelation,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,operator,expresses condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.2222; semantic=0.5490; sequence_match=0.2308,False,0.4235,False,top-3 avg score 0.4235 < final_threshold 0.7
ObjectProperty,duty,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5370; levenshtein=0.1667; semantic=0.4600; sequence_match=0.2727,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.7
ObjectProperty,operand,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5128; sequence_match=0.2667,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,prohibition,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5844; levenshtein=0.2069; semantic=0.3852; sequence_match=0.3000,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,permission,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5534; levenshtein=0.1667; semantic=0.4296; sequence_match=0.2857,False,0.4229,False,top-3 avg score 0.4229 < final_threshold 0.7
ObjectProperty,scope,supports right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4991; levenshtein=0.1538; semantic=0.5471; sequence_match=0.2222,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.7
ObjectProperty,assignee,contains duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5399; sequence_match=0.2000,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.7
ObjectProperty,failure,step target,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.4482; sequence_match=0.3529,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.7
ObjectProperty,operator,contains duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5352; sequence_match=0.3000,False,0.4219,False,top-3 avg score 0.4219 < final_threshold 0.7
ObjectProperty,andSequence,contains asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.4525; sequence_match=0.3333,False,0.4218,False,top-3 avg score 0.4218 < final_threshold 0.7
ObjectProperty,failure,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.4551; sequence_match=0.2857,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.7
ObjectProperty,prohibition,supports duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.5203; sequence_match=0.2609,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,permission,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5253; levenshtein=0.1724; semantic=0.4809; sequence_match=0.2564,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,assignee,expresses condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.1667; semantic=0.4515; sequence_match=0.3077,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.7
ObjectProperty,action,has sequence step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4846; sequence_match=0.2857,False,0.4197,False,top-3 avg score 0.4197 < final_threshold 0.7
ObjectProperty,failure,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.4153; sequence_match=0.3000,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,relation,supports right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.5363; sequence_match=0.2857,False,0.4193,False,top-3 avg score 0.4193 < final_threshold 0.7
ObjectProperty,conflict,expresses condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.2222; semantic=0.4704; sequence_match=0.3846,False,0.4193,False,top-3 avg score 0.4193 < final_threshold 0.7
ObjectProperty,consequence,inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.1818; semantic=0.4699; sequence_match=0.2727,False,0.4193,False,top-3 avg score 0.4193 < final_threshold 0.7
ObjectProperty,andSequence,has sub constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1250; semantic=0.4321; sequence_match=0.2963,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
ObjectProperty,obligation,contains asset,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5615; levenshtein=0.2308; semantic=0.4646; sequence_match=0.1739,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
ObjectProperty,inheritRelation,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.0556; semantic=0.4245; sequence_match=0.2424,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,scope,applies to duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.5140; sequence_match=0.2222,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,Only One,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2069; semantic=0.3586; sequence_match=0.3333,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,target,supports duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5316; sequence_match=0.2222,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,failure,inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4638; sequence_match=0.3333,False,0.4177,False,top-3 avg score 0.4177 < final_threshold 0.7
ObjectProperty,failure,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4724; sequence_match=0.2667,False,0.417,False,top-3 avg score 0.4170 < final_threshold 0.7
ObjectProperty,assignee,supports duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5787; sequence_match=0.2000,False,0.417,False,top-3 avg score 0.4170 < final_threshold 0.7
ObjectProperty,permission,contains asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4859; levenshtein=0.2308; semantic=0.5040; sequence_match=0.2609,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.7
ObjectProperty,function,has supporting party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.1667; semantic=0.3750; sequence_match=0.3077,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.7
ObjectProperty,target,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.1034; semantic=0.4768; sequence_match=0.1714,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,andSequence,activates upon failure,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5669; levenshtein=0.2500; semantic=0.4332; sequence_match=0.1935,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,or,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6897; levenshtein=0.0690; semantic=0.4310; sequence_match=0.1290,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,obligation,supports duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0833; semantic=0.6122; sequence_match=0.1818,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,partOf,inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5091; sequence_match=0.2353,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,action,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5325; sequence_match=0.2857,False,0.4162,False,top-3 avg score 0.4162 < final_threshold 0.7
ObjectProperty,andSequence,contains permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4441; levenshtein=0.1667; semantic=0.4593; sequence_match=0.3448,False,0.4161,False,top-3 avg score 0.4161 < final_threshold 0.7
ObjectProperty,and,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.3899; sequence_match=0.2500,False,0.4156,False,top-3 avg score 0.4156 < final_threshold 0.7
ObjectProperty,relation,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.4953; sequence_match=0.2500,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.7
ObjectProperty,and,inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4747; levenshtein=0.1818; semantic=0.4848; sequence_match=0.2857,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.7
ObjectProperty,inheritRelation,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4776; sequence_match=0.2609,False,0.4147,False,top-3 avg score 0.4147 < final_threshold 0.7
ObjectProperty,scope,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.5026; sequence_match=0.2222,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,or,contains permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.5238; sequence_match=0.2000,False,0.4141,False,top-3 avg score 0.4141 < final_threshold 0.7
ObjectProperty,relation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4916; sequence_match=0.2500,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,operand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5270; sequence_match=0.2857,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,assigner,contains duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5135; sequence_match=0.2000,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,operator,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1724; semantic=0.4292; sequence_match=0.2703,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,partOf,applies to permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.1579; semantic=0.4577; sequence_match=0.2400,False,0.4134,False,top-3 avg score 0.4134 < final_threshold 0.7
ObjectProperty,relation,contains duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.0833; semantic=0.4926; sequence_match=0.2000,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.7
ObjectProperty,action,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5221; sequence_match=0.2857,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,operator,activates upon failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4917; levenshtein=0.2000; semantic=0.4608; sequence_match=0.2857,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,permission,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5326; sequence_match=0.2222,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,obligation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5368; sequence_match=0.2353,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,target,activates upon failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1000; semantic=0.4730; sequence_match=0.3077,False,0.4121,False,top-3 avg score 0.4121 < final_threshold 0.7
ObjectProperty,constraint,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5656; sequence_match=0.2222,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,relation,step target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4542; sequence_match=0.3333,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,remedy,negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.3873; sequence_match=0.3077,False,0.4115,False,top-3 avg score 0.4115 < final_threshold 0.7
ObjectProperty,operand,has remedy duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.4885; sequence_match=0.2000,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,or,inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5303; levenshtein=0.0909; semantic=0.5456; sequence_match=0.1538,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.7
ObjectProperty,obligation,activates upon failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.2500; semantic=0.4289; sequence_match=0.3333,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.7
ObjectProperty,target,inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.5119; sequence_match=0.2353,False,0.409,False,top-3 avg score 0.4090 < final_threshold 0.7
