prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is character in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.5049; sequence_match=0.3871,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,has playing area,has IAP purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6878; levenshtein=0.2857; semantic=0.4343; sequence_match=0.4286,False,0.5169,False,top-3 avg score 0.5169 < final_threshold 0.7
ObjectProperty,has playing area,has achievement record,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6155; levenshtein=0.2500; semantic=0.4646; sequence_match=0.4706,False,0.5169,False,top-3 avg score 0.5169 < final_threshold 0.7
ObjectProperty,is character in game,has achievement player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6767; levenshtein=0.3000; semantic=0.5483; sequence_match=0.3243,False,0.5165,False,top-3 avg score 0.5165 < final_threshold 0.7
ObjectProperty,is session in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.3333; semantic=0.6207; sequence_match=0.4545,False,0.5161,False,top-3 avg score 0.5161 < final_threshold 0.7
ObjectProperty,is character in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
ObjectProperty,is session in game,has equipment game,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5111; levenshtein=0.5000; semantic=0.5173; sequence_match=0.5161,False,0.5149,False,top-3 avg score 0.5149 < final_threshold 0.7
ObjectProperty,has leaderboard,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5434; sequence_match=0.3810,False,0.5145,False,top-3 avg score 0.5145 < final_threshold 0.7
ObjectProperty,has achievement,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,plays game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,is event associated to player,has player,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4515; levenshtein=0.3200; semantic=0.6190; sequence_match=0.4706,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,has character,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6098; levenshtein=0.3333; semantic=0.5302; sequence_match=0.4000,False,0.5133,False,top-3 avg score 0.5133 < final_threshold 0.7
ObjectProperty,has achievement,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,owns item,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,is friend with player,has IAP player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5370; levenshtein=0.3889; semantic=0.5335; sequence_match=0.4667,False,0.5124,False,top-3 avg score 0.5124 < final_threshold 0.7
ObjectProperty,owns achievement,has equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6306; levenshtein=0.1875; semantic=0.5182; sequence_match=0.3871,False,0.5119,False,top-3 avg score 0.5119 < final_threshold 0.7
ObjectProperty,is achievement in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5258; levenshtein=0.2632; semantic=0.6227; sequence_match=0.3846,False,0.5111,False,top-3 avg score 0.5111 < final_threshold 0.7
ObjectProperty,owns character,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.6236; sequence_match=0.3478,False,0.511,False,top-3 avg score 0.5110 < final_threshold 0.7
ObjectProperty,has character,has item game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.3333; semantic=0.4718; sequence_match=0.4348,False,0.511,False,top-3 avg score 0.5110 < final_threshold 0.7
ObjectProperty,has leaderboard,has unlocked achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6099; levenshtein=0.3182; semantic=0.5315; sequence_match=0.3889,False,0.5101,False,top-3 avg score 0.5101 < final_threshold 0.7
ObjectProperty,has feature,has unlocked achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.5271; sequence_match=0.3750,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.7
ObjectProperty,has item,has unlocked achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5844; levenshtein=0.2727; semantic=0.5288; sequence_match=0.4138,False,0.509,False,top-3 avg score 0.5090 < final_threshold 0.7
ObjectProperty,has playing area,has item usage,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6468; levenshtein=0.3571; semantic=0.4160; sequence_match=0.4615,False,0.5081,False,top-3 avg score 0.5081 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has achievement record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6499; levenshtein=0.1000; semantic=0.5143; sequence_match=0.3590,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.7
ObjectProperty,has item,has in app purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6472; levenshtein=0.2273; semantic=0.5303; sequence_match=0.3448,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.7
ObjectProperty,is session in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4963; levenshtein=0.3333; semantic=0.6093; sequence_match=0.4167,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.7
ObjectProperty,has leaderboard,has equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.3125; semantic=0.5205; sequence_match=0.4000,False,0.5072,False,top-3 avg score 0.5072 < final_threshold 0.7
ObjectProperty,has feature,has game achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5687; levenshtein=0.3182; semantic=0.5129; sequence_match=0.4375,False,0.5064,False,top-3 avg score 0.5064 < final_threshold 0.7
ObjectProperty,purchases game offering,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.1905; semantic=0.5093; sequence_match=0.3571,False,0.5057,False,top-3 avg score 0.5057 < final_threshold 0.7
ObjectProperty,is session in game,has achievement game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5343; levenshtein=0.3889; semantic=0.5580; sequence_match=0.4242,False,0.5055,False,top-3 avg score 0.5055 < final_threshold 0.7
ObjectProperty,owns achievement,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.2000; semantic=0.6034; sequence_match=0.3636,False,0.5054,False,top-3 avg score 0.5054 < final_threshold 0.7
ObjectProperty,owns character,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5089; sequence_match=0.3810,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,lives in,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5512; sequence_match=0.3750,False,0.5049,False,top-3 avg score 0.5049 < final_threshold 0.7
ObjectProperty,has game genre,has item used,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.3333; semantic=0.4504; sequence_match=0.4348,False,0.5038,False,top-3 avg score 0.5038 < final_threshold 0.7
ObjectProperty,purchases game offering,has item usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6365; levenshtein=0.2381; semantic=0.4497; sequence_match=0.4242,False,0.5035,False,top-3 avg score 0.5035 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has item game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5911; levenshtein=0.2632; semantic=0.5190; sequence_match=0.4000,False,0.5034,False,top-3 avg score 0.5034 < final_threshold 0.7
ObjectProperty,has playing area,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5992; levenshtein=0.2857; semantic=0.5244; sequence_match=0.3846,False,0.5027,False,top-3 avg score 0.5027 < final_threshold 0.7
ObjectProperty,is character in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6346; levenshtein=0.2353; semantic=0.4864; sequence_match=0.3846,False,0.5019,False,top-3 avg score 0.5019 < final_threshold 0.7
ObjectProperty,owns achievement,has equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6306; levenshtein=0.1875; semantic=0.4876; sequence_match=0.3871,False,0.5018,False,top-3 avg score 0.5018 < final_threshold 0.7
ObjectProperty,is session in game,has IAP game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.4000; semantic=0.5228; sequence_match=0.4800,False,0.5009,False,top-3 avg score 0.5009 < final_threshold 0.7
ObjectProperty,is player in session,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2941; semantic=0.5554; sequence_match=0.3846,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.7
ObjectProperty,owns achievement,has item used,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6058; levenshtein=0.2000; semantic=0.5109; sequence_match=0.3846,False,0.5004,False,top-3 avg score 0.5004 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.2632; semantic=0.6047; sequence_match=0.3846,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,owns character,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.5936; sequence_match=0.3636,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,has game genre,has unlocked achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6351; levenshtein=0.2727; semantic=0.4522; sequence_match=0.4118,False,0.4997,False,top-3 avg score 0.4997 < final_threshold 0.7
ObjectProperty,is character in session,has item used,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6258; levenshtein=0.3000; semantic=0.4850; sequence_match=0.3871,False,0.4993,False,top-3 avg score 0.4993 < final_threshold 0.7
ObjectProperty,owns character,has achievement player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5468; levenshtein=0.2500; semantic=0.5822; sequence_match=0.3636,False,0.4976,False,top-3 avg score 0.4976 < final_threshold 0.7
ObjectProperty,has leaderboard,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.5387; sequence_match=0.3333,False,0.4975,False,top-3 avg score 0.4975 < final_threshold 0.7
ObjectProperty,plays game,has achievement player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5352; levenshtein=0.1500; semantic=0.6124; sequence_match=0.3448,False,0.4975,False,top-3 avg score 0.4975 < final_threshold 0.7
ObjectProperty,is character in game,has item used,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5875; levenshtein=0.2353; semantic=0.4761; sequence_match=0.4286,False,0.4974,False,top-3 avg score 0.4974 < final_threshold 0.7
ObjectProperty,is event associated to player,has IAP player,sequence_match+semantic+jaro_winkler,jaro_winkler=0.4722; levenshtein=0.4000; semantic=0.4792; sequence_match=0.5405,False,0.4973,False,top-3 avg score 0.4973 < final_threshold 0.7
ObjectProperty,plays game,has item usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.4982; sequence_match=0.3810,False,0.4968,False,top-3 avg score 0.4968 < final_threshold 0.7
ObjectProperty,is session in game,lives in,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6159; levenshtein=0.2667; semantic=0.4196; sequence_match=0.4545,False,0.4967,False,top-3 avg score 0.4967 < final_threshold 0.7
ObjectProperty,is achievement in game,has item usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6865; levenshtein=0.3158; semantic=0.4877; sequence_match=0.2581,False,0.4967,False,top-3 avg score 0.4967 < final_threshold 0.7
ObjectProperty,purchases game offering,has item player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.4790; sequence_match=0.4118,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.7
ObjectProperty,is character in game,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6117; levenshtein=0.1765; semantic=0.4598; sequence_match=0.4138,False,0.4951,False,top-3 avg score 0.4951 < final_threshold 0.7
ObjectProperty,has leaderboard,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.2857; semantic=0.5068; sequence_match=0.3846,False,0.4942,False,top-3 avg score 0.4942 < final_threshold 0.7
ObjectProperty,owns achievement,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.6176; sequence_match=0.3200,False,0.494,False,top-3 avg score 0.4940 < final_threshold 0.7
ObjectProperty,has playing area,has in app purchase record,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.4137; sequence_match=0.4444,False,0.4937,False,top-3 avg score 0.4937 < final_threshold 0.7
ObjectProperty,is event associated to player,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6778; levenshtein=0.2000; semantic=0.4262; sequence_match=0.3721,False,0.492,False,top-3 avg score 0.4920 < final_threshold 0.7
ObjectProperty,involves player,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.4435; sequence_match=0.3810,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.7
ObjectProperty,owns achievement,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6074; levenshtein=0.1667; semantic=0.5033; sequence_match=0.3636,False,0.4915,False,top-3 avg score 0.4915 < final_threshold 0.7
ObjectProperty,has leaderboard,has game achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5344; levenshtein=0.3333; semantic=0.5638; sequence_match=0.3750,False,0.4911,False,top-3 avg score 0.4911 < final_threshold 0.7
ObjectProperty,owns achievement,has item game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6058; levenshtein=0.2000; semantic=0.4809; sequence_match=0.3846,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.7
ObjectProperty,owns character,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5366; levenshtein=0.2143; semantic=0.6309; sequence_match=0.2963,False,0.488,False,top-3 avg score 0.4880 < final_threshold 0.7
ObjectProperty,has leaderboard,has item used,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.3571; semantic=0.4613; sequence_match=0.4000,False,0.4879,False,top-3 avg score 0.4879 < final_threshold 0.7
ObjectProperty,has character,has equipment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2500; semantic=0.5856; sequence_match=0.3333,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
ObjectProperty,purchases game offering,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2857; semantic=0.4664; sequence_match=0.4000,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,has item,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4972; sequence_match=0.3750,False,0.487,False,top-3 avg score 0.4870 < final_threshold 0.7
ObjectProperty,plays game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4972; sequence_match=0.3750,False,0.487,False,top-3 avg score 0.4870 < final_threshold 0.7
ObjectProperty,purchases game offering,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6409; levenshtein=0.2857; semantic=0.4724; sequence_match=0.3448,False,0.486,False,top-3 avg score 0.4860 < final_threshold 0.7
ObjectProperty,has character,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5926; levenshtein=0.1667; semantic=0.4826; sequence_match=0.3810,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.7
ObjectProperty,owns character,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.3077; semantic=0.6139; sequence_match=0.4000,False,0.4853,False,top-3 avg score 0.4853 < final_threshold 0.7
ObjectProperty,is session in game,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6095; levenshtein=0.3333; semantic=0.4321; sequence_match=0.4138,False,0.4852,False,top-3 avg score 0.4852 < final_threshold 0.7
ObjectProperty,is character in game,has achievement record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6745; levenshtein=0.2000; semantic=0.4562; sequence_match=0.3243,False,0.485,False,top-3 avg score 0.4850 < final_threshold 0.7
ObjectProperty,is achievement in game,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6132; levenshtein=0.2632; semantic=0.4543; sequence_match=0.3846,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.7
ObjectProperty,involves player,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2143; semantic=0.4992; sequence_match=0.4286,False,0.4839,False,top-3 avg score 0.4839 < final_threshold 0.7
ObjectProperty,has character,has equipment item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5097; levenshtein=0.3125; semantic=0.5845; sequence_match=0.3571,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.1579; semantic=0.5539; sequence_match=0.3030,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,is character in game,has game achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6314; levenshtein=0.2727; semantic=0.5111; sequence_match=0.3077,False,0.4834,False,top-3 avg score 0.4834 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.5398; sequence_match=0.3571,False,0.4822,False,top-3 avg score 0.4822 < final_threshold 0.7
ObjectProperty,involves character,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.1765; semantic=0.4871; sequence_match=0.3333,False,0.482,False,top-3 avg score 0.4820 < final_threshold 0.7
ObjectProperty,has achievement,has IAP player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2857; semantic=0.4731; sequence_match=0.3846,False,0.4817,False,top-3 avg score 0.4817 < final_threshold 0.7
ObjectProperty,owns item,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.1000; semantic=0.5530; sequence_match=0.3333,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,is achievement in game,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.3158; semantic=0.4864; sequence_match=0.3784,False,0.4811,False,top-3 avg score 0.4811 < final_threshold 0.7
ObjectProperty,has leaderboard,has IAP game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6206; levenshtein=0.3571; semantic=0.4652; sequence_match=0.3333,False,0.481,False,top-3 avg score 0.4810 < final_threshold 0.7
ObjectProperty,is event associated to player,has achievement game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6192; levenshtein=0.2400; semantic=0.4510; sequence_match=0.3721,False,0.4807,False,top-3 avg score 0.4807 < final_threshold 0.7
ObjectProperty,purchases game offering,has equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6159; levenshtein=0.2381; semantic=0.4460; sequence_match=0.3784,False,0.4801,False,top-3 avg score 0.4801 < final_threshold 0.7
ObjectProperty,has game genre,has in app purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5934; levenshtein=0.3182; semantic=0.4335; sequence_match=0.4118,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.7
ObjectProperty,has character,has equipment game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2500; semantic=0.5095; sequence_match=0.3571,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.7
ObjectProperty,involves character,has achievement record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6767; levenshtein=0.2000; semantic=0.4872; sequence_match=0.2703,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has IAP game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5211; levenshtein=0.3158; semantic=0.4988; sequence_match=0.4138,False,0.4779,False,top-3 avg score 0.4779 < final_threshold 0.7
ObjectProperty,has playing area,has item used,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.2857; semantic=0.4297; sequence_match=0.4000,False,0.4779,False,top-3 avg score 0.4779 < final_threshold 0.7
ObjectProperty,has playing area,has game achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5729; levenshtein=0.2727; semantic=0.4716; sequence_match=0.3889,False,0.4778,False,top-3 avg score 0.4778 < final_threshold 0.7
ObjectProperty,is achievement in game,has IAP game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4719; levenshtein=0.3158; semantic=0.5469; sequence_match=0.4138,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.7
ObjectProperty,has game genre,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.4900; sequence_match=0.3636,False,0.4771,False,top-3 avg score 0.4771 < final_threshold 0.7
ObjectProperty,is character in session,has achievement record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6571; levenshtein=0.1500; semantic=0.4740; sequence_match=0.3000,False,0.4771,False,top-3 avg score 0.4771 < final_threshold 0.7
ObjectProperty,is character in session,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6140; levenshtein=0.2500; semantic=0.4715; sequence_match=0.3448,False,0.4768,False,top-3 avg score 0.4768 < final_threshold 0.7
ObjectProperty,has game genre,has IAP purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.3571; semantic=0.4581; sequence_match=0.3846,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,owns character,has in app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6218; levenshtein=0.1250; semantic=0.4629; sequence_match=0.3448,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.7
ObjectProperty,is character in session,has item usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5852; levenshtein=0.2500; semantic=0.4693; sequence_match=0.3750,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.7
ObjectProperty,owns achievement,has item player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5731; levenshtein=0.1333; semantic=0.4975; sequence_match=0.3571,False,0.4759,False,top-3 avg score 0.4759 < final_threshold 0.7
ObjectProperty,is event associated to player,has equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.2400; semantic=0.4278; sequence_match=0.3902,False,0.4755,False,top-3 avg score 0.4755 < final_threshold 0.7
ObjectProperty,is character in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4766; levenshtein=0.2941; semantic=0.5644; sequence_match=0.3846,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,has game genre,has in app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.3125; semantic=0.4867; sequence_match=0.3571,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has game achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5468; levenshtein=0.2105; semantic=0.6050; sequence_match=0.2703,False,0.474,False,top-3 avg score 0.4740 < final_threshold 0.7
ObjectProperty,owns character,has in app purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6079; levenshtein=0.2727; semantic=0.4712; sequence_match=0.3429,False,0.474,False,top-3 avg score 0.4740 < final_threshold 0.7
ObjectProperty,has playing area,has equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5506; levenshtein=0.3125; semantic=0.4709; sequence_match=0.4000,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,purchases game offering,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2381; semantic=0.4310; sequence_match=0.4103,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.7
ObjectProperty,purchases game offering,has player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5608; levenshtein=0.2857; semantic=0.4587; sequence_match=0.4000,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.7
ObjectProperty,has playing area,has unlocked achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.3182; semantic=0.4686; sequence_match=0.3889,False,0.4731,False,top-3 avg score 0.4731 < final_threshold 0.7
ObjectProperty,is character in game,has equipment item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6044; levenshtein=0.1176; semantic=0.5117; sequence_match=0.3030,False,0.473,False,top-3 avg score 0.4730 < final_threshold 0.7
ObjectProperty,owns achievement,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.5608; sequence_match=0.3333,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.7
ObjectProperty,has leaderboard,has in app purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.4387; sequence_match=0.2667,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.7
ObjectProperty,is session in game,has game achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5343; levenshtein=0.2222; semantic=0.5772; sequence_match=0.3030,False,0.4715,False,top-3 avg score 0.4715 < final_threshold 0.7
ObjectProperty,is character in session,has equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5639; levenshtein=0.2000; semantic=0.4739; sequence_match=0.3750,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.7
ObjectProperty,has character,owns item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5417; levenshtein=0.1667; semantic=0.5710; sequence_match=0.3000,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.7
ObjectProperty,is character in game,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6028; levenshtein=0.1765; semantic=0.4762; sequence_match=0.3333,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,owns character,has equipment player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5616; levenshtein=0.1667; semantic=0.5279; sequence_match=0.3226,False,0.4707,False,top-3 avg score 0.4707 < final_threshold 0.7
ObjectProperty,owns character,has IAP purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.0714; semantic=0.4573; sequence_match=0.3704,False,0.4706,False,top-3 avg score 0.4706 < final_threshold 0.7
ObjectProperty,involves player,has item usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5246; levenshtein=0.2143; semantic=0.5023; sequence_match=0.3846,False,0.4705,False,top-3 avg score 0.4705 < final_threshold 0.7
ObjectProperty,involves character,has achievement player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2000; semantic=0.4747; sequence_match=0.3243,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
