prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,uses platform,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.1667; semantic=0.5050; sequence_match=0.2609,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.7
ObjectProperty,uses platform,from usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5223; sequence_match=0.2857,False,0.4453,False,top-3 avg score 0.4453 < final_threshold 0.7
ObjectProperty,is developed by,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.1765; semantic=0.4474; sequence_match=0.3333,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.7
ObjectProperty,uses platform,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.4478; sequence_match=0.3704,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.7
ObjectProperty,has function,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.5863; sequence_match=0.2105,False,0.4449,False,top-3 avg score 0.4449 < final_threshold 0.7
ObjectProperty,uses platform,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.0833; semantic=0.4764; sequence_match=0.1905,False,0.4445,False,top-3 avg score 0.4445 < final_threshold 0.7
ObjectProperty,has license,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5719; sequence_match=0.2500,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.7
ObjectProperty,uses software,applies algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5880; sequence_match=0.2857,False,0.444,False,top-3 avg score 0.4440 < final_threshold 0.7
ObjectProperty,has clause,targets developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1875; semantic=0.5292; sequence_match=0.3200,False,0.4436,False,top-3 avg score 0.4436 < final_threshold 0.7
ObjectProperty,has specified data output,has community development,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6161; levenshtein=0.3043; semantic=0.4081; sequence_match=0.2667,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.7
ObjectProperty,is alternative format of,applies algorithm,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6159; levenshtein=0.2857; semantic=0.3333; sequence_match=0.3784,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.7
ObjectProperty,uses software,has license type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5246; levenshtein=0.2143; semantic=0.4933; sequence_match=0.3077,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.7
ObjectProperty,uses software,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2500; semantic=0.4957; sequence_match=0.2500,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
ObjectProperty,has declared status,has input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.3481; sequence_match=0.3871,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,is alternative format of,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6232; levenshtein=0.2400; semantic=0.3968; sequence_match=0.3043,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.7
ObjectProperty,has license,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.4644; sequence_match=0.3636,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.7
ObjectProperty,is developed by,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5134; levenshtein=0.1538; semantic=0.5357; sequence_match=0.2727,False,0.4406,False,top-3 avg score 0.4406 < final_threshold 0.7
ObjectProperty,has declared status,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.1765; semantic=0.3849; sequence_match=0.3750,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,has license,targets developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2500; semantic=0.5471; sequence_match=0.3077,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,has specified data output,applies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5461; levenshtein=0.2727; semantic=0.4585; sequence_match=0.3158,False,0.4401,False,top-3 avg score 0.4401 < final_threshold 0.7
ObjectProperty,has version,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.3333; semantic=0.4475; sequence_match=0.3636,False,0.4389,False,top-3 avg score 0.4389 < final_threshold 0.7
ObjectProperty,has declared status,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6176; levenshtein=0.2353; semantic=0.3913; sequence_match=0.3077,False,0.4389,False,top-3 avg score 0.4389 < final_threshold 0.7
ObjectProperty,has specified data output,uses tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5508; levenshtein=0.1818; semantic=0.4976; sequence_match=0.2667,False,0.4383,False,top-3 avg score 0.4383 < final_threshold 0.7
ObjectProperty,implements,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.1667; semantic=0.5023; sequence_match=0.2857,False,0.438,False,top-3 avg score 0.4380 < final_threshold 0.7
ObjectProperty,uses software,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4756; sequence_match=0.2963,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,has declared status,targets developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5319; levenshtein=0.1765; semantic=0.4165; sequence_match=0.3636,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.7
ObjectProperty,is encoded in,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.4328; sequence_match=0.3571,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,has version,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.5536; sequence_match=0.0870,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,uses software,has format type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6120; levenshtein=0.2308; semantic=0.4669; sequence_match=0.1600,False,0.4366,False,top-3 avg score 0.4366 < final_threshold 0.7
ObjectProperty,has output,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5754; sequence_match=0.0909,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has output,accesses resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5069; levenshtein=0.1250; semantic=0.4817; sequence_match=0.3200,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.7
ObjectProperty,has function,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5962; sequence_match=0.0833,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,is encoded in,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5582; levenshtein=0.0667; semantic=0.4406; sequence_match=0.3077,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.7
ObjectProperty,has output,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4859; sequence_match=0.3000,False,0.4351,False,top-3 avg score 0.4351 < final_threshold 0.7
ObjectProperty,implements,belongs to tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.0769; semantic=0.5484; sequence_match=0.2609,False,0.4347,False,top-3 avg score 0.4347 < final_threshold 0.7
ObjectProperty,is software for,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5134; levenshtein=0.0769; semantic=0.5173; sequence_match=0.2727,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
ObjectProperty,has specified data input,has community development,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6422; levenshtein=0.3043; semantic=0.3567; sequence_match=0.2727,False,0.4344,False,top-3 avg score 0.4344 < final_threshold 0.7
ObjectProperty,is developed by,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.0769; semantic=0.5046; sequence_match=0.2500,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.7
ObjectProperty,has declared status,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.3944; sequence_match=0.3750,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has specified data input,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.0909; semantic=0.4078; sequence_match=0.3256,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has output,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5731; sequence_match=0.2353,False,0.433,False,top-3 avg score 0.4330 < final_threshold 0.7
ObjectProperty,has format specification,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.5592; sequence_match=0.2581,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.7
ObjectProperty,is alternative format of,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.2381; semantic=0.3967; sequence_match=0.3448,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,implements,targets developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1250; semantic=0.5980; sequence_match=0.2308,False,0.4318,False,top-3 avg score 0.4318 < final_threshold 0.7
ObjectProperty,has format specification,supports task,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5934; levenshtein=0.2273; semantic=0.4739; sequence_match=0.1176,False,0.4315,False,top-3 avg score 0.4315 < final_threshold 0.7
ObjectProperty,uses platform,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4910; levenshtein=0.2273; semantic=0.4504; sequence_match=0.3529,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,is developed by,uses tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4884; sequence_match=0.2857,False,0.4311,False,top-3 avg score 0.4311 < final_threshold 0.7
ObjectProperty,is encoded in,uses tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.4277; sequence_match=0.3158,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.7
ObjectProperty,has specified data input,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.4248; sequence_match=0.3125,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.7
ObjectProperty,is software for,belongs to tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4551; levenshtein=0.1538; semantic=0.5284; sequence_match=0.3077,False,0.4304,False,top-3 avg score 0.4304 < final_threshold 0.7
ObjectProperty,implements,has capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.1538; semantic=0.5778; sequence_match=0.2609,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.7
ObjectProperty,has output,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.5154; sequence_match=0.2500,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.7
ObjectProperty,has input,uses tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5372; sequence_match=0.2500,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.7
ObjectProperty,is alternative format of,contains feature,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6312; levenshtein=0.2381; semantic=0.3212; sequence_match=0.3333,False,0.4286,False,top-3 avg score 0.4286 < final_threshold 0.7
ObjectProperty,has license,provides help,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4944; levenshtein=0.2500; semantic=0.5410; sequence_match=0.1818,False,0.4285,False,top-3 avg score 0.4285 < final_threshold 0.7
ObjectProperty,has function,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.6289; sequence_match=0.1739,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.7
ObjectProperty,has input,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5009; levenshtein=0.0556; semantic=0.4743; sequence_match=0.3077,False,0.4276,False,top-3 avg score 0.4276 < final_threshold 0.7
ObjectProperty,uses platform,has capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.4955; sequence_match=0.3200,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
ObjectProperty,has interface,accesses resource,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5139; levenshtein=0.2500; semantic=0.5184; sequence_match=0.2143,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,uses platform,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1333; semantic=0.4719; sequence_match=0.2222,False,0.4274,False,top-3 avg score 0.4274 < final_threshold 0.7
ObjectProperty,has license,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5205; levenshtein=0.1538; semantic=0.5875; sequence_match=0.1739,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,has interface,applies tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.5289; sequence_match=0.2609,False,0.4267,False,top-3 avg score 0.4267 < final_threshold 0.7
ObjectProperty,has license,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1364; semantic=0.4357; sequence_match=0.3125,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.7
ObjectProperty,uses platform,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4639; sequence_match=0.2857,False,0.4258,False,top-3 avg score 0.4258 < final_threshold 0.7
ObjectProperty,has input,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5472; sequence_match=0.2000,False,0.425,False,top-3 avg score 0.4250 < final_threshold 0.7
ObjectProperty,is software for,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.4920; sequence_match=0.2400,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.7
ObjectProperty,uses software,applies tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.0833; semantic=0.6148; sequence_match=0.2609,False,0.4249,False,top-3 avg score 0.4249 < final_threshold 0.7
ObjectProperty,has clause,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.2273; semantic=0.4166; sequence_match=0.3226,False,0.4248,False,top-3 avg score 0.4248 < final_threshold 0.7
ObjectProperty,is software for,from usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.2308; semantic=0.4202; sequence_match=0.2727,False,0.4243,False,top-3 avg score 0.4243 < final_threshold 0.7
ObjectProperty,has format specification,applies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6080; levenshtein=0.1818; semantic=0.3995; sequence_match=0.2632,False,0.4235,False,top-3 avg score 0.4235 < final_threshold 0.7
ObjectProperty,is encoded in,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.2000; semantic=0.4282; sequence_match=0.3226,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.7
ObjectProperty,is software for,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5347; levenshtein=0.2273; semantic=0.3898; sequence_match=0.3429,False,0.4224,False,top-3 avg score 0.4224 < final_threshold 0.7
ObjectProperty,has output,belongs to tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.4939; sequence_match=0.2727,False,0.4224,False,top-3 avg score 0.4224 < final_threshold 0.7
ObjectProperty,uses software,belongs to tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.5624; sequence_match=0.2400,False,0.422,False,top-3 avg score 0.4220 < final_threshold 0.7
ObjectProperty,has clause,applies tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.4458; sequence_match=0.3000,False,0.4217,False,top-3 avg score 0.4217 < final_threshold 0.7
ObjectProperty,uses software,contains feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4997; sequence_match=0.2222,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
ObjectProperty,has specified data input,accesses resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4950; levenshtein=0.1429; semantic=0.4430; sequence_match=0.3243,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
ObjectProperty,is software for,applies algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4455; levenshtein=0.1250; semantic=0.4698; sequence_match=0.3448,False,0.4201,False,top-3 avg score 0.4201 < final_threshold 0.7
ObjectProperty,has specified data input,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.4206; sequence_match=0.3077,False,0.42,False,top-3 avg score 0.4200 < final_threshold 0.7
ObjectProperty,has license,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1667; semantic=0.4405; sequence_match=0.2857,False,0.4199,False,top-3 avg score 0.4199 < final_threshold 0.7
ObjectProperty,has license,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5183; sequence_match=0.2400,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,is encoded in,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.5498; sequence_match=0.2400,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.7
ObjectProperty,has interface,concerns tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.0833; semantic=0.5267; sequence_match=0.2500,False,0.4182,False,top-3 avg score 0.4182 < final_threshold 0.7
ObjectProperty,uses software,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4858; sequence_match=0.2609,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,has output,version of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.5499; sequence_match=0.2222,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,uses software,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.4712; sequence_match=0.2308,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,implements,is exported data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.2857; semantic=0.4324; sequence_match=0.3333,False,0.4172,False,top-3 avg score 0.4172 < final_threshold 0.7
ObjectProperty,has format specification,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5523; levenshtein=0.1818; semantic=0.4670; sequence_match=0.2286,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,has input,accesses resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.1250; semantic=0.4755; sequence_match=0.2500,False,0.4154,False,top-3 avg score 0.4154 < final_threshold 0.7
ObjectProperty,implements,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5397; sequence_match=0.2222,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.7
ObjectProperty,is encoded in,applies algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5223; levenshtein=0.1875; semantic=0.4257; sequence_match=0.2963,False,0.4148,False,top-3 avg score 0.4148 < final_threshold 0.7
ObjectProperty,has declared status,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.3694; sequence_match=0.3571,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,is software for,has license type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.1429; semantic=0.4270; sequence_match=0.2963,False,0.4141,False,top-3 avg score 0.4141 < final_threshold 0.7
ObjectProperty,has version,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4576; levenshtein=0.2727; semantic=0.4092; sequence_match=0.3750,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,is developed by,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4720; sequence_match=0.0769,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,uses software,provides help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5186; sequence_match=0.2500,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.7
ObjectProperty,uses platform,has license type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.0714; semantic=0.4773; sequence_match=0.2308,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.7
ObjectProperty,has format specification,targets developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4424; levenshtein=0.2273; semantic=0.4814; sequence_match=0.3158,False,0.4132,False,top-3 avg score 0.4132 < final_threshold 0.7
ObjectProperty,has specified data output,targets developer,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4962; levenshtein=0.2273; semantic=0.5156; sequence_match=0.2105,False,0.413,False,top-3 avg score 0.4130 < final_threshold 0.7
ObjectProperty,has specified data input,provides help,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5575; levenshtein=0.1905; semantic=0.4908; sequence_match=0.1212,False,0.4129,False,top-3 avg score 0.4129 < final_threshold 0.7
ObjectProperty,has specified data output,initiates collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5455; levenshtein=0.0909; semantic=0.3744; sequence_match=0.3182,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,has input,applies algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5792; levenshtein=0.1250; semantic=0.5328; sequence_match=0.0833,False,0.4123,False,top-3 avg score 0.4123 < final_threshold 0.7
ObjectProperty,has output,uses tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.2222; semantic=0.5431; sequence_match=0.2353,False,0.4122,False,top-3 avg score 0.4122 < final_threshold 0.7
ObjectProperty,implements,contains feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1333; semantic=0.5180; sequence_match=0.2400,False,0.4119,False,top-3 avg score 0.4119 < final_threshold 0.7
ObjectProperty,has license,is exported data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.0714; semantic=0.5070; sequence_match=0.2500,False,0.4119,False,top-3 avg score 0.4119 < final_threshold 0.7
ObjectProperty,has specified data input,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5269; levenshtein=0.1429; semantic=0.5652; sequence_match=0.0588,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,implements,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5620; sequence_match=0.2500,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.7
ObjectProperty,is encoded in,has format type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.5663; sequence_match=0.1667,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.7
ObjectProperty,has license,uses data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5646; sequence_match=0.2222,False,0.4113,False,top-3 avg score 0.4113 < final_threshold 0.7
ObjectProperty,is software for,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.4505; sequence_match=0.2400,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,is developed by,has format type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.0000; semantic=0.4023; sequence_match=0.3077,False,0.411,False,top-3 avg score 0.4110 < final_threshold 0.7
ObjectProperty,uses platform,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1765; semantic=0.5038; sequence_match=0.2069,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.7
ObjectProperty,is developed by,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4367; sequence_match=0.2857,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.7
ObjectProperty,has specified data output,is feature of version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5253; levenshtein=0.1364; semantic=0.4550; sequence_match=0.2500,False,0.4101,False,top-3 avg score 0.4101 < final_threshold 0.7
ObjectProperty,has format specification,uses data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1818; semantic=0.4558; sequence_match=0.2667,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,has function,targets developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.1250; semantic=0.5527; sequence_match=0.2222,False,0.4098,False,top-3 avg score 0.4098 < final_threshold 0.7
ObjectProperty,is developed by,has capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.0769; semantic=0.4699; sequence_match=0.2308,False,0.4079,False,top-3 avg score 0.4079 < final_threshold 0.7
ObjectProperty,has declared status,uses tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5172; levenshtein=0.2353; semantic=0.3862; sequence_match=0.3200,False,0.4078,False,top-3 avg score 0.4078 < final_threshold 0.7
ObjectProperty,has clause,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.0833; semantic=0.5234; sequence_match=0.1905,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,is alternative format of,targets developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6462; levenshtein=0.2381; semantic=0.3387; sequence_match=0.2162,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,has format specification,accesses resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.4214; sequence_match=0.2632,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.7
ObjectProperty,implements,provides help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.0833; semantic=0.5321; sequence_match=0.1818,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.7
ObjectProperty,is encoded in,runs on,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4798; levenshtein=0.2727; semantic=0.4668; sequence_match=0.2353,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.7
