role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,consequence,hasconsequence,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.9272; sequence_match=0.8800,False,0.8917,True,selected
property,hasoperator,linkstopolicy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.1538; semantic=0.4364; sequence_match=0.3333,False,0.4387,False,top-3 avg score 0.4387 < final_threshold 0.6
property,partof,usesoperator,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4722; levenshtein=0.3333; semantic=0.3991; sequence_match=0.4444,False,0.4386,False,top-3 avg score 0.4386 < final_threshold 0.6
property,hasoperator,violatesprohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5911; levenshtein=0.2632; semantic=0.4563; sequence_match=0.2667,False,0.4380,False,top-3 avg score 0.4380 < final_threshold 0.6
property,relation,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.4486; sequence_match=0.3158,False,0.4379,False,top-3 avg score 0.4379 < final_threshold 0.6
property,hasaction,specifiesduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5214; levenshtein=0.0769; semantic=0.5195; sequence_match=0.2727,False,0.4379,False,top-3 avg score 0.4379 < final_threshold 0.6
property,obligation,containsconstraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6011; levenshtein=0.2222; semantic=0.4898; sequence_match=0.1429,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.6
property,inheritrelation,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2667; semantic=0.4833; sequence_match=0.2963,False,0.4376,False,top-3 avg score 0.4376 < final_threshold 0.6
property,andsequence,hasduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.1818; semantic=0.4172; sequence_match=0.3333,False,0.4374,False,top-3 avg score 0.4374 < final_threshold 0.6
property,failure,hasduty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.5021; sequence_match=0.2857,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.6
property,hasconstraint,violatesprohibition,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5538; levenshtein=0.2105; semantic=0.5461; sequence_match=0.1875,False,0.4368,False,top-3 avg score 0.4368 < final_threshold 0.6
property,partof,violatesprohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5655; levenshtein=0.2105; semantic=0.4244; sequence_match=0.3200,False,0.4366,False,top-3 avg score 0.4366 < final_threshold 0.6
property,partof,hasduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.4623; sequence_match=0.3077,False,0.4366,False,top-3 avg score 0.4366 < final_threshold 0.6
property,consequence,satisfiesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4414; levenshtein=0.2105; semantic=0.5347; sequence_match=0.3333,False,0.4365,False,top-3 avg score 0.4365 < final_threshold 0.6
property,inheritsfrom,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.5658; sequence_match=0.2609,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
property,operand,satisfiesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4177; levenshtein=0.2105; semantic=0.5835; sequence_match=0.3077,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
property,function,ispartyto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5827; sequence_match=0.2353,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.6
property,assigner,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4528; sequence_match=0.3478,False,0.4354,False,top-3 avg score 0.4354 < final_threshold 0.6
property,inheritrelation,hasrole,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.5763; sequence_match=0.1818,False,0.4352,False,top-3 avg score 0.4352 < final_threshold 0.6
property,target,satisfiesconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.1579; semantic=0.5226; sequence_match=0.2400,False,0.4350,False,top-3 avg score 0.4350 < final_threshold 0.6
property,and,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.4480; sequence_match=0.2500,False,0.4349,False,top-3 avg score 0.4349 < final_threshold 0.6
property,hasduty,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5931; sequence_match=0.2222,False,0.4348,False,top-3 avg score 0.4348 < final_threshold 0.6
property,relation,istypeof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5529; sequence_match=0.2500,False,0.4343,False,top-3 avg score 0.4343 < final_threshold 0.6
property,inheritrelation,linkstopolicy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5650; levenshtein=0.2000; semantic=0.5231; sequence_match=0.2143,False,0.4341,False,top-3 avg score 0.4341 < final_threshold 0.6
property,assignee,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.4737; sequence_match=0.3000,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.6
property,haspermission,isremedyfor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5464; levenshtein=0.3077; semantic=0.4474; sequence_match=0.2500,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.6
property,scope,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.0833; semantic=0.5596; sequence_match=0.2353,False,0.4335,False,top-3 avg score 0.4335 < final_threshold 0.6
property,relation,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5488; sequence_match=0.2500,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.6
property,inheritrelation,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5343; sequence_match=0.2143,False,0.4327,False,top-3 avg score 0.4327 < final_threshold 0.6
property,handlepolicyconflicts,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.1429; semantic=0.4550; sequence_match=0.2778,False,0.4326,False,top-3 avg score 0.4326 < final_threshold 0.6
property,obligation,ispartof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6333; levenshtein=0.2000; semantic=0.4639; sequence_match=0.1111,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.6
property,function,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5629; sequence_match=0.3000,False,0.4311,False,top-3 avg score 0.4311 < final_threshold 0.6
property,hasaction,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.4985; sequence_match=0.2857,False,0.4311,False,top-3 avg score 0.4311 < final_threshold 0.6
property,hasconstraint,linkstopolicy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4564; levenshtein=0.0769; semantic=0.5292; sequence_match=0.3077,False,0.4311,False,top-3 avg score 0.4311 < final_threshold 0.6
property,scope,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4807; sequence_match=0.3000,False,0.4306,False,top-3 avg score 0.4306 < final_threshold 0.6
property,hasprohibition,containsconstraint,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5470; levenshtein=0.1667; semantic=0.5772; sequence_match=0.1250,False,0.4303,False,top-3 avg score 0.4303 < final_threshold 0.6
property,partof,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5060; sequence_match=0.3158,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.6
property,haspermission,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6183; levenshtein=0.2000; semantic=0.3345; sequence_match=0.3333,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.6
property,targetpolicy,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.5152; sequence_match=0.2609,False,0.4279,False,top-3 avg score 0.4279 < final_threshold 0.6
property,function,containsconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2222; semantic=0.4685; sequence_match=0.2308,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
property,assignee,specifiesduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.5706; sequence_match=0.1905,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.6
property,inheritsfrom,satisfiesconstraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5709; levenshtein=0.2105; semantic=0.4971; sequence_match=0.1935,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.6
property,hasprohibition,istypeof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.1429; semantic=0.4759; sequence_match=0.2727,False,0.4261,False,top-3 avg score 0.4261 < final_threshold 0.6
property,handlepolicyconflicts,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.1905; semantic=0.4941; sequence_match=0.2759,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
property,operand,containsconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.2222; semantic=0.5329; sequence_match=0.3200,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.6
property,hasduty,linkstopolicy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4922; sequence_match=0.3000,False,0.4240,False,top-3 avg score 0.4240 < final_threshold 0.6
property,partof,hascomponent,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5480; sequence_match=0.2222,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
property,inheritsfrom,issubclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5475; sequence_match=0.2500,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.6
property,inheritsfrom,linkstopolicy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.1538; semantic=0.4301; sequence_match=0.2400,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.6
property,targetpolicy,istypeof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.4406; sequence_match=0.3000,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.6
property,handlepolicyconflicts,violatesprohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5342; levenshtein=0.0952; semantic=0.4839; sequence_match=0.2500,False,0.4227,False,top-3 avg score 0.4227 < final_threshold 0.6
property,or,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1250; semantic=0.5259; sequence_match=0.2000,False,0.4225,False,top-3 avg score 0.4225 < final_threshold 0.6
property,scope,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.4899; sequence_match=0.2500,False,0.4224,False,top-3 avg score 0.4224 < final_threshold 0.6
property,inheritrelation,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.4532; sequence_match=0.2963,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.6
property,inheritrelation,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5586; levenshtein=0.1818; semantic=0.3830; sequence_match=0.3243,False,0.4220,False,top-3 avg score 0.4220 < final_threshold 0.6
property,function,hasconsequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4812; sequence_match=0.2727,False,0.4219,False,top-3 avg score 0.4219 < final_threshold 0.6
property,inheritsfrom,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4872; levenshtein=0.0769; semantic=0.5374; sequence_match=0.2400,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.6
property,target,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.1579; semantic=0.4821; sequence_match=0.2400,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.6
property,failure,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.5404; sequence_match=0.2857,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.6
property,consequence,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.5505; sequence_match=0.2222,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.6
property,onlyone,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4803; sequence_match=0.3000,False,0.4200,False,top-3 avg score 0.4200 < final_threshold 0.6
property,assigner,ispartyto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.1111; semantic=0.4595; sequence_match=0.2353,False,0.4199,False,top-3 avg score 0.4199 < final_threshold 0.6
property,assigner,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.4052; sequence_match=0.3158,False,0.4196,False,top-3 avg score 0.4196 < final_threshold 0.6
property,consequence,activateduponfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.2273; semantic=0.5213; sequence_match=0.2424,False,0.4196,False,top-3 avg score 0.4196 < final_threshold 0.6
property,hasduty,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5429; levenshtein=0.1333; semantic=0.4422; sequence_match=0.2727,False,0.4193,False,top-3 avg score 0.4193 < final_threshold 0.6
property,function,issubclassof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4798; sequence_match=0.1000,False,0.4192,False,top-3 avg score 0.4192 < final_threshold 0.6
property,targetpolicy,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5067; levenshtein=0.1714; semantic=0.4932; sequence_match=0.2553,False,0.4184,False,top-3 avg score 0.4184 < final_threshold 0.6
property,assigner,violatesprohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4961; levenshtein=0.1579; semantic=0.4629; sequence_match=0.2963,False,0.4184,False,top-3 avg score 0.4184 < final_threshold 0.6
property,scope,containsconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.5158; sequence_match=0.2609,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.6
property,relation,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.5237; sequence_match=0.3000,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.6
property,target,hascomponent,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.5031; sequence_match=0.1111,False,0.4177,False,top-3 avg score 0.4177 < final_threshold 0.6
property,inheritsfrom,specifiesduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.4699; sequence_match=0.2400,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.6
property,failure,satisfiesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.5107; sequence_match=0.2308,False,0.4174,False,top-3 avg score 0.4174 < final_threshold 0.6
property,obligation,activateduponfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4576; levenshtein=0.2273; semantic=0.4803; sequence_match=0.3125,False,0.4168,False,top-3 avg score 0.4168 < final_threshold 0.6
property,targetpolicy,violatesprohibition,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5292; levenshtein=0.2105; semantic=0.5084; sequence_match=0.1935,False,0.4160,False,top-3 avg score 0.4160 < final_threshold 0.6
property,andsequence,hascomponent,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4177; sequence_match=0.3478,False,0.4160,False,top-3 avg score 0.4160 < final_threshold 0.6
property,operand,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5333; sequence_match=0.2857,False,0.4159,False,top-3 avg score 0.4159 < final_threshold 0.6
property,andsequence,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4400; sequence_match=0.3333,False,0.4157,False,top-3 avg score 0.4157 < final_threshold 0.6
property,hasoperator,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5434; levenshtein=0.2000; semantic=0.3957; sequence_match=0.3077,False,0.4156,False,top-3 avg score 0.4156 < final_threshold 0.6
property,hasprohibition,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5200; levenshtein=0.1818; semantic=0.4479; sequence_match=0.2778,False,0.4152,False,top-3 avg score 0.4152 < final_threshold 0.6
property,hasconstraint,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4945; sequence_match=0.2500,False,0.4152,False,top-3 avg score 0.4152 < final_threshold 0.6
property,hasprohibition,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.2143; semantic=0.5084; sequence_match=0.2400,False,0.4147,False,top-3 avg score 0.4147 < final_threshold 0.6
property,assignee,usesoperator,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5492; sequence_match=0.1000,False,0.4146,False,top-3 avg score 0.4146 < final_threshold 0.6
property,inheritrelation,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.4984; sequence_match=0.2000,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.6
property,remedy,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1579; semantic=0.4498; sequence_match=0.2400,False,0.4142,False,top-3 avg score 0.4142 < final_threshold 0.6
property,function,specifiesduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5324; sequence_match=0.2857,False,0.4141,False,top-3 avg score 0.4141 < final_threshold 0.6
property,failure,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4854; sequence_match=0.2667,False,0.4140,False,top-3 avg score 0.4140 < final_threshold 0.6
property,function,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.5540; sequence_match=0.2105,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.6
property,partof,satisfiesconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.1053; semantic=0.4589; sequence_match=0.2400,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.6
property,assignee,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.3870; sequence_match=0.3158,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.6
property,and,hasconsequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1429; semantic=0.4010; sequence_match=0.2353,False,0.4132,False,top-3 avg score 0.4132 < final_threshold 0.6
property,haspermission,containsconstraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5616; levenshtein=0.1667; semantic=0.5109; sequence_match=0.1290,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.6
property,scope,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5773; levenshtein=0.1364; semantic=0.4394; sequence_match=0.2222,False,0.4130,False,top-3 avg score 0.4130 < final_threshold 0.6
property,targetpolicy,hasright,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.4573; sequence_match=0.1000,False,0.4126,False,top-3 avg score 0.4126 < final_threshold 0.6
property,target,violatesprohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4591; levenshtein=0.1579; semantic=0.5379; sequence_match=0.2400,False,0.4123,False,top-3 avg score 0.4123 < final_threshold 0.6
property,andsequence,activateduponfailureof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4467; sequence_match=0.1818,False,0.4101,False,top-3 avg score 0.4101 < final_threshold 0.6
property,onlyone,containsconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.2222; semantic=0.3955; sequence_match=0.3200,False,0.4100,False,top-3 avg score 0.4100 < final_threshold 0.6
property,obligation,hascomponent,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.0833; semantic=0.4502; sequence_match=0.2727,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.6
property,hasaction,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.2500; semantic=0.4330; sequence_match=0.2857,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.6
property,targetpolicy,hasnestedconstraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5077; levenshtein=0.2632; semantic=0.4566; sequence_match=0.1935,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.6
property,obligation,hasnestedconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4535; levenshtein=0.1579; semantic=0.4979; sequence_match=0.2759,False,0.4091,False,top-3 avg score 0.4091 < final_threshold 0.6
property,hasprohibition,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1714; semantic=0.3668; sequence_match=0.3265,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.6
property,partof,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1579; semantic=0.4330; sequence_match=0.2400,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
property,hasconstraint,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.4977; sequence_match=0.1905,False,0.4082,False,top-3 avg score 0.4082 < final_threshold 0.6
property,targetpolicy,satisfiesconstraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5077; levenshtein=0.2105; semantic=0.5050; sequence_match=0.1935,False,0.4078,False,top-3 avg score 0.4078 < final_threshold 0.6
property,assigner,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.3891; sequence_match=0.2500,False,0.4075,False,top-3 avg score 0.4075 < final_threshold 0.6
property,inheritsfrom,hasnestedconstraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5077; levenshtein=0.2105; semantic=0.5038; sequence_match=0.1935,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.6
property,obligation,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5204; sequence_match=0.2353,False,0.4069,False,top-3 avg score 0.4069 < final_threshold 0.6
property,inheritrelation,hasconsequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4968; levenshtein=0.0667; semantic=0.4480; sequence_match=0.2759,False,0.4069,False,top-3 avg score 0.4069 < final_threshold 0.6
property,inheritrelation,hascomponent,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.0667; semantic=0.4734; sequence_match=0.2963,False,0.4066,False,top-3 avg score 0.4066 < final_threshold 0.6
property,hasoperator,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.2500; semantic=0.4503; sequence_match=0.2609,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.6
property,obligation,ispartyto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6148; levenshtein=0.1000; semantic=0.4981; sequence_match=0.1053,False,0.4060,False,top-3 avg score 0.4060 < final_threshold 0.6
property,assignee,issubclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.4871; sequence_match=0.3000,False,0.4059,False,top-3 avg score 0.4059 < final_threshold 0.6
property,consequence,specifiesduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.4878; sequence_match=0.2500,False,0.4058,False,top-3 avg score 0.4058 < final_threshold 0.6
property,hasaction,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5016; levenshtein=0.1714; semantic=0.4422; sequence_match=0.2727,False,0.4055,False,top-3 avg score 0.4055 < final_threshold 0.6
property,assigner,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4704; sequence_match=0.3000,False,0.4050,False,top-3 avg score 0.4050 < final_threshold 0.6
property,or,containsconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.4946; sequence_match=0.2000,False,0.4044,False,top-3 avg score 0.4044 < final_threshold 0.6
property,inheritrelation,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.2667; semantic=0.3667; sequence_match=0.3077,False,0.4039,False,top-3 avg score 0.4039 < final_threshold 0.6
property,target,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4714; sequence_match=0.2353,False,0.4039,False,top-3 avg score 0.4039 < final_threshold 0.6
property,operand,ispartof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4901; levenshtein=0.2500; semantic=0.4708; sequence_match=0.1333,False,0.4036,False,top-3 avg score 0.4036 < final_threshold 0.6
property,partof,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0833; semantic=0.4882; sequence_match=0.2222,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.6
property,hasaction,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4963; levenshtein=0.0667; semantic=0.4636; sequence_match=0.2500,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.6
property,haspermission,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5236; levenshtein=0.1818; semantic=0.4574; sequence_match=0.2286,False,0.4032,False,top-3 avg score 0.4032 < final_threshold 0.6
property,remedy,ispartyto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5159; sequence_match=0.2667,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.6
property,inheritsfrom,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5494; sequence_match=0.2105,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.6
property,hasduty,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4516; sequence_match=0.2667,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.6
