prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,inheritFrom,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3620; levenshtein=0.1667; semantic=0.5082; sequence_match=0.3448,False,0.405,False,top-3 avg score 0.4050 < final_threshold 0.7
ObjectProperty,target,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4735; sequence_match=0.2353,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.7
ObjectProperty,inheritRelation,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.2000; semantic=0.4152; sequence_match=0.2857,False,0.4035,False,top-3 avg score 0.4035 < final_threshold 0.7
ObjectProperty,partOf,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.4252; sequence_match=0.2667,False,0.4034,False,top-3 avg score 0.4034 < final_threshold 0.7
ObjectProperty,obligation,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.3000; semantic=0.4586; sequence_match=0.3158,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,hasPolicy,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5134; levenshtein=0.1538; semantic=0.4205; sequence_match=0.2727,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.7
ObjectProperty,permission,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5220; sequence_match=0.2105,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.7
ObjectProperty,relation,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0714; semantic=0.5051; sequence_match=0.2727,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,permission,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3778; levenshtein=0.1111; semantic=0.5421; sequence_match=0.2857,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.7
ObjectProperty,function,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.4347; sequence_match=0.2857,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.7
ObjectProperty,consequence,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2414; semantic=0.4525; sequence_match=0.2500,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.7
ObjectProperty,operator,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.1538; semantic=0.5450; sequence_match=0.1905,False,0.4011,False,top-3 avg score 0.4011 < final_threshold 0.7
ObjectProperty,constraint,applies to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.5585; sequence_match=0.2105,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.7
ObjectProperty,operand,is applied to,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5644; sequence_match=0.1111,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,remedy,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4674; levenshtein=0.1379; semantic=0.5062; sequence_match=0.2286,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,remedy,is applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.4612; sequence_match=0.2353,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.7
ObjectProperty,action,is applied to,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3384; levenshtein=0.1818; semantic=0.5070; sequence_match=0.3529,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.7
ObjectProperty,implies,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5279; sequence_match=0.2500,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,and,is applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.1818; semantic=0.4339; sequence_match=0.2857,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,partOf,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4767; sequence_match=0.2857,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,leftOperand,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5669; levenshtein=0.1500; semantic=0.3671; sequence_match=0.2581,False,0.3974,False,top-3 avg score 0.3974 < final_threshold 0.7
ObjectProperty,relation,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1333; semantic=0.5089; sequence_match=0.2609,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.7
ObjectProperty,inheritFrom,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.4644; sequence_match=0.3000,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,remedy,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.5070; sequence_match=0.1905,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.7
ObjectProperty,inheritRelation,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4963; levenshtein=0.2000; semantic=0.4381; sequence_match=0.2500,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.7
ObjectProperty,operator,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.2000; semantic=0.4619; sequence_match=0.2609,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
ObjectProperty,function,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.1111; semantic=0.5499; sequence_match=0.2308,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,failure,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,Only One,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.3793; sequence_match=0.2727,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.7
ObjectProperty,implies,has constraint applied to,semantic+sequence_match+jaro_winkler,jaro_winkler=0.2922; levenshtein=0.2273; semantic=0.5435; sequence_match=0.3448,False,0.3935,False,top-3 avg score 0.3935 < final_threshold 0.7
ObjectProperty,implies,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.4538; sequence_match=0.2500,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.7
ObjectProperty,hasPolicy,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.4757; sequence_match=0.2222,False,0.3931,False,top-3 avg score 0.3931 < final_threshold 0.7
ObjectProperty,implies,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.5655; sequence_match=0.1818,False,0.393,False,top-3 avg score 0.3930 < final_threshold 0.7
ObjectProperty,and,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.1538; semantic=0.4555; sequence_match=0.2500,False,0.3919,False,top-3 avg score 0.3919 < final_threshold 0.7
ObjectProperty,or,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.5249; sequence_match=0.1250,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.7
ObjectProperty,prohibition,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0714; semantic=0.5479; sequence_match=0.2400,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.7
ObjectProperty,partOf,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4797; sequence_match=0.2000,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.7
ObjectProperty,remedy,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5567; sequence_match=0.2000,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,duty,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.1538; semantic=0.4918; sequence_match=0.2353,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,operand,applies to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5388; sequence_match=0.1250,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.7
ObjectProperty,andSequence,has constraint applied to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5505; levenshtein=0.1818; semantic=0.4331; sequence_match=0.1818,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.7
ObjectProperty,leftOperand,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.2143; semantic=0.4562; sequence_match=0.2400,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,leftOperand,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2069; semantic=0.3604; sequence_match=0.3000,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.7
ObjectProperty,constraint,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.5072; sequence_match=0.1905,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.7
ObjectProperty,operand,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4516; sequence_match=0.2727,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.7
ObjectProperty,prohibition,is asset of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.4376; sequence_match=0.1000,False,0.3849,False,top-3 avg score 0.3849 < final_threshold 0.7
ObjectProperty,and,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.5063; sequence_match=0.1667,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.7
ObjectProperty,duty,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5465; sequence_match=0.1538,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.7
ObjectProperty,prohibition,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4656; sequence_match=0.2105,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.7
ObjectProperty,relation,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4576; sequence_match=0.2353,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
ObjectProperty,operand,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4727; sequence_match=0.2222,False,0.3836,False,top-3 avg score 0.3836 < final_threshold 0.7
ObjectProperty,action,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4962; sequence_match=0.2353,False,0.3836,False,top-3 avg score 0.3836 < final_threshold 0.7
ObjectProperty,andSequence,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.1818; semantic=0.4262; sequence_match=0.3000,False,0.3835,False,top-3 avg score 0.3835 < final_threshold 0.7
ObjectProperty,action,resolves conflict with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.1500; semantic=0.4804; sequence_match=0.2308,False,0.3833,False,top-3 avg score 0.3833 < final_threshold 0.7
ObjectProperty,function,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.5341; sequence_match=0.2105,False,0.3833,False,top-3 avg score 0.3833 < final_threshold 0.7
ObjectProperty,andSequence,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.4820; sequence_match=0.2000,False,0.3833,False,top-3 avg score 0.3833 < final_threshold 0.7
ObjectProperty,Only One,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1500; semantic=0.3391; sequence_match=0.2222,False,0.3831,False,top-3 avg score 0.3831 < final_threshold 0.7
ObjectProperty,partOf,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.1379; semantic=0.3850; sequence_match=0.2286,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
ObjectProperty,operand,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5071; levenshtein=0.1500; semantic=0.4189; sequence_match=0.2222,False,0.3828,False,top-3 avg score 0.3828 < final_threshold 0.7
ObjectProperty,inheritRelation,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4095; sequence_match=0.2500,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.7
ObjectProperty,obligation,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.5122; sequence_match=0.2400,False,0.3804,False,top-3 avg score 0.3804 < final_threshold 0.7
ObjectProperty,duty,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5805; sequence_match=0.1176,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,failure,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.3951; sequence_match=0.3000,False,0.379,False,top-3 avg score 0.3790 < final_threshold 0.7
ObjectProperty,consequence,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4684; sequence_match=0.2000,False,0.3788,False,top-3 avg score 0.3788 < final_threshold 0.7
ObjectProperty,duty,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4318; levenshtein=0.0455; semantic=0.5474; sequence_match=0.1538,False,0.3777,False,top-3 avg score 0.3777 < final_threshold 0.7
ObjectProperty,hasPolicy,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.1333; semantic=0.4788; sequence_match=0.2500,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.7
ObjectProperty,inheritFrom,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5614; levenshtein=0.1379; semantic=0.4197; sequence_match=0.1500,False,0.377,False,top-3 avg score 0.3770 < final_threshold 0.7
ObjectProperty,prohibition,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.4622; sequence_match=0.2000,False,0.3767,False,top-3 avg score 0.3767 < final_threshold 0.7
ObjectProperty,assigner,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4917; levenshtein=0.1500; semantic=0.4234; sequence_match=0.2143,False,0.3765,False,top-3 avg score 0.3765 < final_threshold 0.7
ObjectProperty,or,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0667; semantic=0.4878; sequence_match=0.1176,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.7
ObjectProperty,leftOperand,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.4864; sequence_match=0.1667,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.7
ObjectProperty,andSequence,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.4733; sequence_match=0.2069,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
ObjectProperty,operand,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1379; semantic=0.4070; sequence_match=0.2222,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,inheritFrom,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.1500; semantic=0.4118; sequence_match=0.1935,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,and,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4558; sequence_match=0.1818,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.7
ObjectProperty,inheritFrom,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.4991; sequence_match=0.2000,False,0.3745,False,top-3 avg score 0.3745 < final_threshold 0.7
ObjectProperty,conflict,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.0000; semantic=0.4740; sequence_match=0.2353,False,0.3738,False,top-3 avg score 0.3738 < final_threshold 0.7
ObjectProperty,failure,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4105; levenshtein=0.1364; semantic=0.4347; sequence_match=0.2759,False,0.3737,False,top-3 avg score 0.3737 < final_threshold 0.7
ObjectProperty,function,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5125; sequence_match=0.1176,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.7
ObjectProperty,partOf,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4104; sequence_match=0.2105,False,0.3722,False,top-3 avg score 0.3722 < final_threshold 0.7
ObjectProperty,operator,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.2222; semantic=0.5572; sequence_match=0.2353,False,0.3722,False,top-3 avg score 0.3722 < final_threshold 0.7
ObjectProperty,assignee,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4917; levenshtein=0.1500; semantic=0.4106; sequence_match=0.2143,False,0.3722,False,top-3 avg score 0.3722 < final_threshold 0.7
ObjectProperty,consequence,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4285; sequence_match=0.2105,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
ObjectProperty,conflict,is activated by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4011; sequence_match=0.2857,False,0.3703,False,top-3 avg score 0.3703 < final_threshold 0.7
ObjectProperty,action,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5501; sequence_match=0.1333,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,and,applies to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4604; sequence_match=0.1667,False,0.3695,False,top-3 avg score 0.3695 < final_threshold 0.7
ObjectProperty,operator,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1500; semantic=0.4108; sequence_match=0.2143,False,0.3695,False,top-3 avg score 0.3695 < final_threshold 0.7
ObjectProperty,target,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4762; sequence_match=0.1538,False,0.3693,False,top-3 avg score 0.3693 < final_threshold 0.7
ObjectProperty,prohibition,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.5213; sequence_match=0.1818,False,0.369,False,top-3 avg score 0.3690 < final_threshold 0.7
ObjectProperty,inheritFrom,is activated by,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3901; levenshtein=0.2308; semantic=0.4857; sequence_match=0.1667,False,0.3688,False,top-3 avg score 0.3688 < final_threshold 0.7
ObjectProperty,partOf,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.4020; sequence_match=0.1538,False,0.3686,False,top-3 avg score 0.3686 < final_threshold 0.7
ObjectProperty,operand,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5619; sequence_match=0.1250,False,0.3683,False,top-3 avg score 0.3683 < final_threshold 0.7
ObjectProperty,prohibition,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4441; levenshtein=0.1667; semantic=0.4537; sequence_match=0.2069,False,0.3682,False,top-3 avg score 0.3682 < final_threshold 0.7
ObjectProperty,partOf,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.5006; sequence_match=0.1905,False,0.3674,False,top-3 avg score 0.3674 < final_threshold 0.7
ObjectProperty,operator,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.5007; sequence_match=0.1818,False,0.367,False,top-3 avg score 0.3670 < final_threshold 0.7
ObjectProperty,and,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4499; sequence_match=0.1667,False,0.366,False,top-3 avg score 0.3660 < final_threshold 0.7
ObjectProperty,implies,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4865; levenshtein=0.1379; semantic=0.3883; sequence_match=0.2222,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.7
ObjectProperty,hasPolicy,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4269; sequence_match=0.2000,False,0.365,False,top-3 avg score 0.3650 < final_threshold 0.7
ObjectProperty,operand,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5359; sequence_match=0.1333,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.7
ObjectProperty,remedy,has constraint applied to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.1364; semantic=0.4729; sequence_match=0.2143,False,0.3637,False,top-3 avg score 0.3637 < final_threshold 0.7
ObjectProperty,implies,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.5809; sequence_match=0.1000,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.7
ObjectProperty,consequence,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0000; semantic=0.4749; sequence_match=0.0909,False,0.3603,False,top-3 avg score 0.3603 < final_threshold 0.7
ObjectProperty,prohibition,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3768; levenshtein=0.1333; semantic=0.4730; sequence_match=0.2308,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.7
ObjectProperty,constraint,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5350; sequence_match=0.1053,False,0.3579,False,top-3 avg score 0.3579 < final_threshold 0.7
ObjectProperty,duty,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4282; levenshtein=0.1034; semantic=0.4613; sequence_match=0.1818,False,0.3571,False,top-3 avg score 0.3571 < final_threshold 0.7
ObjectProperty,consequence,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.4031; sequence_match=0.2000,False,0.357,False,top-3 avg score 0.3570 < final_threshold 0.7
ObjectProperty,and,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.0690; semantic=0.3634; sequence_match=0.1250,False,0.3556,False,top-3 avg score 0.3556 < final_threshold 0.7
ObjectProperty,relation,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4519; sequence_match=0.1905,False,0.3555,False,top-3 avg score 0.3555 < final_threshold 0.7
ObjectProperty,or,resolves conflict with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.0500; semantic=0.4398; sequence_match=0.0909,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.7
ObjectProperty,failure,is consequence of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4977; sequence_match=0.0909,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.7
ObjectProperty,andSequence,applies to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.1818; semantic=0.4363; sequence_match=0.2000,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.7
ObjectProperty,conflict,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.5164; sequence_match=0.1250,False,0.3527,False,top-3 avg score 0.3527 < final_threshold 0.7
ObjectProperty,operator,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4793; sequence_match=0.1176,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.7
ObjectProperty,inheritFrom,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3831; levenshtein=0.0714; semantic=0.5098; sequence_match=0.1600,False,0.351,False,top-3 avg score 0.3510 < final_threshold 0.7
ObjectProperty,remedy,applies to,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4901; sequence_match=0.1333,False,0.3498,False,top-3 avg score 0.3498 < final_threshold 0.7
ObjectProperty,obligation,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4926; sequence_match=0.0952,False,0.3495,False,top-3 avg score 0.3495 < final_threshold 0.7
ObjectProperty,obligation,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.0000; semantic=0.5387; sequence_match=0.1053,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.7
ObjectProperty,leftOperand,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4601; levenshtein=0.1333; semantic=0.4326; sequence_match=0.1538,False,0.3488,False,top-3 avg score 0.3488 < final_threshold 0.7
ObjectProperty,prohibition,is activated by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.1538; semantic=0.4063; sequence_match=0.2500,False,0.3488,False,top-3 avg score 0.3488 < final_threshold 0.7
ObjectProperty,consequence,has logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4453; levenshtein=0.1111; semantic=0.3939; sequence_match=0.2069,False,0.3487,False,top-3 avg score 0.3487 < final_threshold 0.7
ObjectProperty,andSequence,has conflict resolution strategy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4831; levenshtein=0.2069; semantic=0.3539; sequence_match=0.2000,False,0.348,False,top-3 avg score 0.3480 < final_threshold 0.7
ObjectProperty,and,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4240; sequence_match=0.1429,False,0.3472,False,top-3 avg score 0.3472 < final_threshold 0.7
ObjectProperty,and,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0556; semantic=0.4833; sequence_match=0.0952,False,0.3472,False,top-3 avg score 0.3472 < final_threshold 0.7
