prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,hasPolicy,has policy,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,prohibition,has prohibition,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.8858; sequence_match=0.8800,False,0.8779,True,selected
ObjectProperty,partOf,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.2308; semantic=0.4898; sequence_match=0.3158,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.7
ObjectProperty,inheritRelation,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,or,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5370; levenshtein=0.1111; semantic=0.5510; sequence_match=0.1818,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.7
ObjectProperty,operand,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5128; sequence_match=0.2667,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,prohibition,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5844; levenshtein=0.2069; semantic=0.3852; sequence_match=0.3000,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,inheritFrom,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5571; sequence_match=0.2222,False,0.4228,False,top-3 avg score 0.4228 < final_threshold 0.7
ObjectProperty,inheritRelation,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4968; levenshtein=0.0667; semantic=0.4906; sequence_match=0.2759,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,permission,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5253; levenshtein=0.1724; semantic=0.4809; sequence_match=0.2564,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,failure,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.5187; sequence_match=0.2000,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.7
ObjectProperty,operand,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.0714; semantic=0.5318; sequence_match=0.1905,False,0.4193,False,top-3 avg score 0.4193 < final_threshold 0.7
ObjectProperty,failure,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.5352; sequence_match=0.2857,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
ObjectProperty,partOf,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.4706; sequence_match=0.2667,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,prohibition,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4392; levenshtein=0.1053; semantic=0.5496; sequence_match=0.2667,False,0.4185,False,top-3 avg score 0.4185 < final_threshold 0.7
ObjectProperty,inheritFrom,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5762; sequence_match=0.2222,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,Only One,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2069; semantic=0.3586; sequence_match=0.3333,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,prohibition,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5402; sequence_match=0.2222,False,0.4172,False,top-3 avg score 0.4172 < final_threshold 0.7
ObjectProperty,constraint,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5668; sequence_match=0.2105,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.7
ObjectProperty,failure,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4724; sequence_match=0.2667,False,0.417,False,top-3 avg score 0.4170 < final_threshold 0.7
ObjectProperty,target,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.1034; semantic=0.4768; sequence_match=0.1714,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,or,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6897; levenshtein=0.0690; semantic=0.4310; sequence_match=0.1290,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,action,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5325; sequence_match=0.2857,False,0.4162,False,top-3 avg score 0.4162 < final_threshold 0.7
ObjectProperty,permission,has policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4481; levenshtein=0.1000; semantic=0.5900; sequence_match=0.2105,False,0.4162,False,top-3 avg score 0.4162 < final_threshold 0.7
ObjectProperty,inheritFrom,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.1429; semantic=0.4600; sequence_match=0.2400,False,0.4156,False,top-3 avg score 0.4156 < final_threshold 0.7
ObjectProperty,relation,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.4953; sequence_match=0.2500,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.7
ObjectProperty,and,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.4298; sequence_match=0.3333,False,0.4149,False,top-3 avg score 0.4149 < final_threshold 0.7
ObjectProperty,inheritRelation,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4776; sequence_match=0.2609,False,0.4147,False,top-3 avg score 0.4147 < final_threshold 0.7
ObjectProperty,target,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5424; levenshtein=0.1579; semantic=0.4597; sequence_match=0.2400,False,0.414,False,top-3 avg score 0.4140 < final_threshold 0.7
ObjectProperty,relation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4916; sequence_match=0.2500,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,operand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5270; sequence_match=0.2857,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,operator,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1724; semantic=0.4292; sequence_match=0.2703,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,remedy,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1579; semantic=0.4476; sequence_match=0.2400,False,0.4134,False,top-3 avg score 0.4134 < final_threshold 0.7
ObjectProperty,action,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5221; sequence_match=0.2857,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,permission,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5326; sequence_match=0.2222,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,conflict,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5298; levenshtein=0.1429; semantic=0.5265; sequence_match=0.1818,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,andSequence,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.4353; sequence_match=0.2000,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,consequence,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.5261; sequence_match=0.2222,False,0.4125,False,top-3 avg score 0.4125 < final_threshold 0.7
ObjectProperty,or,has condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5668; sequence_match=0.1429,False,0.4125,False,top-3 avg score 0.4125 < final_threshold 0.7
ObjectProperty,obligation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5368; sequence_match=0.2353,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,relation,is policy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4566; sequence_match=0.3333,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,andSequence,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.3998; sequence_match=0.3000,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,constraint,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5656; sequence_match=0.2222,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,permission,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4544; levenshtein=0.1579; semantic=0.5040; sequence_match=0.2759,False,0.4114,False,top-3 avg score 0.4114 < final_threshold 0.7
ObjectProperty,target,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5536; sequence_match=0.2105,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,operand,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.2143; semantic=0.4884; sequence_match=0.2857,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,failure,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.2222; semantic=0.4728; sequence_match=0.2500,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.7
ObjectProperty,obligation,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4535; levenshtein=0.1579; semantic=0.4960; sequence_match=0.2759,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.7
ObjectProperty,obligation,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5793; sequence_match=0.2500,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,failure,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4443; sequence_match=0.2667,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,failure,has condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.5265; sequence_match=0.2105,False,0.4071,False,top-3 avg score 0.4071 < final_threshold 0.7
ObjectProperty,leftOperand,has party,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.5012; sequence_match=0.1053,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.7
ObjectProperty,assignee,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4694; sequence_match=0.2500,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.7
ObjectProperty,target,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5273; sequence_match=0.2000,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,action,is policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.4578; sequence_match=0.2500,False,0.4063,False,top-3 avg score 0.4063 < final_threshold 0.7
ObjectProperty,scope,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.1429; semantic=0.5135; sequence_match=0.2105,False,0.4059,False,top-3 avg score 0.4059 < final_threshold 0.7
ObjectProperty,obligation,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5114; sequence_match=0.2222,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,or,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.0714; semantic=0.5435; sequence_match=0.1250,False,0.4054,False,top-3 avg score 0.4054 < final_threshold 0.7
ObjectProperty,consequence,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4870; sequence_match=0.2222,False,0.4053,False,top-3 avg score 0.4053 < final_threshold 0.7
ObjectProperty,inheritFrom,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3620; levenshtein=0.1667; semantic=0.5082; sequence_match=0.3448,False,0.405,False,top-3 avg score 0.4050 < final_threshold 0.7
ObjectProperty,permission,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.0000; semantic=0.5446; sequence_match=0.2222,False,0.4047,False,top-3 avg score 0.4047 < final_threshold 0.7
ObjectProperty,partOf,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5526; levenshtein=0.1579; semantic=0.4186; sequence_match=0.2400,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,partOf,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2222; semantic=0.4418; sequence_match=0.2667,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.7
ObjectProperty,constraint,has role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5420; sequence_match=0.1176,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.7
ObjectProperty,inheritFrom,is policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.2727; semantic=0.4162; sequence_match=0.2857,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.7
ObjectProperty,relation,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0714; semantic=0.5051; sequence_match=0.2727,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,or,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.5474; sequence_match=0.1333,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,permission,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3778; levenshtein=0.1111; semantic=0.5421; sequence_match=0.2857,False,0.4019,False,top-3 avg score 0.4019 < final_threshold 0.7
ObjectProperty,inheritFrom,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.1579; semantic=0.4961; sequence_match=0.2000,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,consequence,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2414; semantic=0.4525; sequence_match=0.2500,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.7
ObjectProperty,remedy,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4674; levenshtein=0.1379; semantic=0.5062; sequence_match=0.2286,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,scope,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5143; levenshtein=0.1429; semantic=0.4770; sequence_match=0.2105,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,target,has sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4943; sequence_match=0.2105,False,0.4002,False,top-3 avg score 0.4002 < final_threshold 0.7
ObjectProperty,permission,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.6173; sequence_match=0.1176,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,relation,has policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4810; sequence_match=0.2353,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,leftOperand,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.0714; semantic=0.4908; sequence_match=0.2400,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.7
ObjectProperty,implies,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5279; sequence_match=0.2500,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,inheritRelation,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.5403; sequence_match=0.1818,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,Only One,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.4802; sequence_match=0.2857,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
ObjectProperty,partOf,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4767; sequence_match=0.2857,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,remedy,has party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4737; sequence_match=0.2857,False,0.3967,False,top-3 avg score 0.3967 < final_threshold 0.7
ObjectProperty,inheritFrom,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.4644; sequence_match=0.3000,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,and,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.4653; sequence_match=0.2500,False,0.3951,False,top-3 avg score 0.3951 < final_threshold 0.7
ObjectProperty,remedy,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5079; sequence_match=0.2105,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.7
ObjectProperty,leftOperand,has condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.0833; semantic=0.5237; sequence_match=0.2609,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,function,has logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.1111; semantic=0.5499; sequence_match=0.2308,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,failure,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,relation,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.0714; semantic=0.4908; sequence_match=0.2727,False,0.3941,False,top-3 avg score 0.3941 < final_threshold 0.7
ObjectProperty,scope,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.5659; sequence_match=0.1667,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,implies,has prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5480; sequence_match=0.1905,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.7
ObjectProperty,or,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.5249; sequence_match=0.1250,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.7
ObjectProperty,prohibition,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0714; semantic=0.5479; sequence_match=0.2400,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.7
ObjectProperty,partOf,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4797; sequence_match=0.2000,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.7
ObjectProperty,constraint,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3952; levenshtein=0.0714; semantic=0.5261; sequence_match=0.2500,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,constraint,has policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.5374; sequence_match=0.1053,False,0.3902,False,top-3 avg score 0.3902 < final_threshold 0.7
ObjectProperty,and,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4782; sequence_match=0.2000,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.7
ObjectProperty,remedy,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5567; sequence_match=0.2000,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,target,has condition,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5021; sequence_match=0.1111,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,leftOperand,has sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.1538; semantic=0.4175; sequence_match=0.2500,False,0.3895,False,top-3 avg score 0.3895 < final_threshold 0.7
ObjectProperty,obligation,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4622; sequence_match=0.2222,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,conflict,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0769; semantic=0.5761; sequence_match=0.1905,False,0.3891,False,top-3 avg score 0.3891 < final_threshold 0.7
ObjectProperty,leftOperand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4887; sequence_match=0.2222,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.7
ObjectProperty,andSequence,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0769; semantic=0.4420; sequence_match=0.1667,False,0.3886,False,top-3 avg score 0.3886 < final_threshold 0.7
ObjectProperty,inheritFrom,has sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4975; sequence_match=0.1667,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.7
ObjectProperty,remedy,has sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4582; sequence_match=0.2105,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.7
ObjectProperty,leftOperand,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.2143; semantic=0.4562; sequence_match=0.2400,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,conflict,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.6057; sequence_match=0.1333,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.7
ObjectProperty,leftOperand,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2069; semantic=0.3604; sequence_match=0.3000,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.7
ObjectProperty,leftOperand,has failure rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4706; levenshtein=0.2143; semantic=0.4746; sequence_match=0.1600,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.7
ObjectProperty,constraint,has sequencing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4026; levenshtein=0.2308; semantic=0.4947; sequence_match=0.2609,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.7
ObjectProperty,Only One,has policy,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.4459; sequence_match=0.3750,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.7
ObjectProperty,or,is policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4563; sequence_match=0.1667,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.7
ObjectProperty,function,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5996; sequence_match=0.1333,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,relation,has sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.4334; sequence_match=0.2857,False,0.385,False,top-3 avg score 0.3850 < final_threshold 0.7
ObjectProperty,prohibition,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4656; sequence_match=0.2105,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.7
ObjectProperty,action,has failure rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4601; sequence_match=0.2000,False,0.384,False,top-3 avg score 0.3840 < final_threshold 0.7
ObjectProperty,prohibition,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4734; sequence_match=0.2222,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.7
ObjectProperty,relation,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4576; sequence_match=0.2353,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
ObjectProperty,partOf,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.1379; semantic=0.3850; sequence_match=0.2286,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
ObjectProperty,duty,has party,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2500; semantic=0.5647; sequence_match=0.3333,False,0.3827,False,top-3 avg score 0.3827 < final_threshold 0.7
ObjectProperty,inheritRelation,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4095; sequence_match=0.2500,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.7
ObjectProperty,and,has sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.1538; semantic=0.4262; sequence_match=0.2500,False,0.3821,False,top-3 avg score 0.3821 < final_threshold 0.7
ObjectProperty,and,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4781; sequence_match=0.1818,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.7
ObjectProperty,remedy,has failure rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.4311; sequence_match=0.3000,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.7
ObjectProperty,duty,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5805; sequence_match=0.1176,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
