prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,Has Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,permission,Removes Component,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.4366; sequence_match=0.2308,False,0.4113,False,top-3 avg score 0.4113 < final_threshold 0.7
ObjectProperty,consequence,Activated Upon Failure Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.2273; semantic=0.4962; sequence_match=0.2424,False,0.4112,False,top-3 avg score 0.4112 < final_threshold 0.7
ObjectProperty,leftOperand,Removes Component,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5290; levenshtein=0.2500; semantic=0.4542; sequence_match=0.1481,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,implies,From Specification,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6028; levenshtein=0.1765; semantic=0.4536; sequence_match=0.1667,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.7
ObjectProperty,action,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5372; sequence_match=0.2222,False,0.4105,False,top-3 avg score 0.4105 < final_threshold 0.7
ObjectProperty,function,Applies To,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.5361; sequence_match=0.2353,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.7
ObjectProperty,operand,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.2143; semantic=0.4884; sequence_match=0.2857,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,inheritRelation,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5586; levenshtein=0.1818; semantic=0.3423; sequence_match=0.3243,False,0.4084,False,top-3 avg score 0.4084 < final_threshold 0.7
ObjectProperty,obligation,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5793; sequence_match=0.2500,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,or,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.1250; semantic=0.4796; sequence_match=0.2222,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,target,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1875; semantic=0.4635; sequence_match=0.2727,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.7
ObjectProperty,leftOperand,Has Party,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.5012; sequence_match=0.1053,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.7
ObjectProperty,inheritRelation,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.0667; semantic=0.4088; sequence_match=0.2857,False,0.4067,False,top-3 avg score 0.4067 < final_threshold 0.7
ObjectProperty,assignee,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4694; sequence_match=0.2500,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.7
ObjectProperty,target,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5273; sequence_match=0.2000,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,or,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5486; sequence_match=0.1429,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,Only One,Removes Component,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5238; levenshtein=0.2500; semantic=0.3467; sequence_match=0.3478,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.7
ObjectProperty,hasPolicy,From Specification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4832; levenshtein=0.2353; semantic=0.4258; sequence_match=0.3077,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
ObjectProperty,and,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5972; levenshtein=0.1250; semantic=0.4080; sequence_match=0.2105,False,0.4052,False,top-3 avg score 0.4052 < final_threshold 0.7
ObjectProperty,permission,Has Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.0000; semantic=0.5446; sequence_match=0.2222,False,0.4047,False,top-3 avg score 0.4047 < final_threshold 0.7
ObjectProperty,partOf,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4014; sequence_match=0.3158,False,0.4043,False,top-3 avg score 0.4043 < final_threshold 0.7
ObjectProperty,obligation,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4576; levenshtein=0.2273; semantic=0.4420; sequence_match=0.3125,False,0.404,False,top-3 avg score 0.4040 < final_threshold 0.7
ObjectProperty,assigner,From Specification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1176; semantic=0.4741; sequence_match=0.2400,False,0.4031,False,top-3 avg score 0.4031 < final_threshold 0.7
ObjectProperty,constraint,Has Role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5420; sequence_match=0.1176,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.7
ObjectProperty,relation,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0714; semantic=0.5051; sequence_match=0.2727,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
ObjectProperty,implies,Has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.5261; sequence_match=0.2222,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,Only One,Has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.4929; sequence_match=0.2222,False,0.4014,False,top-3 avg score 0.4014 < final_threshold 0.7
ObjectProperty,consequence,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2414; semantic=0.4525; sequence_match=0.2500,False,0.4012,False,top-3 avg score 0.4012 < final_threshold 0.7
ObjectProperty,constraint,Applies To,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.5585; sequence_match=0.2105,False,0.4008,False,top-3 avg score 0.4008 < final_threshold 0.7
ObjectProperty,remedy,Has Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4674; levenshtein=0.1379; semantic=0.5062; sequence_match=0.2286,False,0.4007,False,top-3 avg score 0.4007 < final_threshold 0.7
ObjectProperty,scope,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5773; levenshtein=0.1364; semantic=0.4017; sequence_match=0.2222,False,0.4004,False,top-3 avg score 0.4004 < final_threshold 0.7
ObjectProperty,permission,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.6173; sequence_match=0.1176,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,conflict,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.4208; sequence_match=0.2667,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,Only One,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.3879; sequence_match=0.2857,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.7
ObjectProperty,prohibition,Removes Component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1875; semantic=0.4372; sequence_match=0.2222,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.7
ObjectProperty,function,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.4182; sequence_match=0.2667,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.7
ObjectProperty,implies,Has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5279; sequence_match=0.2500,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,partOf,Has Sub Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.4702; sequence_match=0.2727,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,conflict,Has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.5061; sequence_match=0.2105,False,0.398,False,top-3 avg score 0.3980 < final_threshold 0.7
ObjectProperty,conflict,In Permission Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1250; semantic=0.5333; sequence_match=0.2500,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,andSequence,Activated Upon Failure Of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4086; sequence_match=0.1818,False,0.3974,False,top-3 avg score 0.3974 < final_threshold 0.7
ObjectProperty,operator,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.5605; sequence_match=0.2000,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,remedy,Has Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.4737; sequence_match=0.2857,False,0.3967,False,top-3 avg score 0.3967 < final_threshold 0.7
ObjectProperty,permission,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0833; semantic=0.6020; sequence_match=0.1818,False,0.3965,False,top-3 avg score 0.3965 < final_threshold 0.7
ObjectProperty,Only One,In Permission Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1875; semantic=0.4042; sequence_match=0.2609,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.7
ObjectProperty,relation,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5443; sequence_match=0.2000,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.7
ObjectProperty,inheritFrom,Has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.4644; sequence_match=0.3000,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,operator,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.4373; sequence_match=0.2667,False,0.396,False,top-3 avg score 0.3960 < final_threshold 0.7
ObjectProperty,remedy,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4792; sequence_match=0.2105,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.7
ObjectProperty,consequence,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.1818; semantic=0.4004; sequence_match=0.2222,False,0.3948,False,top-3 avg score 0.3948 < final_threshold 0.7
ObjectProperty,failure,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.5031; sequence_match=0.2000,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,andSequence,Has Right Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4118; sequence_match=0.2609,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,leftOperand,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4563; sequence_match=0.2500,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,operand,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5162; sequence_match=0.2105,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.7
ObjectProperty,or,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0714; semantic=0.5249; sequence_match=0.1250,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.7
ObjectProperty,and,Has Right Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4346; sequence_match=0.2667,False,0.3912,False,top-3 avg score 0.3912 < final_threshold 0.7
ObjectProperty,prohibition,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.0714; semantic=0.5479; sequence_match=0.2400,False,0.3908,False,top-3 avg score 0.3908 < final_threshold 0.7
ObjectProperty,partOf,Has Consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4797; sequence_match=0.2000,False,0.3906,False,top-3 avg score 0.3906 < final_threshold 0.7
ObjectProperty,scope,In Permission Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4847; levenshtein=0.1250; semantic=0.4959; sequence_match=0.1905,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,and,Has Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4782; sequence_match=0.2000,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.7
ObjectProperty,consequence,In Permission Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4557; levenshtein=0.1250; semantic=0.4917; sequence_match=0.2222,False,0.3899,False,top-3 avg score 0.3899 < final_threshold 0.7
ObjectProperty,andSequence,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5896; levenshtein=0.1818; semantic=0.3576; sequence_match=0.2222,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,remedy,Has Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5567; sequence_match=0.2000,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,obligation,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4622; sequence_match=0.2222,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,partOf,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.3203; sequence_match=0.3077,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,leftOperand,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4887; sequence_match=0.2222,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.7
ObjectProperty,operand,Applies To,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5388; sequence_match=0.1250,False,0.3888,False,top-3 avg score 0.3888 < final_threshold 0.7
ObjectProperty,action,Removes Component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4514; levenshtein=0.1875; semantic=0.4411; sequence_match=0.2727,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.7
ObjectProperty,leftOperand,Has Consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.2143; semantic=0.4562; sequence_match=0.2400,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,inheritFrom,Has Sub Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4557; levenshtein=0.0625; semantic=0.4839; sequence_match=0.2222,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,leftOperand,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5010; levenshtein=0.2069; semantic=0.3604; sequence_match=0.3000,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.7
ObjectProperty,failure,Has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4819; sequence_match=0.2222,False,0.3867,False,top-3 avg score 0.3867 < final_threshold 0.7
ObjectProperty,failure,From Specification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.1176; semantic=0.3873; sequence_match=0.2500,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.7
ObjectProperty,function,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5996; sequence_match=0.1333,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,assigner,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.3966; sequence_match=0.2667,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.7
ObjectProperty,assignee,Results In Loss,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5365; levenshtein=0.2308; semantic=0.3859; sequence_match=0.1905,False,0.3844,False,top-3 avg score 0.3844 < final_threshold 0.7
ObjectProperty,target,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.1364; semantic=0.4175; sequence_match=0.2857,False,0.3842,False,top-3 avg score 0.3842 < final_threshold 0.7
ObjectProperty,prohibition,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4734; sequence_match=0.2222,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.7
ObjectProperty,relation,Has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4576; sequence_match=0.2353,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
ObjectProperty,implies,Activated Upon Failure Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4105; levenshtein=0.1818; semantic=0.4647; sequence_match=0.2759,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.7
ObjectProperty,implies,Results In Loss,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4597; levenshtein=0.2308; semantic=0.4602; sequence_match=0.2000,False,0.3836,False,top-3 avg score 0.3836 < final_threshold 0.7
ObjectProperty,partOf,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5352; levenshtein=0.1379; semantic=0.3850; sequence_match=0.2286,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.7
ObjectProperty,duty,Has Party,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2500; semantic=0.5647; sequence_match=0.3333,False,0.3827,False,top-3 avg score 0.3827 < final_threshold 0.7
ObjectProperty,Only One,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4048; sequence_match=0.3000,False,0.3823,False,top-3 avg score 0.3823 < final_threshold 0.7
ObjectProperty,inheritRelation,Has Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4095; sequence_match=0.2500,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.7
ObjectProperty,failure,Has Sub Constraint,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5387; levenshtein=0.1875; semantic=0.4200; sequence_match=0.1739,False,0.3821,False,top-3 avg score 0.3821 < final_threshold 0.7
ObjectProperty,and,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4781; sequence_match=0.1818,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.7
ObjectProperty,permission,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4952; levenshtein=0.2000; semantic=0.4102; sequence_match=0.2353,False,0.3802,False,top-3 avg score 0.3802 < final_threshold 0.7
ObjectProperty,duty,Has Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5805; sequence_match=0.1176,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,consequence,Has Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4622; sequence_match=0.2222,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,assigner,Results In Loss,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5365; levenshtein=0.2308; semantic=0.3685; sequence_match=0.1905,False,0.3786,False,top-3 avg score 0.3786 < final_threshold 0.7
ObjectProperty,function,Removes Component,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1875; semantic=0.4717; sequence_match=0.2500,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.7
ObjectProperty,inheritFrom,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5614; levenshtein=0.1379; semantic=0.4197; sequence_match=0.1500,False,0.377,False,top-3 avg score 0.3770 < final_threshold 0.7
ObjectProperty,action,Negates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.3855; sequence_match=0.3077,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.7
ObjectProperty,and,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5859; levenshtein=0.0909; semantic=0.3829; sequence_match=0.1600,False,0.3763,False,top-3 avg score 0.3763 < final_threshold 0.7
ObjectProperty,andSequence,Removes Component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1250; semantic=0.3757; sequence_match=0.2222,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.7
ObjectProperty,andSequence,Has Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4389; sequence_match=0.2105,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.7
ObjectProperty,permission,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.1364; semantic=0.4257; sequence_match=0.1875,False,0.3755,False,top-3 avg score 0.3755 < final_threshold 0.7
ObjectProperty,relation,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.3631; sequence_match=0.2000,False,0.3754,False,top-3 avg score 0.3754 < final_threshold 0.7
ObjectProperty,inheritFrom,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.3964; sequence_match=0.2500,False,0.3754,False,top-3 avg score 0.3754 < final_threshold 0.7
ObjectProperty,duty,Has Sub Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4375; levenshtein=0.1250; semantic=0.4886; sequence_match=0.2000,False,0.3754,False,top-3 avg score 0.3754 < final_threshold 0.7
ObjectProperty,partOf,Removes Component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.0625; semantic=0.4580; sequence_match=0.1818,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.7
ObjectProperty,operator,Results In Loss,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.4525; sequence_match=0.0952,False,0.3752,False,top-3 avg score 0.3752 < final_threshold 0.7
ObjectProperty,or,In Permission Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.0625; semantic=0.4930; sequence_match=0.1111,False,0.375,False,top-3 avg score 0.3750 < final_threshold 0.7
ObjectProperty,operand,Has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4956; levenshtein=0.1379; semantic=0.4070; sequence_match=0.2222,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,andSequence,From Specification,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4831; levenshtein=0.1765; semantic=0.4650; sequence_match=0.1429,False,0.3748,False,top-3 avg score 0.3748 < final_threshold 0.7
ObjectProperty,Only One,Has Sub Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1875; semantic=0.3921; sequence_match=0.2609,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.7
ObjectProperty,obligation,Removes Component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4958; levenshtein=0.1875; semantic=0.3962; sequence_match=0.2308,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.7
ObjectProperty,implies,Removes Component,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.1875; semantic=0.4314; sequence_match=0.2609,False,0.3733,False,top-3 avg score 0.3733 < final_threshold 0.7
ObjectProperty,conflict,Results In Loss,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5418; sequence_match=0.0952,False,0.3733,False,top-3 avg score 0.3733 < final_threshold 0.7
ObjectProperty,or,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.4602; sequence_match=0.1333,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.7
ObjectProperty,consequence,Has Right Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.0000; semantic=0.4957; sequence_match=0.1739,False,0.373,False,top-3 avg score 0.3730 < final_threshold 0.7
ObjectProperty,assignee,From Specification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1176; semantic=0.4724; sequence_match=0.2400,False,0.3728,False,top-3 avg score 0.3728 < final_threshold 0.7
ObjectProperty,hasPolicy,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5214; levenshtein=0.1538; semantic=0.4130; sequence_match=0.1818,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
ObjectProperty,target,From Specification,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4837; levenshtein=0.1176; semantic=0.5146; sequence_match=0.0870,False,0.372,False,top-3 avg score 0.3720 < final_threshold 0.7
ObjectProperty,inheritFrom,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5087; levenshtein=0.2273; semantic=0.3611; sequence_match=0.2424,False,0.3707,False,top-3 avg score 0.3707 < final_threshold 0.7
ObjectProperty,action,Has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5501; sequence_match=0.1333,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,or,From Specification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5392; levenshtein=0.0588; semantic=0.4646; sequence_match=0.1053,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.7
ObjectProperty,and,Applies To,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4604; sequence_match=0.1667,False,0.3695,False,top-3 avg score 0.3695 < final_threshold 0.7
ObjectProperty,assigner,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.3624; sequence_match=0.2667,False,0.3688,False,top-3 avg score 0.3688 < final_threshold 0.7
ObjectProperty,prohibition,Results In Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.4570; sequence_match=0.1667,False,0.3678,False,top-3 avg score 0.3678 < final_threshold 0.7
