gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Action,Role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6085; sequence_match=0.2000,False,0.2695,False,top-3 avg score 0.2695 < final_threshold 0.6
Party,Exclusive Permission,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.5275; sequence_match=0.1667,False,0.2665,False,top-3 avg score 0.2665 < final_threshold 0.6
Party,Role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5699; sequence_match=0.2222,False,0.264,False,top-3 avg score 0.2640 < final_threshold 0.6
Duty,Logical Operator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0667; semantic=0.6012; sequence_match=0.1053,False,0.2577,False,top-3 avg score 0.2577 < final_threshold 0.6
Policy,Aggregation,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5576; sequence_match=0.1176,False,0.2554,False,top-3 avg score 0.2554 < final_threshold 0.6
Duty,Logical Constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.5754; sequence_match=0.0952,False,0.2432,False,top-3 avg score 0.2432 < final_threshold 0.6
LogicalConstraint,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.5754; sequence_match=0.0952,False,0.2432,False,top-3 avg score 0.2432 < final_threshold 0.6
ConflictTerm,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4104; sequence_match=0.2222,False,0.2387,False,top-3 avg score 0.2387 < final_threshold 0.6
Policy,Transfer Right,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.5329; sequence_match=0.1053,False,0.2384,False,top-3 avg score 0.2384 < final_threshold 0.6
Constraint,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5575; sequence_match=0.1250,False,0.2275,False,top-3 avg score 0.2275 < final_threshold 0.6
Duty,Permission,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6224; sequence_match=0.0000,False,0.2075,False,top-3 avg score 0.2075 < final_threshold 0.6
Permission,Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6224; sequence_match=0.0000,False,0.2075,False,top-3 avg score 0.2075 < final_threshold 0.6
Duty,Role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6196; sequence_match=0.0000,False,0.2065,False,top-3 avg score 0.2065 < final_threshold 0.6
Action,Rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6024; sequence_match=0.0000,False,0.2008,False,top-3 avg score 0.2008 < final_threshold 0.6
Rule,Condition,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6023; sequence_match=0.0000,False,0.2008,False,top-3 avg score 0.2008 < final_threshold 0.6
LogicalConstraint,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5109; sequence_match=0.0870,False,0.1993,False,top-3 avg score 0.1993 < final_threshold 0.6
Asset,Policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5576; sequence_match=0.0000,False,0.1859,False,top-3 avg score 0.1859 < final_threshold 0.6
Policy,Asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5576; sequence_match=0.0000,False,0.1859,False,top-3 avg score 0.1859 < final_threshold 0.6
Action,Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5544; sequence_match=0.0000,False,0.1848,False,top-3 avg score 0.1848 < final_threshold 0.6
