gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Water meter,Billing Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.1538; semantic=0.4886; sequence_match=0.1739,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.6
Tariff,City,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4651; sequence_match=0.2000,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.6
Sensor,Burgos,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1667; semantic=0.5510; sequence_match=0.1667,False,0.3689,False,top-3 avg score 0.3689 < final_threshold 0.6
Tariff,Billing Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4145; levenshtein=0.1538; semantic=0.4810; sequence_match=0.2105,False,0.3687,False,top-3 avg score 0.3687 < final_threshold 0.6
Tariff,Burgos,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4822; sequence_match=0.1667,False,0.3644,False,top-3 avg score 0.3644 < final_threshold 0.6
Point,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.4523; sequence_match=0.1818,False,0.3632,False,top-3 avg score 0.3632 < final_threshold 0.6
ChemicalProperty,Burgos,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.0625; semantic=0.4179; sequence_match=0.1818,False,0.3619,False,top-3 avg score 0.3619 < final_threshold 0.6
Device,Billing Period,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4352; sequence_match=0.1053,False,0.3616,False,top-3 avg score 0.3616 < final_threshold 0.6
Water meter,City,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.4891; sequence_match=0.1429,False,0.3607,False,top-3 avg score 0.3607 < final_threshold 0.6
Time-based tariff,Burgos,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4017; sequence_match=0.1905,False,0.3604,False,top-3 avg score 0.3604 < final_threshold 0.6
Time-based tariff,Device,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4556; levenshtein=0.1333; semantic=0.4345; sequence_match=0.1905,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
Water asset,Billing Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.0769; semantic=0.4535; sequence_match=0.1739,False,0.3596,False,top-3 avg score 0.3596 < final_threshold 0.6
FeatureOfInterest,Device,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4477; levenshtein=0.1765; semantic=0.4533; sequence_match=0.1739,False,0.3591,False,top-3 avg score 0.3591 < final_threshold 0.6
ChemicalProperty,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3417; levenshtein=0.1875; semantic=0.5442; sequence_match=0.1905,False,0.3588,False,top-3 avg score 0.3588 < final_threshold 0.6
Device,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5714; sequence_match=0.1429,False,0.3585,False,top-3 avg score 0.3585 < final_threshold 0.6
Actuator,Chemical Property,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.1875; semantic=0.4679; sequence_match=0.1667,False,0.3573,False,top-3 avg score 0.3573 < final_threshold 0.6
Device,Water Distribution Infrastructure,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4211; levenshtein=0.1290; semantic=0.5155; sequence_match=0.1081,False,0.3552,False,top-3 avg score 0.3552 < final_threshold 0.6
Meter,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.4674; sequence_match=0.1538,False,0.3543,False,top-3 avg score 0.3543 < final_threshold 0.6
Temporal duration,Device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1250; semantic=0.4713; sequence_match=0.1818,False,0.3543,False,top-3 avg score 0.3543 < final_threshold 0.6
Acceptability property,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4036; sequence_match=0.2222,False,0.3541,False,top-3 avg score 0.3541 < final_threshold 0.6
Acceptability property,Device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.4716; sequence_match=0.1481,False,0.3521,False,top-3 avg score 0.3521 < final_threshold 0.6
Key Performance Indicator,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4657; levenshtein=0.1304; semantic=0.4325; sequence_match=0.1429,False,0.347,False,top-3 avg score 0.3470 < final_threshold 0.6
FeatureOfInterest,Billing Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4262; levenshtein=0.1765; semantic=0.3471; sequence_match=0.2667,False,0.3467,False,top-3 avg score 0.3467 < final_threshold 0.6
Acceptability property,Burgos,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.0952; semantic=0.4086; sequence_match=0.2222,False,0.3452,False,top-3 avg score 0.3452 < final_threshold 0.6
FeatureOfInterest,City,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4363; levenshtein=0.1176; semantic=0.4789; sequence_match=0.0952,False,0.3443,False,top-3 avg score 0.3443 < final_threshold 0.6
Point,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4599; sequence_match=0.1333,False,0.3422,False,top-3 avg score 0.3422 < final_threshold 0.6
ChemicalProperty,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4592; levenshtein=0.1613; semantic=0.3958; sequence_match=0.1702,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.6
Water meter,Burgos,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4754; sequence_match=0.1250,False,0.3409,False,top-3 avg score 0.3409 < final_threshold 0.6
Key Performance Indicator,City,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4312; levenshtein=0.1304; semantic=0.4600; sequence_match=0.0741,False,0.3405,False,top-3 avg score 0.3405 < final_threshold 0.6
Temporal duration,Burgos,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3194; levenshtein=0.1875; semantic=0.4252; sequence_match=0.2727,False,0.3391,False,top-3 avg score 0.3391 < final_threshold 0.6
Measurement,Billing Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.4586; sequence_match=0.1667,False,0.3384,False,top-3 avg score 0.3384 < final_threshold 0.6
Key Performance Indicator,Tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4324; levenshtein=0.0870; semantic=0.4437; sequence_match=0.1379,False,0.338,False,top-3 avg score 0.3380 < final_threshold 0.6
Geometry,Water Distribution Infrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3763; levenshtein=0.1290; semantic=0.4685; sequence_match=0.1538,False,0.3329,False,top-3 avg score 0.3329 < final_threshold 0.6
Water infrastructure,City,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3684; levenshtein=0.1053; semantic=0.5205; sequence_match=0.0870,False,0.3314,False,top-3 avg score 0.3314 < final_threshold 0.6
Time-based tariff,Chemical Property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5395; levenshtein=0.1250; semantic=0.3290; sequence_match=0.0645,False,0.3312,False,top-3 avg score 0.3312 < final_threshold 0.6
Key Performance Indicator,Burgos,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4734; levenshtein=0.0870; semantic=0.3806; sequence_match=0.1379,False,0.3306,False,top-3 avg score 0.3306 < final_threshold 0.6
Tariff,Physical Property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.4151; sequence_match=0.0909,False,0.3305,False,top-3 avg score 0.3305 < final_threshold 0.6
Temporal duration,City,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4375; levenshtein=0.0625; semantic=0.4499; sequence_match=0.1000,False,0.3291,False,top-3 avg score 0.3291 < final_threshold 0.6
Water infrastructure,Billing Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3394; levenshtein=0.1579; semantic=0.4522; sequence_match=0.1875,False,0.3264,False,top-3 avg score 0.3264 < final_threshold 0.6
ChemicalProperty,Tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.3922; sequence_match=0.0909,False,0.3229,False,top-3 avg score 0.3229 < final_threshold 0.6
Tariff,Chemical Property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4514; levenshtein=0.1250; semantic=0.3922; sequence_match=0.0909,False,0.3229,False,top-3 avg score 0.3229 < final_threshold 0.6
Key Performance Indicator,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3290; levenshtein=0.1304; semantic=0.4925; sequence_match=0.1429,False,0.3215,False,top-3 avg score 0.3215 < final_threshold 0.6
Time-based tariff,Location,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4139; levenshtein=0.2000; semantic=0.3416; sequence_match=0.1739,False,0.3185,False,top-3 avg score 0.3185 < final_threshold 0.6
Time-based tariff,City,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3778; levenshtein=0.1333; semantic=0.4040; sequence_match=0.1053,False,0.305,False,top-3 avg score 0.3050 < final_threshold 0.6
Temporal entity,Burgos,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3254; levenshtein=0.0714; semantic=0.4558; sequence_match=0.1000,False,0.2937,False,top-3 avg score 0.2937 < final_threshold 0.6
Actuator,Billing Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0769; semantic=0.4620; sequence_match=0.0952,False,0.2862,False,top-3 avg score 0.2862 < final_threshold 0.6
Time-based tariff,Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4250; levenshtein=0.0625; semantic=0.3544; sequence_match=0.0645,False,0.2813,False,top-3 avg score 0.2813 < final_threshold 0.6
Geometry,Tariff,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4834; sequence_match=0.2857,False,0.2564,False,top-3 avg score 0.2564 < final_threshold 0.6
Point,Water,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5432; sequence_match=0.2000,False,0.2477,False,top-3 avg score 0.2477 < final_threshold 0.6
Point,Burgos,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5275; sequence_match=0.1818,False,0.2364,False,top-3 avg score 0.2364 < final_threshold 0.6
Sensor,Tariff,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5372; sequence_match=0.1667,False,0.2346,False,top-3 avg score 0.2346 < final_threshold 0.6
Tariff,Sensor,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5372; sequence_match=0.1667,False,0.2346,False,top-3 avg score 0.2346 < final_threshold 0.6
Measurement,City,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4872; sequence_match=0.1333,False,0.2068,False,top-3 avg score 0.2068 < final_threshold 0.6
Sensor,City,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5811; sequence_match=0.0000,False,0.1937,False,top-3 avg score 0.1937 < final_threshold 0.6
Device,Burgos,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5232; sequence_match=0.0000,False,0.1744,False,top-3 avg score 0.1744 < final_threshold 0.6
