role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has input,hasinput,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9022; sequence_match=1.0000,True,1.0000,True,selected
property,has version,hasversion,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9590; sequence_match=1.0000,True,1.0000,True,selected
property,has release date,hasreleasedate,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.8855; sequence_match=1.0000,True,1.0000,True,selected
property,is developed by,developedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9198; sequence_match=0.9167,False,0.9284,True,selected
property,has documentation,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1250; semantic=0.5699; sequence_match=0.1905,False,0.4535,False,top-3 avg score 0.4535 < final_threshold 0.6
property,has input,availableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4944; sequence_match=0.3158,False,0.4531,False,top-3 avg score 0.4531 < final_threshold 0.6
property,is software for,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.4580; sequence_match=0.3810,False,0.4527,False,top-3 avg score 0.4527 < final_threshold 0.6
property,uses platform,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5595; levenshtein=0.2500; semantic=0.4810; sequence_match=0.3158,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.6
property,has support url,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5134; levenshtein=0.3077; semantic=0.4791; sequence_match=0.3636,False,0.4521,False,top-3 avg score 0.4521 < final_threshold 0.6
property,has input,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.0000; semantic=0.4984; sequence_match=0.3077,False,0.4520,False,top-3 avg score 0.4520 < final_threshold 0.6
property,has input,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.5053; sequence_match=0.3000,False,0.4508,False,top-3 avg score 0.4508 < final_threshold 0.6
property,has specified data input,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5047; sequence_match=0.2963,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.6
property,has specified data input,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.2381; semantic=0.4744; sequence_match=0.3125,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.6
property,has website homepage,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4995; sequence_match=0.3704,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.6
property,has documentation,exportsto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5560; levenshtein=0.2500; semantic=0.5416; sequence_match=0.1600,False,0.4492,False,top-3 avg score 0.4492 < final_threshold 0.6
property,implements,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4992; sequence_match=0.3158,False,0.4488,False,top-3 avg score 0.4488 < final_threshold 0.6
property,has documentation,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.0625; semantic=0.4894; sequence_match=0.3125,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.6
property,is software for,ispublished,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.4531; sequence_match=0.3333,False,0.4479,False,top-3 avg score 0.4479 < final_threshold 0.6
property,has support url,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.4854; sequence_match=0.3000,False,0.4462,False,top-3 avg score 0.4462 < final_threshold 0.6
property,has output,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.0909; semantic=0.6131; sequence_match=0.3000,False,0.4458,False,top-3 avg score 0.4458 < final_threshold 0.6
property,has license,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5754; sequence_match=0.2500,False,0.4455,False,top-3 avg score 0.4455 < final_threshold 0.6
property,uses platform,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5579; sequence_match=0.1667,False,0.4452,False,top-3 avg score 0.4452 < final_threshold 0.6
property,has interface,availableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.5162; sequence_match=0.2609,False,0.4447,False,top-3 avg score 0.4447 < final_threshold 0.6
property,has output,supportstask,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5315; sequence_match=0.1905,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.6
property,has download location,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5276; levenshtein=0.3158; semantic=0.4406; sequence_match=0.3636,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
property,uses software,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5187; sequence_match=0.2963,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
property,has output,isopensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.1667; semantic=0.5365; sequence_match=0.2857,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
property,has release date,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6548; levenshtein=0.2143; semantic=0.4541; sequence_match=0.2222,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.6
property,has version,availableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.5381; sequence_match=0.2857,False,0.4428,False,top-3 avg score 0.4428 < final_threshold 0.6
property,has specified data input,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.1429; semantic=0.4336; sequence_match=0.3030,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
property,has specified data output,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5455; levenshtein=0.1818; semantic=0.4964; sequence_match=0.2857,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.6
property,has input,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.5490; sequence_match=0.2667,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.6
property,has output,exportsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.6082; sequence_match=0.2000,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.6
property,is software for,exportsfrom,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5821; levenshtein=0.3077; semantic=0.4359; sequence_match=0.2500,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.6
property,uses platform,develops,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5283; sequence_match=0.1000,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.6
property,has license,availableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5331; sequence_match=0.2857,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.6
property,has format specification,collaborateswith,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5461; levenshtein=0.2273; semantic=0.3544; sequence_match=0.4211,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.6
property,is software for,exportsto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5801; levenshtein=0.2308; semantic=0.4682; sequence_match=0.2727,False,0.4403,False,top-3 avg score 0.4403 < final_threshold 0.6
property,uses platform,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4904; levenshtein=0.0833; semantic=0.4800; sequence_match=0.3478,False,0.4394,False,top-3 avg score 0.4394 < final_threshold 0.6
property,has specified data output,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.2273; semantic=0.4553; sequence_match=0.3030,False,0.4382,False,top-3 avg score 0.4382 < final_threshold 0.6
property,has output,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5618; sequence_match=0.2500,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.6
property,has documentation,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5347; levenshtein=0.1250; semantic=0.5795; sequence_match=0.2000,False,0.4381,False,top-3 avg score 0.4381 < final_threshold 0.6
property,has format specification,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6162; levenshtein=0.1818; semantic=0.4114; sequence_match=0.2857,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
property,has license,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.5120; sequence_match=0.2667,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
property,implements,uses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.5762; sequence_match=0.2857,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
property,uses software,exportsfrom,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5707; levenshtein=0.2500; semantic=0.4901; sequence_match=0.1739,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.6
property,has format specification,isopensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5386; levenshtein=0.1818; semantic=0.4752; sequence_match=0.2941,False,0.4360,False,top-3 avg score 0.4360 < final_threshold 0.6
property,implements,supportstask,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.2500; semantic=0.5172; sequence_match=0.2727,False,0.4355,False,top-3 avg score 0.4355 < final_threshold 0.6
property,is developed by,hasdataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.1538; semantic=0.4727; sequence_match=0.3077,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.6
property,has version,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.4545; sequence_match=0.3158,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.6
property,has specified data input,isvalid,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.1429; semantic=0.5032; sequence_match=0.2143,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.6
property,uses platform,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.4957; sequence_match=0.2222,False,0.4337,False,top-3 avg score 0.4337 < final_threshold 0.6
property,has input,usesdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5465; sequence_match=0.2500,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.6
property,uses software,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4591; sequence_match=0.2963,False,0.4320,False,top-3 avg score 0.4320 < final_threshold 0.6
property,has specified data input,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5841; levenshtein=0.1905; semantic=0.4942; sequence_match=0.2143,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
property,uses software,developedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.5237; sequence_match=0.2609,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.6
property,has website homepage,ispublished,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2778; semantic=0.4991; sequence_match=0.1379,False,0.4307,False,top-3 avg score 0.4307 < final_threshold 0.6
property,has website homepage,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2222; semantic=0.4776; sequence_match=0.2308,False,0.4306,False,top-3 avg score 0.4306 < final_threshold 0.6
property,has interface,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.4579; sequence_match=0.3333,False,0.4304,False,top-3 avg score 0.4304 < final_threshold 0.6
property,implements,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.2857; semantic=0.4705; sequence_match=0.3333,False,0.4298,False,top-3 avg score 0.4298 < final_threshold 0.6
property,has input,isvalid,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5305; sequence_match=0.2667,False,0.4291,False,top-3 avg score 0.4291 < final_threshold 0.6
property,uses platform,processes,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.0000; semantic=0.4918; sequence_match=0.2857,False,0.4289,False,top-3 avg score 0.4289 < final_threshold 0.6
property,uses platform,hassoftwaretype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.1333; semantic=0.4742; sequence_match=0.2222,False,0.4282,False,top-3 avg score 0.4282 < final_threshold 0.6
property,implements,exportsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.4942; sequence_match=0.2857,False,0.4281,False,top-3 avg score 0.4281 < final_threshold 0.6
property,has release date,isvalid,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.2143; semantic=0.4599; sequence_match=0.2857,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.6
property,uses software,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.2857; semantic=0.4418; sequence_match=0.3077,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.6
property,has specified data output,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5988; levenshtein=0.1818; semantic=0.4747; sequence_match=0.2069,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.6
property,has release date,isopensource,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4579; levenshtein=0.2857; semantic=0.5366; sequence_match=0.2308,False,0.4268,False,top-3 avg score 0.4268 < final_threshold 0.6
property,has documentation,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2500; semantic=0.5336; sequence_match=0.2727,False,0.4262,False,top-3 avg score 0.4262 < final_threshold 0.6
property,has output,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1111; semantic=0.5111; sequence_match=0.2667,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.6
property,has website homepage,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5394; levenshtein=0.1111; semantic=0.3846; sequence_match=0.3529,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.6
property,uses platform,hasreleasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.4369; sequence_match=0.3077,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
property,uses platform,hasinput,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5467; sequence_match=0.2000,False,0.4248,False,top-3 avg score 0.4248 < final_threshold 0.6
property,has documentation,availableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.1875; semantic=0.5228; sequence_match=0.2963,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.6
property,has documentation,supportstask,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5139; levenshtein=0.1875; semantic=0.5718; sequence_match=0.1429,False,0.4244,False,top-3 avg score 0.4244 < final_threshold 0.6
property,has version,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1000; semantic=0.4838; sequence_match=0.2667,False,0.4242,False,top-3 avg score 0.4242 < final_threshold 0.6
property,is software for,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.1250; semantic=0.4315; sequence_match=0.2759,False,0.4236,False,top-3 avg score 0.4236 < final_threshold 0.6
property,has format specification,exportsfrom,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5087; levenshtein=0.2727; semantic=0.4888; sequence_match=0.2424,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
property,has input,supportstask,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5423; sequence_match=0.2000,False,0.4234,False,top-3 avg score 0.4234 < final_threshold 0.6
property,is software for,supportstask,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.4867; sequence_match=0.2400,False,0.4231,False,top-3 avg score 0.4231 < final_threshold 0.6
property,has interface,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.5052; sequence_match=0.3158,False,0.4231,False,top-3 avg score 0.4231 < final_threshold 0.6
property,is software for,hasname,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.4159; sequence_match=0.3000,False,0.4230,False,top-3 avg score 0.4230 < final_threshold 0.6
property,has specified data output,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5276; levenshtein=0.1364; semantic=0.5458; sequence_match=0.1935,False,0.4223,False,top-3 avg score 0.4223 < final_threshold 0.6
property,is software for,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4801; sequence_match=0.2353,False,0.4222,False,top-3 avg score 0.4222 < final_threshold 0.6
property,is software for,hasmodification,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5731; levenshtein=0.2667; semantic=0.4263; sequence_match=0.1429,False,0.4220,False,top-3 avg score 0.4220 < final_threshold 0.6
property,implements,hasname,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5648; sequence_match=0.2353,False,0.4217,False,top-3 avg score 0.4217 < final_threshold 0.6
property,is developed by,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.5216; sequence_match=0.3000,False,0.4212,False,top-3 avg score 0.4212 < final_threshold 0.6
property,has documentation,provides,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.6376; sequence_match=0.0833,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.6
property,uses platform,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1667; semantic=0.5060; sequence_match=0.2609,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.6
property,is developed by,hassoftwaretype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4608; sequence_match=0.2857,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.6
property,has support url,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.5242; sequence_match=0.2727,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.6
property,has website homepage,isfree,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.4564; sequence_match=0.2500,False,0.4176,False,top-3 avg score 0.4176 < final_threshold 0.6
property,uses software,hasinputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.4690; sequence_match=0.2308,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.6
property,has release date,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5030; levenshtein=0.1875; semantic=0.4150; sequence_match=0.3333,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.6
property,uses platform,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.5038; sequence_match=0.2963,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
property,has website homepage,availableat,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2222; semantic=0.5125; sequence_match=0.2069,False,0.4166,False,top-3 avg score 0.4166 < final_threshold 0.6
property,has output,usesdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5238; sequence_match=0.2353,False,0.4166,False,top-3 avg score 0.4166 < final_threshold 0.6
property,has license,hasoutputformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5065; sequence_match=0.2400,False,0.4155,False,top-3 avg score 0.4155 < final_threshold 0.6
property,has format specification,supportstask,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5934; levenshtein=0.2273; semantic=0.4253; sequence_match=0.1176,False,0.4153,False,top-3 avg score 0.4153 < final_threshold 0.6
property,has support url,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1538; semantic=0.4515; sequence_match=0.1905,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.6
property,has download location,usesdata,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4868; levenshtein=0.2105; semantic=0.4599; sequence_match=0.2963,False,0.4144,False,top-3 avg score 0.4144 < final_threshold 0.6
property,uses software,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4823; levenshtein=0.0833; semantic=0.4987; sequence_match=0.2609,False,0.4140,False,top-3 avg score 0.4140 < final_threshold 0.6
property,is software for,isvalid,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.3876; sequence_match=0.3000,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.6
property,has documentation,develops,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.6146; sequence_match=0.0833,False,0.4132,False,top-3 avg score 0.4132 < final_threshold 0.6
property,implements,isvalid,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.5088; sequence_match=0.2353,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.6
property,is developed by,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.4526; sequence_match=0.2353,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.6
property,has specified data output,isvalid,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5805; levenshtein=0.1364; semantic=0.4479; sequence_match=0.2069,False,0.4118,False,top-3 avg score 0.4118 < final_threshold 0.6
property,implements,usesdata,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5298; sequence_match=0.2222,False,0.4118,False,top-3 avg score 0.4118 < final_threshold 0.6
property,implements,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.5203; sequence_match=0.1905,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.6
property,has version,exportsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.4430; sequence_match=0.2857,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.6
property,is developed by,isavailableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5855; levenshtein=0.2308; semantic=0.4163; sequence_match=0.2308,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.6
property,has specified data output,exportsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.0909; semantic=0.5557; sequence_match=0.1818,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.6
property,has version,provides,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.1000; semantic=0.5463; sequence_match=0.1111,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.6
property,has download location,collaborateswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2105; semantic=0.3778; sequence_match=0.2857,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.6
property,has input,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5041; sequence_match=0.2353,False,0.4100,False,top-3 avg score 0.4100 < final_threshold 0.6
property,has specified data input,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4127; levenshtein=0.1429; semantic=0.5310; sequence_match=0.2857,False,0.4098,False,top-3 avg score 0.4098 < final_threshold 0.6
property,has specified data input,availableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4993; levenshtein=0.1905; semantic=0.4793; sequence_match=0.2500,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.6
property,has documentation,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5223; levenshtein=0.1250; semantic=0.5574; sequence_match=0.1481,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.6
property,implements,reads,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.2000; semantic=0.5269; sequence_match=0.2667,False,0.4090,False,top-3 avg score 0.4090 < final_threshold 0.6
property,is software for,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.2308; semantic=0.4197; sequence_match=0.3333,False,0.4089,False,top-3 avg score 0.4089 < final_threshold 0.6
property,has support url,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5491; levenshtein=0.0769; semantic=0.4420; sequence_match=0.2353,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.6
property,has interface,reads,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.4855; sequence_match=0.2353,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.6
property,uses software,hasinput,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5536; sequence_match=0.2000,False,0.4086,False,top-3 avg score 0.4086 < final_threshold 0.6
property,is developed by,hashomepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5464; levenshtein=0.1538; semantic=0.4288; sequence_match=0.2500,False,0.4084,False,top-3 avg score 0.4084 < final_threshold 0.6
property,has website homepage,isopensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.2222; semantic=0.5138; sequence_match=0.2667,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.6
property,uses platform,outputs,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.4600; sequence_match=0.2105,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.6
property,has website homepage,isavailableas,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4996; levenshtein=0.2222; semantic=0.4999; sequence_match=0.1290,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
property,has version,created,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5212; sequence_match=0.2353,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
property,implements,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5473; sequence_match=0.2500,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.6
property,has output,availableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.5513; sequence_match=0.2000,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.6
property,has website homepage,created,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.4639; sequence_match=0.2400,False,0.4061,False,top-3 avg score 0.4061 < final_threshold 0.6
property,has website homepage,develops,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5009; levenshtein=0.2222; semantic=0.4941; sequence_match=0.0769,False,0.4058,False,top-3 avg score 0.4058 < final_threshold 0.6
